l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,groupcol,aggcol
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,4,BUILDING,SHIP,3,0,0.03,7,Brand#22,11,4858,20
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,4,BUILDING,REG AIR,2,0.02,0.1,7,Brand#12,11,4858,37
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,RAIL,2,0.08,0.03,11,Brand#42,0,4859,42
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,REG AIR,4,0,0.03,21,Brand#35,0,4859,48
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,REG AIR,3,0.02,0.1,22,Brand#23,0,4859,27
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,FOB,1,0.08,0,18,Brand#25,0,4859,33
F,F,A,NONE,2,Manufacturer#4,5-LOW,0,FURNITURE,RAIL,4,0.02,0.01,21,Brand#45,5,4860,32
F,F,R,NONE,1,Manufacturer#3,5-LOW,0,FURNITURE,FOB,3,0.08,0,3,Brand#32,5,4860,1
F,F,A,NONE,4,Manufacturer#5,5-LOW,0,FURNITURE,RAIL,5,0.08,0.02,4,Brand#54,5,4860,6
F,F,R,COLLECT COD,2,Manufacturer#3,5-LOW,0,FURNITURE,RAIL,1,0.03,0.01,18,Brand#35,5,4860,6
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,0,FURNITURE,TRUCK,2,0.04,0.01,10,Brand#55,5,4860,22
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,TRUCK,3,0.06,0.08,18,Brand#43,19,4861,32
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,MAIL,4,0.08,0.03,8,Brand#41,19,4861,43
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,MAIL,2,0.02,0.07,13,Brand#21,19,4861,34
F,F,R,COLLECT COD,2,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,REG AIR,1,0.06,0.1,21,Brand#34,19,4861,49
F,F,A,NONE,1,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,AIR,5,0.02,0.07,24,Brand#22,19,4861,43
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,0,FURNITURE,AIR,3,0,0.08,18,Brand#12,14,4862,26
F,F,A,NONE,2,Manufacturer#5,2-HIGH,0,FURNITURE,RAIL,4,0.04,0.07,8,Brand#54,14,4862,4
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,0,FURNITURE,SHIP,1,0.02,0.08,6,Brand#35,14,4862,23
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,0,FURNITURE,SHIP,2,0.02,0.05,18,Brand#52,14,4862,47
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,0,FURNITURE,MAIL,5,0.02,0.03,1,Brand#12,14,4862,20
F,F,A,NONE,2,Manufacturer#2,2-HIGH,0,FURNITURE,MAIL,6,0.01,0.09,9,Brand#23,14,4862,36
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,AUTOMOBILE,AIR,1,0,0.08,16,Brand#13,11,4863,29
F,F,R,NONE,2,Manufacturer#4,5-LOW,4,AUTOMOBILE,RAIL,2,0.06,0.08,18,Brand#45,11,4863,21
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,4,AUTOMOBILE,RAIL,3,0.03,0.01,16,Brand#44,11,4863,21
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,AUTOMOBILE,FOB,5,0.03,0,17,Brand#13,11,4863,6
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,4,AUTOMOBILE,MAIL,4,0.01,0.01,19,Brand#42,11,4863,9
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,3,FURNITURE,SHIP,2,0.03,0.05,18,Brand#42,23,4864,50
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,FURNITURE,SHIP,1,0.06,0.1,8,Brand#53,23,4864,3
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,2,FURNITURE,MAIL,4,0,0.01,14,Brand#25,12,4865,48
O,O,N,COLLECT COD,0,Manufacturer#2,1-URGENT,2,FURNITURE,AIR,5,0.08,0.09,16,Brand#25,12,4865,10
O,O,N,COLLECT COD,0,Manufacturer#2,1-URGENT,2,FURNITURE,MAIL,6,0.03,0.03,14,Brand#23,12,4865,11
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,2,FURNITURE,TRUCK,3,0.07,0.09,14,Brand#13,12,4865,42
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,2,FURNITURE,RAIL,7,0.04,0.06,22,Brand#24,12,4865,17
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,FURNITURE,REG AIR,1,0,0.08,18,Brand#35,12,4865,47
O,O,N,NONE,3,Manufacturer#5,1-URGENT,2,FURNITURE,RAIL,2,0.02,0.01,19,Brand#51,12,4865,16
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,1,HOUSEHOLD,AIR,3,0.04,0.04,15,Brand#24,1,4866,34
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,1,HOUSEHOLD,AIR,1,0.02,0.02,18,Brand#22,1,4866,40
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,1,HOUSEHOLD,SHIP,4,0.04,0.03,16,Brand#52,1,4866,13
F,F,A,COLLECT COD,1,Manufacturer#4,1-URGENT,1,HOUSEHOLD,AIR,2,0.04,0.06,24,Brand#41,1,4866,7
O,O,N,COLLECT COD,0,Manufacturer#2,3-MEDIUM,2,MACHINERY,TRUCK,1,0.05,0,14,Brand#23,18,4867,42
F,F,A,COLLECT COD,1,Manufacturer#5,1-URGENT,1,MACHINERY,TRUCK,4,0.06,0.03,24,Brand#52,17,4868,49
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,1,MACHINERY,TRUCK,5,0.03,0.01,14,Brand#53,17,4868,43
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,1,MACHINERY,SHIP,3,0.01,0.1,18,Brand#11,17,4868,40
F,F,A,NONE,3,Manufacturer#1,1-URGENT,1,MACHINERY,RAIL,2,0,0.06,22,Brand#14,17,4868,3
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,1,MACHINERY,RAIL,1,0.07,0.07,2,Brand#45,17,4868,35
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,5,0.04,0.03,12,Brand#35,2,4869,44
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,4,0.01,0,1,Brand#33,2,4869,34
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,BUILDING,MAIL,1,0.08,0.04,9,Brand#54,2,4869,4
O,O,N,NONE,1,Manufacturer#4,3-MEDIUM,1,BUILDING,TRUCK,3,0.01,0.1,2,Brand#42,2,4869,39
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,1,BUILDING,RAIL,2,0.06,0.04,17,Brand#23,2,4869,14
O,O,N,COLLECT COD,0,Manufacturer#4,2-HIGH,3,AUTOMOBILE,FOB,1,0.06,0.06,16,Brand#45,22,4870,31
O,O,N,COLLECT COD,0,Manufacturer#1,2-HIGH,3,AUTOMOBILE,MAIL,2,0.07,0.08,16,Brand#11,22,4870,39
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,3,AUTOMOBILE,TRUCK,3,0.03,0.03,8,Brand#41,22,4870,15
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,1,FURNITURE,TRUCK,4,0.03,0.1,14,Brand#23,24,4871,34
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,1,FURNITURE,RAIL,7,0,0.05,2,Brand#44,24,4871,27
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,3,0.03,0.08,21,Brand#34,24,4871,46
O,O,N,NONE,3,Manufacturer#4,1-URGENT,1,FURNITURE,REG AIR,6,0.06,0.07,22,Brand#42,24,4871,17
O,O,N,COLLECT COD,3,Manufacturer#1,1-URGENT,1,FURNITURE,FOB,2,0.01,0.02,19,Brand#14,24,4871,49
O,O,N,NONE,3,Manufacturer#4,1-URGENT,1,FURNITURE,SHIP,1,0.02,0.1,23,Brand#45,24,4871,42
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,1,FURNITURE,RAIL,5,0.08,0.1,23,Brand#33,24,4871,29
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,0.04,0.06,11,Brand#33,12,4872,12
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,1,MACHINERY,REG AIR,3,0.04,0.08,9,Brand#54,1,4873,18
O,O,N,NONE,4,Manufacturer#1,2-HIGH,1,MACHINERY,MAIL,2,0.03,0.07,4,Brand#14,1,4873,21
O,O,N,NONE,0,Manufacturer#1,2-HIGH,1,MACHINERY,AIR,1,0.05,0.01,14,Brand#12,1,4873,42
O,O,N,NONE,0,Manufacturer#3,2-HIGH,1,MACHINERY,REG AIR,4,0.06,0.04,14,Brand#35,1,4873,35
O,O,N,NONE,4,Manufacturer#2,2-HIGH,1,MACHINERY,TRUCK,5,0.04,0.06,11,Brand#22,1,4873,43
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,1,FURNITURE,RAIL,4,0,0.06,17,Brand#43,17,4874,49
F,F,A,NONE,0,Manufacturer#5,2-HIGH,1,FURNITURE,REG AIR,2,0.08,0,5,Brand#55,17,4874,20
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,FURNITURE,SHIP,1,0.01,0.07,21,Brand#25,17,4874,36
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,FURNITURE,RAIL,6,0.04,0.02,18,Brand#32,17,4874,2
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,FURNITURE,REG AIR,3,0.04,0.07,21,Brand#23,17,4874,30
F,F,R,NONE,1,Manufacturer#3,2-HIGH,1,FURNITURE,REG AIR,5,0.01,0.09,17,Brand#35,17,4874,14
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,1,BUILDING,FOB,4,0.07,0.1,24,Brand#23,2,4875,23
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,BUILDING,TRUCK,3,0.06,0,9,Brand#51,2,4875,29
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,1,BUILDING,FOB,1,0.02,0.01,5,Brand#43,2,4875,21
O,O,N,NONE,3,Manufacturer#1,2-HIGH,1,BUILDING,SHIP,2,0.04,0.04,7,Brand#14,2,4875,43
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,TRUCK,3,0.03,0,17,Brand#51,21,4876,34
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,AIR,1,0.06,0.03,6,Brand#41,21,4876,20
O,O,N,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,AIR,2,0.07,0.1,15,Brand#23,21,4876,22
F,F,R,NONE,4,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,0.07,0.09,4,Brand#43,10,4877,36
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,MAIL,3,0.01,0.07,6,Brand#43,10,4877,44
F,F,A,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,FOB,4,0.03,0.03,13,Brand#22,10,4877,6
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,FOB,2,0.06,0,16,Brand#14,10,4877,30
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,2,BUILDING,TRUCK,1,0.04,0.04,21,Brand#41,21,4878,20
O,O,N,NONE,3,Manufacturer#2,3-MEDIUM,2,BUILDING,TRUCK,3,0.07,0.09,7,Brand#25,21,4878,30
O,O,N,NONE,1,Manufacturer#5,3-MEDIUM,2,BUILDING,SHIP,2,0.04,0.05,17,Brand#53,21,4878,37
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,2,HOUSEHOLD,FOB,2,0.05,0.07,0,Brand#32,12,4879,45
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,2,HOUSEHOLD,REG AIR,5,0.01,0.09,18,Brand#12,12,4879,12
F,F,A,NONE,2,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,7,0.04,0.03,18,Brand#53,12,4879,22
F,F,A,NONE,0,Manufacturer#1,1-URGENT,2,HOUSEHOLD,FOB,1,0.04,0.04,5,Brand#11,12,4879,45
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,HOUSEHOLD,TRUCK,6,0.03,0.03,21,Brand#44,12,4879,24
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,HOUSEHOLD,RAIL,4,0.04,0.07,24,Brand#52,12,4879,22
F,F,R,NONE,2,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,3,0.03,0.02,9,Brand#51,12,4879,36
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,BUILDING,FOB,2,0.03,0.03,8,Brand#35,12,4880,46
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,2,BUILDING,SHIP,3,0.06,0.01,15,Brand#32,12,4880,31
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,2,BUILDING,TRUCK,1,0.01,0.05,7,Brand#15,12,4880,34
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,MACHINERY,FOB,1,0.03,0.01,12,Brand#34,21,4881,19
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,BUILDING,REG AIR,1,0.02,0.06,7,Brand#21,19,4882,26
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,4,HOUSEHOLD,FOB,1,0,0.01,24,Brand#13,11,4883,17
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,4,HOUSEHOLD,RAIL,6,0.07,0.06,14,Brand#13,11,4883,44
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,4,HOUSEHOLD,SHIP,4,0.01,0.03,19,Brand#55,11,4883,9
F,F,A,COLLECT COD,3,Manufacturer#4,2-HIGH,4,HOUSEHOLD,SHIP,5,0.03,0.09,23,Brand#44,11,4883,13
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,4,HOUSEHOLD,RAIL,2,0.08,0.03,22,Brand#35,11,4883,43
F,F,A,NONE,1,Manufacturer#3,2-HIGH,4,HOUSEHOLD,MAIL,3,0.08,0.02,2,Brand#32,11,4883,19
F,F,A,COLLECT COD,0,Manufacturer#5,2-HIGH,4,HOUSEHOLD,SHIP,7,0.08,0.06,14,Brand#54,11,4883,28
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,0,BUILDING,SHIP,1,0.02,0.05,4,Brand#53,5,4884,2
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,1,0,0,18,Brand#25,9,4885,8
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.05,0.02,18,Brand#51,18,4886,45
O,O,N,COLLECT COD,2,Manufacturer#1,1-URGENT,2,AUTOMOBILE,FOB,3,0.08,0.02,12,Brand#15,18,4886,6
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,2,AUTOMOBILE,MAIL,4,0.05,0.08,0,Brand#54,18,4886,40
O,O,N,NONE,1,Manufacturer#4,1-URGENT,2,AUTOMOBILE,MAIL,2,0.06,0.02,17,Brand#43,18,4886,43
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,2,AUTOMOBILE,RAIL,5,0,0.1,15,Brand#22,18,4886,27
O,O,N,NONE,0,Manufacturer#4,1-URGENT,2,AUTOMOBILE,RAIL,6,0.02,0,14,Brand#44,18,4886,48
O,O,N,NONE,2,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,2,0.03,0.01,18,Brand#23,24,4887,14
O,O,N,NONE,0,Manufacturer#5,3-MEDIUM,1,BUILDING,TRUCK,5,0.08,0.02,16,Brand#53,24,4887,4
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,1,BUILDING,REG AIR,3,0.01,0.08,6,Brand#32,24,4887,20
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,1,BUILDING,FOB,1,0.06,0.08,19,Brand#51,24,4887,25
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,1,BUILDING,REG AIR,4,0.05,0.03,2,Brand#21,24,4887,8
F,F,A,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,MAIL,1,0.04,0,18,Brand#21,12,4888,15
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,1,BUILDING,TRUCK,1,0.05,0.01,22,Brand#22,1,4889,45
F,F,A,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,5,0,0.01,14,Brand#51,6,4890,28
F,F,R,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,1,0.05,0.01,19,Brand#43,6,4890,48
F,F,A,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0.02,0,19,Brand#34,6,4890,37
F,F,A,NONE,2,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,4,0.01,0.04,18,Brand#33,6,4890,8
F,F,R,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,2,0.05,0.09,12,Brand#45,6,4890,7
F,F,R,COLLECT COD,0,Manufacturer#4,1-URGENT,4,BUILDING,AIR,1,0.02,0.09,14,Brand#45,10,4891,28
F,F,A,NONE,4,Manufacturer#1,1-URGENT,4,BUILDING,REG AIR,2,0.08,0.09,4,Brand#11,10,4891,2
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,4,BUILDING,TRUCK,4,0.06,0.02,12,Brand#52,10,4891,40
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,4,BUILDING,RAIL,3,0.08,0.01,22,Brand#42,10,4891,31
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,AIR,4,0.05,0.02,5,Brand#25,14,4892,32
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,MAIL,2,0.07,0.08,9,Brand#35,14,4892,25
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,FOB,6,0.07,0.02,24,Brand#32,14,4892,17
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,RAIL,7,0.08,0.02,9,Brand#15,14,4892,14
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,REG AIR,5,0.03,0.03,5,Brand#13,14,4892,8
F,F,A,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,AIR,3,0.06,0.01,4,Brand#44,14,4892,22
F,F,A,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,TRUCK,1,0.08,0.1,4,Brand#43,14,4892,10
F,F,R,NONE,3,Manufacturer#5,2-HIGH,4,BUILDING,AIR,1,0.03,0.09,22,Brand#53,10,4893,3
O,P,N,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,1,0.05,0.06,14,Brand#41,9,4894,50
O,P,N,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,2,0,0.01,5,Brand#15,9,4894,13
F,P,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,5,0.04,0.05,19,Brand#41,9,4894,42
O,P,N,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,4,0.04,0.08,18,Brand#52,9,4894,19
O,P,N,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0.07,0.01,12,Brand#25,9,4894,50
O,P,N,NONE,0,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,7,0.03,0.03,14,Brand#32,9,4894,9
F,P,A,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,6,0.03,0.05,11,Brand#32,9,4894,35
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,4,0.05,0.08,18,Brand#52,8,4895,6
O,O,N,COLLECT COD,3,Manufacturer#1,1-URGENT,2,HOUSEHOLD,TRUCK,7,0.03,0.03,7,Brand#12,8,4895,16
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,2,HOUSEHOLD,TRUCK,3,0.02,0.09,18,Brand#21,8,4895,7
O,O,N,NONE,2,Manufacturer#3,1-URGENT,2,HOUSEHOLD,REG AIR,6,0.02,0.08,18,Brand#32,8,4895,13
O,O,N,NONE,4,Manufacturer#3,1-URGENT,2,HOUSEHOLD,MAIL,5,0,0.06,10,Brand#35,8,4895,31
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,2,HOUSEHOLD,MAIL,2,0.04,0.03,16,Brand#54,8,4895,46
O,O,N,NONE,2,Manufacturer#1,1-URGENT,2,HOUSEHOLD,AIR,1,0.03,0.07,9,Brand#13,8,4895,19
O,O,N,COLLECT COD,0,Manufacturer#5,5-LOW,0,FURNITURE,TRUCK,1,0.02,0.02,15,Brand#53,14,4896,34
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,1,0.04,0.01,16,Brand#21,9,4897,10
F,F,R,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,2,0.04,0.07,7,Brand#25,9,4897,9
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,4,0.04,0,0,Brand#25,9,4897,28
F,F,A,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0.03,0.09,13,Brand#55,9,4897,49
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,3,FURNITURE,TRUCK,1,0.01,0.08,24,Brand#12,6,4898,35
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,3,FURNITURE,MAIL,2,0.03,0.08,14,Brand#35,6,4898,41
O,P,N,COLLECT COD,0,Manufacturer#1,5-LOW,2,BUILDING,FOB,6,0.03,0.02,14,Brand#15,9,4899,18
O,P,N,COLLECT COD,2,Manufacturer#4,5-LOW,2,BUILDING,FOB,3,0.04,0.01,21,Brand#45,9,4899,9
O,P,N,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,2,BUILDING,MAIL,1,0.03,0.02,9,Brand#24,9,4899,37
F,P,A,NONE,2,Manufacturer#5,5-LOW,2,BUILDING,SHIP,2,0.07,0,21,Brand#53,9,4899,23
O,P,N,NONE,1,Manufacturer#1,5-LOW,2,BUILDING,MAIL,5,0.04,0.04,1,Brand#14,9,4899,8
O,P,N,COLLECT COD,4,Manufacturer#2,5-LOW,2,BUILDING,AIR,4,0,0.1,4,Brand#23,9,4899,9
F,F,A,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,MACHINERY,AIR,1,0.01,0.02,16,Brand#24,0,4900,50
F,F,A,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,MACHINERY,TRUCK,2,0.08,0.04,21,Brand#33,0,4900,5
O,O,N,NONE,0,Manufacturer#2,1-URGENT,4,BUILDING,MAIL,1,0.04,0,14,Brand#23,11,4901,38
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,4,BUILDING,AIR,2,0.01,0.01,8,Brand#54,11,4901,37
O,O,N,NONE,3,Manufacturer#4,2-HIGH,4,HOUSEHOLD,AIR,2,0.02,0.04,19,Brand#45,20,4902,45
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,4,HOUSEHOLD,TRUCK,1,0.05,0.1,4,Brand#11,20,4902,39
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,FOB,2,0,0.09,7,Brand#23,3,4903,49
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,RAIL,1,0,0.05,22,Brand#33,3,4903,12
F,F,A,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,FOB,3,0.08,0.01,18,Brand#21,3,4903,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,MAIL,4,0.06,0.07,22,Brand#14,3,4903,13
O,O,N,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,SHIP,1,0.06,0.02,21,Brand#45,4,4904,44
F,F,A,NONE,0,Manufacturer#1,2-HIGH,4,HOUSEHOLD,SHIP,1,0.03,0.1,16,Brand#14,20,4905,9
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,2,BUILDING,SHIP,2,0.07,0.04,4,Brand#43,9,4906,50
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,2,BUILDING,REG AIR,1,0.01,0.05,7,Brand#52,9,4906,47
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,1,0,0.05,9,Brand#24,7,4907,40
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,1,MACHINERY,FOB,1,0.06,0.07,19,Brand#53,2,4908,25
O,O,N,COLLECT COD,0,Manufacturer#5,3-MEDIUM,2,FURNITURE,REG AIR,1,0.02,0.1,16,Brand#53,12,4909,50
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,FURNITURE,SHIP,2,0.03,0.03,14,Brand#11,12,4909,26
O,O,N,COLLECT COD,1,Manufacturer#4,3-MEDIUM,2,FURNITURE,SHIP,3,0.05,0,17,Brand#43,12,4909,27
F,F,R,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,REG AIR,1,0.01,0.05,4,Brand#23,15,4910,26
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,4,0.06,0.1,22,Brand#33,15,4910,47
F,F,A,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.05,0.1,16,Brand#12,15,4910,33
