o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000151,1992-07-27,256.26,2860,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000681,1994-12-13,7840.81,1025,1
O,2-HIGH,4,MACHINERY,4,Clerk#000000709,1996-07-27,2175.16,1793,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000103,1996-12-03,2245.36,434,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000159,1995-12-13,419.13,2525,1
F,2-HIGH,4,BUILDING,11,Clerk#000000255,1994-05-04,8531.42,3992,1
F,2-HIGH,1,BUILDING,24,Clerk#000000871,1995-01-12,1823.19,4645,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000902,1992-03-03,1356.03,251,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000685,1992-03-27,8555.63,34,1
O,1-URGENT,2,FURNITURE,12,Clerk#000000899,1998-05-29,2798.46,4198,1
F,3-MEDIUM,1,MACHINERY,24,Clerk#000000894,1994-05-17,6558.7,882,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000349,1994-02-16,3736.71,263,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000971,1997-11-30,5941.39,1801,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000779,1996-05-27,1383.34,3037,1
O,5-LOW,2,BUILDING,18,Clerk#000000362,1997-07-29,5133.48,3587,1
O,1-URGENT,1,HOUSEHOLD,3,Clerk#000000790,1997-04-20,9415.46,545,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000230,1992-08-02,9748.93,2425,1
O,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000777,1997-03-27,4082.77,642,1
O,5-LOW,2,FURNITURE,18,Clerk#000000609,1996-02-03,4706.39,1112,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000519,1994-09-09,1892.48,2315,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000654,1995-09-27,9799.98,635,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000734,1994-05-27,4455.76,4150,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000309,1997-04-17,7894,378,1
O,2-HIGH,0,FURNITURE,5,Clerk#000000103,1995-10-29,4296.76,3232,1
O,1-URGENT,0,BUILDING,0,Clerk#000000636,1995-11-17,4804.86,2430,1
O,1-URGENT,2,FURNITURE,18,Clerk#000000475,1996-02-28,5960.14,2226,1
F,2-HIGH,2,BUILDING,8,Clerk#000000847,1994-06-05,736.28,4410,1
O,2-HIGH,4,MACHINERY,4,Clerk#000000825,1998-01-18,9236.15,808,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000227,1994-09-07,574.62,184,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000066,1993-10-22,6887.68,1332,1
O,5-LOW,4,AUTOMOBILE,13,Clerk#000000474,1996-09-16,1083.49,3663,1
O,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000746,1995-09-04,5959.97,4780,1
O,2-HIGH,4,AUTOMOBILE,13,Clerk#000000049,1997-01-25,8347.79,2656,1
O,2-HIGH,4,HOUSEHOLD,10,Clerk#000000752,1997-06-23,3633.36,1823,1
F,2-HIGH,0,MACHINERY,0,Clerk#000000878,1993-05-11,8365.78,182,1
O,1-URGENT,0,MACHINERY,15,Clerk#000000768,1996-06-28,-902.65,1489,1
F,3-MEDIUM,4,HOUSEHOLD,11,Clerk#000000331,1992-11-29,483.85,4179,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000995,1993-08-28,8059.02,1950,1
O,1-URGENT,1,HOUSEHOLD,24,Clerk#000000482,1997-02-17,-273.96,665,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000269,1993-06-14,9780.42,788,1
P,5-LOW,1,HOUSEHOLD,17,Clerk#000000805,1995-02-26,6076.1,1712,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000486,1995-04-20,4582.59,2128,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000604,1995-01-06,3105.57,2978,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000901,1993-01-31,8757.23,3913,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000333,1993-05-15,-597.72,2337,1
O,5-LOW,0,MACHINERY,5,Clerk#000000751,1996-08-10,8542.02,3036,1
O,5-LOW,4,AUTOMOBILE,20,Clerk#000000975,1996-09-12,3901.96,2301,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000947,1992-05-15,-372.6,1544,1
O,3-MEDIUM,0,MACHINERY,5,Clerk#000000014,1997-01-23,2168.61,2235,1
F,2-HIGH,1,MACHINERY,3,Clerk#000000449,1992-11-16,2023.72,2935,1
P,2-HIGH,4,AUTOMOBILE,20,Clerk#000000374,1995-05-30,9806.94,3159,1
O,5-LOW,2,BUILDING,12,Clerk#000000613,1998-02-02,8889.56,1663,1
O,3-MEDIUM,2,FURNITURE,12,Clerk#000000941,1997-10-21,-597.72,2337,1
O,1-URGENT,2,FURNITURE,18,Clerk#000000442,1996-04-14,-484.95,3905,1
O,5-LOW,1,FURNITURE,3,Clerk#000000041,1998-04-19,3998.24,1868,1
O,5-LOW,4,HOUSEHOLD,4,Clerk#000000433,1996-03-31,6187.29,956,1
O,5-LOW,4,AUTOMOBILE,13,Clerk#000000212,1998-05-30,3524.63,4226,1
O,2-HIGH,2,FURNITURE,18,Clerk#000000245,1996-01-22,8341.71,1343,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000294,1993-10-18,8495.92,280,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000762,1993-11-15,4167.55,934,1
F,5-LOW,2,AUTOMOBILE,8,Clerk#000000123,1993-10-18,9083.39,738,1
O,1-URGENT,4,AUTOMOBILE,20,Clerk#000000961,1995-08-18,5634.93,4065,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000940,1993-03-23,8232.51,2073,1
F,5-LOW,4,BUILDING,13,Clerk#000000248,1994-07-30,6928.74,2581,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000960,1996-05-07,5471.61,202,1
F,5-LOW,4,BUILDING,10,Clerk#000000899,1994-08-14,6761.27,2396,1
O,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000826,1996-08-01,2176.62,204,1
P,5-LOW,4,AUTOMOBILE,4,Clerk#000000480,1995-03-12,8798.96,1092,1
F,5-LOW,1,BUILDING,2,Clerk#000000603,1992-10-10,7444.98,1694,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000296,1993-10-12,-648.9,1516,1
F,1-URGENT,1,AUTOMOBILE,3,Clerk#000000685,1993-12-07,8342.1,4387,1
F,5-LOW,3,FURNITURE,6,Clerk#000000835,1993-06-04,8993.48,4106,1
O,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000269,1998-06-05,1782.74,3708,1
O,1-URGENT,2,HOUSEHOLD,8,Clerk#000000118,1997-04-08,7894.24,2019,1
O,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000883,1997-12-07,6810.79,1150,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,22,Clerk#000000130,1996-03-07,2786.57,1976,1
O,1-URGENT,4,AUTOMOBILE,4,Clerk#000000892,1998-04-14,6002.37,3825,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000237,1994-12-30,7419.91,3996,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000901,1994-09-04,2844.51,1266,1
F,1-URGENT,1,MACHINERY,17,Clerk#000000602,1993-02-26,6608.48,3745,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000147,1995-01-19,2837.89,895,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000603,1992-01-10,-593.65,4041,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000974,1993-03-20,1794.39,3530,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000491,1997-02-25,4365.28,614,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000116,1995-03-15,4579.08,1896,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000547,1993-02-08,3143.33,163,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000861,1994-03-30,7192.13,4744,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000039,1994-09-17,7552.61,1980,1
O,3-MEDIUM,4,MACHINERY,20,Clerk#000000571,1996-12-02,8365.26,3970,1
O,2-HIGH,0,HOUSEHOLD,15,Clerk#000000446,1998-07-18,6261.45,3786,1
F,5-LOW,2,FURNITURE,9,Clerk#000000548,1994-06-17,9037.61,2499,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000746,1997-11-27,2091.34,509,1
O,2-HIGH,3,MACHINERY,23,Clerk#000000619,1995-07-04,300.48,3404,1
O,2-HIGH,2,FURNITURE,8,Clerk#000000836,1995-07-12,-363.54,4714,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000038,1993-08-05,353.55,3486,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000609,1994-12-28,8396.37,320,1
F,2-HIGH,2,FURNITURE,18,Clerk#000000558,1994-06-04,2598.88,1076,1
O,1-URGENT,1,HOUSEHOLD,3,Clerk#000000125,1995-06-12,1269.03,3678,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000918,1992-08-18,1851.14,1334,1
O,5-LOW,2,BUILDING,18,Clerk#000000447,1998-04-19,1976.98,1640,1
F,5-LOW,3,BUILDING,23,Clerk#000000169,1993-07-14,-560.58,511,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000683,1993-11-18,2216.34,3618,1
O,5-LOW,4,FURNITURE,10,Clerk#000000494,1995-11-07,3861.96,597,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000967,1994-03-11,462.4,4848,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000699,1993-08-29,6378.93,775,1
O,2-HIGH,1,AUTOMOBILE,3,Clerk#000000846,1995-12-05,9362.42,4916,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000915,1997-09-03,4232.59,1006,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000383,1994-10-05,5902.85,1561,1
F,2-HIGH,2,BUILDING,8,Clerk#000000438,1993-07-06,8092.65,3989,1
O,2-HIGH,2,MACHINERY,8,Clerk#000000704,1997-03-01,2336.07,1449,1
F,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000253,1994-05-02,2259.1,1535,1
F,5-LOW,4,HOUSEHOLD,10,Clerk#000000044,1992-09-06,4512.33,1760,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000605,1994-01-03,3742.37,2987,1
O,5-LOW,1,MACHINERY,2,Clerk#000000095,1997-09-01,6150.48,4518,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000932,1995-10-25,2797.33,2267,1
F,1-URGENT,3,HOUSEHOLD,22,Clerk#000000987,1992-04-01,2266.68,943,1
F,1-URGENT,0,BUILDING,5,Clerk#000000583,1994-08-03,-412.05,1408,1
F,5-LOW,4,HOUSEHOLD,4,Clerk#000000551,1994-10-08,6568.55,1670,1
O,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000082,1996-06-20,1269.84,3723,1
O,5-LOW,3,AUTOMOBILE,23,Clerk#000000415,1996-09-28,3427.1,976,1
F,1-URGENT,0,FURNITURE,16,Clerk#000000205,1994-02-20,5501.8,4837,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000587,1992-07-15,6098.86,4906,1
O,2-HIGH,3,HOUSEHOLD,7,Clerk#000000323,1996-09-09,9093.86,4890,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000986,1994-08-30,6550.3,1815,1
P,3-MEDIUM,3,BUILDING,22,Clerk#000000654,1995-04-22,4604.83,4213,1
O,5-LOW,3,MACHINERY,6,Clerk#000000107,1996-09-03,7642.03,1414,1
F,5-LOW,3,BUILDING,23,Clerk#000000083,1993-12-18,5703.62,2761,1
O,3-MEDIUM,0,FURNITURE,16,Clerk#000000506,1997-08-09,1611.97,4867,1
F,5-LOW,1,FURNITURE,17,Clerk#000000403,1992-03-11,5264.91,191,1
O,1-URGENT,1,BUILDING,17,Clerk#000000086,1996-08-07,-858.61,3712,1
F,5-LOW,4,FURNITURE,10,Clerk#000000559,1992-02-07,6622.41,2970,1
O,5-LOW,2,FURNITURE,21,Clerk#000000602,1997-08-13,611.32,2449,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000881,1993-05-01,6044.02,2968,1
O,5-LOW,0,BUILDING,16,Clerk#000000747,1996-04-13,7505.78,1901,1
O,3-MEDIUM,4,MACHINERY,10,Clerk#000000439,1996-10-19,4768.22,4143,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000722,1996-01-31,9755.65,3690,1
F,5-LOW,4,HOUSEHOLD,10,Clerk#000000559,1992-02-14,1295.63,4540,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000436,1995-04-21,7932.58,2130,1
O,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000613,1997-08-27,9512.3,3944,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000676,1992-08-01,3456.79,4769,1
O,1-URGENT,0,AUTOMOBILE,16,Clerk#000000232,1996-07-31,6398.44,1808,1
O,2-HIGH,1,FURNITURE,24,Clerk#000000977,1996-11-04,2086.99,799,1
O,2-HIGH,3,AUTOMOBILE,19,Clerk#000000173,1998-06-05,6496.08,4428,1
O,5-LOW,1,FURNITURE,3,Clerk#000000165,1997-06-06,-638.47,504,1
F,5-LOW,1,FURNITURE,1,Clerk#000000167,1993-05-19,2534.74,4351,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000333,1998-04-16,98.28,3085,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000983,1998-07-06,1619.87,1315,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000045,1994-07-10,6257.88,1084,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000788,1998-04-03,-932.96,4716,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000328,1997-09-24,4085.85,3434,1
F,5-LOW,0,MACHINERY,16,Clerk#000000907,1992-06-09,3423.22,317,1
F,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000781,1992-05-03,4315.5,2500,1
P,3-MEDIUM,0,MACHINERY,0,Clerk#000000709,1995-03-03,7280.37,3752,1
P,3-MEDIUM,0,MACHINERY,15,Clerk#000000195,1995-05-26,1411.91,1666,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000400,1992-08-06,6257.88,1084,1
O,5-LOW,4,HOUSEHOLD,11,Clerk#000000532,1995-10-30,4710.25,4020,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000862,1996-03-29,-593.65,4041,1
F,5-LOW,2,HOUSEHOLD,12,Clerk#000000989,1992-04-16,5841.33,4539,1
O,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000034,1997-11-21,7110.02,4044,1
F,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000371,1993-08-21,5948.37,3812,1
F,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000700,1994-08-14,2436.26,1558,1
F,1-URGENT,3,HOUSEHOLD,19,Clerk#000000333,1994-09-08,4177.17,1407,1
F,5-LOW,1,MACHINERY,3,Clerk#000000017,1992-01-03,3718.31,494,1
F,3-MEDIUM,4,FURNITURE,4,Clerk#000000410,1994-07-16,8341.02,1979,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000027,1994-11-09,6479.07,3778,1
F,2-HIGH,3,BUILDING,6,Clerk#000000344,1993-08-31,5381.9,1586,1
O,1-URGENT,2,HOUSEHOLD,9,Clerk#000000348,1998-06-02,3574.44,3981,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000861,1996-10-21,9354.24,219,1
O,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000237,1997-12-27,5398.77,4270,1
F,5-LOW,1,HOUSEHOLD,17,Clerk#000000545,1993-06-21,8168.65,2454,1
O,5-LOW,4,AUTOMOBILE,10,Clerk#000000442,1995-06-23,9831.27,842,1
F,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000212,1992-06-21,8798.96,1092,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000241,1996-07-26,3900.97,4483,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000282,1994-02-16,1938.05,856,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000684,1997-04-15,5760.27,567,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000563,1997-10-29,5329.24,2900,1
P,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000137,1995-03-14,6666.53,2585,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000951,1993-01-11,5062.48,3616,1
O,2-HIGH,2,HOUSEHOLD,18,Clerk#000000053,1998-04-26,7356.46,1900,1
F,5-LOW,1,FURNITURE,2,Clerk#000000946,1993-05-18,3715.87,4141,1
F,1-URGENT,2,AUTOMOBILE,12,Clerk#000000748,1993-03-06,4168.07,1873,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000353,1992-04-20,6651.96,275,1
F,2-HIGH,0,MACHINERY,5,Clerk#000000339,1993-12-23,8784.97,873,1
O,2-HIGH,3,HOUSEHOLD,22,Clerk#000000097,1998-05-14,2650.57,939,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000740,1993-08-08,3212.55,1991,1
F,2-HIGH,4,FURNITURE,13,Clerk#000000117,1994-07-17,7767.22,3435,1
O,3-MEDIUM,4,MACHINERY,11,Clerk#000000786,1995-07-28,8506.21,537,1
F,5-LOW,0,MACHINERY,0,Clerk#000000441,1993-01-03,7654.19,3502,1
F,2-HIGH,2,BUILDING,9,Clerk#000000769,1994-08-26,-51.53,1812,1
F,5-LOW,3,MACHINERY,6,Clerk#000000834,1994-06-18,1008.26,3263,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000077,1996-04-01,6368.38,2946,1
O,1-URGENT,2,FURNITURE,12,Clerk#000000559,1996-09-10,-597.72,2337,1
O,5-LOW,2,MACHINERY,8,Clerk#000000911,1998-07-12,548.28,2741,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000771,1997-03-08,1560.58,177,1
O,5-LOW,4,HOUSEHOLD,11,Clerk#000000840,1996-07-02,8181.16,757,1
O,1-URGENT,1,MACHINERY,24,Clerk#000000114,1997-05-20,1018.31,4000,1
O,5-LOW,4,AUTOMOBILE,11,Clerk#000000553,1996-08-10,1853.51,3547,1
O,3-MEDIUM,3,BUILDING,19,Clerk#000000766,1997-08-25,5150.42,690,1
O,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000698,1996-05-04,8894.1,1723,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000378,1994-04-28,2717.99,1246,1
O,5-LOW,1,FURNITURE,1,Clerk#000000405,1998-06-04,2310.84,3026,1
O,5-LOW,0,AUTOMOBILE,16,Clerk#000000429,1995-09-07,4430.75,880,1
O,3-MEDIUM,4,BUILDING,20,Clerk#000000070,1995-12-11,4899.74,4440,1
F,2-HIGH,3,BUILDING,19,Clerk#000000958,1994-06-06,1469.59,2388,1
O,3-MEDIUM,2,FURNITURE,8,Clerk#000000844,1997-12-22,6932.01,2402,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000035,1992-12-15,1432.25,496,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000844,1994-09-30,7595.57,1920,1
F,1-URGENT,1,FURNITURE,3,Clerk#000000145,1993-05-11,4506.78,1494,1
O,2-HIGH,0,AUTOMOBILE,14,Clerk#000000748,1998-07-13,809.49,1885,1
O,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000995,1995-11-30,7430.4,989,1
O,2-HIGH,1,MACHINERY,3,Clerk#000000752,1996-09-19,2940.46,1038,1
P,2-HIGH,4,BUILDING,4,Clerk#000000792,1995-03-31,1057.16,4406,1
P,1-URGENT,2,BUILDING,9,Clerk#000000609,1995-06-05,9078.19,1961,1
O,1-URGENT,3,AUTOMOBILE,23,Clerk#000000061,1996-01-19,5501.18,616,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000760,1993-01-26,6398.44,1808,1
F,3-MEDIUM,4,MACHINERY,4,Clerk#000000308,1993-02-03,4570.3,2982,1
O,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000029,1996-02-13,855.79,2329,1
O,1-URGENT,4,BUILDING,13,Clerk#000000681,1995-11-10,2317.68,2254,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000046,1993-08-05,-97.27,1382,1
O,1-URGENT,3,BUILDING,23,Clerk#000000958,1998-05-02,782.66,1538,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000515,1993-03-19,6853.37,1996,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000181,1998-06-05,3273.08,1591,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000904,1996-05-15,884.59,1955,1
O,2-HIGH,1,HOUSEHOLD,1,Clerk#000000550,1997-06-04,1092.53,2972,1
F,3-MEDIUM,2,BUILDING,8,Clerk#000000950,1994-12-05,4723.26,3737,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000885,1994-04-17,3448.47,3295,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000930,1994-11-10,6980.08,2932,1
O,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000355,1995-06-08,3266.14,768,1
O,1-URGENT,1,MACHINERY,2,Clerk#000000829,1996-02-08,60.49,615,1
F,5-LOW,2,AUTOMOBILE,12,Clerk#000000699,1993-01-25,1560.53,1464,1
F,1-URGENT,2,HOUSEHOLD,21,Clerk#000000851,1992-11-06,478.62,3771,1
O,4-NOT SPECIFIED,0,MACHINERY,16,Clerk#000000629,1996-02-10,3625.11,2903,1
F,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000141,1992-12-17,3891.5,3652,1
O,1-URGENT,2,AUTOMOBILE,8,Clerk#000000994,1997-12-18,2717.99,1246,1
F,3-MEDIUM,4,MACHINERY,10,Clerk#000000869,1995-02-28,9572.79,1110,1
O,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000879,1995-06-19,2070.99,1954,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000802,1994-10-25,5056.07,1677,1
O,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000456,1997-02-28,2189.7,2102,1
O,3-MEDIUM,1,MACHINERY,24,Clerk#000000601,1998-04-06,6558.7,882,1
O,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000651,1995-09-13,8221.63,140,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000643,1994-05-16,123.63,392,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000655,1994-01-13,5015.52,933,1
F,2-HIGH,3,FURNITURE,23,Clerk#000000243,1994-12-03,8464.15,2746,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000374,1993-04-04,8092.31,3093,1
O,3-MEDIUM,3,BUILDING,22,Clerk#000000257,1997-07-21,432.22,1932,1
O,3-MEDIUM,3,BUILDING,22,Clerk#000000123,1996-03-21,6058.08,1925,1
O,2-HIGH,2,MACHINERY,9,Clerk#000000477,1997-07-08,6329.64,268,1
O,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000056,1995-06-11,8669.82,4055,1
O,5-LOW,2,BUILDING,21,Clerk#000000868,1996-04-20,2684.16,2582,1
O,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000167,1996-12-21,8797.26,736,1
F,5-LOW,3,FURNITURE,23,Clerk#000000300,1995-01-04,1578.52,1178,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000400,1993-08-06,8013.98,2378,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000743,1993-02-27,948.98,4805,1
O,5-LOW,3,BUILDING,23,Clerk#000000899,1996-02-11,5703.62,2761,1
O,4-NOT SPECIFIED,3,MACHINERY,22,Clerk#000000384,1995-08-26,4410.16,818,1
O,2-HIGH,2,BUILDING,12,Clerk#000000456,1997-05-23,8867.23,2018,1
O,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000588,1998-03-29,8678.98,3555,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000864,1992-01-20,1242.74,4131,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000130,1995-09-07,4435.25,949,1
O,2-HIGH,4,HOUSEHOLD,10,Clerk#000000153,1996-08-15,6700.49,3863,1
O,1-URGENT,1,FURNITURE,17,Clerk#000000763,1998-05-01,9514.67,718,1
O,5-LOW,1,MACHINERY,3,Clerk#000000610,1998-04-30,2568,2459,1
O,1-URGENT,4,HOUSEHOLD,4,Clerk#000000646,1995-08-30,4434.2,4355,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000569,1993-08-02,3496.56,4484,1
F,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000146,1992-03-04,244.42,4809,1
O,1-URGENT,1,BUILDING,24,Clerk#000000351,1997-05-27,2520.1,748,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000509,1993-02-17,5106.61,1771,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000632,1994-10-19,7055.13,1701,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000294,1992-05-18,-749.46,351,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000284,1993-07-04,7151.38,3281,1
O,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000308,1998-04-24,3380.37,4110,1
O,5-LOW,2,BUILDING,21,Clerk#000000720,1997-06-23,2910.9,1935,1
O,1-URGENT,0,MACHINERY,15,Clerk#000000673,1996-01-11,122.71,676,1
O,5-LOW,2,FURNITURE,21,Clerk#000000573,1997-04-26,4478.54,4700,1
O,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000290,1996-02-28,1063.38,3976,1
O,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000682,1998-07-25,-909.07,2244,1
O,2-HIGH,1,FURNITURE,2,Clerk#000000087,1996-05-11,5749.91,2016,1
O,1-URGENT,2,BUILDING,21,Clerk#000000634,1997-04-26,-838.04,672,1
O,2-HIGH,4,AUTOMOBILE,4,Clerk#000000432,1997-05-21,4472.17,2986,1
O,1-URGENT,3,MACHINERY,23,Clerk#000000365,1998-01-05,1699.94,4629,1
O,5-LOW,3,BUILDING,23,Clerk#000000521,1997-02-21,1852.9,805,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000065,1993-11-20,2320.27,366,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000426,1994-07-31,5959.97,4780,1
O,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000013,1997-09-13,1640.84,117,1
O,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000632,1997-10-18,9748.93,2425,1
O,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000591,1998-04-01,353.55,3486,1
O,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000048,1997-12-09,9225.72,2275,1
O,5-LOW,4,AUTOMOBILE,20,Clerk#000000758,1997-03-03,1736.86,685,1
