o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,COLLECT COD,4,Manufacturer#4,3-MEDIUM,1,BUILDING,SHIP,2,11,1996-10-01,1996-12-04,1996-12-04,1996-12-24,0,51803.085312
O,NONE,3,Manufacturer#4,5-LOW,1,AUTOMOBILE,TRUCK,1,7,1995-12-27,1996-03-23,1996-04-26,1996-05-20,0,24543.964752
F,NONE,2,Manufacturer#3,5-LOW,3,AUTOMOBILE,MAIL,1,9,1993-05-08,1993-07-28,1993-06-16,1993-07-09,1,30644.494848
O,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,1,MACHINERY,FOB,1,11,1998-04-21,1998-05-23,1998-05-02,1998-05-12,0,13277.79585
O,COLLECT COD,2,Manufacturer#1,5-LOW,2,HOUSEHOLD,RAIL,5,9,1997-04-07,1997-05-07,1997-04-19,1997-05-12,0,26348.1629
O,NONE,2,Manufacturer#3,5-LOW,2,HOUSEHOLD,REG AIR,4,9,1997-04-07,1997-06-01,1997-06-20,1997-06-27,0,12902.111376
O,NONE,3,Manufacturer#4,5-LOW,2,HOUSEHOLD,TRUCK,2,19,1997-04-07,1997-06-26,1997-04-09,1997-05-01,0,21396.585
O,COLLECT COD,0,Manufacturer#1,5-LOW,2,HOUSEHOLD,MAIL,1,14,1997-04-07,1997-05-18,1997-04-30,1997-05-17,0,37300.696608
O,COLLECT COD,3,Manufacturer#2,5-LOW,2,HOUSEHOLD,SHIP,3,22,1997-04-07,1997-06-16,1997-05-03,1997-05-24,0,11321.9424
O,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,MACHINERY,FOB,1,4,1995-11-07,1995-12-16,1996-02-23,1996-03-21,0,6262.9448
O,NONE,1,Manufacturer#1,2-HIGH,1,MACHINERY,RAIL,2,24,1995-11-07,1996-01-17,1996-02-21,1996-02-26,0,28866.6
F,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,4,FURNITURE,MAIL,5,7,1994-09-21,1994-11-24,1994-09-24,1994-10-01,1,35483.4234
F,COLLECT COD,4,Manufacturer#2,1-URGENT,4,FURNITURE,MAIL,1,4,1994-09-21,1994-11-06,1994-11-26,1994-12-06,1,3687.35304
F,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,4,FURNITURE,AIR,4,17,1994-09-21,1994-12-04,1994-10-27,1994-11-21,1,29223.756576
F,NONE,0,Manufacturer#1,1-URGENT,4,FURNITURE,AIR,3,5,1994-09-21,1994-12-18,1995-01-13,1995-01-25,1,19843.6392
F,NONE,4,Manufacturer#1,1-URGENT,4,FURNITURE,REG AIR,6,10,1994-09-21,1994-11-20,1994-12-16,1994-12-29,1,44719.960064
F,NONE,0,Manufacturer#4,1-URGENT,4,FURNITURE,TRUCK,2,14,1994-09-21,1994-12-08,1995-01-18,1995-02-10,1,6136.8192
O,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,2,FURNITURE,TRUCK,3,19,1998-03-11,1998-05-03,1998-04-24,1998-05-08,0,8681.0538
O,COLLECT COD,1,Manufacturer#2,2-HIGH,2,FURNITURE,REG AIR,6,24,1998-03-11,1998-04-25,1998-05-02,1998-05-05,0,8052.3558
O,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,1,11,1998-03-11,1998-04-28,1998-06-20,1998-07-19,0,13310.325
O,COLLECT COD,0,Manufacturer#3,2-HIGH,2,FURNITURE,REG AIR,2,14,1998-03-11,1998-06-03,1998-06-21,1998-06-26,0,47184.241104
O,NONE,2,Manufacturer#5,2-HIGH,2,FURNITURE,RAIL,5,12,1998-03-11,1998-05-24,1998-07-10,1998-07-19,0,29622.1408
O,COLLECT COD,4,Manufacturer#3,2-HIGH,2,FURNITURE,REG AIR,4,11,1998-03-11,1998-05-01,1998-05-28,1998-06-04,0,39760.01568
O,COLLECT COD,0,Manufacturer#2,1-URGENT,4,FURNITURE,REG AIR,2,15,1997-10-21,1998-01-12,1997-12-17,1997-12-31,0,67292.91275
O,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,FURNITURE,FOB,1,16,1997-10-21,1997-11-29,1997-11-16,1997-12-10,0,9540.7956
O,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,FURNITURE,SHIP,4,14,1997-10-21,1997-11-27,1997-12-09,1997-12-26,0,53990.593128
O,COLLECT COD,0,Manufacturer#2,1-URGENT,4,FURNITURE,SHIP,3,14,1997-10-21,1997-12-21,1997-11-15,1997-12-03,0,50988.924
O,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,2,AUTOMOBILE,AIR,5,16,1997-07-31,1997-10-14,1997-09-18,1997-10-01,0,41625.24912
O,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,2,AUTOMOBILE,REG AIR,1,19,1997-07-31,1997-09-30,1997-11-27,1997-12-12,0,1520.529408
O,COLLECT COD,2,Manufacturer#5,2-HIGH,2,AUTOMOBILE,TRUCK,4,12,1997-07-31,1997-09-28,1997-10-18,1997-11-13,0,27145.611675
O,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,2,AUTOMOBILE,REG AIR,2,18,1997-07-31,1997-10-16,1997-08-19,1997-09-17,0,43700.07544
O,NONE,0,Manufacturer#1,2-HIGH,2,AUTOMOBILE,FOB,3,5,1997-07-31,1997-10-07,1997-11-17,1997-11-27,0,52851.708
F,NONE,1,Manufacturer#4,3-MEDIUM,4,FURNITURE,RAIL,1,2,1993-11-24,1994-01-31,1994-01-06,1994-02-02,2,49454.198784
F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,4,FURNITURE,RAIL,3,10,1993-11-24,1994-02-12,1993-12-02,1993-12-06,2,52639.440084
F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,4,FURNITURE,MAIL,4,19,1993-11-24,1994-01-14,1993-12-01,1993-12-26,2,1360.54989
F,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,4,FURNITURE,SHIP,2,18,1993-11-24,1994-02-11,1993-12-19,1994-01-05,2,65752.7091
F,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,4,FURNITURE,AIR,5,8,1993-11-24,1994-02-02,1994-03-12,1994-03-28,1,36710.3625
O,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,FOB,2,18,1997-02-13,1997-03-20,1997-03-25,1997-04-23,0,34861.8816
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,SHIP,1,0,1997-02-13,1997-05-06,1997-04-18,1997-05-05,0,82725.53336
F,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,2,0,1993-09-26,1993-11-02,1993-12-30,1994-01-01,1,32238.22308
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,2,MACHINERY,FOB,5,23,1993-09-26,1993-12-25,1993-10-09,1993-11-04,2,10294.638354
F,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,2,MACHINERY,FOB,3,4,1993-09-26,1993-12-23,1994-01-04,1994-01-26,1,53986.4325
F,COLLECT COD,3,Manufacturer#2,3-MEDIUM,2,MACHINERY,MAIL,1,19,1993-09-26,1993-12-19,1993-11-21,1993-12-21,1,9262.71112
F,NONE,4,Manufacturer#1,3-MEDIUM,2,MACHINERY,TRUCK,4,13,1993-09-26,1993-11-05,1994-01-19,1994-01-23,2,31554.35136
F,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,2,MACHINERY,SHIP,6,4,1993-09-26,1993-11-20,1993-11-06,1993-11-08,1,53397.915183
F,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,RAIL,4,7,1993-03-12,1993-06-06,1993-04-12,1993-04-20,1,26535.7323
F,NONE,3,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,TRUCK,2,19,1993-03-12,1993-04-30,1993-06-23,1993-06-25,1,3696.5208
F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,TRUCK,3,2,1993-03-12,1993-04-13,1993-07-06,1993-07-28,2,73480.176
F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,REG AIR,1,12,1993-03-12,1993-05-07,1993-03-29,1993-04-14,1,33131.592
O,COLLECT COD,2,Manufacturer#1,2-HIGH,4,AUTOMOBILE,TRUCK,3,8,1996-06-20,1996-09-18,1996-08-09,1996-08-13,0,7138.74048
O,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,4,AUTOMOBILE,REG AIR,2,14,1996-06-20,1996-08-11,1996-10-03,1996-10-20,0,30958.735632
O,COLLECT COD,2,Manufacturer#2,2-HIGH,4,AUTOMOBILE,RAIL,1,12,1996-06-20,1996-09-12,1996-07-14,1996-07-25,0,974.853888
O,COLLECT COD,3,Manufacturer#4,1-URGENT,3,BUILDING,RAIL,1,19,1996-07-03,1996-09-20,1996-09-10,1996-09-25,0,18262.866258
O,COLLECT COD,3,Manufacturer#5,5-LOW,0,MACHINERY,TRUCK,2,22,1997-09-24,1997-11-25,1998-01-11,1998-02-05,0,35209.878256
O,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,0,MACHINERY,TRUCK,4,7,1997-09-24,1997-11-30,1998-01-13,1998-02-08,0,18316.414688
O,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,0,MACHINERY,TRUCK,6,20,1997-09-24,1997-11-22,1997-12-14,1998-01-08,0,1586.243736
O,COLLECT COD,1,Manufacturer#4,5-LOW,0,MACHINERY,REG AIR,1,1,1997-09-24,1997-11-22,1997-11-11,1997-11-29,0,25679.6495
O,NONE,1,Manufacturer#2,5-LOW,0,MACHINERY,TRUCK,5,24,1997-09-24,1997-11-02,1998-01-12,1998-02-05,0,8414.09184
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,0,MACHINERY,AIR,3,21,1997-09-24,1997-12-05,1997-11-05,1997-11-25,0,42040.7856
F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,MACHINERY,RAIL,4,22,1994-01-01,1994-02-08,1994-03-18,1994-03-19,1,29924.592516
F,NONE,4,Manufacturer#1,2-HIGH,1,MACHINERY,REG AIR,7,4,1994-01-01,1994-02-27,1994-04-24,1994-05-08,2,25828.0154
F,NONE,3,Manufacturer#3,2-HIGH,1,MACHINERY,AIR,3,22,1994-01-01,1994-03-28,1994-02-14,1994-02-22,1,15751.087368
F,COLLECT COD,3,Manufacturer#2,2-HIGH,1,MACHINERY,FOB,1,19,1994-01-01,1994-03-22,1994-01-10,1994-01-26,1,2212.534142
F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,1,MACHINERY,MAIL,2,2,1994-01-01,1994-03-22,1994-02-18,1994-03-06,2,39267.09423
F,NONE,2,Manufacturer#5,2-HIGH,1,MACHINERY,REG AIR,5,21,1994-01-01,1994-02-07,1994-04-03,1994-04-26,1,33310.7424
F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,1,MACHINERY,AIR,6,21,1994-01-01,1994-02-16,1994-02-27,1994-03-02,1,44461.40985
O,COLLECT COD,4,Manufacturer#2,3-MEDIUM,3,BUILDING,RAIL,7,11,1997-01-13,1997-03-04,1997-02-27,1997-03-02,0,59428.860762
O,COLLECT COD,3,Manufacturer#4,3-MEDIUM,3,BUILDING,FOB,5,7,1997-01-13,1997-03-28,1997-04-27,1997-05-14,0,52788.389199
O,NONE,2,Manufacturer#1,3-MEDIUM,3,BUILDING,TRUCK,6,12,1997-01-13,1997-02-16,1997-04-21,1997-04-25,0,91833.2859
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,BUILDING,REG AIR,4,7,1997-01-13,1997-04-02,1997-03-07,1997-04-01,0,44624.98453
O,NONE,2,Manufacturer#4,3-MEDIUM,3,BUILDING,MAIL,2,9,1997-01-13,1997-03-28,1997-05-08,1997-05-14,0,37374.264
O,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,3,BUILDING,RAIL,3,24,1997-01-13,1997-03-18,1997-04-17,1997-05-02,0,15293.824
O,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,3,BUILDING,SHIP,1,5,1997-01-13,1997-03-18,1997-03-05,1997-03-14,0,66876.90912
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,AUTOMOBILE,REG AIR,1,21,1997-10-26,1997-12-02,1998-01-10,1998-02-06,0,36578.9358
O,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,AUTOMOBILE,RAIL,2,24,1997-10-26,1998-01-24,1997-12-25,1998-01-18,0,5412.532992
O,NONE,2,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,4,21,1997-10-26,1997-12-19,1998-01-15,1998-02-02,0,3572.43075
O,COLLECT COD,2,Manufacturer#5,5-LOW,2,AUTOMOBILE,TRUCK,3,18,1997-10-26,1998-01-06,1998-02-14,1998-03-11,0,10251.906
F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,4,7,1992-02-29,1992-04-17,1992-06-20,1992-07-05,1,29617.371
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,1,21,1992-02-29,1992-04-05,1992-06-29,1992-07-21,2,15425.415936
F,NONE,4,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,RAIL,3,4,1992-02-29,1992-04-07,1992-05-07,1992-05-13,2,29014.757937
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,2,14,1992-02-29,1992-04-16,1992-04-10,1992-05-01,2,11500.82934
O,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,AIR,5,12,1997-06-20,1997-09-16,1997-08-28,1997-09-26,0,14157.270072
O,COLLECT COD,0,Manufacturer#3,5-LOW,0,HOUSEHOLD,AIR,1,5,1997-06-20,1997-09-03,1997-08-24,1997-09-08,0,78848.154
O,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,0,HOUSEHOLD,FOB,4,16,1997-06-20,1997-07-22,1997-07-30,1997-08-18,0,28333.1664
O,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,0,HOUSEHOLD,SHIP,7,4,1997-06-20,1997-07-23,1997-07-04,1997-07-05,0,14717.101
O,COLLECT COD,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,SHIP,3,9,1997-06-20,1997-08-25,1997-07-31,1997-08-21,0,40623.690016
O,NONE,4,Manufacturer#5,5-LOW,0,HOUSEHOLD,FOB,6,11,1997-06-20,1997-08-16,1997-10-10,1997-11-02,0,29265.355392
O,COLLECT COD,1,Manufacturer#4,5-LOW,0,HOUSEHOLD,FOB,2,1,1997-06-20,1997-09-08,1997-06-25,1997-07-24,0,43586.171616
F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,4,AUTOMOBILE,TRUCK,1,7,1995-02-23,1995-05-22,1995-04-20,1995-04-24,2,44611.7454
F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,4,AUTOMOBILE,SHIP,3,9,1995-02-23,1995-04-14,1995-04-21,1995-05-10,2,61323.196716
F,NONE,0,Manufacturer#2,1-URGENT,4,AUTOMOBILE,SHIP,2,16,1995-02-23,1995-05-24,1995-03-09,1995-03-14,2,10477.22814
O,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,SHIP,7,8,1997-03-06,1997-05-12,1997-06-07,1997-06-08,0,91060.66575
O,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,RAIL,5,18,1997-03-06,1997-05-11,1997-06-12,1997-06-29,0,49959.1274
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,MAIL,1,18,1997-03-06,1997-05-11,1997-05-17,1997-05-30,0,6464.46864
O,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,REG AIR,4,22,1997-03-06,1997-04-27,1997-04-26,1997-04-29,0,54966.6117
O,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,REG AIR,3,9,1997-03-06,1997-04-29,1997-06-30,1997-07-24,0,15406.015086
O,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,REG AIR,6,18,1997-03-06,1997-05-06,1997-05-21,1997-06-04,0,16868.38608
O,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,2,24,1997-03-06,1997-04-16,1997-04-25,1997-05-23,0,8585.7702
O,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,1,BUILDING,RAIL,1,19,1995-09-13,1995-11-25,1995-10-21,1995-10-24,0,51076.08576
O,COLLECT COD,1,Manufacturer#3,3-MEDIUM,1,BUILDING,TRUCK,2,24,1995-09-13,1995-10-15,1995-10-30,1995-11-10,0,51813.489
O,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,1,BUILDING,RAIL,5,17,1995-09-13,1995-11-20,1996-01-10,1996-01-13,0,15686.762
O,NONE,0,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,6,15,1995-09-13,1995-12-06,1995-10-31,1995-11-30,0,22919.911056
O,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,BUILDING,AIR,3,9,1995-09-13,1995-11-11,1995-12-27,1996-01-23,0,11463.73074
O,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,1,BUILDING,TRUCK,7,23,1995-09-13,1995-10-25,1995-11-19,1995-12-07,0,49194.981888
O,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,1,BUILDING,TRUCK,4,18,1995-09-13,1995-11-05,1995-09-23,1995-09-25,0,36382.437
O,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,4,HOUSEHOLD,FOB,3,16,1997-08-13,1997-11-01,1997-10-15,1997-11-08,0,5917.7206
O,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,4,HOUSEHOLD,REG AIR,5,17,1997-08-13,1997-09-30,1997-10-06,1997-11-02,0,32545.39925
O,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,HOUSEHOLD,MAIL,4,9,1997-08-13,1997-10-27,1997-10-15,1997-11-03,0,29970.6912
O,NONE,1,Manufacturer#1,2-HIGH,4,HOUSEHOLD,REG AIR,2,3,1997-08-13,1997-09-17,1997-12-05,1997-12-06,0,43414.488
O,COLLECT COD,2,Manufacturer#5,2-HIGH,4,HOUSEHOLD,MAIL,1,8,1997-08-13,1997-10-28,1997-10-16,1997-11-09,0,43648.66722
O,COLLECT COD,2,Manufacturer#5,2-HIGH,4,HOUSEHOLD,AIR,6,21,1997-08-13,1997-10-10,1997-08-20,1997-09-09,0,66833.619696
O,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,3,AUTOMOBILE,SHIP,7,1,1997-10-10,1997-11-24,1998-01-23,1998-01-26,0,23158.43348
O,COLLECT COD,3,Manufacturer#5,2-HIGH,3,AUTOMOBILE,FOB,1,7,1997-10-10,1997-11-16,1997-12-07,1998-01-02,0,6481.52064
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,3,AUTOMOBILE,SHIP,3,24,1997-10-10,1998-01-06,1998-01-27,1998-02-09,0,85247.3532
O,NONE,3,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,5,7,1997-10-10,1997-11-22,1997-12-17,1998-01-16,0,3433.4484
O,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,3,AUTOMOBILE,MAIL,2,4,1997-10-10,1997-11-09,1997-10-15,1997-11-11,0,32441.163722
O,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,3,AUTOMOBILE,MAIL,4,16,1997-10-10,1997-12-01,1997-10-14,1997-11-09,0,34500.229632
O,NONE,3,Manufacturer#4,2-HIGH,3,AUTOMOBILE,TRUCK,6,23,1997-10-10,1997-12-19,1998-01-21,1998-01-28,0,8433.755154
O,NONE,4,Manufacturer#4,2-HIGH,0,HOUSEHOLD,RAIL,1,4,1997-04-23,1997-07-05,1997-05-16,1997-05-27,0,81940.8744
O,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,2,17,1997-04-23,1997-06-08,1997-08-21,1997-09-03,0,10062.5184
O,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,0,HOUSEHOLD,RAIL,6,8,1997-04-23,1997-06-07,1997-07-20,1997-07-21,0,21279.46275
O,NONE,2,Manufacturer#3,2-HIGH,0,HOUSEHOLD,AIR,5,21,1997-04-23,1997-05-29,1997-05-16,1997-05-27,0,54326.5672
O,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,0,HOUSEHOLD,TRUCK,3,10,1997-04-23,1997-05-28,1997-08-07,1997-08-24,0,24550.56032
O,NONE,1,Manufacturer#2,2-HIGH,0,HOUSEHOLD,RAIL,4,17,1997-04-23,1997-06-21,1997-07-04,1997-08-01,0,20759.3696
P,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,0,FURNITURE,AIR,5,18,1995-05-07,1995-06-08,1995-07-04,1995-07-28,0,63576.765648
P,NONE,1,Manufacturer#1,2-HIGH,0,FURNITURE,REG AIR,1,24,1995-05-07,1995-06-30,1995-06-02,1995-06-29,3,29538.334154
P,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,0,FURNITURE,AIR,4,4,1995-05-07,1995-07-26,1995-06-10,1995-06-16,2,49814.93664
P,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,0,FURNITURE,REG AIR,2,21,1995-05-07,1995-06-10,1995-09-01,1995-09-10,0,45535.02
P,NONE,1,Manufacturer#1,2-HIGH,0,FURNITURE,FOB,3,24,1995-05-07,1995-06-30,1995-07-14,1995-07-20,0,91755.9792
P,COLLECT COD,1,Manufacturer#1,2-HIGH,0,FURNITURE,RAIL,6,24,1995-05-07,1995-07-31,1995-08-14,1995-09-08,0,33173.532
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,2,FURNITURE,REG AIR,3,19,1993-12-05,1994-01-30,1994-01-02,1994-01-30,1,7365.689856
F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,2,FURNITURE,REG AIR,2,15,1993-12-05,1994-01-12,1994-04-01,1994-04-21,2,53643.33
F,NONE,0,Manufacturer#5,3-MEDIUM,2,FURNITURE,MAIL,4,5,1993-12-05,1994-02-08,1994-01-08,1994-01-19,2,24368.0377
F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,FURNITURE,RAIL,5,21,1993-12-05,1994-03-01,1993-12-07,1993-12-16,1,55376.665344
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,2,FURNITURE,RAIL,1,23,1993-12-05,1994-02-19,1994-02-18,1994-03-02,1,62303.500875
O,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,0,FURNITURE,MAIL,2,2,1996-08-16,1996-10-05,1996-09-24,1996-10-21,0,23097.6144
O,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,0,FURNITURE,TRUCK,1,17,1996-08-16,1996-11-09,1996-10-12,1996-10-31,0,2857.351112
O,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,0,FURNITURE,SHIP,3,7,1996-08-16,1996-10-21,1996-09-19,1996-10-13,0,8288.528976
O,NONE,0,Manufacturer#4,3-MEDIUM,2,BUILDING,TRUCK,2,5,1998-05-13,1998-06-15,1998-06-28,1998-07-11,0,21688.29936
O,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,2,BUILDING,TRUCK,3,5,1998-05-13,1998-07-13,1998-05-22,1998-05-26,0,18502.21197
O,COLLECT COD,2,Manufacturer#4,3-MEDIUM,2,BUILDING,TRUCK,1,18,1998-05-13,1998-07-01,1998-05-26,1998-06-06,0,43334.47692
P,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,RAIL,2,14,1995-04-05,1995-05-12,1995-05-05,1995-05-22,2,26113.21468
P,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,7,1995-04-05,1995-06-20,1995-06-25,1995-07-04,0,3869.208168
O,NONE,0,Manufacturer#5,1-URGENT,0,MACHINERY,MAIL,1,14,1995-07-15,1995-09-29,1995-10-17,1995-10-20,0,11713.030784
O,NONE,4,Manufacturer#3,1-URGENT,0,MACHINERY,RAIL,2,13,1995-07-15,1995-09-05,1995-08-14,1995-08-23,0,29774.6568
F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,1,FURNITURE,REG AIR,1,18,1992-03-15,1992-04-20,1992-07-05,1992-07-13,2,65117.3472
F,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,1,FURNITURE,SHIP,3,6,1992-03-15,1992-06-04,1992-06-14,1992-07-12,1,61226.04672
F,NONE,4,Manufacturer#1,1-URGENT,1,FURNITURE,SHIP,6,4,1992-03-15,1992-04-17,1992-03-31,1992-04-02,1,23514.14016
F,NONE,2,Manufacturer#5,1-URGENT,1,FURNITURE,TRUCK,4,8,1992-03-15,1992-05-22,1992-06-23,1992-07-07,2,26862.72136
F,NONE,2,Manufacturer#3,1-URGENT,1,FURNITURE,MAIL,5,12,1992-03-15,1992-05-07,1992-03-24,1992-04-13,2,66139.71516
F,NONE,0,Manufacturer#3,1-URGENT,1,FURNITURE,FOB,7,16,1992-03-15,1992-05-30,1992-04-04,1992-04-21,2,22076.549352
F,COLLECT COD,0,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,2,14,1992-03-15,1992-05-15,1992-06-17,1992-06-28,2,54383.98576
F,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,2,FURNITURE,MAIL,4,23,1993-11-15,1994-01-19,1993-12-20,1994-01-04,2,19006.80012
F,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,2,FURNITURE,TRUCK,2,9,1993-11-15,1994-02-01,1994-01-18,1994-01-29,1,4862.55744
F,NONE,3,Manufacturer#1,1-URGENT,2,FURNITURE,AIR,3,23,1993-11-15,1994-01-19,1994-01-28,1994-02-08,2,11313.918
F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,2,FURNITURE,REG AIR,1,18,1993-11-15,1994-01-31,1993-12-07,1994-01-05,2,8262.988972
F,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,2,BUILDING,MAIL,1,19,1993-07-14,1993-09-30,1993-09-07,1993-09-18,2,39235.6584
F,NONE,2,Manufacturer#2,2-HIGH,0,AUTOMOBILE,TRUCK,4,18,1993-03-17,1993-06-08,1993-03-18,1993-03-30,1,16543.749852
F,COLLECT COD,2,Manufacturer#1,2-HIGH,0,AUTOMOBILE,TRUCK,5,9,1993-03-17,1993-05-14,1993-05-04,1993-05-31,2,31056.481008
F,COLLECT COD,1,Manufacturer#2,2-HIGH,0,AUTOMOBILE,SHIP,6,24,1993-03-17,1993-04-25,1993-06-23,1993-07-23,1,14922.1254
F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,0,AUTOMOBILE,RAIL,7,21,1993-03-17,1993-05-28,1993-06-20,1993-06-25,2,57971.306484
F,NONE,4,Manufacturer#1,2-HIGH,0,AUTOMOBILE,AIR,3,4,1993-03-17,1993-04-20,1993-07-16,1993-08-06,1,45356.423175
F,COLLECT COD,3,Manufacturer#3,2-HIGH,0,AUTOMOBILE,REG AIR,1,22,1993-03-17,1993-05-05,1993-03-29,1993-04-22,1,73311.65037
