o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000708,1993-07-18,1796.09,1372,3,1
F,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000873,1993-08-25,4402.69,12307,3,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000824,1993-09-04,2465.1,11857,3,1
F,5-LOW,3,BUILDING,7,Clerk#000000001,1993-07-19,762.63,3698,1,1
F,5-LOW,0,FURNITURE,0,Clerk#000000935,1993-09-23,1295.54,541,1,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000117,1993-07-04,4200.94,11266,3,1
F,2-HIGH,4,BUILDING,11,Clerk#000000657,1993-09-27,-415.09,9064,4,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000054,1993-09-18,728.43,3035,0,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000457,1993-09-21,6836.89,860,3,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000520,1993-08-21,5595.12,8158,2,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000256,1993-09-15,8115.04,11221,2,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000920,1993-08-09,1569.09,6100,3,1
F,2-HIGH,2,AUTOMOBILE,12,Clerk#000000873,1993-07-26,-72.8,14608,4,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000096,1993-07-25,5215.32,1814,2,1
F,5-LOW,3,FURNITURE,19,Clerk#000000639,1993-09-24,700.5,13564,1,1
F,3-MEDIUM,4,FURNITURE,20,Clerk#000000341,1993-07-29,2804.41,14425,3,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000790,1993-09-17,2040.3,13378,0,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000113,1993-07-22,9051.19,12589,4,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000517,1993-09-10,6188.82,7736,2,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000186,1993-08-05,-850.19,7322,4,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000889,1993-09-15,9186.42,7213,2,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000276,1993-07-25,-117.29,12010,2,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000685,1993-07-09,2394.22,4462,2,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000904,1993-09-06,1365.61,13855,4,1
F,1-URGENT,1,MACHINERY,24,Clerk#000000503,1993-07-29,1728.97,7930,2,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000473,1993-09-19,8117.95,2347,0,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000801,1993-09-24,7278.08,2311,4,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000083,1993-08-08,5439.44,1240,2,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000629,1993-07-20,7924.41,5684,3,1
F,5-LOW,3,FURNITURE,6,Clerk#000000313,1993-07-07,5910.74,6346,1,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000695,1993-08-13,-609.23,3565,4,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000556,1993-08-02,6001.95,7480,4,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000117,1993-07-12,3211.2,10597,2,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000590,1993-09-23,2842.84,11543,3,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000894,1993-09-02,9596.6,9371,0,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000667,1993-08-23,4266.13,50,2,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000141,1993-08-08,9645.42,9385,3,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000709,1993-09-25,2657.72,4079,1,1
F,5-LOW,4,AUTOMOBILE,20,Clerk#000000873,1993-08-14,3388.38,6374,1,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000127,1993-09-07,-64.71,12833,0,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000191,1993-08-27,9996.76,6278,4,1
F,1-URGENT,2,BUILDING,12,Clerk#000000819,1993-08-17,2304.11,10498,2,1
F,5-LOW,1,FURNITURE,17,Clerk#000000618,1993-07-02,2279.39,10102,1,1
F,5-LOW,1,MACHINERY,1,Clerk#000000731,1993-09-10,1895.95,9757,1,1
F,2-HIGH,3,MACHINERY,19,Clerk#000000405,1993-09-03,3406.68,14221,4,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000112,1993-09-13,1288.49,2855,4,1
F,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000028,1993-08-02,276.01,8221,3,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000160,1993-09-20,9551.8,13424,4,1
F,3-MEDIUM,0,BUILDING,5,Clerk#000000933,1993-09-02,4814.29,8701,3,1
F,5-LOW,2,FURNITURE,18,Clerk#000000923,1993-09-22,1874.49,12632,1,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000439,1993-07-10,6317.09,7642,4,1
F,2-HIGH,1,FURNITURE,24,Clerk#000000427,1993-07-08,2980.93,14023,4,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000598,1993-09-10,7404.15,8371,2,1
F,2-HIGH,1,MACHINERY,3,Clerk#000000275,1993-08-09,3682.91,14363,4,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000315,1993-08-22,3328.82,5221,4,1
F,2-HIGH,2,AUTOMOBILE,12,Clerk#000000742,1993-09-30,951.98,11228,4,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000781,1993-07-18,1746.81,5966,0,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000097,1993-08-03,7924.41,5684,0,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000449,1993-07-30,1725.15,2929,2,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000031,1993-07-05,7390.15,9382,4,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000025,1993-09-03,2411.88,2932,2,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000569,1993-07-31,3872.86,1471,1,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000743,1993-09-20,9103.33,1477,3,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000570,1993-07-10,9928.47,13834,0,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000673,1993-08-30,2190.13,3793,3,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000409,1993-09-25,7383.53,80,2,1
F,5-LOW,0,MACHINERY,14,Clerk#000000713,1993-09-04,-84.65,6869,1,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000599,1993-08-22,-838.33,6187,3,1
F,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000619,1993-07-27,4860.42,8549,0,1
F,5-LOW,2,BUILDING,12,Clerk#000000692,1993-08-10,1610.21,5729,1,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000095,1993-07-20,1977.38,1889,2,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000178,1993-09-13,8998.82,1282,0,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000361,1993-07-11,6748.74,2915,2,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000228,1993-07-11,9790.84,9323,0,1
F,5-LOW,3,BUILDING,19,Clerk#000000500,1993-09-18,8187.73,11155,1,1
F,1-URGENT,3,FURNITURE,23,Clerk#000000466,1993-07-24,8075.45,5839,2,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000498,1993-08-21,-310.88,14845,3,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000087,1993-09-27,4970.93,11611,1,1
F,5-LOW,2,MACHINERY,9,Clerk#000000603,1993-08-07,2206.85,6646,1,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000353,1993-08-06,5523.75,10337,0,1
F,2-HIGH,1,AUTOMOBILE,1,Clerk#000000597,1993-07-24,8473.23,11659,4,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000440,1993-09-08,7202.98,7396,3,1
F,5-LOW,2,MACHINERY,12,Clerk#000000282,1993-09-02,8259.72,7805,1,1
F,2-HIGH,0,AUTOMOBILE,14,Clerk#000000482,1993-08-31,9852.24,6872,4,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000918,1993-07-28,3404.99,3229,4,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000622,1993-08-26,1895.95,9757,0,1
F,3-MEDIUM,4,BUILDING,4,Clerk#000000484,1993-09-30,2328.09,1816,3,1
F,3-MEDIUM,0,BUILDING,5,Clerk#000000461,1993-09-27,680.84,4675,3,1
F,5-LOW,2,BUILDING,12,Clerk#000000375,1993-08-26,8183.17,5362,1,1
F,3-MEDIUM,2,HOUSEHOLD,18,Clerk#000000123,1993-07-07,-295.64,3106,3,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000765,1993-09-02,5543.88,3179,2,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000369,1993-09-03,5222.83,460,0,1
F,2-HIGH,3,BUILDING,23,Clerk#000000412,1993-09-12,2051.55,4649,4,1
F,1-URGENT,3,BUILDING,23,Clerk#000000776,1993-09-21,2046.75,13054,2,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000740,1993-07-07,2751.42,13342,4,1
F,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000946,1993-07-04,644.72,6223,0,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000864,1993-09-17,5810.56,1498,2,1
F,3-MEDIUM,3,HOUSEHOLD,22,Clerk#000000523,1993-07-30,7464.66,10787,3,1
F,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000553,1993-09-05,7735.59,3524,0,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000804,1993-07-09,1021.39,12148,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000205,1993-07-02,3473.49,14597,0,1
F,5-LOW,1,MACHINERY,3,Clerk#000000334,1993-07-02,5226.19,4657,1,1
F,5-LOW,4,FURNITURE,4,Clerk#000000198,1993-08-12,401.68,12394,1,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000207,1993-09-26,-761.7,1276,1,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000717,1993-09-11,135.99,11177,2,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000330,1993-07-12,1365.61,13855,0,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000040,1993-09-10,1324.02,12208,1,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000144,1993-07-31,3903.67,4595,2,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000784,1993-08-01,-16.91,14677,2,1
F,2-HIGH,2,BUILDING,9,Clerk#000000160,1993-07-05,3745.36,12754,4,1
F,5-LOW,2,FURNITURE,12,Clerk#000000019,1993-09-09,7983.44,6094,1,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000885,1993-08-31,2109.09,10486,0,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000945,1993-09-19,-716.1,109,3,1
F,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000690,1993-08-16,6109.17,9718,3,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000795,1993-07-23,2235.7,9673,0,1
F,2-HIGH,4,BUILDING,13,Clerk#000000951,1993-09-15,5110.04,7204,4,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000012,1993-08-14,7695.95,10762,0,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000909,1993-07-08,637.66,14377,4,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000137,1993-08-21,985.22,9433,3,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000806,1993-08-19,4338.27,6475,3,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000722,1993-08-13,9407.79,9920,3,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000775,1993-09-20,7280.47,7978,3,1
F,5-LOW,0,AUTOMOBILE,15,Clerk#000000305,1993-07-25,3483.77,8812,1,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000685,1993-08-31,7996.27,2323,4,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000395,1993-08-31,9779.1,12580,3,1
F,2-HIGH,0,FURNITURE,15,Clerk#000000150,1993-09-12,331.35,13262,4,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000460,1993-09-17,8363.54,6736,2,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000250,1993-09-20,2452.57,3397,3,1
F,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000496,1993-08-24,8347.4,7603,0,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000771,1993-09-10,2480.69,8170,2,1
F,1-URGENT,4,BUILDING,13,Clerk#000000889,1993-08-23,4990.92,530,2,1
F,2-HIGH,0,BUILDING,5,Clerk#000000103,1993-09-09,4374.28,9287,4,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000438,1993-08-18,1295.54,541,3,1
F,5-LOW,0,HOUSEHOLD,15,Clerk#000000850,1993-09-01,1052.6,6238,1,1
F,2-HIGH,2,BUILDING,21,Clerk#000000908,1993-07-07,8650.24,4843,4,1
F,5-LOW,4,FURNITURE,20,Clerk#000000897,1993-07-12,-996.16,13189,1,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000733,1993-08-06,8956.43,11077,3,1
F,3-MEDIUM,3,AUTOMOBILE,23,Clerk#000000941,1993-08-13,4249.77,11894,3,1
F,1-URGENT,0,FURNITURE,5,Clerk#000000451,1993-07-23,-378.61,13462,2,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000313,1993-08-06,3966.04,9469,3,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000814,1993-07-22,9847.15,3433,2,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000182,1993-08-11,5373.45,8102,3,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000727,1993-09-28,7838.3,137,2,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000376,1993-09-16,3359.42,12968,2,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000050,1993-07-03,1343.51,9230,4,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000421,1993-07-26,2456.51,2096,0,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000406,1993-08-06,1318.37,8647,0,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000066,1993-09-12,7653.55,6848,2,1
F,5-LOW,1,FURNITURE,3,Clerk#000000514,1993-08-18,3509.32,4129,1,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000927,1993-09-09,7030.73,12628,4,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000756,1993-09-08,6470.11,1867,2,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,1,Clerk#000000475,1993-07-12,7795.61,10534,0,1
F,2-HIGH,0,BUILDING,14,Clerk#000000025,1993-07-26,-98.46,400,4,1
F,1-URGENT,0,FURNITURE,5,Clerk#000000772,1993-09-25,3386.64,85,2,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000507,1993-08-09,8592.2,1936,4,1
F,1-URGENT,1,FURNITURE,1,Clerk#000000106,1993-09-19,8566.39,6046,2,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000212,1993-07-21,5113.73,10303,4,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000446,1993-07-15,7136.17,2647,4,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000101,1993-08-07,1228.1,3943,3,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000632,1993-07-14,3572.01,4396,0,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000424,1993-08-22,4282.97,7825,0,1
F,1-URGENT,0,HOUSEHOLD,0,Clerk#000000087,1993-07-16,3507.42,2761,2,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000689,1993-07-11,663.38,2614,4,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000522,1993-07-08,7411.01,14161,0,1
F,1-URGENT,0,BUILDING,5,Clerk#000000875,1993-07-19,5261.3,6634,2,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000620,1993-07-28,5841.34,12824,0,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000966,1993-09-16,700.5,13564,2,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000816,1993-07-28,4093.74,11560,0,1
F,1-URGENT,1,BUILDING,3,Clerk#000000190,1993-08-25,7905.17,430,2,1
F,5-LOW,1,BUILDING,3,Clerk#000000608,1993-09-15,7741.84,3409,1,1
F,5-LOW,1,HOUSEHOLD,3,Clerk#000000767,1993-07-26,7123.72,4163,1,1
F,3-MEDIUM,1,BUILDING,3,Clerk#000000393,1993-07-24,7742.35,3391,3,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000776,1993-08-01,7618.54,1039,2,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000448,1993-09-06,6097.01,3895,3,1
F,2-HIGH,1,BUILDING,2,Clerk#000000861,1993-07-25,9030.92,3685,4,1
F,1-URGENT,0,BUILDING,16,Clerk#000000137,1993-07-17,1673.79,4475,2,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000181,1993-07-09,9647.49,6217,4,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000592,1993-07-07,682.15,10006,2,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000024,1993-07-08,-374.97,7367,1,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000533,1993-08-10,7325.92,5269,2,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000211,1993-09-30,3600.51,10105,2,1
F,5-LOW,2,MACHINERY,12,Clerk#000000204,1993-07-25,4088.47,10894,1,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000931,1993-08-07,7927.39,14167,0,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000801,1993-07-22,5274.3,10993,2,1
F,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000296,1993-08-14,5476.97,11120,0,1
F,5-LOW,4,BUILDING,20,Clerk#000000191,1993-09-26,4245,484,1,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000435,1993-09-04,2550.47,3289,0,1
F,3-MEDIUM,3,MACHINERY,22,Clerk#000000708,1993-07-21,2511.87,10240,3,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,14,Clerk#000000300,1993-09-28,9452.52,12550,0,1
F,5-LOW,2,MACHINERY,9,Clerk#000000327,1993-09-27,3583.47,6331,1,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000760,1993-09-24,9401.81,6688,0,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000485,1993-09-08,9139.52,253,3,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000681,1993-08-02,7850.83,13489,4,1
F,1-URGENT,0,FURNITURE,14,Clerk#000000063,1993-08-21,470.11,5138,2,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000235,1993-07-30,-723.99,5797,4,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000974,1993-07-14,2165.5,13771,4,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000408,1993-07-29,4849.97,13954,2,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000201,1993-07-09,3061.78,1135,2,1
F,3-MEDIUM,3,MACHINERY,19,Clerk#000000018,1993-09-08,3307.1,8212,3,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000594,1993-08-17,1806.41,3382,4,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000609,1993-09-22,-459.17,3241,4,1
F,1-URGENT,1,BUILDING,17,Clerk#000000418,1993-08-29,7647.09,767,2,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000591,1993-07-03,7537.16,857,0,1
F,3-MEDIUM,0,FURNITURE,15,Clerk#000000220,1993-08-15,1372.79,3526,3,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000919,1993-07-17,2122.93,2731,2,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000082,1993-08-22,962.17,13348,0,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000742,1993-07-14,2584.23,796,2,1
F,2-HIGH,1,FURNITURE,24,Clerk#000000482,1993-07-29,4823.12,8866,4,1
F,5-LOW,4,MACHINERY,11,Clerk#000000293,1993-08-29,2091.31,5995,1,1
F,1-URGENT,4,AUTOMOBILE,20,Clerk#000000369,1993-08-10,-946.15,13150,2,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000368,1993-07-16,8961.48,7696,0,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000394,1993-08-13,9170.87,13829,1,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000177,1993-09-14,6630.28,13928,3,1
F,1-URGENT,4,HOUSEHOLD,4,Clerk#000000531,1993-08-24,6956.95,9677,2,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000248,1993-09-06,5760.99,1534,0,1
F,1-URGENT,2,BUILDING,12,Clerk#000000193,1993-08-24,1540.98,14809,2,1
F,2-HIGH,4,BUILDING,10,Clerk#000000359,1993-08-30,4247.62,14512,4,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000457,1993-08-31,9619.08,8350,2,1
F,5-LOW,0,MACHINERY,0,Clerk#000000720,1993-09-13,3706.49,2356,1,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000385,1993-08-15,7814.06,6874,4,1
F,5-LOW,4,FURNITURE,20,Clerk#000000255,1993-08-31,6634.91,3425,1,1
F,5-LOW,4,AUTOMOBILE,20,Clerk#000000782,1993-09-05,3282.68,12670,1,1
F,5-LOW,1,AUTOMOBILE,1,Clerk#000000278,1993-08-01,2838.03,5981,1,1
F,4-NOT SPECIFIED,0,FURNITURE,0,Clerk#000000500,1993-08-27,4258.62,3457,0,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000253,1993-09-13,8258.43,11869,0,1
F,1-URGENT,0,BUILDING,14,Clerk#000000046,1993-09-17,9244.92,14027,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000760,1993-08-20,5026.05,13883,0,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000403,1993-07-15,5439.44,1240,0,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000315,1993-07-17,2480.69,8170,4,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000618,1993-09-30,625.2,5794,3,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000167,1993-08-04,5533.42,8767,0,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000419,1993-07-01,1758.97,4594,3,1
F,5-LOW,2,FURNITURE,21,Clerk#000000430,1993-08-18,-992.2,5752,1,1
F,5-LOW,4,BUILDING,4,Clerk#000000800,1993-08-23,7557,962,1,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000981,1993-08-31,3565.73,4378,3,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000489,1993-09-21,3657.07,9259,0,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000609,1993-08-25,9281.07,13438,3,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000780,1993-08-18,9233.76,12386,0,1
F,5-LOW,2,FURNITURE,18,Clerk#000000038,1993-07-09,1204.09,3958,1,1
F,4-NOT SPECIFIED,0,MACHINERY,16,Clerk#000000622,1993-08-03,3959.28,1264,0,1
F,2-HIGH,1,BUILDING,24,Clerk#000000681,1993-09-28,3317.84,3652,4,1
F,1-URGENT,1,HOUSEHOLD,1,Clerk#000000952,1993-09-28,2868.29,11548,2,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,14,Clerk#000000645,1993-07-16,4395.28,5494,0,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000465,1993-09-20,7601.11,5668,3,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000328,1993-08-05,5846.25,13838,2,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000010,1993-07-27,7501.98,4346,4,1
F,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000166,1993-09-25,3900.37,7492,3,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000212,1993-09-04,3413.3,5068,3,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000782,1993-09-26,329.89,2749,0,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000333,1993-08-31,2203.31,9169,3,1
F,5-LOW,2,BUILDING,18,Clerk#000000192,1993-08-28,5425.87,13516,1,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000128,1993-07-29,6631.62,4582,4,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000507,1993-09-15,1488.3,10408,0,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000759,1993-09-27,6960.86,7118,3,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000226,1993-07-05,656.24,7810,2,1
F,5-LOW,3,MACHINERY,22,Clerk#000000908,1993-07-09,4849.97,13954,1,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000647,1993-08-27,5052.03,3128,4,1
F,1-URGENT,0,HOUSEHOLD,5,Clerk#000000647,1993-07-17,2143.45,8581,2,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000267,1993-08-28,5523.87,12722,2,1
F,5-LOW,4,BUILDING,13,Clerk#000000138,1993-08-20,6703.8,2662,1,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000477,1993-08-16,1659.48,13345,3,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000134,1993-07-25,-555.26,5437,2,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000652,1993-07-25,2731.72,5204,4,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000741,1993-09-13,1689.88,3475,3,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000010,1993-09-29,2845.38,9104,0,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000014,1993-07-13,5798.15,3856,2,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000083,1993-09-30,-612.06,9490,1,1
F,2-HIGH,4,MACHINERY,13,Clerk#000000257,1993-09-14,3533.85,10420,4,1
F,2-HIGH,4,BUILDING,20,Clerk#000000068,1993-09-13,9437.95,13040,4,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000685,1993-09-24,835.48,7037,0,1
F,5-LOW,4,FURNITURE,11,Clerk#000000555,1993-08-15,5222.83,460,1,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000422,1993-07-14,324.15,4058,2,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000125,1993-07-03,4312.31,9311,0,1
F,5-LOW,2,FURNITURE,12,Clerk#000000148,1993-09-11,8976.58,11986,1,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000811,1993-09-23,2326.68,1231,0,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000116,1993-08-29,-535.08,1777,4,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000829,1993-09-14,5818.05,9070,0,1
