l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,3,AUTOMOBILE,3,0.07,0.01,6,Brand#51,19,LG BOX,25,1,0
F,F,A,NONE,2,Manufacturer#4,0,HOUSEHOLD,1,0.08,0.09,18,Brand#44,5,LG PKG,2,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,0,FURNITURE,1,0.01,0.03,18,Brand#21,15,LG CASE,29,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,4,BUILDING,2,0.05,0.07,20,Brand#33,13,MED BOX,49,0,0
F,F,R,COLLECT COD,3,Manufacturer#2,4,BUILDING,3,0.03,0.1,19,Brand#22,13,SM PACK,28,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,0,BUILDING,1,0.08,0.05,20,Brand#34,15,SM CASE,37,0,0
F,F,R,COLLECT COD,3,Manufacturer#3,2,HOUSEHOLD,4,0.02,0.01,23,Brand#31,18,LG PACK,48,0,0
F,F,A,NONE,1,Manufacturer#1,0,BUILDING,2,0.02,0.1,17,Brand#14,15,LG PACK,7,0,0
F,F,A,NONE,4,Manufacturer#2,4,FURNITURE,5,0,0.05,11,Brand#25,20,SM CASE,30,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,4,HOUSEHOLD,6,0.06,0.01,15,Brand#12,4,MED PKG,41,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3,HOUSEHOLD,3,0.04,0,12,Brand#32,22,WRAP CAN,18,0,0
F,F,R,NONE,4,Manufacturer#1,3,FURNITURE,5,0.05,0.09,11,Brand#12,7,LG BAG,38,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,2,AUTOMOBILE,3,0.02,0.04,15,Brand#31,8,WRAP CAN,3,0,0
F,F,R,COLLECT COD,2,Manufacturer#3,0,HOUSEHOLD,1,0.05,0.01,21,Brand#33,0,WRAP PACK,10,1,0
F,F,A,NONE,1,Manufacturer#1,2,HOUSEHOLD,1,0,0.04,2,Brand#13,18,SM PKG,12,1,1
F,F,A,COLLECT COD,0,Manufacturer#2,4,HOUSEHOLD,6,0.01,0.01,16,Brand#25,13,JUMBO CAN,3,1,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,0,BUILDING,1,0,0.09,18,Brand#21,16,JUMBO BAG,16,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,4,MACHINERY,1,0.05,0.01,24,Brand#54,4,MED DRUM,9,1,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,2,MACHINERY,1,0.06,0,14,Brand#32,21,LG BAG,6,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4,HOUSEHOLD,4,0.07,0.02,20,Brand#25,13,JUMBO PACK,5,1,0
F,F,R,NONE,1,Manufacturer#2,4,HOUSEHOLD,6,0.06,0.06,2,Brand#21,13,LG BOX,29,0,0
F,F,R,COLLECT COD,0,Manufacturer#1,4,BUILDING,3,0.03,0.09,15,Brand#12,11,SM DRUM,31,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4,BUILDING,4,0.03,0.02,14,Brand#12,13,JUMBO JAR,35,1,0
F,F,A,COLLECT COD,0,Manufacturer#4,3,HOUSEHOLD,1,0.03,0.07,5,Brand#44,22,MED PACK,10,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3,BUILDING,1,0.05,0.05,10,Brand#52,6,MED CAN,36,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,4,AUTOMOBILE,4,0,0.07,10,Brand#53,20,MED CASE,28,1,1
F,F,R,COLLECT COD,0,Manufacturer#5,2,FURNITURE,2,0.05,0.04,0,Brand#51,9,SM PKG,28,1,0
F,F,A,NONE,2,Manufacturer#3,4,BUILDING,2,0.04,0,18,Brand#35,4,MED PACK,5,1,0
F,F,A,COLLECT COD,0,Manufacturer#2,0,BUILDING,1,0.08,0,15,Brand#21,15,WRAP DRUM,11,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,1,FURNITURE,3,0.05,0.04,22,Brand#41,3,LG JAR,19,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,2,AUTOMOBILE,3,0.06,0.05,11,Brand#34,18,JUMBO PKG,11,1,1
F,F,A,COLLECT COD,0,Manufacturer#1,4,MACHINERY,2,0.01,0.03,0,Brand#11,4,JUMBO DRUM,21,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,0,MACHINERY,2,0.06,0.1,7,Brand#23,14,SM BAG,4,0,1
F,F,A,NONE,4,Manufacturer#2,3,FURNITURE,6,0.06,0.04,11,Brand#23,6,SM DRUM,5,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3,BUILDING,1,0.02,0.1,10,Brand#51,6,MED CASE,11,1,0
F,F,A,COLLECT COD,2,Manufacturer#5,4,BUILDING,2,0.01,0.03,21,Brand#55,11,JUMBO BOX,37,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,4,FURNITURE,2,0.01,0.09,4,Brand#44,4,LG BOX,10,0,0
F,F,A,COLLECT COD,4,Manufacturer#4,1,BUILDING,7,0.02,0.03,10,Brand#43,24,JUMBO PKG,40,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1,HOUSEHOLD,1,0.07,0.02,9,Brand#34,24,JUMBO PKG,11,0,1
F,F,A,NONE,1,Manufacturer#1,3,HOUSEHOLD,1,0.02,0.05,24,Brand#12,22,WRAP PKG,38,0,0
F,F,R,COLLECT COD,2,Manufacturer#5,0,MACHINERY,1,0.03,0.03,18,Brand#55,15,MED PACK,40,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,0,MACHINERY,4,0.01,0.05,4,Brand#14,15,JUMBO JAR,27,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,2,HOUSEHOLD,2,0.02,0.03,20,Brand#21,8,LG PKG,12,0,0
F,F,A,COLLECT COD,3,Manufacturer#2,2,FURNITURE,3,0.08,0.1,6,Brand#25,12,JUMBO DRUM,1,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3,AUTOMOBILE,1,0.07,0.02,11,Brand#12,19,LG PKG,18,0,0
F,F,R,COLLECT COD,2,Manufacturer#2,1,BUILDING,1,0.03,0.01,9,Brand#23,1,MED BAG,5,0,0
F,F,R,COLLECT COD,4,Manufacturer#3,3,AUTOMOBILE,4,0.05,0.01,4,Brand#31,7,JUMBO DRUM,24,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,0,AUTOMOBILE,5,0.03,0.07,16,Brand#43,16,JUMBO BOX,11,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,3,HOUSEHOLD,1,0,0.08,15,Brand#52,7,SM CAN,6,1,0
F,F,A,NONE,4,Manufacturer#5,3,HOUSEHOLD,2,0.08,0.06,13,Brand#53,6,WRAP PKG,35,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,3,HOUSEHOLD,6,0.05,0.08,1,Brand#24,6,JUMBO PACK,1,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,4,BUILDING,2,0.03,0,3,Brand#35,4,LG PKG,23,1,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,3,MACHINERY,2,0.05,0,18,Brand#43,23,JUMBO PACK,31,0,0
F,F,R,COLLECT COD,4,Manufacturer#2,4,BUILDING,5,0.05,0.02,11,Brand#22,20,MED CASE,4,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,0,HOUSEHOLD,1,0.03,0.1,7,Brand#14,5,LG BOX,18,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,0,AUTOMOBILE,1,0.08,0.05,18,Brand#31,5,MED PKG,26,0,1
F,F,A,COLLECT COD,1,Manufacturer#4,2,MACHINERY,3,0.07,0.02,24,Brand#44,9,WRAP DRUM,50,1,1
F,F,A,COLLECT COD,3,Manufacturer#2,2,FURNITURE,5,0.02,0.01,6,Brand#21,9,WRAP JAR,43,0,1
F,F,R,COLLECT COD,3,Manufacturer#3,0,BUILDING,6,0.06,0.03,22,Brand#33,14,MED JAR,48,0,1
F,F,R,NONE,2,Manufacturer#1,3,MACHINERY,1,0.01,0.02,21,Brand#13,22,WRAP BAG,6,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,2,AUTOMOBILE,2,0.04,0.1,7,Brand#53,8,WRAP DRUM,12,1,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1,BUILDING,3,0.04,0.06,16,Brand#12,1,MED PKG,25,1,0
F,F,A,NONE,0,Manufacturer#5,4,AUTOMOBILE,1,0.07,0,15,Brand#53,10,SM PKG,15,1,1
F,F,A,NONE,2,Manufacturer#4,0,MACHINERY,7,0.06,0.06,18,Brand#44,16,MED CAN,12,0,1
F,F,A,COLLECT COD,4,Manufacturer#2,1,BUILDING,1,0.08,0.04,11,Brand#24,1,MED CASE,6,1,1
F,F,A,COLLECT COD,2,Manufacturer#1,0,HOUSEHOLD,3,0,0.06,9,Brand#13,16,LG BAG,50,1,0
F,F,R,COLLECT COD,1,Manufacturer#1,3,HOUSEHOLD,1,0.01,0.01,24,Brand#13,7,SM BOX,2,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3,HOUSEHOLD,4,0,0.01,12,Brand#32,7,MED BAG,8,0,0
F,F,R,NONE,1,Manufacturer#4,0,BUILDING,4,0.05,0.08,3,Brand#42,16,MED BOX,5,0,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,1,BUILDING,5,0.07,0.1,21,Brand#32,2,LG JAR,2,0,0
F,F,R,COLLECT COD,1,Manufacturer#3,1,HOUSEHOLD,2,0.06,0.03,1,Brand#35,2,SM CASE,46,0,1
F,F,R,NONE,3,Manufacturer#2,0,BUILDING,4,0.04,0.03,23,Brand#23,15,LG DRUM,50,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,4,FURNITURE,2,0.02,0.06,20,Brand#53,4,SM JAR,10,0,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,2,BUILDING,2,0.08,0.1,2,Brand#22,18,JUMBO CAN,2,1,0
F,F,A,COLLECT COD,4,Manufacturer#2,4,MACHINERY,1,0.07,0.04,10,Brand#25,13,LG JAR,32,0,1
F,F,A,COLLECT COD,4,Manufacturer#1,1,FURNITURE,3,0.03,0.1,20,Brand#12,24,SM JAR,46,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,4,MACHINERY,2,0.06,0.08,10,Brand#12,10,SM CAN,42,0,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,4,BUILDING,4,0.04,0,22,Brand#43,11,LG PKG,3,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,3,FURNITURE,6,0,0.1,12,Brand#11,22,MED PACK,13,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1,FURNITURE,2,0.03,0.07,18,Brand#31,3,LG DRUM,25,1,1
F,F,R,COLLECT COD,0,Manufacturer#2,2,MACHINERY,7,0.02,0.08,16,Brand#25,8,WRAP PKG,1,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,0,AUTOMOBILE,2,0.02,0.06,18,Brand#25,14,SM JAR,9,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,3,HOUSEHOLD,1,0.03,0.08,3,Brand#11,6,SM JAR,8,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3,HOUSEHOLD,6,0.07,0.03,1,Brand#52,6,JUMBO CAN,24,0,0
F,F,R,COLLECT COD,2,Manufacturer#4,3,AUTOMOBILE,2,0,0.09,8,Brand#41,6,LG JAR,25,1,1
F,F,A,NONE,1,Manufacturer#4,2,HOUSEHOLD,5,0,0.08,17,Brand#41,9,WRAP PACK,10,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,0,FURNITURE,3,0.08,0.03,7,Brand#15,14,LG JAR,18,0,1
F,F,R,NONE,3,Manufacturer#3,4,AUTOMOBILE,2,0.02,0.05,7,Brand#35,4,WRAP BAG,29,0,0
F,F,A,NONE,2,Manufacturer#2,3,MACHINERY,6,0.02,0.04,9,Brand#23,7,LG BAG,37,0,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,0,BUILDING,2,0.06,0.01,23,Brand#45,0,SM BOX,39,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,4,BUILDING,1,0.01,0.09,10,Brand#11,10,LG JAR,30,0,0
F,F,R,COLLECT COD,1,Manufacturer#4,3,BUILDING,1,0.06,0.01,1,Brand#41,22,WRAP BAG,45,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,3,BUILDING,1,0.04,0.1,13,Brand#15,7,LG BAG,19,0,1
F,F,R,COLLECT COD,0,Manufacturer#4,2,AUTOMOBILE,4,0.05,0.07,5,Brand#45,12,MED BAG,9,1,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,4,AUTOMOBILE,3,0.04,0.02,24,Brand#43,20,SM BAG,40,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,0,HOUSEHOLD,3,0.02,0.03,6,Brand#43,16,MED PACK,1,1,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,2,HOUSEHOLD,3,0,0.08,15,Brand#15,12,WRAP PACK,13,1,1
F,F,R,NONE,4,Manufacturer#3,2,AUTOMOBILE,6,0,0.07,13,Brand#35,21,LG JAR,38,1,0
F,F,A,NONE,3,Manufacturer#1,2,AUTOMOBILE,3,0.01,0.06,7,Brand#14,8,WRAP DRUM,22,1,0
F,F,R,COLLECT COD,3,Manufacturer#1,4,HOUSEHOLD,7,0.07,0.07,23,Brand#14,4,LG BAG,26,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4,HOUSEHOLD,2,0.02,0.06,8,Brand#22,4,SM PACK,28,0,1
F,F,R,NONE,0,Manufacturer#5,2,FURNITURE,1,0.02,0.05,15,Brand#51,12,MED PKG,40,1,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,3,HOUSEHOLD,2,0.08,0.04,3,Brand#54,19,SM BAG,25,1,1
F,F,R,COLLECT COD,4,Manufacturer#3,2,HOUSEHOLD,5,0.02,0.01,4,Brand#32,21,JUMBO JAR,11,0,1
F,F,A,COLLECT COD,3,Manufacturer#3,3,AUTOMOBILE,1,0.03,0.05,22,Brand#31,7,LG DRUM,34,1,0
F,F,R,NONE,2,Manufacturer#5,4,MACHINERY,6,0.01,0,18,Brand#53,20,SM PACK,47,0,0
F,F,R,COLLECT COD,1,Manufacturer#3,0,HOUSEHOLD,7,0.04,0.01,24,Brand#32,0,JUMBO CASE,7,0,0
F,F,R,COLLECT COD,2,Manufacturer#2,3,AUTOMOBILE,5,0.02,0.09,9,Brand#21,19,JUMBO CASE,37,0,0
F,F,R,COLLECT COD,1,Manufacturer#5,3,AUTOMOBILE,4,0.01,0.01,2,Brand#54,19,JUMBO DRUM,34,1,0
F,F,A,NONE,3,Manufacturer#4,0,AUTOMOBILE,3,0.03,0.01,22,Brand#42,16,WRAP PACK,41,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3,BUILDING,2,0.08,0.1,16,Brand#15,7,WRAP DRUM,21,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,2,BUILDING,2,0.08,0.06,4,Brand#12,12,LG PKG,14,0,0
F,F,A,NONE,0,Manufacturer#2,0,HOUSEHOLD,4,0.02,0.03,15,Brand#25,16,SM PACK,7,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,0,HOUSEHOLD,1,0.03,0.03,7,Brand#24,0,MED PACK,2,1,0
F,F,A,NONE,1,Manufacturer#2,0,FURNITURE,3,0.04,0.08,24,Brand#24,14,LG PACK,16,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,1,FURNITURE,3,0.02,0.07,2,Brand#55,1,MED BAG,9,0,0
F,F,A,COLLECT COD,4,Manufacturer#1,2,AUTOMOBILE,1,0.02,0.06,4,Brand#14,18,MED BAG,26,0,0
F,F,R,COLLECT COD,4,Manufacturer#1,1,HOUSEHOLD,2,0,0.07,10,Brand#15,24,MED BOX,2,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,3,FURNITURE,2,0.02,0,13,Brand#13,23,SM CASE,26,0,0
F,F,R,COLLECT COD,0,Manufacturer#3,4,BUILDING,3,0.05,0.02,14,Brand#35,13,WRAP JAR,1,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,0,BUILDING,7,0.02,0.08,7,Brand#51,15,MED PACK,21,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,3,FURNITURE,2,0,0,17,Brand#33,19,JUMBO CASE,44,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,2,FURNITURE,2,0.02,0.05,19,Brand#51,8,JUMBO BAG,13,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,2,BUILDING,7,0.06,0.05,24,Brand#34,8,SM CAN,29,0,1
F,F,A,COLLECT COD,2,Manufacturer#4,2,FURNITURE,1,0,0.04,12,Brand#44,12,WRAP CAN,21,0,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4,MACHINERY,5,0.06,0.05,20,Brand#22,20,LG CAN,23,1,0
F,F,A,COLLECT COD,0,Manufacturer#5,0,BUILDING,5,0.04,0.1,16,Brand#55,15,JUMBO CAN,24,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,1,FURNITURE,2,0.04,0.06,22,Brand#54,2,LG PKG,45,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,0,HOUSEHOLD,2,0.03,0.01,7,Brand#11,15,MED BAG,20,1,0
F,F,A,COLLECT COD,4,Manufacturer#4,2,MACHINERY,2,0.01,0.04,13,Brand#45,9,JUMBO BOX,44,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,1,MACHINERY,6,0.02,0,12,Brand#13,17,SM JAR,2,1,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,0,BUILDING,2,0.07,0.05,16,Brand#25,15,LG PKG,31,0,1
F,F,A,COLLECT COD,4,Manufacturer#3,3,FURNITURE,2,0.05,0.04,4,Brand#34,6,SM JAR,18,1,1
F,F,A,NONE,3,Manufacturer#3,1,MACHINERY,1,0.03,0.03,7,Brand#31,3,LG BAG,20,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,2,BUILDING,1,0,0.1,8,Brand#32,8,SM CASE,40,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,1,BUILDING,5,0.06,0,22,Brand#53,1,LG JAR,10,0,0
F,F,A,COLLECT COD,4,Manufacturer#5,0,FURNITURE,3,0.05,0.04,11,Brand#54,0,LG BAG,19,1,0
F,F,A,NONE,0,Manufacturer#4,4,BUILDING,3,0.07,0.01,0,Brand#42,20,MED JAR,27,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,2,HOUSEHOLD,2,0.06,0.01,10,Brand#32,21,LG BOX,20,0,0
F,F,R,COLLECT COD,3,Manufacturer#1,1,MACHINERY,1,0.03,0.07,22,Brand#14,3,LG PACK,13,1,1
F,F,R,NONE,4,Manufacturer#4,4,BUILDING,1,0.07,0.08,10,Brand#41,20,JUMBO DRUM,23,0,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,0,MACHINERY,6,0.06,0,0,Brand#53,16,LG CASE,8,1,0
F,F,R,COLLECT COD,1,Manufacturer#5,4,FURNITURE,3,0.05,0.01,24,Brand#51,13,LG CAN,7,1,0
F,F,R,NONE,2,Manufacturer#2,3,HOUSEHOLD,2,0,0.07,21,Brand#23,19,JUMBO PKG,5,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3,HOUSEHOLD,3,0.02,0.07,8,Brand#43,6,LG JAR,46,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,2,BUILDING,2,0.08,0.04,10,Brand#32,9,WRAP PKG,15,0,1
F,F,A,NONE,3,Manufacturer#2,3,BUILDING,1,0.02,0.05,22,Brand#25,19,WRAP DRUM,39,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,3,AUTOMOBILE,1,0,0.05,1,Brand#12,19,WRAP BAG,49,1,1
F,F,R,NONE,1,Manufacturer#5,4,MACHINERY,2,0.07,0.09,2,Brand#51,13,LG CASE,12,0,0
F,F,R,NONE,1,Manufacturer#2,4,BUILDING,7,0,0,24,Brand#22,10,LG PKG,6,1,0
F,F,A,COLLECT COD,2,Manufacturer#5,1,MACHINERY,1,0.01,0.02,12,Brand#52,1,JUMBO PACK,40,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,4,MACHINERY,5,0.05,0.08,0,Brand#44,13,WRAP PACK,33,0,0
F,F,R,COLLECT COD,2,Manufacturer#5,3,BUILDING,1,0.08,0.01,8,Brand#55,19,MED CASE,30,0,1
F,F,A,NONE,4,Manufacturer#1,4,FURNITURE,2,0.07,0.01,10,Brand#13,10,MED BOX,18,1,1
F,F,A,COLLECT COD,1,Manufacturer#3,4,MACHINERY,2,0,0.03,1,Brand#34,10,MED PKG,14,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,3,FURNITURE,3,0.05,0.02,22,Brand#22,7,MED JAR,50,1,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,3,FURNITURE,1,0.07,0.1,24,Brand#43,7,JUMBO BOX,36,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,4,HOUSEHOLD,5,0.08,0.09,9,Brand#32,4,LG DRUM,23,1,0
F,F,R,COLLECT COD,3,Manufacturer#4,2,AUTOMOBILE,1,0.01,0.03,19,Brand#43,21,LG BAG,2,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,1,AUTOMOBILE,2,0,0.09,2,Brand#43,24,JUMBO PACK,14,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,4,FURNITURE,2,0.04,0.05,19,Brand#52,20,LG CASE,8,1,0
F,F,R,COLLECT COD,4,Manufacturer#5,0,HOUSEHOLD,4,0.02,0.1,11,Brand#52,0,JUMBO PKG,20,1,0
F,F,A,COLLECT COD,4,Manufacturer#3,1,AUTOMOBILE,5,0.04,0.05,20,Brand#33,2,MED DRUM,35,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,0,AUTOMOBILE,1,0.03,0.04,4,Brand#35,15,WRAP JAR,3,1,0
F,F,R,COLLECT COD,1,Manufacturer#2,0,HOUSEHOLD,5,0.05,0,1,Brand#25,0,SM JAR,48,0,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,3,BUILDING,4,0.03,0.06,18,Brand#22,7,MED DRUM,15,1,1
F,F,R,COLLECT COD,3,Manufacturer#5,1,AUTOMOBILE,2,0.04,0,23,Brand#54,24,JUMBO BOX,36,0,1
F,F,A,NONE,0,Manufacturer#1,1,BUILDING,2,0,0.04,0,Brand#15,24,JUMBO BAG,22,1,0
F,F,R,NONE,0,Manufacturer#1,3,AUTOMOBILE,3,0.01,0.04,0,Brand#11,19,SM BAG,43,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,0,BUILDING,2,0.07,0.06,15,Brand#15,16,WRAP CASE,1,1,1
F,F,A,COLLECT COD,4,Manufacturer#2,0,AUTOMOBILE,6,0.04,0.06,4,Brand#22,14,SM BOX,39,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,4,FURNITURE,5,0.07,0.04,7,Brand#35,10,MED PACK,32,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,1,BUILDING,4,0,0.07,4,Brand#34,24,MED CASE,42,0,0
F,F,A,COLLECT COD,2,Manufacturer#2,3,FURNITURE,2,0.02,0.06,18,Brand#24,23,JUMBO CASE,25,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,4,FURNITURE,5,0.04,0.1,1,Brand#22,10,LG BOX,39,0,0
F,F,A,NONE,1,Manufacturer#4,2,MACHINERY,6,0.03,0.01,2,Brand#43,9,JUMBO BAG,3,1,0
F,F,R,COLLECT COD,2,Manufacturer#1,1,BUILDING,3,0.02,0,12,Brand#14,24,MED DRUM,9,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,2,BUILDING,1,0.03,0.09,12,Brand#42,9,LG CAN,6,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,2,MACHINERY,1,0,0,14,Brand#51,8,JUMBO PKG,32,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3,FURNITURE,2,0.03,0.04,10,Brand#54,6,MED JAR,18,0,1
F,F,R,NONE,1,Manufacturer#2,4,HOUSEHOLD,1,0.03,0.02,1,Brand#21,4,SM CASE,34,0,0
F,F,A,COLLECT COD,0,Manufacturer#2,3,MACHINERY,5,0.07,0,14,Brand#21,23,MED CAN,26,0,0
F,F,R,NONE,1,Manufacturer#2,2,MACHINERY,3,0.04,0.08,24,Brand#23,21,WRAP JAR,50,0,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1,BUILDING,6,0.06,0.02,13,Brand#15,24,LG JAR,37,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,2,AUTOMOBILE,2,0.07,0.1,24,Brand#12,12,MED DRUM,7,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,2,MACHINERY,3,0.01,0.1,22,Brand#52,9,MED BOX,45,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3,HOUSEHOLD,3,0.05,0.09,8,Brand#55,19,SM CASE,27,0,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,2,MACHINERY,1,0.06,0.09,7,Brand#35,9,LG BOX,40,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,1,HOUSEHOLD,3,0.01,0.05,19,Brand#15,17,LG DRUM,27,0,0
F,F,R,COLLECT COD,0,Manufacturer#4,2,BUILDING,3,0.02,0.07,16,Brand#44,21,WRAP BAG,29,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,2,BUILDING,1,0.01,0.04,24,Brand#31,8,JUMBO PACK,2,1,1
F,F,R,COLLECT COD,3,Manufacturer#3,4,HOUSEHOLD,3,0.03,0.02,7,Brand#31,4,LG PKG,25,0,0
F,F,A,NONE,2,Manufacturer#2,0,BUILDING,1,0.07,0.05,21,Brand#25,15,WRAP CASE,50,0,0
F,F,A,COLLECT COD,2,Manufacturer#4,1,AUTOMOBILE,1,0.04,0.06,12,Brand#41,3,JUMBO PKG,43,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,1,AUTOMOBILE,2,0.03,0.07,11,Brand#11,3,WRAP PACK,7,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,1,AUTOMOBILE,1,0.05,0.08,9,Brand#34,2,JUMBO PKG,29,0,0
F,F,A,NONE,0,Manufacturer#1,1,AUTOMOBILE,5,0,0.04,0,Brand#14,2,WRAP BOX,13,1,0
F,F,A,COLLECT COD,2,Manufacturer#3,4,HOUSEHOLD,2,0.05,0.09,21,Brand#32,4,JUMBO PKG,4,0,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,4,HOUSEHOLD,1,0,0.08,22,Brand#24,4,SM JAR,50,1,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4,BUILDING,2,0.02,0.1,1,Brand#43,13,WRAP DRUM,12,1,0
F,F,A,COLLECT COD,2,Manufacturer#4,2,FURNITURE,2,0.03,0.1,18,Brand#42,21,SM BOX,21,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,1,HOUSEHOLD,3,0.05,0.09,10,Brand#15,3,SM PACK,28,0,0
