l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,NONE,0,Manufacturer#4,4,HOUSEHOLD,2,0,0.02,0,Brand#44,20,LG JAR,18,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,0,HOUSEHOLD,6,0.01,0.08,21,Brand#25,16,MED CASE,10,0,1
F,F,A,NONE,3,Manufacturer#1,0,HOUSEHOLD,1,0.06,0.01,7,Brand#11,16,SM JAR,15,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,3,AUTOMOBILE,2,0.08,0.01,0,Brand#33,7,WRAP PKG,14,1,1
F,F,R,NONE,0,Manufacturer#5,2,MACHINERY,1,0.04,0,5,Brand#55,8,JUMBO PKG,18,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3,FURNITURE,1,0.02,0.02,8,Brand#11,22,LG CASE,8,0,1
F,F,R,COLLECT COD,3,Manufacturer#3,0,HOUSEHOLD,4,0,0.1,22,Brand#31,5,LG PACK,21,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,2,HOUSEHOLD,4,0.06,0.08,24,Brand#51,8,JUMBO BAG,36,1,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,4,BUILDING,3,0.08,0.08,2,Brand#55,11,LG JAR,41,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3,FURNITURE,1,0.08,0.06,16,Brand#14,22,LG PKG,15,0,0
F,F,R,COLLECT COD,3,Manufacturer#4,3,MACHINERY,2,0.03,0.04,23,Brand#43,6,MED PKG,39,0,1
F,F,A,NONE,1,Manufacturer#5,0,BUILDING,1,0.07,0.04,1,Brand#52,14,SM CAN,36,1,0
F,F,A,COLLECT COD,0,Manufacturer#5,1,HOUSEHOLD,4,0.01,0.1,16,Brand#55,24,MED JAR,22,0,1
F,F,A,COLLECT COD,2,Manufacturer#2,2,BUILDING,2,0.01,0.06,12,Brand#22,12,JUMBO JAR,5,0,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,2,AUTOMOBILE,3,0.04,0.05,15,Brand#51,12,LG DRUM,50,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,1,FURNITURE,1,0.02,0.03,10,Brand#42,3,MED PKG,17,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,3,AUTOMOBILE,2,0.02,0.03,7,Brand#33,19,MED CASE,10,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,4,HOUSEHOLD,2,0.03,0.09,2,Brand#22,10,MED BOX,45,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,4,FURNITURE,1,0.04,0.02,22,Brand#54,10,MED CAN,47,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,4,HOUSEHOLD,1,0.07,0.09,14,Brand#44,13,LG JAR,15,0,0
F,F,R,COLLECT COD,0,Manufacturer#4,1,MACHINERY,1,0.04,0.1,0,Brand#43,24,WRAP PACK,50,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,4,BUILDING,4,0.08,0.08,22,Brand#31,10,WRAP BOX,31,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,1,BUILDING,3,0.07,0.03,7,Brand#25,17,LG BAG,44,1,1
F,F,A,COLLECT COD,0,Manufacturer#4,2,FURNITURE,3,0.08,0.07,16,Brand#43,18,LG CASE,47,1,0
F,F,R,COLLECT COD,1,Manufacturer#5,0,MACHINERY,2,0.02,0.1,24,Brand#54,0,SM BAG,5,0,0
F,F,R,NONE,1,Manufacturer#3,1,HOUSEHOLD,1,0,0.08,17,Brand#35,3,WRAP CAN,21,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,0,BUILDING,1,0.07,0.09,13,Brand#42,0,LG PACK,49,0,0
F,F,R,NONE,4,Manufacturer#3,0,BUILDING,4,0,0.04,11,Brand#35,15,MED BAG,48,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,1,AUTOMOBILE,4,0,0.1,6,Brand#23,2,JUMBO PKG,20,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,2,BUILDING,2,0.03,0.08,14,Brand#41,18,MED DRUM,22,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,1,FURNITURE,3,0.02,0.08,11,Brand#51,3,WRAP BOX,41,1,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,2,MACHINERY,3,0.07,0.02,10,Brand#21,18,LG CAN,35,1,1
F,F,R,COLLECT COD,0,Manufacturer#2,1,AUTOMOBILE,2,0.04,0.1,16,Brand#25,2,LG CASE,19,1,0
F,F,R,COLLECT COD,3,Manufacturer#2,3,AUTOMOBILE,7,0.05,0.02,7,Brand#24,6,LG PKG,42,1,1
F,F,A,COLLECT COD,4,Manufacturer#1,2,FURNITURE,3,0,0.03,13,Brand#14,8,LG BAG,22,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,3,MACHINERY,6,0.05,0.02,10,Brand#51,23,WRAP JAR,19,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,1,FURNITURE,5,0.07,0,19,Brand#52,24,JUMBO BOX,46,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3,AUTOMOBILE,2,0.03,0.01,16,Brand#42,23,JUMBO JAR,7,0,0
F,F,A,NONE,1,Manufacturer#4,0,FURNITURE,3,0.03,0.01,1,Brand#43,5,JUMBO CASE,18,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,1,FURNITURE,4,0.05,0,0,Brand#25,1,JUMBO BOX,32,1,0
F,F,R,NONE,1,Manufacturer#2,1,FURNITURE,5,0.01,0.1,24,Brand#25,1,MED DRUM,14,0,0
F,F,R,COLLECT COD,0,Manufacturer#4,1,FURNITURE,6,0.06,0.1,15,Brand#41,1,WRAP CAN,31,0,0
F,F,A,NONE,1,Manufacturer#2,4,MACHINERY,3,0.01,0.1,17,Brand#23,20,JUMBO BOX,13,1,0
F,F,R,COLLECT COD,4,Manufacturer#2,3,BUILDING,3,0.08,0.04,13,Brand#25,6,SM BAG,35,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,2,FURNITURE,2,0.08,0.01,19,Brand#11,8,SM CASE,14,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,2,MACHINERY,5,0.08,0.09,15,Brand#14,12,MED PKG,18,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,0,MACHINERY,1,0.01,0.01,6,Brand#31,5,WRAP CASE,47,1,1
F,F,R,COLLECT COD,4,Manufacturer#4,3,MACHINERY,2,0.04,0.05,20,Brand#42,22,SM BOX,26,0,1
F,F,R,COLLECT COD,1,Manufacturer#1,0,BUILDING,6,0.07,0.09,3,Brand#12,0,SM JAR,37,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,1,BUILDING,6,0.04,0.03,22,Brand#32,17,LG BOX,32,0,0
F,F,A,NONE,0,Manufacturer#1,0,FURNITURE,3,0.03,0.05,5,Brand#13,14,LG PKG,33,1,0
F,F,R,COLLECT COD,0,Manufacturer#3,4,FURNITURE,2,0.05,0.05,16,Brand#34,20,MED JAR,37,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,3,MACHINERY,1,0.07,0.06,18,Brand#55,19,JUMBO BOX,26,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,2,FURNITURE,3,0.08,0.02,17,Brand#22,9,WRAP PACK,20,0,0
F,F,R,NONE,4,Manufacturer#2,3,AUTOMOBILE,3,0.06,0.08,20,Brand#21,6,SM BOX,20,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,4,FURNITURE,4,0.07,0.07,19,Brand#31,13,LG CAN,45,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,3,AUTOMOBILE,1,0.06,0.03,8,Brand#22,23,LG CAN,8,0,0
F,F,R,NONE,3,Manufacturer#2,2,BUILDING,5,0,0.1,22,Brand#23,18,JUMBO CAN,37,0,1
F,F,R,COLLECT COD,2,Manufacturer#3,2,AUTOMOBILE,2,0.04,0.02,18,Brand#32,9,JUMBO BAG,9,1,0
F,F,A,COLLECT COD,3,Manufacturer#5,1,FURNITURE,3,0.02,0.04,23,Brand#51,1,WRAP CAN,5,0,1
F,F,R,COLLECT COD,4,Manufacturer#1,4,MACHINERY,3,0.02,0.01,11,Brand#14,10,LG BAG,26,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,3,FURNITURE,1,0,0.06,11,Brand#43,22,WRAP BAG,20,1,1
F,F,R,NONE,3,Manufacturer#3,0,MACHINERY,4,0.04,0.01,7,Brand#35,5,MED BAG,46,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,1,FURNITURE,1,0.03,0.09,21,Brand#15,24,LG CAN,50,1,1
F,F,A,COLLECT COD,4,Manufacturer#1,0,FURNITURE,3,0.06,0.06,11,Brand#14,5,WRAP BAG,18,1,1
F,F,R,COLLECT COD,2,Manufacturer#1,4,BUILDING,2,0,0.02,12,Brand#11,20,JUMBO CAN,36,0,1
F,F,A,NONE,2,Manufacturer#2,1,BUILDING,4,0,0.02,18,Brand#24,24,MED BOX,44,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,3,FURNITURE,5,0.03,0.06,22,Brand#12,23,SM BAG,48,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,1,FURNITURE,2,0.01,0.1,4,Brand#13,1,JUMBO JAR,48,0,1
F,F,A,NONE,1,Manufacturer#2,0,FURNITURE,2,0.07,0.07,2,Brand#22,16,LG BOX,17,0,0
F,F,A,COLLECT COD,3,Manufacturer#3,0,HOUSEHOLD,2,0.03,0.08,22,Brand#35,16,JUMBO CASE,24,0,1
F,F,A,COLLECT COD,1,Manufacturer#1,0,HOUSEHOLD,5,0.06,0.03,1,Brand#13,16,LG PKG,28,1,1
F,F,R,COLLECT COD,3,Manufacturer#2,4,HOUSEHOLD,1,0.04,0.06,19,Brand#24,10,JUMBO JAR,34,0,1
F,F,R,COLLECT COD,3,Manufacturer#2,3,AUTOMOBILE,2,0.07,0.03,22,Brand#23,6,SM CAN,2,1,1
F,F,A,COLLECT COD,1,Manufacturer#3,4,HOUSEHOLD,1,0.08,0.04,3,Brand#31,4,MED PKG,24,0,1
F,F,R,COLLECT COD,0,Manufacturer#5,2,MACHINERY,1,0,0.03,5,Brand#53,9,WRAP PKG,28,1,1
F,F,A,NONE,1,Manufacturer#1,3,MACHINERY,7,0.06,0.05,17,Brand#11,23,LG PKG,20,0,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,0,BUILDING,4,0.04,0.09,20,Brand#13,14,JUMBO DRUM,20,0,0
F,F,A,COLLECT COD,0,Manufacturer#5,1,HOUSEHOLD,2,0.01,0.01,0,Brand#54,2,LG CAN,33,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2,HOUSEHOLD,2,0.07,0.06,12,Brand#33,18,WRAP DRUM,15,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4,MACHINERY,4,0.03,0.07,18,Brand#34,4,WRAP PACK,12,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3,BUILDING,2,0.05,0.02,11,Brand#15,19,JUMBO PKG,10,0,1
F,F,A,NONE,1,Manufacturer#4,2,MACHINERY,1,0.05,0.07,3,Brand#44,12,JUMBO CASE,14,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,2,MACHINERY,5,0.08,0.07,10,Brand#15,12,LG PACK,22,1,1
F,F,A,NONE,4,Manufacturer#5,1,AUTOMOBILE,2,0.01,0,11,Brand#54,2,WRAP CAN,19,0,1
F,F,A,NONE,3,Manufacturer#1,1,BUILDING,2,0.05,0.01,7,Brand#14,17,MED JAR,1,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,1,HOUSEHOLD,2,0.02,0.03,20,Brand#54,3,MED PACK,46,1,0
F,F,A,NONE,0,Manufacturer#1,1,MACHINERY,1,0.02,0.01,0,Brand#15,2,WRAP PKG,3,0,1
F,F,R,COLLECT COD,4,Manufacturer#4,1,BUILDING,1,0.06,0,20,Brand#41,24,LG CASE,31,1,1
F,F,R,NONE,0,Manufacturer#5,0,FURNITURE,2,0.08,0.03,15,Brand#54,15,SM DRUM,7,0,0
F,F,R,COLLECT COD,4,Manufacturer#5,0,FURNITURE,3,0.04,0.03,10,Brand#55,15,JUMBO PKG,25,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,2,HOUSEHOLD,4,0.02,0,11,Brand#52,21,WRAP CASE,28,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,4,FURNITURE,2,0.01,0.1,21,Brand#22,13,WRAP PKG,14,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,0,AUTOMOBILE,1,0.04,0.1,17,Brand#23,16,SM PKG,2,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4,MACHINERY,4,0.02,0.08,9,Brand#21,10,MED PKG,45,0,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,0,BUILDING,1,0.05,0.04,20,Brand#54,16,MED PACK,23,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,1,MACHINERY,2,0.05,0.04,8,Brand#32,3,SM BAG,17,0,0
F,F,R,COLLECT COD,1,Manufacturer#3,2,FURNITURE,4,0.06,0,24,Brand#31,9,SM BOX,1,1,0
F,F,R,COLLECT COD,0,Manufacturer#1,2,FURNITURE,6,0.04,0.08,5,Brand#15,9,JUMBO BAG,10,0,1
F,F,R,COLLECT COD,2,Manufacturer#5,1,FURNITURE,2,0.06,0,8,Brand#55,17,JUMBO BAG,38,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,1,HOUSEHOLD,6,0.04,0.01,3,Brand#32,1,LG BOX,32,0,1
F,F,R,COLLECT COD,2,Manufacturer#4,3,BUILDING,3,0.03,0.1,9,Brand#42,7,JUMBO DRUM,1,0,0
F,F,R,COLLECT COD,4,Manufacturer#1,3,MACHINERY,1,0.06,0,20,Brand#13,22,SM CAN,48,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2,MACHINERY,1,0.06,0.04,15,Brand#55,9,SM PKG,26,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,1,FURNITURE,1,0.04,0.08,9,Brand#25,2,SM BOX,22,1,1
F,F,R,NONE,1,Manufacturer#2,2,MACHINERY,3,0.04,0.07,2,Brand#22,21,JUMBO CAN,12,1,1
F,F,A,NONE,1,Manufacturer#5,3,AUTOMOBILE,5,0.05,0.01,3,Brand#53,6,MED BOX,41,1,1
F,F,R,NONE,3,Manufacturer#1,1,MACHINERY,3,0.01,0.03,22,Brand#13,1,LG DRUM,37,0,1
F,F,A,COLLECT COD,1,Manufacturer#1,4,AUTOMOBILE,4,0.01,0.07,17,Brand#11,10,MED CASE,45,0,0
F,F,A,NONE,3,Manufacturer#1,3,FURNITURE,4,0,0.07,22,Brand#14,19,LG PACK,20,0,1
F,F,R,COLLECT COD,1,Manufacturer#4,4,BUILDING,3,0.04,0.07,17,Brand#43,20,LG BOX,43,0,1
F,F,R,COLLECT COD,3,Manufacturer#1,3,AUTOMOBILE,1,0.03,0.03,6,Brand#15,7,LG CASE,43,0,1
F,F,R,COLLECT COD,4,Manufacturer#3,0,HOUSEHOLD,2,0.07,0.08,13,Brand#35,0,LG PACK,38,1,0
F,F,R,COLLECT COD,4,Manufacturer#2,2,HOUSEHOLD,3,0.07,0,4,Brand#21,8,SM BOX,30,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,1,FURNITURE,1,0.02,0.05,6,Brand#54,3,WRAP BOX,50,0,1
F,F,A,COLLECT COD,3,Manufacturer#2,1,FURNITURE,1,0.08,0.02,6,Brand#21,3,WRAP BOX,45,0,1
F,F,A,NONE,1,Manufacturer#1,0,FURNITURE,2,0.02,0.07,17,Brand#14,5,WRAP BAG,29,0,1
F,F,R,NONE,0,Manufacturer#3,1,HOUSEHOLD,6,0.06,0.06,16,Brand#31,3,LG JAR,32,0,1
F,F,A,COLLECT COD,0,Manufacturer#3,1,HOUSEHOLD,3,0.01,0.04,5,Brand#35,3,SM PKG,43,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,4,AUTOMOBILE,1,0,0.02,2,Brand#45,20,MED PACK,26,0,0
F,F,R,COLLECT COD,0,Manufacturer#3,4,FURNITURE,1,0.04,0.03,14,Brand#34,20,LG PACK,33,0,1
F,F,A,NONE,0,Manufacturer#5,0,HOUSEHOLD,1,0.04,0.08,14,Brand#53,14,SM BAG,48,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,4,BUILDING,2,0.06,0.05,15,Brand#45,10,WRAP BAG,34,0,1
F,F,A,NONE,2,Manufacturer#3,2,HOUSEHOLD,4,0.06,0.03,8,Brand#33,8,MED BOX,47,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,3,BUILDING,6,0.06,0,19,Brand#34,22,MED JAR,35,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,3,BUILDING,3,0.06,0.1,7,Brand#35,22,MED BAG,5,1,0
F,F,A,NONE,2,Manufacturer#4,2,BUILDING,2,0.02,0.1,21,Brand#41,12,LG PACK,19,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,2,MACHINERY,4,0.05,0.1,22,Brand#33,9,LG CAN,1,0,1
F,F,R,NONE,2,Manufacturer#5,0,HOUSEHOLD,2,0.06,0.09,9,Brand#52,15,LG CASE,2,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,4,AUTOMOBILE,4,0.07,0.02,19,Brand#32,4,SM PKG,30,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4,AUTOMOBILE,1,0.04,0.06,4,Brand#24,4,JUMBO DRUM,33,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4,AUTOMOBILE,6,0.07,0.04,6,Brand#41,4,LG PKG,7,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,1,MACHINERY,3,0.06,0.06,24,Brand#14,3,MED PKG,5,1,1
F,F,A,NONE,4,Manufacturer#3,2,FURNITURE,2,0,0.09,20,Brand#33,21,SM BOX,27,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,1,AUTOMOBILE,3,0.01,0.1,4,Brand#24,2,MED BAG,4,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,3,BUILDING,6,0.04,0.05,23,Brand#45,22,JUMBO BAG,27,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,0,BUILDING,2,0.01,0.04,17,Brand#34,15,JUMBO JAR,5,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,4,MACHINERY,2,0.02,0.06,19,Brand#51,11,WRAP PKG,2,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,0,BUILDING,4,0.02,0.08,7,Brand#23,15,MED PKG,11,0,1
F,F,R,NONE,2,Manufacturer#5,0,FURNITURE,7,0,0.04,9,Brand#53,15,WRAP CAN,45,1,1
F,F,R,COLLECT COD,0,Manufacturer#3,3,MACHINERY,2,0.01,0.1,15,Brand#35,22,JUMBO JAR,38,1,0
F,F,A,COLLECT COD,3,Manufacturer#2,0,AUTOMOBILE,1,0.07,0.03,7,Brand#23,15,JUMBO CASE,27,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,1,BUILDING,1,0.01,0.1,2,Brand#55,2,LG DRUM,26,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,0,AUTOMOBILE,1,0.08,0.07,21,Brand#25,15,JUMBO CAN,22,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,0,FURNITURE,3,0,0.08,22,Brand#24,14,MED CASE,7,0,1
F,F,A,COLLECT COD,4,Manufacturer#2,1,AUTOMOBILE,1,0.03,0,10,Brand#24,2,LG CASE,30,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,1,BUILDING,2,0.01,0.02,7,Brand#11,17,JUMBO PACK,39,1,0
F,F,A,NONE,2,Manufacturer#3,0,HOUSEHOLD,2,0.03,0.07,21,Brand#35,5,LG PKG,46,1,1
F,F,A,COLLECT COD,2,Manufacturer#5,1,BUILDING,7,0.03,0.08,9,Brand#52,24,SM CASE,40,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,0,MACHINERY,6,0.05,0.1,8,Brand#14,16,WRAP BAG,33,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,0,AUTOMOBILE,3,0.08,0.05,21,Brand#35,14,JUMBO PKG,30,1,0
F,F,A,COLLECT COD,4,Manufacturer#1,3,HOUSEHOLD,1,0.04,0.08,13,Brand#15,23,MED BOX,18,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,3,MACHINERY,4,0.07,0.06,7,Brand#54,23,LG JAR,10,0,1
F,F,R,COLLECT COD,1,Manufacturer#5,1,MACHINERY,3,0.01,0.03,2,Brand#52,1,SM BAG,21,0,1
F,F,A,COLLECT COD,3,Manufacturer#2,4,BUILDING,3,0.02,0.1,6,Brand#24,20,LG DRUM,36,1,0
F,F,R,COLLECT COD,3,Manufacturer#5,1,MACHINERY,2,0,0.06,23,Brand#53,24,LG PACK,13,0,0
F,F,R,NONE,1,Manufacturer#1,0,AUTOMOBILE,5,0.04,0.07,3,Brand#15,0,MED BOX,2,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,0,AUTOMOBILE,5,0.01,0.05,22,Brand#54,15,LG CAN,20,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2,AUTOMOBILE,4,0.06,0.05,21,Brand#43,21,WRAP CAN,46,0,1
F,F,A,COLLECT COD,2,Manufacturer#5,4,HOUSEHOLD,2,0.04,0,21,Brand#54,10,SM BAG,25,0,1
F,F,A,NONE,2,Manufacturer#3,3,FURNITURE,2,0.08,0.04,18,Brand#35,19,JUMBO CAN,33,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,3,MACHINERY,3,0.07,0.07,0,Brand#22,23,JUMBO PKG,46,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2,BUILDING,1,0.02,0,18,Brand#34,8,MED PACK,49,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,4,HOUSEHOLD,4,0.05,0.05,19,Brand#43,20,LG BAG,20,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,0,MACHINERY,3,0.07,0.04,6,Brand#13,15,MED CASE,26,0,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3,HOUSEHOLD,1,0.04,0.01,11,Brand#24,23,JUMBO JAR,7,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,1,MACHINERY,3,0.03,0.05,7,Brand#55,3,JUMBO CAN,5,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,2,AUTOMOBILE,5,0.08,0.05,8,Brand#41,9,JUMBO CAN,41,0,1
F,F,A,COLLECT COD,3,Manufacturer#2,0,FURNITURE,1,0.03,0.08,23,Brand#22,15,LG CASE,48,0,1
F,F,A,NONE,2,Manufacturer#2,4,FURNITURE,3,0.04,0.02,12,Brand#21,4,WRAP BAG,18,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3,MACHINERY,1,0.08,0.07,18,Brand#15,19,JUMBO JAR,27,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,0,BUILDING,1,0.05,0.08,22,Brand#21,14,LG DRUM,18,0,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3,MACHINERY,1,0.06,0.04,8,Brand#31,19,LG CASE,48,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2,MACHINERY,1,0.03,0.07,13,Brand#41,18,JUMBO CAN,41,0,1
F,F,A,NONE,0,Manufacturer#5,2,HOUSEHOLD,5,0.03,0,0,Brand#53,18,SM PACK,19,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4,MACHINERY,3,0.02,0.03,16,Brand#13,11,MED PKG,44,0,0
F,F,R,COLLECT COD,2,Manufacturer#2,4,AUTOMOBILE,2,0.01,0.08,18,Brand#25,20,JUMBO JAR,44,0,1
F,F,R,NONE,0,Manufacturer#3,2,HOUSEHOLD,1,0.06,0.1,15,Brand#32,9,MED PKG,8,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3,BUILDING,6,0.06,0.02,9,Brand#54,19,LG CAN,2,1,1
F,F,A,COLLECT COD,4,Manufacturer#2,2,AUTOMOBILE,4,0.03,0.02,10,Brand#22,9,JUMBO BAG,17,0,0
F,F,A,COLLECT COD,2,Manufacturer#2,2,FURNITURE,1,0.04,0.08,12,Brand#25,18,MED BOX,10,0,0
F,F,A,COLLECT COD,3,Manufacturer#5,0,HOUSEHOLD,2,0.03,0.05,23,Brand#55,15,JUMBO PKG,35,0,0
F,F,R,COLLECT COD,4,Manufacturer#3,2,FURNITURE,4,0.06,0.05,20,Brand#35,9,LG JAR,23,1,1
F,F,A,COLLECT COD,3,Manufacturer#3,4,BUILDING,4,0.08,0,23,Brand#34,20,MED PACK,7,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,0,HOUSEHOLD,1,0.06,0.08,6,Brand#32,16,MED BAG,45,0,0
F,F,A,COLLECT COD,4,Manufacturer#4,3,HOUSEHOLD,4,0.03,0.01,20,Brand#42,19,MED PKG,35,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,2,AUTOMOBILE,1,0.06,0.1,10,Brand#32,12,WRAP CASE,5,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,1,HOUSEHOLD,3,0.04,0.08,3,Brand#33,24,MED BOX,46,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,3,BUILDING,3,0,0.01,12,Brand#25,22,MED BAG,22,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,1,HOUSEHOLD,6,0.03,0.01,7,Brand#21,24,MED BAG,14,0,1
F,F,R,NONE,1,Manufacturer#2,3,AUTOMOBILE,3,0,0.04,24,Brand#25,7,JUMBO CAN,3,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3,HOUSEHOLD,2,0,0.07,15,Brand#43,6,LG JAR,5,1,0
F,F,R,COLLECT COD,0,Manufacturer#2,2,BUILDING,1,0.04,0.01,16,Brand#21,12,MED DRUM,29,0,1
F,F,R,NONE,2,Manufacturer#3,3,BUILDING,2,0.04,0.03,9,Brand#31,19,SM BAG,23,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2,MACHINERY,6,0.03,0.06,18,Brand#45,8,MED DRUM,9,0,1
F,F,A,NONE,0,Manufacturer#1,3,BUILDING,5,0.02,0.03,16,Brand#11,6,MED PACK,4,1,1
F,F,R,COLLECT COD,1,Manufacturer#3,3,FURNITURE,3,0,0,1,Brand#32,7,JUMBO BAG,8,0,1
F,F,R,NONE,3,Manufacturer#5,4,AUTOMOBILE,3,0.07,0.01,6,Brand#52,4,LG BAG,15,1,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,1,AUTOMOBILE,5,0.01,0.05,4,Brand#13,24,MED CASE,24,1,0
F,F,A,NONE,4,Manufacturer#4,4,HOUSEHOLD,4,0.08,0.1,11,Brand#42,10,JUMBO BAG,2,0,1
F,F,R,COLLECT COD,2,Manufacturer#5,2,HOUSEHOLD,1,0.08,0.08,12,Brand#55,9,MED DRUM,38,0,0
F,F,A,COLLECT COD,2,Manufacturer#4,0,MACHINERY,1,0.08,0.03,21,Brand#42,16,SM PKG,13,0,0
