l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,NONE,2,Manufacturer#4,1-URGENT,4,TRUCK,3,0.04,12,Brand#41,10,MED DRUM,22,989,62721.3496
F,F,R,NONE,1,Manufacturer#4,1-URGENT,4,AIR,6,0.08,3,Brand#44,10,MED BAG,20,989,65278.386
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,4,FOB,1,0.07,14,Brand#34,10,WRAP JAR,35,989,43515.0999
F,F,R,COLLECT COD,1,Manufacturer#5,1-URGENT,4,REG AIR,4,0.06,2,Brand#52,10,MED PACK,14,989,27010.8436
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,3,MAIL,1,0.01,6,Brand#25,6,MED PKG,25,990,42949.9704
F,F,R,NONE,3,Manufacturer#4,2-HIGH,4,MAIL,1,0.08,22,Brand#41,11,WRAP PKG,48,991,44029.17
F,F,R,NONE,4,Manufacturer#4,3-MEDIUM,2,REG AIR,2,0.07,10,Brand#45,18,MED DRUM,35,992,949.626
F,F,A,COLLECT COD,2,Manufacturer#3,1-URGENT,2,REG AIR,3,0.06,12,Brand#34,18,SM CAN,49,993,77523.6988
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,SHIP,3,0.06,12,Brand#31,17,WRAP BOX,10,994,62402.2938
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,FOB,2,0.07,8,Brand#54,17,WRAP PKG,31,994,43489.5825
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,1,MAIL,1,0.06,20,Brand#51,17,JUMBO BOX,45,994,44137.5496
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,2,SHIP,5,0.04,0,Brand#24,12,MED DRUM,29,995,44956.6572
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,SHIP,4,0.08,21,Brand#11,12,MED BOX,6,995,18636.345
F,F,R,NONE,1,Manufacturer#3,1-URGENT,2,AIR,3,0,17,Brand#34,12,JUMBO PKG,21,995,54202.75
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,0,TRUCK,5,0.05,5,Brand#14,16,MED PACK,15,996,52322.73
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,0,RAIL,3,0.02,17,Brand#33,16,WRAP DRUM,11,996,17205.186
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,0,FOB,6,0.04,11,Brand#11,16,JUMBO JAR,44,996,72216.6144
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,0,AIR,1,0.07,10,Brand#12,16,LG DRUM,16,996,51279.867
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,0,MAIL,2,0.08,14,Brand#11,16,JUMBO PKG,7,996,58391.424
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,0,FOB,4,0.08,20,Brand#51,16,MED JAR,2,996,12240.6048
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,2,REG AIR,3,0.07,22,Brand#12,12,MED PACK,26,997,55006.497
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,4,MAIL,3,0.03,3,Brand#35,4,SM PACK,36,998,70415.9379
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,4,AIR,5,0.05,3,Brand#55,4,MED BOX,40,998,13369.5744
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,4,FOB,2,0.01,9,Brand#33,4,JUMBO CASE,24,998,48273.68
F,F,A,NONE,1,Manufacturer#5,2-HIGH,4,REG AIR,6,0.04,3,Brand#53,4,SM DRUM,24,998,34225.828
F,F,R,NONE,4,Manufacturer#3,3-MEDIUM,3,MAIL,5,0.06,20,Brand#31,19,MED BOX,2,999,44217.222
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,SHIP,3,0.06,9,Brand#35,19,JUMBO BAG,14,999,75844.6298
F,F,A,COLLECT COD,4,Manufacturer#1,1-URGENT,0,TRUCK,7,0.06,13,Brand#13,16,WRAP CAN,8,1000,42218.55
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,3,REG AIR,2,0.08,3,Brand#11,23,WRAP PACK,40,1001,34371.684
F,F,A,NONE,2,Manufacturer#5,1-URGENT,3,AIR,4,0.03,18,Brand#54,23,SM JAR,26,1001,30487.077
F,F,R,COLLECT COD,4,Manufacturer#2,1-URGENT,3,MAIL,1,0,13,Brand#25,23,WRAP CASE,26,1001,47655.7056
F,F,A,COLLECT COD,0,Manufacturer#4,3-MEDIUM,3,FOB,1,0.05,15,Brand#44,7,LG CASE,17,1002,35728.5726
F,F,N,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,3,AIR,1,0.08,2,Brand#52,7,MED BAG,40,1003,13675.44
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,3,FOB,2,0.02,24,Brand#21,7,MED JAR,3,1003,19641.972
F,F,R,NONE,2,Manufacturer#5,2-HIGH,1,SHIP,2,0.03,9,Brand#53,2,WRAP BAG,44,1004,9470.916
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,RAIL,1,0.05,11,Brand#14,2,WRAP BOX,46,1004,13955.76
F,P,A,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,1,TRUCK,2,0.07,7,Brand#35,1,MED DRUM,12,1005,31295.2705
F,P,A,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,1,FOB,5,0.01,7,Brand#24,1,WRAP PACK,40,1005,36517.5538
F,P,R,COLLECT COD,2,Manufacturer#2,5-LOW,1,FOB,4,0.07,18,Brand#23,1,SM CAN,46,1005,8498.95
O,P,N,COLLECT COD,4,Manufacturer#1,5-LOW,1,REG AIR,3,0.08,4,Brand#14,1,MED PACK,9,1005,31436.883
F,P,N,COLLECT COD,2,Manufacturer#1,5-LOW,1,TRUCK,6,0.02,18,Brand#13,1,SM CAN,1,1005,16319.512
F,P,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,TRUCK,1,0.04,3,Brand#25,1,WRAP CASE,4,1005,66133.0626
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,REG AIR,6,0,8,Brand#25,13,MED BAG,34,1006,1994.058
F,F,A,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,4,RAIL,4,0.06,8,Brand#11,13,JUMBO BOX,47,1006,20829.225
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,TRUCK,2,0.07,18,Brand#13,13,JUMBO PKG,5,1006,24560.6397
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,4,RAIL,7,0.01,9,Brand#52,13,WRAP BOX,9,1006,69529.779
F,F,A,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,AIR,3,0.01,23,Brand#31,13,LG BOX,48,1006,57192.12
F,P,R,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,1,REG AIR,4,0.04,8,Brand#25,2,WRAP PACK,16,1007,41018.0778
O,P,N,COLLECT COD,3,Manufacturer#2,5-LOW,1,SHIP,2,0.02,19,Brand#22,2,LG BAG,8,1007,22565.79
F,P,R,NONE,2,Manufacturer#5,5-LOW,1,AIR,3,0.03,21,Brand#52,2,SM CAN,43,1007,12608.1998
F,P,R,COLLECT COD,4,Manufacturer#5,5-LOW,1,FOB,1,0.03,11,Brand#51,2,JUMBO CAN,26,1007,18056.61
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,3,SHIP,5,0.08,20,Brand#23,7,JUMBO CASE,34,1008,40185.1791
F,F,R,COLLECT COD,2,Manufacturer#5,1-URGENT,3,REG AIR,6,0.02,21,Brand#52,23,MED PKG,48,1009,42299.3232
F,F,R,COLLECT COD,3,Manufacturer#3,1-URGENT,3,REG AIR,3,0,23,Brand#34,23,JUMBO BAG,38,1009,39627.654
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,3,FOB,5,0.07,23,Brand#43,23,LG CASE,7,1009,40879.2475
F,F,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,3,FOB,2,0.01,18,Brand#21,23,MED JAR,29,1009,75114.5472
F,F,A,COLLECT COD,0,Manufacturer#2,1-URGENT,3,REG AIR,7,0.01,0,Brand#25,23,SM PKG,48,1009,3488.7504
F,F,R,COLLECT COD,0,Manufacturer#5,1-URGENT,3,TRUCK,1,0.08,14,Brand#53,23,MED DRUM,38,1009,56725.9672
F,F,N,COLLECT COD,2,Manufacturer#3,1-URGENT,3,RAIL,4,0.04,18,Brand#31,23,LG DRUM,47,1009,43044.386
F,F,R,NONE,3,Manufacturer#1,3-MEDIUM,2,SHIP,6,0.03,22,Brand#13,9,MED PKG,27,1010,48348.391
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,2,FOB,7,0.06,23,Brand#25,9,SM DRUM,25,1010,66125.616
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,2,MAIL,2,0.07,20,Brand#52,9,SM PACK,37,1010,25203.36
F,F,A,COLLECT COD,1,Manufacturer#4,3-MEDIUM,2,FOB,1,0.06,17,Brand#44,9,WRAP CAN,40,1010,920.2494
F,F,R,NONE,2,Manufacturer#3,5-LOW,4,SHIP,5,0.05,18,Brand#33,20,MED BAG,21,1011,68371.5168
F,F,A,COLLECT COD,0,Manufacturer#2,5-LOW,3,MAIL,3,0.08,0,Brand#23,23,WRAP DRUM,44,1012,51785.0796
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,3,REG AIR,6,0.06,3,Brand#11,23,LG BOX,36,1012,65008.1158
F,F,R,COLLECT COD,4,Manufacturer#2,5-LOW,3,MAIL,2,0.03,11,Brand#25,23,SM DRUM,30,1012,34551.3168
F,F,A,NONE,3,Manufacturer#5,5-LOW,3,RAIL,4,0.07,22,Brand#51,7,MED BOX,5,1008,36102.1293
F,F,N,COLLECT COD,1,Manufacturer#2,5-LOW,3,REG AIR,1,0.02,2,Brand#21,7,MED CASE,43,1008,14380.929
F,F,R,COLLECT COD,4,Manufacturer#3,5-LOW,3,MAIL,3,0.04,4,Brand#32,7,JUMBO CASE,33,1008,41650.0468
F,F,N,COLLECT COD,0,Manufacturer#5,5-LOW,3,TRUCK,2,0.07,15,Brand#54,7,LG DRUM,32,1008,50258.61
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,3,SHIP,4,0.07,5,Brand#35,7,MED CAN,50,1013,7385.98
F,F,N,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,3,REG AIR,2,0,2,Brand#21,6,LG CASE,32,1014,41845.2
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,3,REG AIR,1,0.01,17,Brand#42,6,MED BAG,40,1014,44333.3556
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,3,TRUCK,1,0.03,11,Brand#13,7,LG PACK,1,1013,47914.6892
F,F,R,NONE,4,Manufacturer#1,3-MEDIUM,3,SHIP,3,0.02,11,Brand#12,7,JUMBO JAR,10,1013,76620.41
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,3,AIR,2,0.03,19,Brand#43,7,MED DRUM,38,1013,43718.9952
F,P,A,NONE,0,Manufacturer#3,4-NOT SPECIFIED,3,REG AIR,1,0.07,16,Brand#33,22,JUMBO CAN,32,1015,26068.4352
F,P,R,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,3,MAIL,2,0.01,24,Brand#44,22,JUMBO DRUM,1,1015,8682.672
O,P,N,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,FOB,5,0.08,11,Brand#33,22,WRAP CAN,43,1015,36729.504
F,P,A,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,3,MAIL,7,0.03,19,Brand#25,22,MED CAN,8,1015,2144.4332
F,P,R,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,3,AIR,3,0.04,11,Brand#13,22,WRAP CASE,14,1015,47169.32
F,P,A,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,3,FOB,4,0.02,22,Brand#54,22,JUMBO PKG,36,1015,35433.4162
F,P,A,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,FOB,6,0.02,19,Brand#33,22,SM BAG,21,1015,28645.7975
F,F,R,NONE,1,Manufacturer#4,4-NOT SPECIFIED,2,FOB,1,0.06,17,Brand#41,18,WRAP JAR,37,1016,33680.28
F,F,R,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,1,MAIL,2,0.08,6,Brand#53,3,SM PKG,50,1017,39741.273
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,REG AIR,2,0.03,14,Brand#24,18,SM DRUM,20,1016,22525.2664
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,MAIL,2,0.05,12,Brand#53,18,SM CAN,41,1018,35471.13
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,2,MAIL,3,0.04,12,Brand#15,18,LG PACK,2,1018,34120.7216
F,F,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,MAIL,1,0.07,21,Brand#12,18,LG PKG,14,1018,69172.005
F,F,N,COLLECT COD,2,Manufacturer#4,1-URGENT,2,REG AIR,5,0.05,18,Brand#42,18,MED DRUM,43,1018,53208.76
F,F,R,NONE,2,Manufacturer#5,1-URGENT,0,SHIP,6,0.03,9,Brand#54,0,MED CASE,14,1019,45534.225
F,F,N,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,2,SHIP,6,0.02,7,Brand#14,18,MED CASE,40,1020,8915.9868
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,2,SHIP,3,0.05,9,Brand#15,18,MED CASE,8,1020,34251.7824
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,TRUCK,4,0.03,8,Brand#55,18,LG BOX,45,1020,16933.53
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,2,SHIP,5,0.08,8,Brand#15,18,LG CASE,28,1020,41344.1284
F,F,R,NONE,3,Manufacturer#4,4-NOT SPECIFIED,2,TRUCK,1,0.02,22,Brand#41,18,LG BOX,50,1020,6237.8316
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,2,SHIP,7,0.05,9,Brand#32,18,MED PKG,49,1020,38760.525
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,2,MAIL,2,0.02,24,Brand#52,18,WRAP BOX,19,1020,31909.8996
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,1,AIR,1,0.08,14,Brand#54,24,SM PACK,11,1021,39355.498
F,F,N,COLLECT COD,2,Manufacturer#1,2-HIGH,4,RAIL,1,0.08,18,Brand#14,13,SM CAN,38,1022,23963.742
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,4,MAIL,6,0.03,8,Brand#33,13,MED PACK,36,1022,7985.871
F,F,A,COLLECT COD,1,Manufacturer#4,2-HIGH,4,TRUCK,2,0.08,2,Brand#42,13,MED BOX,15,1022,28853.8848
F,F,R,NONE,1,Manufacturer#1,2-HIGH,4,REG AIR,3,0.02,1,Brand#11,13,MED BOX,36,1022,50893.3854
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,4,AIR,4,0,16,Brand#54,13,WRAP PACK,17,1022,35277.984
F,P,R,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,1,RAIL,1,0.04,20,Brand#34,3,MED BOX,37,1023,25673.0474
F,P,A,COLLECT COD,2,Manufacturer#2,2-HIGH,1,FOB,3,0.05,8,Brand#24,3,LG PACK,17,1023,41240.3355
F,P,R,COLLECT COD,1,Manufacturer#5,2-HIGH,1,MAIL,4,0.07,1,Brand#51,3,SM PKG,47,1023,74634.2325
O,P,N,NONE,0,Manufacturer#1,2-HIGH,1,TRUCK,2,0.01,15,Brand#12,3,SM BAG,8,1023,59502.96
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,1,TRUCK,5,0.04,13,Brand#32,24,WRAP BOX,27,1024,11579.472
F,F,R,COLLECT COD,4,Manufacturer#1,2-HIGH,1,SHIP,1,0.01,4,Brand#12,1,JUMBO CAN,37,1025,67222.8018
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,1,RAIL,2,0.06,23,Brand#12,1,LG BAG,32,1025,36843.309
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,AIR,4,0.06,21,Brand#55,1,LG BAG,25,1025,32482.575
F,F,A,NONE,2,Manufacturer#2,2-HIGH,1,MAIL,3,0.02,18,Brand#25,1,LG PACK,45,1025,46766.29
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,1,MAIL,1,0.05,6,Brand#53,24,SM CASE,7,1026,72517.3344
F,F,A,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,2,MAIL,6,0.02,2,Brand#15,8,MED CAN,43,1027,55468.1952
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,2,FOB,1,0.08,11,Brand#55,8,WRAP PKG,31,1027,2594.7648
F,F,N,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,2,FOB,4,0.08,7,Brand#35,8,LG PACK,22,1027,13379.6704
F,F,R,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,2,SHIP,2,0.08,19,Brand#52,8,JUMBO PACK,11,1027,40582.192
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,0,TRUCK,2,0.07,1,Brand#43,0,WRAP DRUM,28,1019,33116.0328
F,F,R,COLLECT COD,4,Manufacturer#4,1-URGENT,0,REG AIR,4,0.05,13,Brand#43,0,JUMBO PACK,14,1019,10939.851
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,SHIP,3,0.02,1,Brand#31,0,JUMBO BAG,45,1019,31151.652
F,F,N,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,AIR,3,0,17,Brand#44,5,SM PKG,26,1028,37282.7862
F,F,R,NONE,0,Manufacturer#3,4-NOT SPECIFIED,0,MAIL,1,0.03,5,Brand#31,5,SM PKG,15,1029,7641.5157
F,F,A,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,FOB,5,0.08,18,Brand#42,5,JUMBO CAN,15,1029,43465.212
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,REG AIR,4,0,18,Brand#32,5,JUMBO BAG,2,1029,37723.3948
F,F,A,NONE,1,Manufacturer#2,4-NOT SPECIFIED,0,TRUCK,3,0.06,24,Brand#24,5,LG JAR,37,1029,32931.8298
F,F,R,COLLECT COD,2,Manufacturer#4,2-HIGH,0,FOB,4,0,18,Brand#42,5,WRAP JAR,11,1028,36706.2528
F,F,N,COLLECT COD,4,Manufacturer#5,2-HIGH,0,MAIL,2,0.04,11,Brand#53,5,WRAP BAG,31,1028,33264.9644
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,0,RAIL,1,0.07,8,Brand#53,5,LG CASE,44,1028,36665.6832
F,F,A,NONE,0,Manufacturer#5,1-URGENT,4,REG AIR,1,0.07,16,Brand#55,13,SM DRUM,41,1030,18602.14
F,F,R,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,0,SHIP,1,0.06,14,Brand#32,0,MED JAR,24,1031,7249.6305
F,F,R,COLLECT COD,2,Manufacturer#4,2-HIGH,2,MAIL,3,0.02,8,Brand#42,21,JUMBO PACK,19,1032,45628.695
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,4,REG AIR,3,0.02,22,Brand#15,13,MED BAG,32,1033,3941.0064
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,4,SHIP,1,0.01,19,Brand#13,4,SM CAN,50,1034,18843.4944
F,F,R,COLLECT COD,2,Manufacturer#1,3-MEDIUM,4,AIR,2,0,8,Brand#11,4,MED CASE,5,1034,29882.016
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,4,SHIP,5,0,7,Brand#52,4,WRAP BOX,40,1034,14980.9205
F,F,A,COLLECT COD,4,Manufacturer#2,3-MEDIUM,4,AIR,4,0.01,20,Brand#24,4,MED BOX,4,1034,11554.8888
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,4,FOB,3,0.05,11,Brand#13,4,WRAP JAR,1,1034,19629.832
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,4,SHIP,2,0.03,5,Brand#42,13,SM BAG,34,1033,8199
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,RAIL,5,0.05,8,Brand#55,13,JUMBO DRUM,24,1033,8741.978
F,F,A,NONE,3,Manufacturer#5,1-URGENT,1,AIR,2,0.03,6,Brand#54,24,SM PACK,5,1035,14724.658
F,F,R,COLLECT COD,2,Manufacturer#2,1-URGENT,1,RAIL,1,0,9,Brand#24,24,LG CASE,20,1035,41636.0142
F,F,A,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,RAIL,4,0.01,9,Brand#41,13,WRAP CAN,44,1033,71636.84
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,4,REG AIR,1,0,24,Brand#35,13,JUMBO CAN,21,1033,29945.824
F,F,A,COLLECT COD,1,Manufacturer#5,5-LOW,0,REG AIR,1,0.01,2,Brand#53,0,LG CASE,37,1036,21680.9496
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,4,MAIL,4,0.04,16,Brand#51,11,MED BAG,26,1037,50450.592
F,F,R,COLLECT COD,0,Manufacturer#5,2-HIGH,4,MAIL,1,0.06,0,Brand#53,11,JUMBO CAN,44,1037,40944.573
F,F,A,COLLECT COD,1,Manufacturer#3,2-HIGH,4,AIR,2,0.04,3,Brand#35,11,SM BOX,34,1037,32078.916
F,F,R,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,2,RAIL,1,0,19,Brand#41,18,WRAP PKG,5,1038,52977.5554
F,F,A,NONE,2,Manufacturer#4,1-URGENT,1,TRUCK,3,0.06,8,Brand#42,24,JUMBO DRUM,1,1039,11515.9275
F,F,A,NONE,1,Manufacturer#5,1-URGENT,1,MAIL,5,0.04,2,Brand#52,24,MED JAR,20,1039,8671.171
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,1,AIR,2,0.08,1,Brand#11,24,SM CASE,17,1039,52646.9931
F,F,A,NONE,4,Manufacturer#2,1-URGENT,1,SHIP,1,0.04,4,Brand#22,24,MED CASE,49,1039,60894.7264
F,F,R,NONE,2,Manufacturer#5,2-HIGH,1,RAIL,6,0,12,Brand#51,2,WRAP DRUM,21,1040,22887.9105
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,MAIL,4,0.08,19,Brand#25,2,LG BOX,49,1040,10865.7
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,2,FOB,4,0.05,9,Brand#13,18,LG PKG,32,1041,25596.0192
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,TRUCK,4,0.04,20,Brand#22,24,MED PKG,11,1042,38534.4258
F,F,N,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,AIR,3,0.02,21,Brand#54,8,MED CAN,22,1043,19931.2204
F,F,A,COLLECT COD,4,Manufacturer#4,3-MEDIUM,2,AIR,7,0.01,11,Brand#45,8,WRAP CAN,29,1043,55550.286
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,2,FOB,2,0.07,12,Brand#12,8,MED CAN,26,1043,25910.9555
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,2,SHIP,4,0.08,10,Brand#24,8,LG CASE,25,1043,65244.7899
F,F,N,COLLECT COD,4,Manufacturer#2,3-MEDIUM,2,AIR,1,0.08,11,Brand#23,8,JUMBO BOX,49,1043,16090.986
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,FOB,6,0,16,Brand#13,8,SM DRUM,10,1043,12243.434
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,2,RAIL,5,0.03,4,Brand#32,8,WRAP PACK,35,1043,8104.1688
F,F,R,NONE,4,Manufacturer#3,1-URGENT,2,TRUCK,2,0.04,4,Brand#35,18,MED DRUM,4,1041,50669.3088
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,1,RAIL,4,0.01,1,Brand#35,1,SM CASE,13,1044,48184.4928
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,1,FOB,5,0.08,7,Brand#12,1,LG CAN,12,1045,68563.9844
F,F,A,COLLECT COD,0,Manufacturer#3,1-URGENT,4,RAIL,1,0.01,0,Brand#32,13,SM PKG,39,1046,47240.4065
F,F,R,COLLECT COD,4,Manufacturer#5,3-MEDIUM,1,RAIL,2,0.04,11,Brand#52,1,WRAP CASE,4,1044,60566.0055
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,1,MAIL,1,0.02,14,Brand#15,1,WRAP DRUM,2,1047,32130.387
F,F,A,NONE,4,Manufacturer#1,5-LOW,2,TRUCK,3,0.07,20,Brand#12,18,MED JAR,29,1048,61609.072
F,P,A,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,2,FOB,1,0.07,2,Brand#33,12,MED PACK,17,1049,5558.0709
F,P,R,NONE,3,Manufacturer#2,5-LOW,2,TRUCK,4,0.01,7,Brand#24,12,SM DRUM,23,1049,74958.75
O,P,N,COLLECT COD,2,Manufacturer#3,5-LOW,2,FOB,2,0.02,9,Brand#35,12,LG BOX,34,1049,61798.032
F,P,A,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,2,FOB,3,0.05,10,Brand#42,12,WRAP DRUM,44,1049,80072.8929
F,F,A,COLLECT COD,3,Manufacturer#5,5-LOW,1,MAIL,3,0.02,7,Brand#52,1,SM CAN,38,1047,19563.39
F,F,A,COLLECT COD,4,Manufacturer#5,5-LOW,1,TRUCK,2,0.08,13,Brand#54,1,JUMBO PKG,6,1047,12126.66
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,3,FOB,5,0.07,17,Brand#55,6,MED CASE,2,1050,10248.273
F,F,A,NONE,0,Manufacturer#5,5-LOW,3,MAIL,1,0.05,15,Brand#54,23,MED DRUM,36,1051,37120.908
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,3,MAIL,2,0,6,Brand#41,23,WRAP JAR,30,1051,48014.208
F,F,R,NONE,2,Manufacturer#2,1-URGENT,2,MAIL,3,0.04,9,Brand#24,21,MED JAR,18,1052,24027.2084
F,P,R,NONE,0,Manufacturer#5,3-MEDIUM,0,SHIP,4,0.07,15,Brand#53,5,MED DRUM,21,1053,37010.974
F,P,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,0,REG AIR,2,0.08,21,Brand#25,5,SM JAR,5,1053,35399.793
O,P,N,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,0,RAIL,3,0.06,13,Brand#34,5,MED JAR,43,1053,17368.2894
