o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
O,2-HIGH,3,BUILDING,23,Clerk#000000061,1997-04-28,2230.09,62,1
F,5-LOW,0,MACHINERY,14,Clerk#000000277,1992-12-22,1048.42,1952,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000849,1995-11-11,3720.45,2963,1
O,2-HIGH,4,HOUSEHOLD,10,Clerk#000000196,1996-10-10,-593.65,4041,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000685,1998-05-04,-670.5,3819,1
O,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000058,1997-05-14,3556.31,3594,1
O,1-URGENT,0,FURNITURE,5,Clerk#000000137,1996-08-12,1791.65,1882,1
F,5-LOW,0,FURNITURE,15,Clerk#000000104,1994-05-27,9206.9,4438,1
O,5-LOW,2,AUTOMOBILE,9,Clerk#000000270,1996-04-02,6338.17,3725,1
O,2-HIGH,3,MACHINERY,22,Clerk#000000368,1996-10-18,4139.46,2692,1
O,3-MEDIUM,1,FURNITURE,1,Clerk#000000213,1997-06-19,-789.42,4495,1
F,1-URGENT,0,BUILDING,5,Clerk#000000318,1992-02-10,-178.52,48,1
O,2-HIGH,4,BUILDING,13,Clerk#000000706,1996-10-25,4791.9,2817,1
O,2-HIGH,4,AUTOMOBILE,20,Clerk#000000375,1996-03-25,2125.78,3299,1
O,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000133,1996-08-04,551.26,15,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000743,1996-11-15,8268.76,1672,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000599,1996-08-11,1465.95,2921,1
F,2-HIGH,2,AUTOMOBILE,12,Clerk#000000404,1993-11-27,5392.3,168,1
O,5-LOW,4,BUILDING,4,Clerk#000000611,1996-05-17,3785.38,1805,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000802,1993-12-26,3482.98,2120,1
F,1-URGENT,1,AUTOMOBILE,2,Clerk#000000488,1994-08-01,1973.65,4752,1
O,5-LOW,0,AUTOMOBILE,15,Clerk#000000257,1997-06-26,-436.88,2416,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000237,1993-05-29,793.84,4980,1
O,1-URGENT,2,BUILDING,9,Clerk#000000017,1996-03-29,7278.4,2491,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000464,1993-10-12,2793.75,3917,1
O,3-MEDIUM,2,MACHINERY,9,Clerk#000000173,1997-06-09,7897.78,383,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000907,1994-05-23,7672.87,3321,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000489,1996-01-01,-312.74,2091,1
O,5-LOW,0,BUILDING,0,Clerk#000000992,1995-12-10,6372.78,3637,1
F,1-URGENT,2,AUTOMOBILE,8,Clerk#000000024,1994-02-19,8317.17,1428,1
F,3-MEDIUM,4,FURNITURE,4,Clerk#000000304,1994-07-25,9203.07,1850,1
O,1-URGENT,4,FURNITURE,10,Clerk#000000692,1997-02-04,7620.35,4964,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000580,1998-03-17,4411.12,1843,1
O,5-LOW,3,AUTOMOBILE,22,Clerk#000000509,1995-08-12,7538.81,1635,1
O,5-LOW,0,MACHINERY,15,Clerk#000000639,1998-03-03,969.38,3873,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000768,1994-09-06,6376.97,787,1
O,5-LOW,0,BUILDING,14,Clerk#000000436,1998-03-23,5326.64,3828,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000134,1994-06-08,9602.09,534,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000716,1994-09-01,9421.49,3800,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000170,1992-09-21,-979.27,3794,1
F,5-LOW,2,BUILDING,21,Clerk#000000469,1992-06-04,3964.98,3726,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000954,1997-10-05,6673.46,992,1
O,5-LOW,1,HOUSEHOLD,1,Clerk#000000535,1998-07-03,-977.78,2031,1
F,1-URGENT,1,AUTOMOBILE,3,Clerk#000000800,1994-04-05,-631.28,538,1
F,5-LOW,3,FURNITURE,7,Clerk#000000672,1995-02-01,8705.31,702,1
O,1-URGENT,1,BUILDING,1,Clerk#000000580,1998-07-23,4652.49,1612,1
O,3-MEDIUM,2,BUILDING,9,Clerk#000000900,1996-06-02,7278.4,2491,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000618,1994-05-27,940.08,2575,1
O,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000843,1996-04-21,9936.71,432,1
O,2-HIGH,3,AUTOMOBILE,6,Clerk#000000033,1996-01-29,7547.7,3958,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000025,1993-01-25,9028.6,659,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000529,1996-03-16,8181.16,757,1
F,2-HIGH,1,BUILDING,17,Clerk#000000382,1993-05-11,6737.18,2776,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000308,1992-06-28,2123.04,2270,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000804,1994-05-14,4286.94,1451,1
O,5-LOW,3,MACHINERY,7,Clerk#000000662,1998-05-15,9848.27,4926,1
O,1-URGENT,2,BUILDING,18,Clerk#000000895,1995-10-24,9421.49,3800,1
F,5-LOW,3,AUTOMOBILE,22,Clerk#000000292,1993-12-21,6595.97,1002,1
F,3-MEDIUM,3,FURNITURE,7,Clerk#000000307,1994-08-03,2259.1,1535,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000485,1996-09-03,9766.42,938,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000034,1992-03-18,9728.34,1135,1
P,5-LOW,4,AUTOMOBILE,13,Clerk#000000249,1995-03-21,5687.75,3000,1
F,5-LOW,3,MACHINERY,6,Clerk#000000682,1992-12-30,4456.35,724,1
O,1-URGENT,2,FURNITURE,21,Clerk#000000603,1998-05-16,2411.69,272,1
O,5-LOW,3,HOUSEHOLD,19,Clerk#000000294,1998-02-08,4349.66,4340,1
P,2-HIGH,0,FURNITURE,5,Clerk#000000303,1995-05-22,4315.5,2500,1
O,3-MEDIUM,3,BUILDING,19,Clerk#000000244,1996-04-16,9023.25,951,1
F,5-LOW,1,MACHINERY,3,Clerk#000000765,1992-10-06,6487.22,785,1
O,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000576,1998-06-21,3937.58,4562,1
F,5-LOW,4,MACHINERY,4,Clerk#000000787,1993-01-17,9963.15,2713,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000369,1993-05-17,8783.1,4214,1
O,2-HIGH,0,MACHINERY,5,Clerk#000000246,1995-12-13,-173.93,770,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000354,1994-07-12,3508.24,3087,1
F,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000161,1993-06-30,5760.27,567,1
F,5-LOW,2,FURNITURE,8,Clerk#000000789,1994-04-10,420.46,4532,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000219,1992-09-30,5148.64,2168,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000761,1995-03-11,392.88,4746,1
O,2-HIGH,3,BUILDING,19,Clerk#000000965,1997-02-26,2035.35,1195,1
O,3-MEDIUM,2,BUILDING,8,Clerk#000000544,1996-01-10,297.92,1064,1
O,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000717,1998-07-16,-532.13,3380,1
O,5-LOW,4,BUILDING,11,Clerk#000000547,1998-03-28,2689.21,3369,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000683,1994-11-19,2371.85,3934,1
F,2-HIGH,2,FURNITURE,21,Clerk#000000791,1992-04-16,5736.34,1855,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000825,1994-05-06,6446.88,3114,1
F,2-HIGH,2,FURNITURE,18,Clerk#000000481,1992-02-24,976.97,1471,1
O,5-LOW,1,FURNITURE,24,Clerk#000000537,1996-03-10,3311.04,1250,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000998,1998-02-23,7666.9,1454,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000004,1997-09-26,7600.94,4031,1
O,4-NOT SPECIFIED,1,MACHINERY,17,Clerk#000000788,1997-04-05,8836.84,1905,1
O,3-MEDIUM,1,MACHINERY,24,Clerk#000000924,1996-05-30,6543.23,3566,1
O,5-LOW,2,BUILDING,8,Clerk#000000076,1998-07-16,4284.38,4359,1
O,2-HIGH,1,HOUSEHOLD,17,Clerk#000000748,1998-06-23,2675.73,766,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000105,1996-06-11,1490.21,3769,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000075,1998-07-13,1014.53,4015,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000118,1994-04-29,7953.98,4792,1
O,2-HIGH,1,BUILDING,1,Clerk#000000526,1995-10-28,85.29,1149,1
O,1-URGENT,4,BUILDING,11,Clerk#000000212,1996-10-26,7110.02,4044,1
O,3-MEDIUM,4,FURNITURE,10,Clerk#000000900,1995-04-14,8026.14,3205,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000878,1992-07-10,6356.52,290,1
O,5-LOW,2,FURNITURE,18,Clerk#000000034,1997-07-29,1745.65,217,1
F,3-MEDIUM,4,MACHINERY,13,Clerk#000000875,1994-03-15,3356.25,1163,1
O,5-LOW,1,BUILDING,3,Clerk#000000993,1998-06-05,4475.34,1821,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000550,1992-05-25,668.26,4233,1
O,1-URGENT,3,HOUSEHOLD,7,Clerk#000000143,1995-07-23,1145.2,2211,1
O,5-LOW,1,AUTOMOBILE,2,Clerk#000000028,1995-10-03,7881.19,4958,1
O,5-LOW,3,AUTOMOBILE,22,Clerk#000000308,1996-07-25,6595.97,1002,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000872,1994-10-29,8302.04,1200,1
O,2-HIGH,3,MACHINERY,22,Clerk#000000262,1995-08-29,1500.06,2493,1
F,1-URGENT,3,HOUSEHOLD,22,Clerk#000000991,1993-09-27,6564.13,1299,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000006,1994-10-22,4582.59,2128,1
F,5-LOW,2,FURNITURE,12,Clerk#000000439,1992-02-21,9922.63,3888,1
O,1-URGENT,0,BUILDING,5,Clerk#000000153,1996-02-01,4096.29,3534,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000338,1994-02-09,7055.13,1701,1
O,5-LOW,0,MACHINERY,5,Clerk#000000281,1995-06-18,-589.19,2495,1
O,5-LOW,1,MACHINERY,3,Clerk#000000771,1997-03-26,2233.1,3959,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000923,1995-02-14,2906.39,2795,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000348,1998-02-06,5839.38,3408,1
O,1-URGENT,2,MACHINERY,9,Clerk#000000289,1997-08-19,8166.59,831,1
O,2-HIGH,1,AUTOMOBILE,1,Clerk#000000998,1996-04-17,2067.8,2027,1
O,1-URGENT,2,FURNITURE,12,Clerk#000000957,1995-09-23,7159.65,1757,1
O,1-URGENT,3,BUILDING,6,Clerk#000000155,1996-03-29,6045.82,1819,1
O,5-LOW,1,BUILDING,17,Clerk#000000477,1997-06-28,1419.16,3251,1
O,3-MEDIUM,0,FURNITURE,16,Clerk#000000128,1996-02-09,2482.22,2469,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000535,1992-12-31,4630.52,4311,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000272,1993-12-07,4570.3,2982,1
O,2-HIGH,1,BUILDING,17,Clerk#000000943,1996-03-31,945.92,3775,1
F,5-LOW,3,AUTOMOBILE,22,Clerk#000000451,1994-12-11,3970.55,4307,1
F,2-HIGH,0,HOUSEHOLD,15,Clerk#000000886,1993-06-09,4286.7,371,1
O,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000311,1996-10-14,2737.71,630,1
O,1-URGENT,0,AUTOMOBILE,16,Clerk#000000057,1997-07-25,6398.44,1808,1
O,3-MEDIUM,1,BUILDING,2,Clerk#000000898,1998-05-29,6100.14,1103,1
F,5-LOW,1,BUILDING,3,Clerk#000000684,1992-08-19,6879.93,4066,1
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000910,1994-11-18,6343.64,336,1
O,1-URGENT,1,FURNITURE,2,Clerk#000000183,1998-04-19,4838.72,3977,1
O,3-MEDIUM,4,MACHINERY,11,Clerk#000000039,1995-09-14,685,1220,1
O,1-URGENT,3,FURNITURE,6,Clerk#000000322,1998-02-18,9093.29,2191,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000754,1997-08-29,470.86,2126,1
F,5-LOW,1,BUILDING,24,Clerk#000000962,1993-11-09,8319.55,4507,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000398,1995-01-29,8708.3,2119,1
F,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000527,1993-10-09,7180.02,2247,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000126,1994-02-09,6925.79,3336,1
O,3-MEDIUM,4,MACHINERY,4,Clerk#000000673,1995-06-25,9459.62,3578,1
F,2-HIGH,2,MACHINERY,21,Clerk#000000482,1992-03-23,5878.21,1415,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000682,1994-07-09,-289.42,2682,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000277,1992-03-04,4436.16,3335,1
O,2-HIGH,1,AUTOMOBILE,17,Clerk#000000480,1997-07-31,4402.03,3565,1
P,2-HIGH,1,BUILDING,17,Clerk#000000243,1995-04-30,535.64,3355,1
O,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000633,1996-12-24,-314.32,4862,1
P,5-LOW,4,FURNITURE,10,Clerk#000000161,1995-05-02,2578.28,3273,1
F,5-LOW,4,MACHINERY,11,Clerk#000000490,1992-09-05,8634.92,3579,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000219,1993-10-21,-955.17,857,1
F,5-LOW,4,BUILDING,20,Clerk#000000038,1993-04-13,2967.77,4374,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000805,1992-08-01,1419.16,3251,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000237,1995-05-14,3019.75,435,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000182,1994-10-13,4504.95,2293,1
F,5-LOW,3,HOUSEHOLD,6,Clerk#000000588,1992-12-03,7752.07,3111,1
F,5-LOW,0,FURNITURE,15,Clerk#000000911,1993-02-08,-819.39,3284,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000608,1997-12-02,4526.58,3573,1
F,5-LOW,4,FURNITURE,10,Clerk#000000851,1994-04-27,386.69,3227,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000298,1994-09-13,5195.89,2780,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000567,1993-08-19,6020.02,966,1
O,1-URGENT,4,AUTOMOBILE,13,Clerk#000000719,1998-02-01,6867.15,2107,1
O,5-LOW,3,HOUSEHOLD,6,Clerk#000000609,1995-08-24,6964.73,3479,1
O,1-URGENT,0,HOUSEHOLD,0,Clerk#000000926,1995-06-25,7798.3,1875,1
F,5-LOW,0,AUTOMOBILE,14,Clerk#000000716,1992-11-24,7717.57,1358,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,22,Clerk#000000305,1998-03-30,7682.49,4523,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000916,1992-06-01,8251.81,1820,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000419,1996-10-01,2143.97,166,1
F,1-URGENT,4,BUILDING,11,Clerk#000000950,1993-02-23,-831.34,530,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000728,1994-12-14,2299.68,846,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000569,1993-10-21,1605.61,1884,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000531,1993-05-19,3832.17,4223,1
F,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000328,1993-03-30,1412.41,985,1
O,1-URGENT,2,BUILDING,8,Clerk#000000429,1997-07-30,-539.66,4761,1
F,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000230,1994-02-08,1412.41,985,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000351,1994-12-25,-523.3,1568,1
F,5-LOW,3,MACHINERY,22,Clerk#000000220,1993-12-06,2475.23,3081,1
F,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000618,1992-12-23,2637.26,1662,1
F,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000593,1993-03-24,2398,1830,1
F,1-URGENT,0,HOUSEHOLD,14,Clerk#000000855,1993-11-12,4293.76,2833,1
F,5-LOW,0,MACHINERY,5,Clerk#000000897,1992-06-25,8351.55,154,1
F,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000867,1994-08-19,6038.99,4243,1
F,1-URGENT,0,FURNITURE,15,Clerk#000000829,1994-10-10,2693.84,1915,1
O,1-URGENT,4,BUILDING,13,Clerk#000000052,1997-04-26,6928.74,2581,1
F,5-LOW,0,BUILDING,14,Clerk#000000923,1993-02-22,4283.54,3458,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000007,1993-12-26,1855.75,2355,1
F,5-LOW,4,MACHINERY,13,Clerk#000000934,1993-03-05,8865.52,2888,1
O,2-HIGH,1,FURNITURE,17,Clerk#000000433,1995-12-24,9602.09,534,1
O,5-LOW,3,MACHINERY,6,Clerk#000000945,1995-12-14,5959.76,1514,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000349,1993-01-01,-895.88,4827,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000903,1992-02-04,8939.44,1353,1
O,1-URGENT,0,FURNITURE,16,Clerk#000000610,1997-05-02,4706.84,4207,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000245,1996-05-09,2190.69,1751,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000536,1993-03-25,3718.31,494,1
O,3-MEDIUM,0,MACHINERY,16,Clerk#000000148,1997-04-27,8206.05,4499,1
F,3-MEDIUM,4,MACHINERY,20,Clerk#000000843,1992-05-08,8010.37,4563,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000634,1994-10-06,120.76,315,1
F,3-MEDIUM,4,MACHINERY,10,Clerk#000000654,1994-09-04,7479.51,4386,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000109,1994-05-27,8115.55,3135,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000774,1993-05-20,4997.51,2014,1
O,5-LOW,0,MACHINERY,15,Clerk#000000381,1998-02-13,7102.91,2143,1
O,1-URGENT,4,HOUSEHOLD,4,Clerk#000000682,1996-01-29,9814.16,467,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000417,1993-01-05,3471.22,1136,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000971,1994-06-17,6210.7,2196,1
F,5-LOW,4,BUILDING,20,Clerk#000000441,1993-08-08,5282.26,3623,1
O,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000436,1995-11-14,1279.15,149,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000470,1997-02-22,1950.12,639,1
F,1-URGENT,2,BUILDING,18,Clerk#000000072,1993-11-01,6003.09,3972,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000958,1998-04-19,2068.31,449,1
O,2-HIGH,1,FURNITURE,2,Clerk#000000456,1997-03-13,-808.05,3727,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000335,1994-06-16,436.25,4231,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000755,1993-08-10,3686.07,1919,1
O,1-URGENT,3,FURNITURE,19,Clerk#000000852,1995-08-20,4812.75,1692,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000188,1992-05-10,6881.8,269,1
O,2-HIGH,4,HOUSEHOLD,10,Clerk#000000509,1995-11-18,3798.28,3597,1
O,5-LOW,0,AUTOMOBILE,14,Clerk#000000163,1998-05-18,3078.68,4542,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000920,1998-04-30,9217.56,301,1
P,3-MEDIUM,3,AUTOMOBILE,23,Clerk#000000674,1995-04-28,1069,914,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000424,1996-07-28,2566.28,2798,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000537,1993-09-05,9588.88,1010,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000223,1994-06-01,4771.24,1637,1
F,1-URGENT,1,BUILDING,24,Clerk#000000971,1992-04-13,6268.52,4553,1
P,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000329,1995-04-29,6444.1,2314,1
F,2-HIGH,3,BUILDING,6,Clerk#000000114,1992-07-12,1044.18,4732,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000097,1997-08-27,8596.86,745,1
O,2-HIGH,3,MACHINERY,7,Clerk#000000131,1998-05-27,1766.19,784,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000388,1993-11-11,4695.12,1498,1
F,5-LOW,2,AUTOMOBILE,12,Clerk#000000873,1992-05-31,5392.3,168,1
O,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000275,1998-01-13,-532.13,3380,1
O,3-MEDIUM,4,FURNITURE,4,Clerk#000000188,1995-03-18,-498.59,2764,1
O,2-HIGH,4,BUILDING,4,Clerk#000000800,1995-07-15,9294.65,2848,1
F,5-LOW,3,AUTOMOBILE,19,Clerk#000000257,1994-10-23,7993.02,1114,1
F,1-URGENT,2,FURNITURE,18,Clerk#000000925,1992-01-26,-132.34,4390,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000594,1997-10-31,5248.2,2928,1
O,3-MEDIUM,1,HOUSEHOLD,17,Clerk#000000029,1997-07-31,2675.73,766,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000162,1994-10-28,8595.53,1683,1
F,5-LOW,0,MACHINERY,15,Clerk#000000375,1993-06-03,-902.65,1489,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000625,1993-01-13,5603.13,2994,1
O,1-URGENT,0,AUTOMOBILE,15,Clerk#000000802,1996-12-18,2754.88,1684,1
O,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000158,1998-04-29,6263.68,3779,1
O,3-MEDIUM,3,MACHINERY,23,Clerk#000000712,1997-09-09,9501.57,2571,1
O,5-LOW,3,FURNITURE,7,Clerk#000000511,1996-03-25,8067.18,2163,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000641,1994-02-07,9152.09,1049,1
F,1-URGENT,2,MACHINERY,21,Clerk#000000658,1994-11-14,5392.66,3557,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000515,1993-02-25,1538.38,3014,1
O,5-LOW,3,BUILDING,23,Clerk#000000579,1996-09-16,792.93,1609,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000616,1992-03-17,2232.82,352,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000884,1996-09-03,1005.49,2801,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000928,1995-01-22,-982.3,1069,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000397,1994-08-27,6398.44,1808,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000394,1994-12-06,90.22,4396,1
F,1-URGENT,0,AUTOMOBILE,14,Clerk#000000704,1994-03-27,2040.04,1394,1
O,5-LOW,3,AUTOMOBILE,7,Clerk#000000328,1996-10-27,1463.76,3021,1
F,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000565,1994-01-30,7460.01,1155,1
O,1-URGENT,0,FURNITURE,5,Clerk#000000207,1995-06-19,-575.69,4466,1
F,5-LOW,4,FURNITURE,11,Clerk#000000819,1992-03-22,7099.66,4623,1
O,3-MEDIUM,0,BUILDING,5,Clerk#000000669,1995-05-19,4236.85,3650,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000933,1993-02-19,126.97,3195,1
O,3-MEDIUM,0,MACHINERY,5,Clerk#000000259,1998-02-25,1121.2,1381,1
O,1-URGENT,2,HOUSEHOLD,21,Clerk#000000801,1996-12-17,-705.48,2634,1
O,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000900,1997-01-07,3028.09,2772,1
F,4-NOT SPECIFIED,0,MACHINERY,16,Clerk#000000650,1994-01-30,3423.73,2874,1
O,5-LOW,4,HOUSEHOLD,4,Clerk#000000716,1995-08-13,4487.09,3276,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000506,1996-06-07,7312.11,4375,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000880,1993-10-30,9872.76,3271,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000311,1992-11-16,-472.09,1829,1
O,5-LOW,4,AUTOMOBILE,11,Clerk#000000363,1996-11-14,7529.08,2446,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000148,1993-11-18,2728.15,3112,1
F,2-HIGH,1,BUILDING,1,Clerk#000000037,1993-06-27,1161,409,1
O,1-URGENT,1,HOUSEHOLD,17,Clerk#000000354,1997-10-20,6003.93,2868,1
O,3-MEDIUM,4,FURNITURE,4,Clerk#000000510,1996-08-12,8034.01,3553,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000911,1993-02-10,9187.28,1643,1
F,5-LOW,0,HOUSEHOLD,15,Clerk#000000102,1993-02-24,551.26,15,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000804,1995-07-28,5248.2,2928,1
F,5-LOW,4,FURNITURE,13,Clerk#000000656,1992-05-29,5214.75,4552,1
O,5-LOW,1,BUILDING,2,Clerk#000000574,1997-01-20,9129.05,3540,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000986,1994-10-26,9408.45,1718,1
O,1-URGENT,3,BUILDING,22,Clerk#000000490,1997-08-26,7909.76,2154,1
O,2-HIGH,0,FURNITURE,5,Clerk#000000685,1995-12-06,1791.65,1882,1
F,5-LOW,2,FURNITURE,21,Clerk#000000219,1995-04-28,4693.1,195,1
O,2-HIGH,3,HOUSEHOLD,6,Clerk#000000396,1996-05-28,9975.1,4981,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000675,1992-06-13,7037.21,4720,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000310,1993-01-15,6697.5,1722,1
O,2-HIGH,4,MACHINERY,4,Clerk#000000699,1997-04-16,901.93,2264,1
F,2-HIGH,4,BUILDING,10,Clerk#000000089,1994-09-26,4866.53,3076,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000466,1993-04-06,2142.86,3791,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000245,1992-04-20,627.72,3362,1
O,2-HIGH,0,AUTOMOBILE,0,Clerk#000000741,1996-02-03,-809.72,2474,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000901,1997-04-19,9979.68,2216,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000350,1994-04-13,2711.73,3206,1
O,2-HIGH,2,BUILDING,18,Clerk#000000648,1995-09-22,1976.98,1640,1
