o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000074,1993-09-11,8264.21,4270,0,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000338,1993-07-28,6899.81,5825,0,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000272,1993-09-28,6394.26,1772,0,1
F,2-HIGH,3,BUILDING,22,Clerk#000000816,1993-07-11,7575.28,1954,4,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000106,1993-08-28,8645.78,12733,2,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000382,1993-07-04,-761.7,1276,4,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000433,1993-07-06,9462.61,9881,3,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000678,1993-08-29,1986.65,6853,3,1
F,1-URGENT,2,AUTOMOBILE,12,Clerk#000000860,1993-09-11,-24.83,7711,2,1
F,2-HIGH,4,HOUSEHOLD,10,Clerk#000000359,1993-09-18,3396.66,6415,4,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000647,1993-07-31,3142.77,5489,3,1
F,5-LOW,3,HOUSEHOLD,19,Clerk#000000836,1993-09-17,1001.24,11108,1,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000392,1993-07-10,5857.61,7054,0,1
F,2-HIGH,0,BUILDING,16,Clerk#000000867,1993-07-30,2149.71,11650,4,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000201,1993-08-06,2155.06,1216,3,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000650,1993-09-25,9037.65,5708,4,1
F,1-URGENT,4,BUILDING,4,Clerk#000000182,1993-07-22,1026.85,13544,2,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000186,1993-08-21,1338.75,7138,4,1
F,2-HIGH,1,BUILDING,17,Clerk#000000711,1993-08-30,8585.44,6607,4,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000633,1993-08-06,8626.52,9374,1,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000896,1993-07-24,1049.05,12271,1,1
F,5-LOW,2,FURNITURE,18,Clerk#000000246,1993-07-18,952,6508,1,1
F,2-HIGH,3,AUTOMOBILE,23,Clerk#000000302,1993-09-10,-164.24,4927,4,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000912,1993-09-10,1306.86,1939,0,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000287,1993-09-02,2840.34,4246,3,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000380,1993-08-15,130.59,916,3,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000189,1993-09-16,1920.09,7405,2,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000046,1993-07-01,8706.49,11888,4,1
F,3-MEDIUM,4,FURNITURE,11,Clerk#000000611,1993-08-10,-680.11,4171,3,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000342,1993-08-27,-373.65,11485,4,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000472,1993-09-20,7416.07,14368,0,1
F,3-MEDIUM,4,BUILDING,11,Clerk#000000090,1993-07-14,8555.44,7243,3,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000344,1993-08-03,4742.44,10693,3,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000260,1993-08-06,5715.69,8690,0,1
F,5-LOW,3,FURNITURE,6,Clerk#000000446,1993-07-21,8189.56,12383,1,1
F,5-LOW,4,AUTOMOBILE,20,Clerk#000000422,1993-07-10,1745.78,14140,1,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000856,1993-08-13,9728.39,6997,3,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000799,1993-07-21,5794.71,7127,3,1
F,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000798,1993-09-09,8121.42,3661,0,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000420,1993-08-18,6739.43,3647,4,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000562,1993-07-19,2792.27,8566,4,1
F,2-HIGH,4,FURNITURE,11,Clerk#000000076,1993-09-03,6183.92,12412,4,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000614,1993-09-17,8334.1,5404,0,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000257,1993-08-19,4907.38,5875,0,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000482,1993-09-17,6476.88,8198,1,1
F,2-HIGH,1,MACHINERY,17,Clerk#000000937,1993-09-20,-859.62,2414,4,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000141,1993-08-21,-95.34,3202,4,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000273,1993-08-25,-220.48,13892,4,1
F,2-HIGH,4,BUILDING,4,Clerk#000000818,1993-07-10,-38.42,458,4,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000446,1993-08-22,8155.16,2174,0,1
F,3-MEDIUM,4,MACHINERY,13,Clerk#000000361,1993-07-05,4328.71,14927,3,1
F,5-LOW,2,FURNITURE,18,Clerk#000000428,1993-09-10,749.73,8632,1,1
F,2-HIGH,1,BUILDING,17,Clerk#000000124,1993-08-31,5422.53,5542,4,1
F,4-NOT SPECIFIED,1,FURNITURE,2,Clerk#000000365,1993-09-09,4144.85,3673,0,1
F,2-HIGH,0,HOUSEHOLD,14,Clerk#000000890,1993-09-06,1037.02,13843,4,1
F,1-URGENT,3,BUILDING,23,Clerk#000000788,1993-07-26,4464.74,9160,2,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000386,1993-09-14,5435.53,3607,3,1
F,5-LOW,3,BUILDING,22,Clerk#000000855,1993-07-25,8961.28,11810,1,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000614,1993-09-21,7332.59,10072,3,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000896,1993-09-05,8150.66,10375,3,1
F,5-LOW,2,MACHINERY,12,Clerk#000000147,1993-08-13,7357.22,11719,1,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000585,1993-09-08,9260.91,5677,0,1
F,2-HIGH,1,MACHINERY,2,Clerk#000000904,1993-09-01,6388.42,3745,4,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000686,1993-08-30,138.31,955,1,1
F,2-HIGH,4,BUILDING,10,Clerk#000000424,1993-08-21,4976.02,14293,4,1
F,3-MEDIUM,3,HOUSEHOLD,6,Clerk#000000067,1993-09-16,6060.96,2492,3,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000830,1993-09-02,1063.04,9514,2,1
F,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000247,1993-09-17,-842.39,136,0,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000314,1993-09-12,9347.19,5603,0,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000964,1993-07-05,905.34,11440,3,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000814,1993-09-11,9105.34,13027,0,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000057,1993-08-16,7572.33,2884,2,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000395,1993-09-13,6439.78,5545,0,1
F,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000314,1993-08-23,7197.11,4984,0,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000853,1993-08-02,6081.82,7261,4,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000881,1993-08-03,-526.72,5974,2,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000853,1993-08-28,6452.46,9479,3,1
F,3-MEDIUM,4,FURNITURE,13,Clerk#000000390,1993-08-25,2692.6,7513,3,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000500,1993-08-16,7358.97,3973,0,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000048,1993-07-26,6791.13,12406,3,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000908,1993-09-20,9993.81,5126,2,1
F,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000870,1993-09-19,3335.29,259,3,1
F,2-HIGH,1,AUTOMOBILE,1,Clerk#000000065,1993-09-24,4592.96,6418,4,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000929,1993-07-10,7458.28,10750,4,1
F,1-URGENT,0,MACHINERY,0,Clerk#000000711,1993-09-17,3272.97,2581,2,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000549,1993-08-23,5723.58,13576,0,1
F,3-MEDIUM,4,BUILDING,11,Clerk#000000245,1993-07-02,968.25,12781,3,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000807,1993-07-31,6724.59,2845,0,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000373,1993-09-07,3184.08,4802,3,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000681,1993-08-05,2258.4,638,2,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000376,1993-08-04,1695.3,7156,2,1
F,3-MEDIUM,3,BUILDING,19,Clerk#000000301,1993-07-29,4148.61,3172,3,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000595,1993-09-25,1534.38,1384,1,1
F,2-HIGH,1,BUILDING,2,Clerk#000000853,1993-07-30,-152.32,8191,4,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000706,1993-08-01,2838.35,6739,0,1
F,1-URGENT,2,BUILDING,21,Clerk#000000022,1993-09-09,-763.5,14390,2,1
F,4-NOT SPECIFIED,3,FURNITURE,6,Clerk#000000308,1993-08-30,8189.56,12383,0,1
F,5-LOW,3,FURNITURE,19,Clerk#000000282,1993-09-13,2990.18,941,1,1
F,2-HIGH,2,FURNITURE,21,Clerk#000000195,1993-08-21,9938.1,8855,4,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000432,1993-09-27,-178.91,4780,3,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000160,1993-09-06,7734.47,4370,4,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000966,1993-08-06,6876.9,14530,3,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000730,1993-09-25,6709.16,3094,3,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,4,Clerk#000000631,1993-07-30,780.28,9097,0,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000108,1993-08-25,3175.47,8074,1,1
F,2-HIGH,1,BUILDING,17,Clerk#000000572,1993-09-24,3030.77,3571,4,1
F,5-LOW,0,BUILDING,0,Clerk#000000265,1993-07-03,2724.98,790,1,1
F,3-MEDIUM,1,BUILDING,3,Clerk#000000504,1993-07-10,-821,5051,3,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000855,1993-09-07,6444.82,1429,1,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000133,1993-09-07,-16.22,8200,0,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000037,1993-09-24,4206.76,7705,3,1
F,5-LOW,2,FURNITURE,9,Clerk#000000029,1993-07-21,5138.58,11206,1,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000230,1993-08-22,8321.15,7687,3,1
F,2-HIGH,0,BUILDING,14,Clerk#000000655,1993-08-06,8971.91,10558,4,1
F,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000800,1993-07-19,3509.32,4129,0,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000735,1993-09-20,5500.12,7574,4,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000167,1993-07-06,1233.3,7192,4,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000552,1993-08-26,6286.4,10796,0,1
F,2-HIGH,4,MACHINERY,13,Clerk#000000347,1993-07-21,5681.51,10739,4,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000473,1993-07-30,-544.88,13160,2,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000029,1993-09-01,6864.72,1969,0,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000779,1993-08-07,2959.31,2140,1,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000902,1993-09-24,8555.09,2905,0,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000188,1993-09-23,9621.49,1195,4,1
F,5-LOW,2,MACHINERY,18,Clerk#000000980,1993-07-07,7339.87,3224,1,1
F,1-URGENT,1,BUILDING,24,Clerk#000000630,1993-07-20,5302.25,6014,2,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000421,1993-07-15,2746.28,9440,4,1
F,5-LOW,0,MACHINERY,0,Clerk#000000163,1993-08-04,4367.53,700,1,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000591,1993-07-24,6325.88,3589,3,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000206,1993-07-01,2206.85,6646,3,1
F,5-LOW,4,BUILDING,10,Clerk#000000276,1993-08-15,3222.9,8285,1,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000684,1993-09-10,4161.36,12811,0,1
F,5-LOW,0,MACHINERY,14,Clerk#000000864,1993-09-17,7670.82,4109,1,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000176,1993-07-15,8874.65,10918,3,1
F,5-LOW,0,MACHINERY,14,Clerk#000000682,1993-08-29,6870.55,13676,1,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000834,1993-08-06,3565.25,3907,3,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000228,1993-07-22,925.11,2996,3,1
F,5-LOW,1,MACHINERY,17,Clerk#000000587,1993-07-10,8042.54,2690,1,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000329,1993-09-18,-38.42,458,0,1
F,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000269,1993-09-25,1026.31,14435,3,1
F,5-LOW,3,HOUSEHOLD,6,Clerk#000000560,1993-07-05,8582.99,8356,1,1
F,2-HIGH,2,BUILDING,9,Clerk#000000016,1993-07-19,9425.47,14393,4,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000507,1993-09-30,2159.47,8569,3,1
F,1-URGENT,0,BUILDING,5,Clerk#000000838,1993-09-11,1424.19,10262,2,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000510,1993-08-13,-74.51,2447,2,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000957,1993-07-24,3065.36,9170,0,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000210,1993-08-04,8464.17,10066,2,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000030,1993-09-28,225.45,6880,0,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000737,1993-07-27,8085.78,10960,4,1
F,5-LOW,4,AUTOMOBILE,13,Clerk#000000480,1993-07-22,6898.89,845,1,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000254,1993-07-14,7733.2,6533,2,1
F,5-LOW,4,MACHINERY,13,Clerk#000000218,1993-08-26,309.3,11216,1,1
F,5-LOW,1,MACHINERY,2,Clerk#000000728,1993-09-09,6439.78,5545,1,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000914,1993-09-20,3658.38,10133,3,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000269,1993-09-05,1016.84,6151,3,1
F,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000359,1993-08-05,8148.39,8423,0,1
F,1-URGENT,0,AUTOMOBILE,14,Clerk#000000940,1993-09-29,1569.09,6100,2,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000854,1993-09-04,-196.03,13213,3,1
F,1-URGENT,0,BUILDING,5,Clerk#000000298,1993-08-25,1246.95,12401,2,1
F,5-LOW,1,FURNITURE,3,Clerk#000000143,1993-07-02,3726.22,443,1,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000539,1993-08-01,1292.31,12032,4,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000720,1993-07-22,2662.16,5219,1,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000771,1993-08-08,-938.23,13900,4,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000407,1993-08-11,9475.53,5108,4,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000629,1993-09-26,2449.09,13714,3,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000111,1993-07-25,4585.65,6364,1,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000973,1993-09-01,1288.49,2855,4,1
F,5-LOW,3,FURNITURE,7,Clerk#000000710,1993-09-01,-117.29,12010,1,1
F,5-LOW,1,BUILDING,24,Clerk#000000262,1993-08-14,9398.63,11401,1,1
F,3-MEDIUM,4,FURNITURE,11,Clerk#000000589,1993-09-20,4356.59,305,3,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000249,1993-07-04,5480.02,8599,0,1
F,2-HIGH,3,BUILDING,22,Clerk#000000208,1993-07-05,2167.56,6191,4,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000553,1993-09-26,1560.39,14671,1,1
F,5-LOW,0,MACHINERY,0,Clerk#000000598,1993-08-08,7823.99,12769,1,1
F,5-LOW,3,BUILDING,6,Clerk#000000493,1993-07-07,7086.19,4432,1,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000839,1993-08-11,-821.5,7348,2,1
F,2-HIGH,1,MACHINERY,17,Clerk#000000742,1993-09-01,9660.03,2296,4,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000614,1993-09-16,5407.37,11443,1,1
F,1-URGENT,0,FURNITURE,15,Clerk#000000408,1993-07-27,1289.68,13652,2,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000066,1993-08-03,4335.18,1652,4,1
F,3-MEDIUM,0,FURNITURE,16,Clerk#000000769,1993-07-16,8241.22,4202,3,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000254,1993-07-26,4748.57,10540,3,1
F,4-NOT SPECIFIED,1,MACHINERY,17,Clerk#000000865,1993-09-27,4540.44,5254,0,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000786,1993-07-16,5052.03,3128,4,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000088,1993-07-24,8151.07,6109,3,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000013,1993-07-23,1318.37,8647,3,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000292,1993-07-01,2110.59,451,1,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000149,1993-07-02,689.12,1972,4,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000927,1993-08-31,6721.32,12853,0,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000732,1993-07-31,7451.84,361,3,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000619,1993-09-16,3079.06,12865,2,1
F,5-LOW,4,FURNITURE,20,Clerk#000000059,1993-09-08,4635.15,1616,1,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000843,1993-09-03,5533.42,8767,2,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000602,1993-09-10,-651.11,6436,2,1
F,2-HIGH,3,HOUSEHOLD,22,Clerk#000000086,1993-09-04,1552.66,11053,4,1
F,2-HIGH,4,BUILDING,13,Clerk#000000827,1993-09-03,8173.7,10915,4,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000120,1993-09-10,6609.68,13559,3,1
F,5-LOW,1,BUILDING,2,Clerk#000000885,1993-09-30,7793.53,2015,1,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000001,1993-07-15,4131.22,4963,4,1
F,2-HIGH,4,MACHINERY,13,Clerk#000000273,1993-08-28,4363.17,160,4,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000536,1993-07-22,395.66,8876,3,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000842,1993-09-03,7280.47,7978,1,1
F,5-LOW,3,FURNITURE,19,Clerk#000000440,1993-08-20,7456.64,2842,1,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000355,1993-08-05,2857.43,6532,3,1
F,2-HIGH,4,BUILDING,13,Clerk#000000210,1993-07-27,6703.8,2662,4,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000636,1993-08-11,5270.98,4735,2,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000395,1993-07-11,2762.04,5968,1,1
F,2-HIGH,1,HOUSEHOLD,2,Clerk#000000639,1993-09-08,2542.55,4381,4,1
F,2-HIGH,3,BUILDING,22,Clerk#000000426,1993-09-29,7788.13,13894,4,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000680,1993-08-26,3107.95,7597,3,1
F,1-URGENT,1,MACHINERY,24,Clerk#000000132,1993-09-13,3242.1,581,2,1
F,1-URGENT,1,BUILDING,3,Clerk#000000388,1993-07-11,7613.63,11531,2,1
F,2-HIGH,3,FURNITURE,23,Clerk#000000164,1993-08-01,8586.04,1672,4,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000631,1993-09-09,9331.55,3610,4,1
F,2-HIGH,4,BUILDING,11,Clerk#000000482,1993-07-27,898.19,6082,4,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000626,1993-08-09,-684.05,2872,1,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000529,1993-07-15,1036.42,9317,0,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000542,1993-08-20,-88.38,10799,3,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000075,1993-09-17,6202.9,6214,1,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000926,1993-07-17,3919,14773,0,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000913,1993-07-29,1007.44,6239,0,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000403,1993-07-22,1233.06,2360,2,1
F,1-URGENT,0,HOUSEHOLD,5,Clerk#000000594,1993-09-29,5623.9,13675,2,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000667,1993-08-25,-827.73,2005,3,1
F,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000361,1993-07-11,5039.68,3460,3,1
F,2-HIGH,4,BUILDING,10,Clerk#000000014,1993-08-20,7892.25,6022,4,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000972,1993-09-18,-524.44,8440,4,1
F,1-URGENT,2,HOUSEHOLD,18,Clerk#000000316,1993-07-16,4664.19,4256,2,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000137,1993-09-16,5896.87,436,2,1
F,5-LOW,1,MACHINERY,2,Clerk#000000386,1993-08-15,-986.15,14783,1,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000680,1993-08-12,956.83,5306,4,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000683,1993-08-19,4032.62,3052,2,1
F,3-MEDIUM,3,BUILDING,19,Clerk#000000457,1993-07-16,4146.43,401,3,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000984,1993-07-28,2298.16,11920,0,1
F,5-LOW,1,MACHINERY,1,Clerk#000000022,1993-09-02,9950.78,8261,1,1
F,5-LOW,2,FURNITURE,12,Clerk#000000327,1993-07-01,-793.84,2819,1,1
F,2-HIGH,4,AUTOMOBILE,11,Clerk#000000998,1993-08-18,3782.83,7684,4,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000138,1993-09-20,5112.2,13127,3,1
F,3-MEDIUM,3,BUILDING,19,Clerk#000000353,1993-09-29,2583.91,1048,3,1
F,5-LOW,3,HOUSEHOLD,6,Clerk#000000691,1993-07-28,3051.83,3875,1,1
F,5-LOW,3,FURNITURE,6,Clerk#000000492,1993-08-04,7874.97,3796,1,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000062,1993-08-30,6503.35,1199,2,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000749,1993-07-08,8137.85,13243,4,1
F,3-MEDIUM,1,HOUSEHOLD,17,Clerk#000000622,1993-09-26,2474.64,14254,3,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000026,1993-09-29,-259.43,4042,2,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000229,1993-08-12,9537.14,3988,1,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000056,1993-08-24,4113.64,53,0,1
F,5-LOW,4,HOUSEHOLD,11,Clerk#000000636,1993-08-16,6716.72,4229,1,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000830,1993-07-12,-657.15,10531,4,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000495,1993-07-11,9623.14,11551,0,1
F,5-LOW,0,BUILDING,15,Clerk#000000604,1993-07-22,8627.9,1357,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000270,1993-07-26,5599.71,1943,0,1
F,5-LOW,2,HOUSEHOLD,12,Clerk#000000513,1993-07-11,6987.2,9676,1,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000159,1993-07-28,3012.94,4084,3,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000043,1993-07-22,1796.09,1372,0,1
F,5-LOW,1,BUILDING,17,Clerk#000000162,1993-07-23,6284.29,11977,1,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000196,1993-08-14,3834.56,5761,4,1
F,1-URGENT,4,AUTOMOBILE,11,Clerk#000000485,1993-09-28,2733.58,8486,2,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000951,1993-08-11,5384.59,236,3,1
F,1-URGENT,2,AUTOMOBILE,18,Clerk#000000659,1993-08-05,575.4,13595,2,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000716,1993-09-13,3230.13,11842,0,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000547,1993-07-25,2091.31,5995,0,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,12,Clerk#000000127,1993-09-09,887.99,8920,0,1
F,2-HIGH,2,FURNITURE,18,Clerk#000000210,1993-09-07,9872.47,13507,4,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000450,1993-09-30,4356.67,8017,2,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000677,1993-09-09,82.97,8747,2,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000581,1993-08-28,-612.06,9490,4,1
F,3-MEDIUM,1,MACHINERY,1,Clerk#000000061,1993-08-10,5382.1,7205,3,1
F,2-HIGH,1,BUILDING,1,Clerk#000000180,1993-07-06,2725.15,8897,4,1
F,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000960,1993-08-02,7197.11,4984,0,1
F,2-HIGH,0,AUTOMOBILE,15,Clerk#000000916,1993-09-06,1563.9,7723,4,1
F,5-LOW,1,MACHINERY,3,Clerk#000000116,1993-08-09,-577.57,11342,1,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000552,1993-08-02,6721.32,12853,0,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000591,1993-09-22,2904.5,8759,3,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000385,1993-09-23,817.08,10783,4,1
F,2-HIGH,3,BUILDING,19,Clerk#000000223,1993-09-19,3766.89,6245,4,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000991,1993-09-07,709.46,397,2,1
