l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,R,NONE,4,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,RAIL,3,0.01,1992-03-06,1992-05-11,3,7115.5536
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,2,0,1993-06-05,1993-08-15,6,24480.4436
O,O,N,NONE,2,Manufacturer#3,1-URGENT,1,BUILDING,REG AIR,3,0.01,1997-07-16,1997-09-29,5,4438.8088
O,O,N,NONE,1,Manufacturer#2,2-HIGH,2,FURNITURE,REG AIR,3,0.03,1997-08-27,1997-11-18,5,-1875.924
F,F,R,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,TRUCK,1,0.07,1993-08-03,1993-09-02,6,53171.2124
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,4,BUILDING,REG AIR,2,0.02,1997-02-15,1997-04-07,5,38380.3378
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,2,BUILDING,REG AIR,3,0.07,1996-05-05,1996-06-16,1,41438.49
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,AIR,2,0.02,1994-05-23,1994-06-25,0,59072.26
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,TRUCK,1,0.05,1998-03-18,1998-05-30,4,5192.7654
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,FOB,4,0.07,1994-08-29,1994-11-17,0,32173.4895
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,4,HOUSEHOLD,AIR,4,0.07,1994-08-09,1994-10-25,0,15096.786
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,3,MACHINERY,MAIL,2,0.02,1992-11-10,1993-01-24,3,37822.6886
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,3,FURNITURE,REG AIR,1,0.03,1998-06-22,1998-08-04,4,10954.1412
O,O,N,NONE,1,Manufacturer#2,3-MEDIUM,3,FURNITURE,TRUCK,2,0.04,1998-06-22,1998-09-04,4,7721.95
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,1,BUILDING,FOB,4,0.08,1996-03-24,1996-06-17,1,835.025
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,4,HOUSEHOLD,MAIL,3,0.05,1996-07-31,1996-09-08,1,23676.7356
F,F,R,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,AIR,6,0.05,1994-09-13,1994-11-08,0,45700.2984
O,O,N,NONE,0,Manufacturer#4,3-MEDIUM,2,FURNITURE,FOB,1,0.05,1996-04-29,1996-07-09,1,-734.72
F,F,A,COLLECT COD,4,Manufacturer#4,1-URGENT,0,BUILDING,REG AIR,1,0.02,1994-10-11,1995-01-02,0,3555.5964
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,0,BUILDING,AIR,2,0.07,1992-04-17,1992-06-17,3,7974.5616
O,O,N,COLLECT COD,0,Manufacturer#4,5-LOW,0,BUILDING,SHIP,6,0.01,1996-06-15,1996-09-02,1,15619.8483
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,4,FURNITURE,FOB,4,0.06,1995-10-15,1995-12-30,2,12323.35
O,P,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,REG AIR,6,0.03,1995-04-10,1995-06-28,2,18158.9031
F,F,A,COLLECT COD,0,Manufacturer#3,5-LOW,3,MACHINERY,REG AIR,4,0.08,1993-07-25,1993-08-27,6,15790.176
F,F,R,NONE,1,Manufacturer#4,1-URGENT,4,BUILDING,AIR,4,0.01,1994-06-02,1994-07-03,0,8166.006
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,MAIL,1,0.07,1994-03-12,1994-06-08,0,943.3568
O,O,N,NONE,2,Manufacturer#4,1-URGENT,0,BUILDING,TRUCK,4,0.02,1995-08-24,1995-10-09,2,2626.9852
F,F,R,NONE,2,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,3,0.04,1993-06-26,1993-09-16,6,39240.1616
O,O,N,NONE,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,3,0,1995-09-05,1995-11-20,2,15312.5588
F,F,A,NONE,3,Manufacturer#5,5-LOW,2,AUTOMOBILE,SHIP,2,0.08,1994-07-02,1994-09-03,0,30985.6491
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,4,FURNITURE,SHIP,1,0.05,1996-08-02,1996-10-18,1,9220.8921
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,TRUCK,3,0.08,1993-10-09,1994-01-03,6,29931.3
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,MACHINERY,RAIL,1,0,1997-11-19,1998-01-16,5,3318.4736
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,4,BUILDING,TRUCK,2,0.07,1997-02-15,1997-03-23,5,4121.6
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,3,MACHINERY,RAIL,4,0.04,1992-01-04,1992-02-25,3,18425.3322
F,F,R,NONE,0,Manufacturer#5,3-MEDIUM,4,BUILDING,MAIL,2,0,1994-09-06,1994-11-23,0,25078.7377
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,4,BUILDING,MAIL,5,0.01,1994-09-06,1994-10-14,0,47522.82
F,F,R,COLLECT COD,0,Manufacturer#4,1-URGENT,4,FURNITURE,SHIP,3,0.08,1994-06-18,1994-07-26,0,3015.732
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,0,BUILDING,REG AIR,3,0.05,1994-03-25,1994-05-12,0,39560.5956
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,FURNITURE,SHIP,3,0.04,1996-11-12,1997-01-10,1,3204.0512
O,O,N,COLLECT COD,1,Manufacturer#4,5-LOW,3,HOUSEHOLD,SHIP,5,0.04,1998-05-27,1998-08-11,4,42561.292
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,3,HOUSEHOLD,FOB,2,0.07,1998-05-27,1998-08-12,4,2145.12
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,4,MACHINERY,RAIL,4,0.08,1997-07-20,1997-08-29,5,22080.8896
F,F,R,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,RAIL,5,0.05,1992-10-08,1992-11-22,3,41879.6221
F,F,A,NONE,3,Manufacturer#2,2-HIGH,4,BUILDING,TRUCK,1,0.01,1993-06-21,1993-07-28,6,12700.24
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,1,BUILDING,RAIL,2,0.02,1996-03-27,1996-05-13,1,11935.2096
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,0,MACHINERY,AIR,1,0.08,1997-01-12,1997-03-03,5,1402.9068
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,MACHINERY,REG AIR,2,0.02,1994-08-07,1994-10-03,0,21589.8912
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,MACHINERY,SHIP,5,0.08,1994-08-07,1994-10-31,0,37242.0288
O,O,N,NONE,3,Manufacturer#4,5-LOW,2,FURNITURE,AIR,1,0,1998-03-08,1998-06-02,4,27469.656
O,O,N,NONE,4,Manufacturer#3,1-URGENT,3,AUTOMOBILE,FOB,3,0,1997-06-09,1997-07-31,5,12016.9938
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,4,MACHINERY,TRUCK,4,0.08,1994-05-18,1994-07-25,0,10436.14
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,AUTOMOBILE,SHIP,1,0.08,1993-04-16,1993-06-23,6,5058.63
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,4,BUILDING,FOB,1,0,1997-08-24,1997-10-14,5,19463.13
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,RAIL,2,0.06,1993-03-22,1993-04-28,6,8974.673
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,2,FURNITURE,FOB,4,0.07,1993-01-30,1993-04-05,6,13775.4774
F,F,R,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,SHIP,2,0.07,1993-11-25,1994-02-16,6,2443.3552
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,2,AUTOMOBILE,RAIL,1,0.02,1994-07-19,1994-09-18,0,10181.151
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,1,AUTOMOBILE,MAIL,3,0.06,1995-10-29,1995-12-12,2,17719.8192
F,F,A,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,MAIL,4,0.08,1992-05-24,1992-08-10,3,11148.5565
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,FOB,3,0.01,1992-05-24,1992-07-25,3,13617.25
O,O,N,NONE,2,Manufacturer#4,5-LOW,4,AUTOMOBILE,MAIL,1,0.06,1996-02-07,1996-03-18,1,1886.206
O,O,N,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,TRUCK,1,0.08,1997-04-06,1997-05-10,5,22178.058
F,F,A,NONE,0,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,REG AIR,4,0.01,1994-07-30,1994-09-25,0,34460.6445
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,REG AIR,3,0.02,1997-10-09,1997-12-09,5,39583.8004
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,2,MACHINERY,TRUCK,5,0,1994-03-28,1994-05-06,0,69569.9311
O,O,N,COLLECT COD,3,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,1,0.02,1996-02-03,1996-03-13,1,22336.9484
F,F,A,COLLECT COD,3,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,FOB,3,0.08,1994-08-06,1994-09-18,0,23894.5707
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,SHIP,2,0.02,1994-08-06,1994-09-30,0,28997.5944
O,O,N,NONE,1,Manufacturer#3,3-MEDIUM,2,MACHINERY,AIR,6,0.02,1997-02-13,1997-04-13,5,43908.522
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,0,BUILDING,AIR,7,0.04,1997-12-01,1998-02-14,5,8205.768
O,O,N,NONE,1,Manufacturer#2,2-HIGH,2,AUTOMOBILE,REG AIR,4,0.02,1995-08-01,1995-09-03,2,34891.336
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,RAIL,3,0.03,1995-10-18,1995-12-01,2,6479.094
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,4,BUILDING,AIR,2,0.01,1997-05-17,1997-08-09,5,27464.76
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,MACHINERY,FOB,2,0.02,1992-05-08,1992-07-26,3,23726.625
O,O,N,COLLECT COD,0,Manufacturer#2,1-URGENT,0,FURNITURE,AIR,1,0.06,1997-05-15,1997-08-13,5,9389.1464
O,O,N,NONE,4,Manufacturer#3,5-LOW,0,BUILDING,SHIP,4,0.05,1996-12-31,1997-02-04,1,10936.34
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,1,0.01,1996-03-04,1996-04-11,1,6398.85
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,REG AIR,5,0.07,1993-12-13,1994-02-27,6,22044.942
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,FOB,5,0.06,1993-12-31,1994-03-17,6,5889.16
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,0,BUILDING,FOB,6,0.08,1996-07-03,1996-09-04,1,15513.9552
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,5,0.03,1992-08-05,1992-10-19,3,40897.352
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,1,AUTOMOBILE,FOB,2,0.03,1992-07-12,1992-09-26,3,17362.3228
F,F,A,NONE,0,Manufacturer#1,3-MEDIUM,3,MACHINERY,MAIL,5,0.08,1994-12-23,1995-01-30,0,24918.4104
F,F,R,COLLECT COD,4,Manufacturer#3,5-LOW,2,MACHINERY,MAIL,5,0.03,1994-10-02,1994-11-12,0,10612.5264
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,1,AUTOMOBILE,REG AIR,1,0.07,1992-03-14,1992-05-17,3,11546.2396
F,F,R,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,RAIL,5,0.05,1993-10-30,1993-12-31,6,34939.0528
O,O,N,NONE,0,Manufacturer#1,5-LOW,4,BUILDING,SHIP,1,0.03,1995-08-23,1995-11-08,2,41233.1672
O,P,N,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,RAIL,5,0.02,1995-04-05,1995-06-27,2,17600.0924
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,1,FURNITURE,REG AIR,1,0.05,1995-08-16,1995-10-03,2,6921.992
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,2,HOUSEHOLD,AIR,1,0.05,1995-08-31,1995-11-22,2,28085.7
F,F,R,NONE,3,Manufacturer#3,1-URGENT,0,BUILDING,REG AIR,3,0.02,1992-09-21,1992-11-09,3,5337.132
F,F,R,COLLECT COD,4,Manufacturer#2,1-URGENT,0,BUILDING,AIR,2,0.02,1992-09-21,1992-11-20,3,49788.368
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,4,0.08,1998-02-06,1998-04-26,4,32749.3008
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,FURNITURE,AIR,1,0.08,1993-04-21,1993-06-17,6,31977.6192
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,4,FURNITURE,MAIL,3,0.08,1996-04-14,1996-07-10,1,44243.265
O,O,N,COLLECT COD,1,Manufacturer#2,2-HIGH,2,HOUSEHOLD,REG AIR,5,0.04,1996-09-04,1996-11-24,1,17539.0635
O,O,N,NONE,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,REG AIR,4,0.08,1996-09-04,1996-11-30,1,40499.9556
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,3,0.06,1998-05-30,1998-07-17,4,20136.292
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,3,BUILDING,REG AIR,4,0.04,1997-07-20,1997-10-07,5,5630.9844
F,F,A,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,BUILDING,RAIL,2,0.05,1994-10-01,1994-12-14,0,41448.4446
F,F,R,COLLECT COD,0,Manufacturer#3,3-MEDIUM,2,BUILDING,RAIL,5,0.06,1994-12-20,1995-02-27,0,29677.7104
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,3,MACHINERY,AIR,1,0.08,1997-02-26,1997-04-11,5,10189.1532
O,O,N,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,1,0.01,1995-10-22,1995-12-14,2,884.49
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,MAIL,1,0.02,1993-06-20,1993-07-25,6,1219.2394
O,O,N,NONE,0,Manufacturer#1,2-HIGH,0,HOUSEHOLD,AIR,2,0,1997-08-18,1997-09-23,5,21196.57
F,F,A,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,REG AIR,6,0,1992-06-14,1992-08-07,3,12106.675
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,2,0.01,1996-03-28,1996-06-22,1,33074.4832
O,O,N,NONE,3,Manufacturer#2,5-LOW,1,MACHINERY,SHIP,4,0.05,1997-04-14,1997-05-28,5,18369.888
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,MACHINERY,RAIL,3,0.06,1997-04-14,1997-06-18,5,21021.48
F,F,R,COLLECT COD,0,Manufacturer#3,1-URGENT,0,FURNITURE,MAIL,2,0.02,1993-08-10,1993-10-19,6,31790.376
O,O,N,COLLECT COD,3,Manufacturer#1,2-HIGH,2,HOUSEHOLD,AIR,1,0.08,1995-11-22,1996-01-11,2,2026.98
O,O,N,NONE,0,Manufacturer#2,5-LOW,3,BUILDING,FOB,2,0,1998-02-01,1998-04-16,4,10021.5895
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,0,AUTOMOBILE,SHIP,3,0.04,1997-07-18,1997-08-22,5,1388.2566
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,2,BUILDING,SHIP,3,0.01,1992-02-06,1992-04-18,3,25803.71
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,2,MACHINERY,SHIP,3,0.04,1996-01-27,1996-04-17,1,32524.8
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,AIR,1,0.04,1997-09-06,1997-10-19,5,3498.224
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,0,AUTOMOBILE,TRUCK,1,0.04,1994-01-26,1994-04-02,0,42381.4192
O,O,N,NONE,0,Manufacturer#2,5-LOW,3,HOUSEHOLD,TRUCK,2,0,1996-05-04,1996-07-31,1,38493.72
F,F,R,COLLECT COD,4,Manufacturer#1,2-HIGH,4,MACHINERY,REG AIR,5,0.04,1994-12-13,1995-02-12,0,908.056
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,2,0.05,1993-04-21,1993-07-11,6,13922.147
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,0.01,1997-08-30,1997-10-20,5,28269.135
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,TRUCK,3,0.03,1998-06-06,1998-07-17,4,3372.3764
F,F,R,NONE,0,Manufacturer#4,1-URGENT,1,BUILDING,MAIL,2,0.03,1993-10-05,1993-12-20,6,23470.706
O,O,N,NONE,0,Manufacturer#3,5-LOW,4,BUILDING,TRUCK,6,0,1995-07-11,1995-09-30,2,61553.87
F,F,A,NONE,1,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,TRUCK,6,0.01,1992-06-09,1992-09-06,3,4319.7
F,F,A,NONE,0,Manufacturer#3,2-HIGH,3,FURNITURE,MAIL,1,0,1992-07-03,1992-09-11,3,44191.2
F,F,R,NONE,3,Manufacturer#5,1-URGENT,1,BUILDING,SHIP,5,0.07,1993-04-07,1993-06-21,6,43750.17
F,F,A,NONE,2,Manufacturer#1,1-URGENT,2,FURNITURE,TRUCK,4,0,1992-08-01,1992-09-30,3,58961.3308
O,O,N,NONE,0,Manufacturer#5,2-HIGH,3,FURNITURE,TRUCK,3,0.05,1998-03-17,1998-05-27,4,3331.116
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,0,MACHINERY,REG AIR,5,0.06,1996-09-03,1996-10-21,1,27868.3125
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,2,FURNITURE,AIR,3,0.05,1993-10-05,1994-01-02,6,17735.031
F,F,R,COLLECT COD,0,Manufacturer#1,1-URGENT,1,AUTOMOBILE,REG AIR,5,0.01,1992-11-12,1993-01-17,3,3919.643
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,0,HOUSEHOLD,TRUCK,1,0.06,1997-01-14,1997-03-02,5,37149.129
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,2,MACHINERY,MAIL,1,0.05,1996-05-05,1996-07-06,1,52189.1128
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,REG AIR,3,0.07,1995-08-24,1995-10-16,2,3829.2282
F,F,A,COLLECT COD,1,Manufacturer#4,5-LOW,0,BUILDING,MAIL,2,0.01,1994-01-22,1994-02-27,0,31201.9348
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,AIR,1,0.08,1997-04-15,1997-06-19,5,-498.7472
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,2,AUTOMOBILE,FOB,1,0.05,1994-03-29,1994-05-11,0,334.829
O,O,N,NONE,2,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,REG AIR,2,0.01,1996-11-28,1997-01-07,1,25448.64
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,3,0.07,1992-10-08,1992-12-21,3,86073.15
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,4,AUTOMOBILE,SHIP,6,0.08,1997-01-03,1997-02-14,5,1362.0052
F,F,R,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,1,0.08,1994-03-10,1994-04-22,0,2564.8452
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,MACHINERY,REG AIR,5,0.07,1992-03-22,1992-05-23,3,28098.448
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,7,0.05,1993-03-22,1993-05-05,6,18647.3616
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,4,BUILDING,FOB,2,0.08,1997-03-29,1997-05-13,5,1995.0019
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,MACHINERY,TRUCK,5,0.01,1995-12-03,1996-02-23,2,44566.1357
F,F,R,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,BUILDING,AIR,6,0,1992-07-02,1992-09-12,3,17329.45
O,O,N,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,RAIL,2,0.05,1996-03-03,1996-04-27,1,31490.8672
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,5,0.05,1997-05-17,1997-07-05,5,22871.57
F,F,R,NONE,3,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,3,0.03,1993-02-10,1993-04-17,6,9124.2624
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,RAIL,7,0.02,1995-09-04,1995-10-05,2,40648.36
O,O,N,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,FOB,6,0.03,1995-09-04,1995-10-21,2,21500.997
F,P,A,COLLECT COD,3,Manufacturer#5,1-URGENT,0,MACHINERY,FOB,2,0,1995-05-03,1995-07-06,2,17790.5512
F,F,A,NONE,0,Manufacturer#3,5-LOW,1,FURNITURE,MAIL,3,0.05,1993-06-05,1993-08-02,6,4526.8868
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,3,BUILDING,MAIL,4,0.03,1995-05-09,1995-08-04,2,27353.16
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,2,HOUSEHOLD,TRUCK,1,0.02,1993-05-26,1993-07-18,6,32748.24
O,O,N,COLLECT COD,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,AIR,4,0.04,1997-11-27,1998-02-13,5,19362.1344
F,F,A,NONE,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,AIR,4,0.04,1994-12-03,1995-02-19,0,33339.4384
F,F,A,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,FOB,6,0.08,1994-05-14,1994-06-21,0,7493.9046
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,1,HOUSEHOLD,SHIP,2,0.04,1992-10-13,1992-11-18,3,38156.9726
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,0,MACHINERY,AIR,3,0.05,1996-03-16,1996-04-15,1,30280.1796
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,0,MACHINERY,TRUCK,6,0,1996-03-16,1996-05-14,1,26894.6912
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,1,0.02,1996-06-21,1996-08-27,1,4778.955
O,O,N,NONE,0,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,REG AIR,3,0.07,1997-12-20,1998-01-28,5,45223.0108
F,F,A,COLLECT COD,2,Manufacturer#3,2-HIGH,0,BUILDING,FOB,3,0.07,1992-04-15,1992-06-08,3,63214.9452
O,O,N,NONE,0,Manufacturer#3,1-URGENT,2,BUILDING,REG AIR,6,0.05,1996-12-16,1997-03-06,1,1497.6684
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,REG AIR,2,0.01,1992-09-21,1992-12-02,3,32796.2225
F,F,A,NONE,1,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,7,0.01,1993-04-11,1993-05-31,6,7711.4436
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,0,MACHINERY,FOB,1,0.05,1998-01-04,1998-02-27,4,19778.88
O,O,N,COLLECT COD,3,Manufacturer#1,1-URGENT,0,HOUSEHOLD,AIR,4,0.01,1998-02-21,1998-04-10,4,34239
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,1,HOUSEHOLD,AIR,4,0.06,1997-05-07,1997-06-24,5,32715.4275
O,O,N,NONE,3,Manufacturer#4,1-URGENT,1,HOUSEHOLD,FOB,1,0.07,1997-05-07,1997-07-29,5,23430.44
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,4,FURNITURE,SHIP,7,0.07,1995-11-17,1996-02-01,2,2328.8516
F,F,R,NONE,1,Manufacturer#3,5-LOW,1,HOUSEHOLD,RAIL,6,0,1993-11-10,1993-12-26,6,62812.6888
F,F,A,COLLECT COD,3,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,SHIP,4,0.05,1994-12-10,1995-01-11,0,18871.9256
F,F,R,NONE,0,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,REG AIR,6,0.08,1992-07-22,1992-10-18,3,8352.0864
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,1,BUILDING,AIR,1,0.08,1992-09-15,1992-12-12,3,10067.2143
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,1,FURNITURE,RAIL,3,0.06,1995-02-19,1995-04-15,2,32595.3272
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,4,0.02,1992-11-09,1992-12-30,3,11388.124
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,MAIL,3,0,1993-07-17,1993-09-21,6,40921.117
