o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,FOB,3,17,1996-10-09,1996-11-16,1996-10-15,1996-10-23,0,52185.84156
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,MAIL,1,5,1996-10-09,1996-12-05,1996-10-31,1996-11-25,0,75222.4212
O,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,REG AIR,2,8,1996-10-09,1996-11-24,1997-02-06,1997-02-28,0,33650.386772
F,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,4,HOUSEHOLD,AIR,4,23,1993-01-03,1993-03-10,1993-02-26,1993-03-24,1,51573.588157
F,COLLECT COD,4,Manufacturer#1,1-URGENT,4,HOUSEHOLD,RAIL,2,4,1993-01-03,1993-02-11,1993-03-05,1993-03-10,2,43546.74688
F,NONE,2,Manufacturer#5,1-URGENT,4,HOUSEHOLD,RAIL,5,8,1993-01-03,1993-03-26,1993-02-26,1993-03-03,2,53711.373078
F,NONE,1,Manufacturer#5,1-URGENT,4,HOUSEHOLD,REG AIR,1,17,1993-01-03,1993-02-21,1993-02-25,1993-03-21,1,16739.80191
F,NONE,1,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,6,24,1993-01-03,1993-02-16,1993-02-19,1993-03-04,1,14194.520208
F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,TRUCK,3,0,1993-01-03,1993-03-16,1993-03-10,1993-03-17,1,21260.611008
F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,0,BUILDING,SHIP,6,2,1992-04-19,1992-06-26,1992-06-21,1992-07-05,2,39412.56165
F,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,0,BUILDING,SHIP,4,24,1992-04-19,1992-07-17,1992-07-27,1992-08-20,2,57297.594112
F,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,0,BUILDING,FOB,3,18,1992-04-19,1992-07-13,1992-05-25,1992-06-17,2,31307.011596
F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,BUILDING,TRUCK,2,18,1992-04-19,1992-06-08,1992-05-02,1992-05-10,1,59762.445048
F,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,0,BUILDING,FOB,7,16,1992-04-19,1992-05-22,1992-07-10,1992-07-17,2,32137.106958
F,NONE,3,Manufacturer#2,1-URGENT,0,BUILDING,SHIP,1,19,1992-04-19,1992-06-10,1992-07-02,1992-07-31,2,981.4916
F,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,0,BUILDING,AIR,5,21,1992-04-19,1992-07-16,1992-06-28,1992-07-06,1,71952.3105
F,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,4,MACHINERY,AIR,2,14,1992-04-30,1992-06-12,1992-07-14,1992-07-17,1,23054.1276
F,NONE,1,Manufacturer#2,3-MEDIUM,4,MACHINERY,MAIL,4,2,1992-04-30,1992-06-12,1992-07-17,1992-08-04,1,3447.2088
F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,MACHINERY,RAIL,3,17,1992-04-30,1992-06-16,1992-05-01,1992-05-07,1,52427.4849
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,MACHINERY,FOB,5,21,1992-04-30,1992-06-17,1992-08-26,1992-08-28,2,55488.28272
F,NONE,1,Manufacturer#3,3-MEDIUM,4,MACHINERY,MAIL,1,17,1992-04-30,1992-05-30,1992-07-27,1992-08-05,1,48732.45384
F,NONE,3,Manufacturer#4,2-HIGH,0,FURNITURE,RAIL,1,22,1992-08-10,1992-09-23,1992-08-19,1992-08-30,1,9084.700744
O,NONE,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,MAIL,1,16,1996-01-26,1996-03-24,1996-03-12,1996-03-25,0,52091.9412
O,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,3,MACHINERY,AIR,4,17,1996-02-10,1996-04-29,1996-03-04,1996-03-13,0,47906.1079
O,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,3,MACHINERY,MAIL,1,9,1996-02-10,1996-03-31,1996-05-23,1996-05-26,0,38314.17072
O,COLLECT COD,0,Manufacturer#4,1-URGENT,3,MACHINERY,TRUCK,5,14,1996-02-10,1996-04-13,1996-02-26,1996-03-16,0,49969.865088
O,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,3,MACHINERY,RAIL,2,7,1996-02-10,1996-03-28,1996-02-15,1996-02-29,0,2904.2112
O,NONE,3,Manufacturer#3,1-URGENT,3,MACHINERY,AIR,3,7,1996-02-10,1996-03-21,1996-06-06,1996-06-17,0,30233.61068
F,NONE,2,Manufacturer#3,2-HIGH,0,HOUSEHOLD,AIR,3,8,1992-08-18,1992-11-03,1992-12-15,1993-01-02,1,80485.698744
F,COLLECT COD,4,Manufacturer#4,2-HIGH,0,HOUSEHOLD,AIR,5,10,1992-08-18,1992-09-18,1992-09-06,1992-09-13,2,30295.21176
F,COLLECT COD,3,Manufacturer#4,2-HIGH,0,HOUSEHOLD,SHIP,4,7,1992-08-18,1992-10-20,1992-12-11,1992-12-16,2,5110.8645
F,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,0,HOUSEHOLD,REG AIR,2,14,1992-08-18,1992-10-22,1992-09-07,1992-09-21,2,73215.14976
F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,0,HOUSEHOLD,FOB,1,6,1992-08-18,1992-11-02,1992-09-05,1992-09-11,1,45476.92458
F,NONE,3,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,6,7,1994-09-18,1994-11-27,1995-01-01,1995-01-19,2,47200.941
F,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,3,11,1994-09-18,1994-10-18,1994-11-12,1994-11-29,1,65654.989652
F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,3,BUILDING,REG AIR,1,4,1994-09-18,1994-11-29,1994-11-04,1994-11-23,2,21060.490752
F,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,7,14,1994-09-18,1994-10-29,1994-11-27,1994-12-20,2,18154.5057
F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,2,24,1994-09-18,1994-11-14,1994-10-09,1994-10-26,2,33831.336
F,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,BUILDING,RAIL,5,24,1994-09-18,1994-10-23,1994-11-29,1994-12-24,2,29291.21118
F,NONE,4,Manufacturer#3,3-MEDIUM,3,BUILDING,FOB,4,10,1994-09-18,1994-11-19,1994-11-03,1994-11-12,2,26242.173
O,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,0,FURNITURE,TRUCK,2,4,1995-10-27,1995-12-02,1995-11-30,1995-12-24,0,21190.04712
O,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,0,FURNITURE,RAIL,4,9,1995-10-27,1995-12-12,1995-11-30,1995-12-30,0,90234.300672
O,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,0,FURNITURE,SHIP,6,17,1995-10-27,1995-12-24,1995-12-20,1996-01-14,0,43091.19045
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,0,FURNITURE,SHIP,5,7,1995-10-27,1995-12-25,1996-02-21,1996-03-18,0,49000.998501
O,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,0,FURNITURE,AIR,1,4,1995-10-27,1995-12-02,1995-11-14,1995-11-16,0,39631.459032
O,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,FURNITURE,RAIL,3,12,1995-10-27,1995-12-02,1995-12-09,1995-12-12,0,63118.639584
F,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,REG AIR,1,24,1992-02-20,1992-04-11,1992-05-12,1992-05-31,1,48664.56942
F,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,REG AIR,4,11,1992-02-20,1992-05-20,1992-03-25,1992-04-04,2,44090.1324
F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,RAIL,6,24,1992-02-20,1992-03-28,1992-03-04,1992-03-31,1,9796.51827
F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,AIR,2,14,1992-02-20,1992-04-03,1992-02-28,1992-03-13,2,16137.52191
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,SHIP,3,16,1992-02-20,1992-05-18,1992-03-12,1992-03-19,1,19406.768381
F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,4,1992-02-20,1992-04-08,1992-05-29,1992-06-07,2,37522.83717
O,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,1,4,1996-05-14,1996-06-21,1996-06-07,1996-07-03,0,17059.192896
O,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,REG AIR,4,10,1996-05-14,1996-06-30,1996-07-15,1996-07-23,0,72139.653
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,12,1996-05-14,1996-08-07,1996-07-24,1996-08-18,0,12476.4192
O,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,REG AIR,5,24,1996-05-14,1996-07-16,1996-07-29,1996-08-17,0,33249.132
O,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,MAIL,3,14,1996-05-14,1996-08-10,1996-06-26,1996-07-21,0,7260.291584
F,COLLECT COD,3,Manufacturer#5,2-HIGH,0,BUILDING,FOB,5,6,1992-04-23,1992-05-28,1992-07-19,1992-08-07,2,10896.95
F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,1,23,1992-04-23,1992-06-21,1992-05-08,1992-06-03,2,31388.9616
F,COLLECT COD,1,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,3,17,1992-04-23,1992-07-16,1992-08-09,1992-08-26,2,22442.281329
F,NONE,2,Manufacturer#5,2-HIGH,0,BUILDING,REG AIR,6,18,1992-04-23,1992-07-09,1992-05-19,1992-06-02,2,22690.8864
F,NONE,3,Manufacturer#4,2-HIGH,0,BUILDING,FOB,2,7,1992-04-23,1992-06-04,1992-06-24,1992-07-07,2,19730.307456
F,NONE,4,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,4,13,1992-04-23,1992-06-20,1992-05-27,1992-06-04,2,23222.474538
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,7,17,1992-04-23,1992-06-12,1992-05-01,1992-05-27,2,13448.17944
O,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,1,18,1996-02-24,1996-05-15,1996-03-14,1996-04-12,0,28354.1232
F,COLLECT COD,2,Manufacturer#2,5-LOW,2,AUTOMOBILE,RAIL,5,18,1992-08-13,1992-09-19,1992-12-03,1992-12-20,2,6782.7276
F,NONE,0,Manufacturer#1,5-LOW,2,AUTOMOBILE,AIR,1,16,1992-08-13,1992-09-27,1992-12-10,1992-12-13,2,23532.7911
F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,2,AUTOMOBILE,REG AIR,2,17,1992-08-13,1992-09-29,1992-11-15,1992-11-23,1,43572.204
F,COLLECT COD,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,REG AIR,4,5,1992-08-13,1992-10-14,1992-09-14,1992-09-24,2,54456.32763
F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,3,15,1992-08-13,1992-09-24,1992-11-10,1992-12-07,1,32664.8844
O,NONE,1,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,3,3,1996-02-07,1996-04-11,1996-06-01,1996-06-07,0,63346.68288
O,NONE,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,AIR,4,21,1996-02-07,1996-04-08,1996-03-02,1996-03-08,0,22834.67472
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,2,15,1996-02-07,1996-05-04,1996-04-13,1996-05-12,0,55495.073088
O,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,FOB,1,18,1996-02-07,1996-04-14,1996-05-22,1996-06-05,0,3145.231188
O,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,6,3,1995-12-30,1996-03-17,1996-03-04,1996-03-12,0,48575.47968
O,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,REG AIR,5,12,1995-12-30,1996-03-02,1996-03-12,1996-03-16,0,16178.4196
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,7,21,1995-12-30,1996-03-09,1996-02-09,1996-02-18,0,24672.7698
O,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,TRUCK,1,20,1995-12-30,1996-03-08,1996-03-23,1996-04-04,0,17327.82688
O,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,MAIL,3,19,1995-12-30,1996-03-29,1996-02-29,1996-03-01,0,56611.52847
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,4,12,1995-12-30,1996-03-24,1996-04-29,1996-05-27,0,5943.35456
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,FOB,2,24,1995-12-30,1996-02-15,1996-01-05,1996-01-20,0,13822.28064
F,COLLECT COD,1,Manufacturer#5,3-MEDIUM,0,FURNITURE,MAIL,1,24,1992-10-07,1992-12-09,1992-10-10,1992-11-09,1,29232.786492
F,NONE,1,Manufacturer#3,2-HIGH,0,BUILDING,RAIL,5,1,1994-01-24,1994-04-03,1994-03-09,1994-03-25,1,20471.66976
F,NONE,4,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,3,4,1994-01-24,1994-04-09,1994-03-08,1994-03-10,2,27186.6456
F,COLLECT COD,1,Manufacturer#2,2-HIGH,0,BUILDING,AIR,4,2,1994-01-24,1994-03-18,1994-05-24,1994-06-13,1,73016.3616
F,NONE,0,Manufacturer#3,2-HIGH,0,BUILDING,AIR,2,0,1994-01-24,1994-04-06,1994-02-14,1994-03-04,1,45955.11
F,NONE,4,Manufacturer#2,2-HIGH,0,BUILDING,SHIP,1,20,1994-01-24,1994-03-20,1994-04-10,1994-04-11,2,7977.6333
F,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,2,FURNITURE,RAIL,3,16,1994-02-28,1994-05-14,1994-05-29,1994-06-20,1,66616.7216
F,COLLECT COD,3,Manufacturer#1,5-LOW,2,FURNITURE,FOB,1,23,1994-02-28,1994-04-04,1994-06-17,1994-07-11,2,50730.686828
F,NONE,1,Manufacturer#4,5-LOW,2,FURNITURE,TRUCK,4,3,1994-02-28,1994-05-08,1994-05-11,1994-05-28,2,18152.395272
F,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,FURNITURE,AIR,2,1,1994-02-28,1994-04-21,1994-05-27,1994-06-07,1,21603.94416
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,REG AIR,2,16,1993-04-05,1993-05-10,1993-06-29,1993-07-05,1,2725.112808
F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,FOB,1,24,1993-04-05,1993-06-25,1993-05-15,1993-05-17,1,1619.001
F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,TRUCK,5,18,1993-04-05,1993-06-15,1993-05-01,1993-05-03,1,44760.2428
F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,REG AIR,4,19,1993-04-05,1993-06-25,1993-06-18,1993-07-10,1,24169.002858
F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,TRUCK,3,18,1993-04-05,1993-06-15,1993-04-12,1993-04-18,1,50848.151172
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,AIR,7,16,1993-04-05,1993-06-22,1993-08-04,1993-08-09,1,23044.824068
F,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,FOB,6,8,1993-04-05,1993-05-13,1993-05-19,1993-06-10,1,50366.907318
F,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,3,3,1994-02-03,1994-04-17,1994-02-19,1994-03-03,1,10829.06286
F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,TRUCK,1,17,1994-02-03,1994-03-07,1994-05-28,1994-06-22,1,20713.53168
F,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,REG AIR,2,4,1994-02-03,1994-03-31,1994-02-17,1994-02-27,2,21279.38043
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,REG AIR,4,14,1996-01-09,1996-02-12,1996-04-07,1996-04-25,0,73445.14944
O,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,2,HOUSEHOLD,TRUCK,2,11,1996-01-09,1996-04-02,1996-05-05,1996-05-13,0,27633.96
O,COLLECT COD,3,Manufacturer#1,2-HIGH,2,HOUSEHOLD,REG AIR,5,6,1996-01-09,1996-02-22,1996-04-04,1996-04-16,0,58624.570368
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,1,24,1996-01-09,1996-03-27,1996-05-08,1996-05-13,0,4192.254
O,NONE,3,Manufacturer#3,2-HIGH,2,HOUSEHOLD,TRUCK,6,7,1996-01-09,1996-03-04,1996-01-10,1996-01-21,0,16991.199225
O,COLLECT COD,2,Manufacturer#4,2-HIGH,2,HOUSEHOLD,REG AIR,3,9,1996-01-09,1996-04-04,1996-04-18,1996-04-25,0,49112.444563
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,MAIL,1,14,1993-08-22,1993-10-21,1993-10-31,1993-11-14,2,40140.7488
O,COLLECT COD,3,Manufacturer#2,3-MEDIUM,1,MACHINERY,MAIL,1,22,1996-05-31,1996-07-02,1996-06-17,1996-07-14,0,17803.718016
F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,0,BUILDING,MAIL,1,18,1993-06-24,1993-09-19,1993-09-19,1993-10-05,1,54109.80864
F,COLLECT COD,4,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,3,10,1993-06-24,1993-08-15,1993-08-24,1993-09-21,2,17133.623808
F,COLLECT COD,2,Manufacturer#1,2-HIGH,0,BUILDING,FOB,2,18,1993-06-24,1993-07-26,1993-07-31,1993-08-10,1,32563.242824
F,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,0,BUILDING,REG AIR,6,22,1993-06-24,1993-09-05,1993-10-13,1993-10-21,1,6815.276832
F,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,BUILDING,FOB,5,17,1993-06-24,1993-08-04,1993-07-30,1993-08-24,2,13491.81792
F,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,0,BUILDING,SHIP,4,11,1993-06-24,1993-07-27,1993-10-15,1993-11-07,2,51693.759936
F,NONE,2,Manufacturer#3,5-LOW,2,MACHINERY,REG AIR,2,21,1994-06-09,1994-07-30,1994-07-26,1994-08-18,2,57915.17096
F,NONE,2,Manufacturer#1,5-LOW,2,MACHINERY,RAIL,1,12,1994-06-09,1994-08-26,1994-06-16,1994-06-28,1,29314.220232
F,NONE,0,Manufacturer#2,5-LOW,2,MACHINERY,RAIL,3,15,1994-06-09,1994-08-02,1994-10-04,1994-10-14,2,28843.122216
F,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,1,HOUSEHOLD,AIR,2,16,1993-02-07,1993-04-19,1993-03-13,1993-04-06,2,30658.419
F,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,1,HOUSEHOLD,RAIL,1,4,1993-02-07,1993-04-11,1993-05-27,1993-06-02,2,55672.346
F,COLLECT COD,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,MAIL,2,5,1992-07-25,1992-08-25,1992-10-28,1992-11-03,1,48516.050745
F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,1,16,1992-07-25,1992-10-05,1992-10-11,1992-11-03,2,35052.79239
F,NONE,1,Manufacturer#2,1-URGENT,4,HOUSEHOLD,RAIL,3,1,1992-07-25,1992-10-22,1992-08-17,1992-09-13,1,33426.782
F,COLLECT COD,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,AIR,4,8,1992-07-25,1992-10-01,1992-09-28,1992-10-07,2,24357.153184
O,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,2,BUILDING,RAIL,3,14,1997-09-28,1997-11-18,1997-12-26,1998-01-24,0,13962.2076
O,NONE,3,Manufacturer#4,5-LOW,2,BUILDING,SHIP,2,22,1997-09-28,1997-11-05,1997-12-07,1997-12-17,0,37172.86236
O,NONE,3,Manufacturer#3,5-LOW,2,BUILDING,SHIP,4,6,1997-09-28,1997-12-13,1998-01-16,1998-02-05,0,6191.052912
O,COLLECT COD,3,Manufacturer#5,5-LOW,2,BUILDING,AIR,6,6,1997-09-28,1997-11-17,1997-11-03,1997-11-19,0,45416.75152
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,BUILDING,FOB,1,18,1997-09-28,1997-10-30,1997-12-31,1998-01-19,0,2767.64796
O,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,BUILDING,MAIL,5,9,1997-09-28,1997-11-10,1997-10-03,1997-10-04,0,31877.51328
O,COLLECT COD,3,Manufacturer#1,5-LOW,2,BUILDING,SHIP,7,23,1997-09-28,1997-11-19,1997-10-14,1997-10-22,0,36454.1865
O,COLLECT COD,2,Manufacturer#3,2-HIGH,0,BUILDING,RAIL,3,21,1997-09-04,1997-11-20,1997-09-19,1997-09-20,0,6345.366006
O,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,0,BUILDING,FOB,1,7,1997-09-04,1997-11-03,1997-09-25,1997-10-03,0,25970.985216
O,NONE,0,Manufacturer#4,2-HIGH,0,BUILDING,FOB,2,14,1997-09-04,1997-10-09,1997-11-10,1997-11-30,0,44164.8859
O,NONE,3,Manufacturer#5,2-HIGH,0,BUILDING,SHIP,4,19,1997-09-04,1997-10-06,1997-11-05,1997-11-26,0,35222.986656
F,NONE,4,Manufacturer#2,1-URGENT,1,HOUSEHOLD,AIR,1,4,1994-03-14,1994-05-08,1994-05-20,1994-05-22,2,6386.7384
F,NONE,3,Manufacturer#2,1-URGENT,1,HOUSEHOLD,MAIL,3,7,1994-03-14,1994-04-28,1994-03-17,1994-04-09,1,50105.395656
F,NONE,0,Manufacturer#3,1-URGENT,1,HOUSEHOLD,AIR,2,0,1994-03-14,1994-06-05,1994-05-18,1994-06-15,1,1364.3595
F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,10,1992-07-02,1992-09-25,1992-09-16,1992-10-16,1,63834.4476
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,SHIP,3,0,1992-07-02,1992-08-06,1992-10-02,1992-10-20,1,48063.36852
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,REG AIR,1,16,1992-07-02,1992-08-18,1992-08-04,1992-08-11,1,61302.053088
F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,AIR,4,23,1992-07-02,1992-08-05,1992-09-29,1992-10-15,2,40170.796
F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,FOB,2,14,1992-07-02,1992-08-12,1992-07-04,1992-07-26,1,60427.2263
F,NONE,1,Manufacturer#4,2-HIGH,4,AUTOMOBILE,FOB,1,24,1993-03-30,1993-06-23,1993-04-15,1993-05-04,2,59515.644608
F,COLLECT COD,1,Manufacturer#5,2-HIGH,4,AUTOMOBILE,TRUCK,2,17,1993-03-30,1993-05-23,1993-07-17,1993-08-12,2,6831.066608
F,COLLECT COD,3,Manufacturer#4,2-HIGH,4,AUTOMOBILE,RAIL,3,6,1993-03-30,1993-05-11,1993-05-03,1993-05-05,1,34933.844448
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,4,0,1992-11-27,1993-01-15,1993-03-05,1993-03-07,2,7728.46424
F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,TRUCK,1,4,1992-11-27,1993-02-01,1993-01-31,1993-02-14,2,14552.830656
F,NONE,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,2,24,1992-11-27,1992-12-29,1992-12-03,1992-12-17,2,69323.88792
F,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,SHIP,3,4,1992-11-27,1993-02-04,1993-03-25,1993-04-09,1,12165.798645
P,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,2,BUILDING,TRUCK,5,22,1995-04-20,1995-07-02,1995-07-25,1995-08-20,0,18095.23776
P,NONE,1,Manufacturer#3,3-MEDIUM,2,BUILDING,RAIL,2,24,1995-04-20,1995-07-06,1995-07-13,1995-08-01,0,78618.507968
P,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,2,BUILDING,REG AIR,1,21,1995-04-20,1995-07-14,1995-06-14,1995-06-25,3,59780.690424
P,NONE,4,Manufacturer#3,3-MEDIUM,2,BUILDING,SHIP,3,13,1995-04-20,1995-05-22,1995-07-29,1995-08-26,0,47309.83712
P,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,BUILDING,REG AIR,4,9,1995-04-20,1995-07-16,1995-08-19,1995-08-30,0,2743.842024
F,NONE,3,Manufacturer#2,5-LOW,3,BUILDING,AIR,3,7,1994-04-08,1994-06-17,1994-06-12,1994-06-20,2,8363.492352
F,COLLECT COD,3,Manufacturer#5,5-LOW,3,BUILDING,TRUCK,4,7,1994-04-08,1994-05-12,1994-04-23,1994-05-19,2,57251.6776
F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,BUILDING,AIR,2,12,1994-04-08,1994-05-10,1994-06-03,1994-06-21,1,25427.335752
F,COLLECT COD,2,Manufacturer#3,5-LOW,3,BUILDING,AIR,1,18,1994-04-08,1994-07-01,1994-07-29,1994-08-15,1,26945.929395
F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,0,BUILDING,SHIP,1,6,1994-05-25,1994-08-19,1994-07-27,1994-08-26,1,39453.0993
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,BUILDING,FOB,2,9,1994-05-25,1994-08-01,1994-06-18,1994-07-18,1,21261.9225
F,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,0,BUILDING,REG AIR,3,19,1994-05-25,1994-07-21,1994-09-19,1994-10-10,2,54146.947878
O,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,1,19,1996-08-02,1996-10-15,1996-12-01,1996-12-11,0,1202.743416
