l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,1,FOB,2,0.02,17,Brand#12,24,LG DRUM,27,405,2365.442
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,1,AIR,4,0,7,Brand#14,24,JUMBO BOX,26,405,13345.3544
F,F,A,COLLECT COD,2,Manufacturer#4,5-LOW,1,AIR,3,0.06,9,Brand#43,1,LG DRUM,17,406,8417.12
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,TRUCK,2,0.06,5,Brand#11,22,JUMBO DRUM,32,407,18752.76
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,3,RAIL,1,0.06,0,Brand#25,22,MED PKG,40,407,36787.212
F,F,R,NONE,3,Manufacturer#2,2-HIGH,3,MAIL,7,0.01,7,Brand#25,22,MED DRUM,40,407,65169.285
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,3,AIR,5,0.08,21,Brand#53,22,WRAP BOX,37,407,18685.1709
F,F,N,NONE,3,Manufacturer#1,2-HIGH,3,MAIL,4,0.02,23,Brand#12,22,WRAP PACK,24,407,24748.132
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,3,SHIP,6,0.03,3,Brand#12,22,MED DRUM,16,407,33309.3728
F,P,R,COLLECT COD,1,Manufacturer#2,1-URGENT,0,RAIL,1,0,1,Brand#24,5,MED JAR,9,408,22254.0615
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,SHIP,2,0.02,13,Brand#33,16,JUMBO DRUM,34,409,6319.4616
F,F,A,COLLECT COD,3,Manufacturer#4,2-HIGH,0,FOB,1,0,23,Brand#41,16,LG JAR,12,409,28854.1008
O,P,N,COLLECT COD,3,Manufacturer#3,1-URGENT,0,FOB,4,0.07,22,Brand#32,5,MED DRUM,30,408,37729.152
O,P,N,NONE,1,Manufacturer#1,1-URGENT,0,TRUCK,3,0.02,1,Brand#13,5,LG PKG,19,408,11711.0016
F,P,A,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,0,TRUCK,2,0.01,18,Brand#21,5,JUMBO PKG,38,408,39375.3416
F,F,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,1,TRUCK,1,0.04,9,Brand#15,1,MED PKG,26,410,55139.634
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,1,RAIL,4,0.03,17,Brand#55,1,JUMBO BAG,50,410,48453.5296
F,F,R,COLLECT COD,2,Manufacturer#5,1-URGENT,1,REG AIR,3,0.08,9,Brand#51,1,JUMBO CAN,39,410,4844.373
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,3,RAIL,2,0.02,22,Brand#51,19,LG PKG,47,411,55246.338
F,F,A,NONE,3,Manufacturer#3,3-MEDIUM,0,RAIL,2,0.01,22,Brand#35,0,LG JAR,41,412,43447.8528
F,F,N,NONE,3,Manufacturer#1,3-MEDIUM,0,FOB,1,0.02,19,Brand#14,0,WRAP BAG,2,412,35126.784
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,0,SHIP,3,0.07,12,Brand#52,0,JUMBO PACK,10,412,17742.594
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,2,AIR,1,0.01,7,Brand#25,9,JUMBO CAN,23,413,20674.5896
F,F,A,NONE,1,Manufacturer#5,2-HIGH,2,AIR,3,0.07,17,Brand#54,9,LG DRUM,34,413,40892.292
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,2,MAIL,2,0,4,Brand#13,9,SM JAR,2,413,23851.4284
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,1,MAIL,3,0.07,21,Brand#25,2,MED BOX,9,414,53364.3462
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,1,TRUCK,5,0.06,7,Brand#35,2,JUMBO BAG,14,414,59940.8865
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,1,TRUCK,4,0.06,17,Brand#54,2,LG DRUM,25,414,38618.4618
F,F,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,1,TRUCK,2,0.02,1,Brand#22,2,SM BAG,40,414,22334.0436
F,F,R,NONE,3,Manufacturer#4,4-NOT SPECIFIED,0,TRUCK,2,0.06,23,Brand#45,15,SM PACK,25,415,78755.9025
F,F,R,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,0,AIR,1,0.03,19,Brand#24,15,MED BAG,21,415,38040.4464
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,0,AIR,3,0.02,19,Brand#32,15,SM CASE,49,415,46946.0082
F,F,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,MAIL,4,0.08,8,Brand#21,15,SM CASE,12,415,29504.435
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,0,REG AIR,3,0.04,9,Brand#53,0,MED CASE,9,416,39358.75
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,0,SHIP,2,0.05,13,Brand#43,0,LG BAG,11,416,24489.92
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,MAIL,5,0,5,Brand#34,0,LG CASE,16,416,28517.214
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,0,MAIL,4,0.02,2,Brand#32,0,SM DRUM,32,416,46100.43
F,F,R,COLLECT COD,2,Manufacturer#2,2-HIGH,0,SHIP,1,0.07,21,Brand#24,0,SM PACK,27,416,40377.337
F,F,A,COLLECT COD,4,Manufacturer#1,3-MEDIUM,2,AIR,1,0.05,10,Brand#12,8,SM CAN,47,417,4477.3632
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,3,MAIL,5,0,16,Brand#32,7,SM BAG,47,418,59262.2856
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,3,FOB,1,0.02,24,Brand#55,7,SM JAR,47,418,21693.88
F,F,R,COLLECT COD,2,Manufacturer#1,5-LOW,3,RAIL,3,0.06,18,Brand#11,7,JUMBO PACK,24,418,16563.456
F,F,R,COLLECT COD,3,Manufacturer#1,2-HIGH,1,MAIL,3,0.01,23,Brand#12,17,WRAP BOX,28,419,76720.3184
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,1,RAIL,1,0.01,11,Brand#41,24,MED JAR,43,420,38111.3875
F,F,R,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,FOB,1,0.01,15,Brand#42,9,WRAP PACK,42,421,49870.44
F,F,N,NONE,2,Manufacturer#5,2-HIGH,1,AIR,2,0.02,9,Brand#52,17,WRAP PACK,10,419,25475.296
F,F,N,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,TRUCK,1,0.07,22,Brand#21,17,WRAP BOX,46,419,9552.0951
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,0,REG AIR,4,0.02,22,Brand#34,15,LG BOX,35,422,62836.128
F,F,R,NONE,0,Manufacturer#4,4-NOT SPECIFIED,1,SHIP,1,0.06,16,Brand#45,1,JUMBO PACK,26,423,22141.8
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,2,SHIP,2,0.07,16,Brand#42,12,WRAP CAN,37,424,40086.6048
F,F,R,NONE,3,Manufacturer#3,2-HIGH,2,FOB,5,0.07,7,Brand#34,12,LG PKG,47,424,62112.9064
F,F,R,COLLECT COD,4,Manufacturer#2,2-HIGH,2,SHIP,3,0.07,20,Brand#22,12,WRAP CAN,12,424,34766.4499
F,F,N,NONE,0,Manufacturer#3,2-HIGH,2,RAIL,1,0.01,5,Brand#33,12,WRAP CAN,1,424,92496.5
F,F,A,NONE,3,Manufacturer#1,2-HIGH,2,AIR,4,0.01,6,Brand#15,12,LG CASE,31,424,62933.282
F,F,A,NONE,3,Manufacturer#4,1-URGENT,0,FOB,1,0,7,Brand#41,5,MED PKG,38,425,38440.5859
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,0,RAIL,4,0,14,Brand#41,5,WRAP CASE,49,425,18425.7216
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,0,MAIL,2,0,21,Brand#42,5,MED PKG,48,425,46099.5136
F,F,A,NONE,4,Manufacturer#2,2-HIGH,1,SHIP,6,0.05,4,Brand#21,1,MED JAR,50,426,40864.56
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,1,SHIP,5,0.02,4,Brand#21,1,LG CAN,45,426,3223.2192
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,REG AIR,3,0.01,9,Brand#51,1,MED DRUM,8,426,57828.628
F,F,R,COLLECT COD,4,Manufacturer#4,2-HIGH,1,SHIP,4,0.01,11,Brand#41,1,JUMBO DRUM,31,426,10400.049
F,F,R,NONE,4,Manufacturer#3,1-URGENT,2,AIR,2,0.08,10,Brand#31,21,LG JAR,37,427,61353.33
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,2,RAIL,1,0.05,24,Brand#13,21,SM CASE,24,427,19321.484
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,2,AIR,3,0.05,21,Brand#52,21,WRAP BOX,24,427,48248.2176
F,F,R,NONE,3,Manufacturer#3,1-URGENT,2,SHIP,4,0.06,7,Brand#35,21,SM BAG,10,427,37358.1
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,3,SHIP,3,0.08,5,Brand#42,6,WRAP BAG,13,428,72058.26
F,F,R,NONE,4,Manufacturer#1,3-MEDIUM,3,AIR,1,0,4,Brand#11,6,SM PACK,29,428,68789.336
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,3,REG AIR,4,0.02,7,Brand#52,6,LG PACK,25,428,23165.136
F,F,A,COLLECT COD,4,Manufacturer#1,3-MEDIUM,0,FOB,1,0.06,20,Brand#12,5,SM PKG,3,429,48174.7959
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,0,REG AIR,2,0.05,15,Brand#32,15,MED CASE,18,422,85069.1164
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,0,REG AIR,1,0.08,6,Brand#45,15,MED PACK,29,422,81006.2132
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,REG AIR,1,0.06,9,Brand#34,17,SM CASE,30,430,45707.508
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,4,FOB,2,0.03,11,Brand#44,11,LG JAR,29,431,7593.3144
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,4,REG AIR,1,0.08,20,Brand#34,11,WRAP CASE,37,431,979.3147
F,F,N,COLLECT COD,1,Manufacturer#2,3-MEDIUM,1,MAIL,2,0.02,1,Brand#24,17,LG BAG,13,430,67734.6621
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,3,REG AIR,5,0.08,1,Brand#31,7,WRAP DRUM,41,432,21989.702
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,SHIP,3,0.04,12,Brand#55,6,WRAP BAG,16,433,47089.56
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,MAIL,4,0.08,2,Brand#23,6,JUMBO BOX,12,433,10780.6545
F,F,R,NONE,3,Manufacturer#4,3-MEDIUM,3,REG AIR,1,0.05,22,Brand#42,6,SM BOX,21,433,57666.4418
F,F,R,NONE,2,Manufacturer#1,3-MEDIUM,3,REG AIR,2,0.05,9,Brand#14,6,SM BAG,1,433,9114.604
F,F,N,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,0,FOB,1,0.01,16,Brand#24,15,MED PACK,37,434,65628.1727
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,3,REG AIR,3,0.06,12,Brand#25,7,WRAP JAR,33,432,4731.3584
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,3,REG AIR,4,0.05,2,Brand#12,7,JUMBO BAG,20,432,70217.9314
F,F,A,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,MAIL,1,0.06,8,Brand#25,7,LG JAR,8,432,31847.9616
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,3,AIR,6,0.05,15,Brand#22,7,SM PKG,18,432,44332.9227
F,F,R,COLLECT COD,2,Manufacturer#4,5-LOW,2,MAIL,6,0.02,18,Brand#45,9,LG PKG,46,435,16392.3792
F,F,A,NONE,1,Manufacturer#5,5-LOW,2,TRUCK,1,0.05,1,Brand#51,9,MED CAN,45,435,47752.5922
F,F,R,COLLECT COD,1,Manufacturer#1,5-LOW,2,AIR,2,0.06,1,Brand#14,9,LG BOX,26,435,55047.4155
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,2,AIR,4,0.05,8,Brand#32,9,WRAP DRUM,8,435,25029.27
F,F,R,NONE,0,Manufacturer#5,5-LOW,2,TRUCK,7,0.02,14,Brand#52,9,JUMBO CAN,2,435,21944.582
F,F,A,NONE,3,Manufacturer#4,5-LOW,2,RAIL,5,0.02,23,Brand#44,9,MED JAR,16,435,24863.685
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,TRUCK,2,0.07,23,Brand#24,19,SM JAR,38,436,1502.0932
F,F,R,NONE,0,Manufacturer#2,1-URGENT,3,FOB,6,0.05,5,Brand#24,19,JUMBO BOX,26,436,55960.242
F,F,A,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,REG AIR,2,0.03,1,Brand#13,20,JUMBO BAG,30,437,22834.49
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,1,MAIL,3,0,18,Brand#11,24,WRAP BAG,3,438,4249.16
F,F,A,NONE,0,Manufacturer#2,3-MEDIUM,1,RAIL,7,0.05,0,Brand#21,24,WRAP BOX,43,438,26771.0265
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,1,RAIL,6,0.05,17,Brand#21,24,MED CASE,40,438,39726.72
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,2,MAIL,1,0.06,6,Brand#34,18,JUMBO BAG,26,439,29137.779
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,2,SHIP,4,0.08,19,Brand#45,18,LG BOX,20,439,40608.225
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,4,RAIL,6,0.02,1,Brand#44,10,SM PACK,26,440,41991.444
F,F,A,NONE,2,Manufacturer#2,5-LOW,4,FOB,1,0,21,Brand#23,10,SM DRUM,30,440,82856.2166
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,4,TRUCK,2,0,10,Brand#25,10,MED BOX,1,440,10748.556
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,2,TRUCK,1,0.07,8,Brand#43,21,LG PKG,7,441,36063.14
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,FOB,2,0.05,1,Brand#43,8,JUMBO BAG,36,442,46921.4016
F,F,R,COLLECT COD,0,Manufacturer#4,2-HIGH,1,SHIP,1,0.03,16,Brand#44,1,MED DRUM,40,443,11799.7978
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,0,MAIL,1,0.06,7,Brand#51,14,LG CASE,14,444,3487.1018
F,F,A,COLLECT COD,0,Manufacturer#3,5-LOW,1,RAIL,1,0,16,Brand#32,3,MED JAR,10,445,20567.272
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,1,TRUCK,3,0.07,14,Brand#23,3,SM BAG,34,445,60194.926
F,F,N,NONE,1,Manufacturer#1,5-LOW,3,RAIL,2,0.04,3,Brand#11,19,SM PACK,40,446,24293.9622
F,F,R,COLLECT COD,2,Manufacturer#1,5-LOW,0,RAIL,6,0.04,9,Brand#13,5,SM DRUM,1,447,7720.349
F,P,N,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,MAIL,1,0.03,19,Brand#43,5,JUMBO PACK,39,448,60752.2834
O,P,N,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,0,TRUCK,7,0,20,Brand#43,5,MED CAN,40,448,19244.6991
F,P,A,NONE,0,Manufacturer#3,1-URGENT,0,SHIP,5,0.08,14,Brand#35,5,JUMBO JAR,28,448,65092.5228
F,P,A,NONE,3,Manufacturer#5,1-URGENT,0,TRUCK,6,0.03,19,Brand#52,5,LG BOX,21,448,10706.439
F,P,A,COLLECT COD,0,Manufacturer#3,1-URGENT,0,MAIL,3,0.07,5,Brand#31,5,SM BOX,43,448,57112.2486
F,P,R,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,FOB,2,0.06,0,Brand#13,5,LG CASE,7,448,72792.44
F,P,A,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,0,SHIP,4,0.01,4,Brand#41,5,LG BAG,4,448,23450.57
F,F,R,COLLECT COD,3,Manufacturer#4,5-LOW,0,TRUCK,5,0.02,7,Brand#41,5,MED JAR,22,447,47958.1924
F,F,A,COLLECT COD,4,Manufacturer#3,5-LOW,0,SHIP,3,0.07,20,Brand#32,5,MED PACK,45,447,43133.382
F,F,A,COLLECT COD,4,Manufacturer#3,5-LOW,0,AIR,7,0.01,4,Brand#31,5,MED JAR,44,447,54072.9189
F,F,A,NONE,1,Manufacturer#2,1-URGENT,0,RAIL,3,0.08,1,Brand#23,0,JUMBO DRUM,17,449,38368.4765
F,P,N,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,0,MAIL,3,0.04,20,Brand#12,15,WRAP JAR,18,450,49096.812
O,P,N,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,0,SHIP,2,0.03,18,Brand#13,15,JUMBO CAN,20,450,5546.442
F,P,N,NONE,4,Manufacturer#4,3-MEDIUM,0,SHIP,5,0.01,13,Brand#45,15,LG JAR,19,450,14613.291
F,P,N,NONE,2,Manufacturer#5,3-MEDIUM,0,RAIL,1,0.07,21,Brand#51,15,SM DRUM,50,450,26385.632
F,P,A,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,REG AIR,4,0.03,13,Brand#53,15,LG BAG,32,450,46479.6144
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,REG AIR,2,0.06,21,Brand#51,0,WRAP JAR,34,449,49526.1936
F,P,N,NONE,0,Manufacturer#2,4-NOT SPECIFIED,2,RAIL,3,0.06,0,Brand#24,8,LG DRUM,1,451,53532.4473
F,F,R,NONE,0,Manufacturer#2,2-HIGH,4,SHIP,1,0.03,15,Brand#25,4,JUMBO PACK,8,452,50991.611
F,F,R,NONE,4,Manufacturer#3,2-HIGH,4,SHIP,5,0.03,13,Brand#32,4,SM BOX,49,452,29129.7552
F,F,A,COLLECT COD,0,Manufacturer#1,2-HIGH,4,RAIL,4,0.04,0,Brand#11,4,LG BOX,6,452,43328.36
F,F,R,NONE,2,Manufacturer#2,2-HIGH,4,TRUCK,3,0.04,18,Brand#24,4,LG CAN,27,452,89090.62
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,4,RAIL,2,0.06,21,Brand#54,4,JUMBO DRUM,37,452,1131.0926
F,P,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,2,TRUCK,2,0.07,16,Brand#32,8,SM BAG,47,451,22928.8605
F,P,R,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,AIR,1,0.06,21,Brand#21,8,MED CASE,36,451,67989.6192
O,P,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,2,FOB,4,0.08,10,Brand#22,8,MED DRUM,29,451,15168.64
F,P,A,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,2,AIR,5,0.02,23,Brand#11,8,SM CAN,41,451,26076.74
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,4,SHIP,1,0,11,Brand#34,13,JUMBO DRUM,15,453,44576.5275
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,0,TRUCK,1,0,0,Brand#33,0,SM CASE,25,454,45994.4892
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,0,TRUCK,2,0.08,4,Brand#11,0,WRAP PACK,17,454,63920.5784
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,0,RAIL,1,0.03,6,Brand#51,0,WRAP JAR,37,455,53516.1
F,F,N,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,RAIL,2,0.03,24,Brand#55,18,JUMBO PACK,41,456,20377.9632
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,2,RAIL,1,0.08,2,Brand#43,18,MED DRUM,18,456,18211.68
F,F,A,NONE,3,Manufacturer#2,2-HIGH,1,AIR,3,0.01,7,Brand#22,1,WRAP DRUM,2,457,28602.8568
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,1,TRUCK,4,0.08,10,Brand#52,1,SM PKG,19,457,30689.59
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,1,FOB,1,0.03,11,Brand#43,1,WRAP PACK,12,457,1727.9772
F,F,A,COLLECT COD,1,Manufacturer#2,2-HIGH,1,SHIP,2,0.02,2,Brand#22,1,MED BOX,45,457,57250.8
F,F,R,NONE,1,Manufacturer#2,5-LOW,3,MAIL,6,0.05,1,Brand#23,19,JUMBO CAN,20,458,8387.8788
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,3,FOB,3,0.06,14,Brand#34,19,SM BAG,33,458,6682.4752
F,F,A,NONE,0,Manufacturer#1,5-LOW,3,FOB,4,0.05,0,Brand#15,19,JUMBO PKG,8,458,31543.7031
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,4,RAIL,1,0.02,23,Brand#15,20,MED BOX,8,459,41067.52
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,4,AIR,4,0.08,23,Brand#22,13,WRAP DRUM,2,453,50666.2944
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,2,REG AIR,1,0.06,7,Brand#12,9,WRAP CAN,32,460,27806.7552
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,2,FOB,1,0.08,18,Brand#11,12,LG JAR,34,461,6810.3063
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,2,FOB,3,0.07,20,Brand#23,12,LG CASE,44,461,57453.9504
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,RAIL,2,0.08,1,Brand#11,12,MED CASE,37,461,49189.9044
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,4,REG AIR,3,0.04,4,Brand#41,20,WRAP DRUM,3,462,81760.5
F,F,R,COLLECT COD,0,Manufacturer#4,1-URGENT,4,MAIL,1,0.02,0,Brand#42,20,MED PACK,38,462,54896.4322
F,F,R,NONE,0,Manufacturer#5,1-URGENT,4,REG AIR,4,0.01,0,Brand#55,20,JUMBO PKG,18,462,29257.1025
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,1,AIR,3,0.05,8,Brand#15,3,JUMBO BOX,6,463,14792.2944
F,F,R,COLLECT COD,3,Manufacturer#5,1-URGENT,1,MAIL,1,0,22,Brand#53,17,MED JAR,27,464,18243.3537
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,2,RAIL,2,0.05,13,Brand#44,9,MED JAR,30,460,20645.6094
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,1,AIR,2,0.01,24,Brand#15,2,WRAP DRUM,14,465,13130.1184
O,P,N,NONE,3,Manufacturer#2,3-MEDIUM,2,AIR,4,0.07,23,Brand#21,21,SM CASE,49,466,73402.9264
F,P,A,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,2,MAIL,2,0.06,2,Brand#43,21,JUMBO PACK,14,466,47868.8608
O,P,N,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,MAIL,6,0.01,3,Brand#11,21,SM BAG,47,466,4545.814
F,P,R,COLLECT COD,4,Manufacturer#3,3-MEDIUM,2,AIR,3,0.02,4,Brand#35,21,LG CAN,45,466,56943.978
F,P,R,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,2,FOB,1,0.06,14,Brand#53,21,JUMBO CAN,49,466,15660.099
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,3,AIR,1,0.02,15,Brand#45,23,MED JAR,28,467,18532.305
F,F,R,NONE,2,Manufacturer#4,5-LOW,3,REG AIR,3,0.05,8,Brand#42,23,WRAP PKG,15,467,18605.3868
F,F,A,NONE,0,Manufacturer#4,5-LOW,3,AIR,2,0,16,Brand#43,23,LG CASE,12,467,19979.784
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,1,RAIL,4,0.06,7,Brand#15,24,JUMBO PKG,4,468,45112.6398
F,F,N,NONE,3,Manufacturer#3,3-MEDIUM,1,AIR,1,0.04,7,Brand#34,24,LG BOX,49,468,21954.384
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,AIR,2,0.06,24,Brand#52,24,LG BOX,3,468,15300.6812
F,F,A,NONE,2,Manufacturer#1,5-LOW,4,SHIP,4,0.05,21,Brand#11,11,WRAP DRUM,22,469,31744.4875
F,F,A,COLLECT COD,1,Manufacturer#5,5-LOW,4,FOB,2,0,3,Brand#55,11,MED CAN,46,469,17758.4496
F,F,R,COLLECT COD,3,Manufacturer#2,5-LOW,4,TRUCK,5,0.03,23,Brand#25,11,LG BAG,44,469,38677.4752
F,F,R,COLLECT COD,2,Manufacturer#1,5-LOW,4,MAIL,1,0.02,12,Brand#15,11,SM CAN,24,469,55895.5584
F,F,A,COLLECT COD,4,Manufacturer#4,1-URGENT,0,SHIP,2,0.06,11,Brand#41,5,JUMBO PKG,18,470,52774.666
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,1,SHIP,4,0.03,11,Brand#12,2,SM BAG,29,465,7089.483
F,F,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,TRUCK,1,0.03,9,Brand#23,2,SM JAR,1,465,18195.507
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,1,RAIL,3,0.06,16,Brand#25,2,WRAP CASE,43,465,15006.6735
F,F,A,COLLECT COD,1,Manufacturer#2,2-HIGH,3,AIR,2,0.06,3,Brand#25,19,WRAP JAR,3,471,11651.367
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,SHIP,1,0.06,7,Brand#13,10,SM BOX,4,472,26743.8402
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,0,MAIL,1,0.05,20,Brand#14,0,MED CAN,1,473,64164.4815
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,4,AIR,2,0.06,3,Brand#24,10,WRAP CAN,15,474,12389.7204
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,MAIL,5,0,23,Brand#12,10,MED JAR,19,474,9848.496
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,4,TRUCK,4,0.02,9,Brand#15,10,SM DRUM,8,474,28638.96
