o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,1,Manufacturer#5,4-NOT SPECIFIED,1993-04-21,DELIVER IN PERSON,1993-07-14,0,1993-06-26,BUILDING,1993-07-13,SHIP,1412.51,3,0.06,1,56500.4
F,2,Manufacturer#3,1-URGENT,1992-03-28,TAKE BACK RETURN,1992-06-22,2,1992-03-29,AUTOMOBILE,1992-04-16,SHIP,1032.13,1,0.07,2,2022.9748
F,0,Manufacturer#1,5-LOW,1994-10-18,COLLECT COD,1994-12-23,3,1995-01-13,MACHINERY,1995-02-05,SHIP,1152.25,3,0.08,2,52427.375
F,2,Manufacturer#1,5-LOW,1994-10-18,COLLECT COD,1995-01-15,3,1995-02-13,MACHINERY,1995-02-14,TRUCK,1055.15,1,0.05,1,15362.984
F,2,Manufacturer#1,5-LOW,1994-10-18,DELIVER IN PERSON,1994-11-26,3,1994-12-03,MACHINERY,1994-12-22,AIR,1610.71,2,0.08,2,22952.6175
F,0,Manufacturer#1,5-LOW,1994-10-18,NONE,1995-01-09,3,1995-01-25,MACHINERY,1995-02-05,AIR,1114.21,4,0.05,2,40813.5123
O,2,Manufacturer#1,5-LOW,1996-07-06,TAKE BACK RETURN,1996-08-08,3,1996-07-19,AUTOMOBILE,1996-07-25,AIR,1503.6,1,0.08,0,42882.672
O,3,Manufacturer#4,5-LOW,1996-07-06,NONE,1996-08-28,3,1996-08-18,AUTOMOBILE,1996-08-20,FOB,1066.16,2,0.02,0,48616.896
F,2,Manufacturer#4,1-URGENT,1992-08-01,NONE,1992-10-22,2,1992-09-12,HOUSEHOLD,1992-10-04,REG AIR,1673.77,1,0.05,1,10661.9149
O,0,Manufacturer#5,1-URGENT,1996-06-13,COLLECT COD,1996-08-02,4,1996-07-16,MACHINERY,1996-08-04,AIR,1851.95,1,0.08,0,36946.4025
O,0,Manufacturer#4,1-URGENT,1996-06-13,NONE,1996-07-18,4,1996-10-12,MACHINERY,1996-10-29,SHIP,1087.18,2,0,0,38420.9412
O,4,Manufacturer#1,1-URGENT,1996-08-25,NONE,1996-10-17,3,1996-11-16,HOUSEHOLD,1996-11-20,MAIL,1862.96,2,0.07,0,22038.8168
O,2,Manufacturer#3,1-URGENT,1996-08-25,NONE,1996-10-27,3,1996-11-28,HOUSEHOLD,1996-12-11,FOB,1299.39,1,0.07,0,41840.358
O,1,Manufacturer#3,1-URGENT,1996-08-25,DELIVER IN PERSON,1996-09-24,3,1996-11-06,HOUSEHOLD,1996-11-11,REG AIR,1050.15,3,0,0,955.6365
O,2,Manufacturer#1,1-URGENT,1996-08-25,DELIVER IN PERSON,1996-10-13,3,1996-09-08,HOUSEHOLD,1996-09-24,TRUCK,1540.64,5,0.04,0,64922.5696
O,0,Manufacturer#5,1-URGENT,1996-08-25,DELIVER IN PERSON,1996-11-22,3,1996-10-19,HOUSEHOLD,1996-11-09,AIR,1337.43,4,0.02,0,23351.5278
F,1,Manufacturer#4,3-MEDIUM,1994-09-19,DELIVER IN PERSON,1994-11-13,0,1994-12-19,MACHINERY,1994-12-23,AIR,1826.92,6,0.06,1,33615.328
F,1,Manufacturer#3,3-MEDIUM,1994-09-19,NONE,1994-11-24,0,1994-11-17,MACHINERY,1994-12-04,FOB,1832.93,7,0.03,1,35027.2923
F,3,Manufacturer#5,3-MEDIUM,1994-09-19,COLLECT COD,1994-11-14,0,1994-11-02,MACHINERY,1994-11-10,SHIP,1652.75,2,0.04,1,1652.75
F,0,Manufacturer#3,3-MEDIUM,1994-09-19,TAKE BACK RETURN,1994-10-28,0,1994-09-23,MACHINERY,1994-10-01,FOB,1583.68,4,0.03,1,20587.84
F,2,Manufacturer#3,3-MEDIUM,1994-09-19,NONE,1994-11-29,0,1994-10-14,MACHINERY,1994-10-26,FOB,1528.62,5,0.07,1,17426.268
F,0,Manufacturer#1,3-MEDIUM,1994-09-19,TAKE BACK RETURN,1994-11-08,0,1994-12-28,MACHINERY,1995-01-07,FOB,1275.37,3,0.04,2,56243.817
F,2,Manufacturer#1,3-MEDIUM,1994-09-19,COLLECT COD,1994-11-05,0,1994-12-19,MACHINERY,1995-01-16,RAIL,1309.4,1,0.08,2,3574.662
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-12-07,TAKE BACK RETURN,1995-01-29,4,1994-12-30,HOUSEHOLD,1995-01-02,RAIL,1781.88,1,0.07,2,7127.52
O,3,Manufacturer#4,5-LOW,1996-11-21,TAKE BACK RETURN,1997-02-19,2,1996-12-23,HOUSEHOLD,1997-01-13,SHIP,1331.43,3,0,0,33232.4928
O,2,Manufacturer#1,5-LOW,1996-11-21,TAKE BACK RETURN,1997-02-08,2,1997-03-04,HOUSEHOLD,1997-03-10,MAIL,1210.31,1,0.05,0,29265.2958
O,0,Manufacturer#2,5-LOW,1996-11-21,TAKE BACK RETURN,1996-12-29,2,1997-03-04,HOUSEHOLD,1997-03-16,SHIP,1385.48,2,0.06,0,31173.3
O,0,Manufacturer#2,5-LOW,1996-11-21,COLLECT COD,1997-02-02,2,1997-03-11,HOUSEHOLD,1997-03-12,REG AIR,1130.22,4,0.01,0,29600.4618
O,2,Manufacturer#2,4-NOT SPECIFIED,1997-10-17,TAKE BACK RETURN,1998-01-02,3,1998-01-09,BUILDING,1998-01-30,SHIP,1595.69,2,0,0,50040.8384
O,0,Manufacturer#5,4-NOT SPECIFIED,1997-10-17,COLLECT COD,1997-12-11,3,1997-10-26,BUILDING,1997-11-16,AIR,1336.43,1,0.01,0,22264.9238
F,0,Manufacturer#5,4-NOT SPECIFIED,1992-05-02,TAKE BACK RETURN,1992-06-25,0,1992-08-27,HOUSEHOLD,1992-09-05,RAIL,1869.96,1,0.05,1,89758.08
F,2,Manufacturer#2,4-NOT SPECIFIED,1992-05-02,NONE,1992-07-29,0,1992-06-01,HOUSEHOLD,1992-06-25,FOB,1349.44,2,0.01,1,60252.496
O,2,Manufacturer#2,2-HIGH,1995-12-01,COLLECT COD,1996-01-10,0,1996-02-25,FURNITURE,1996-02-27,REG AIR,953.05,5,0.06,0,22187.004
O,4,Manufacturer#4,2-HIGH,1995-12-01,NONE,1996-02-15,0,1996-02-15,FURNITURE,1996-02-20,FOB,1797.89,1,0,0,16181.01
O,3,Manufacturer#4,2-HIGH,1995-12-01,TAKE BACK RETURN,1996-02-20,0,1996-03-11,FURNITURE,1996-03-18,MAIL,1579.67,2,0.03,0,15638.733
O,4,Manufacturer#2,2-HIGH,1995-12-01,TAKE BACK RETURN,1996-02-12,0,1995-12-22,FURNITURE,1995-12-26,TRUCK,1086.18,3,0.07,0,14120.34
O,1,Manufacturer#3,2-HIGH,1995-12-01,NONE,1996-01-10,0,1995-12-15,FURNITURE,1996-01-07,AIR,1355.45,4,0.01,0,31717.53
O,1,Manufacturer#1,2-HIGH,1997-02-10,DELIVER IN PERSON,1997-03-25,3,1997-05-05,BUILDING,1997-05-27,MAIL,1333.43,1,0.03,0,36962.6796
O,3,Manufacturer#2,2-HIGH,1997-02-10,DELIVER IN PERSON,1997-05-03,3,1997-03-02,BUILDING,1997-03-23,FOB,1233.33,2,0.05,0,34533.24
F,3,Manufacturer#1,4-NOT SPECIFIED,1992-11-02,TAKE BACK RETURN,1993-01-07,2,1993-01-08,FURNITURE,1993-01-26,FOB,1773.87,1,0.04,2,5108.7456
F,2,Manufacturer#3,5-LOW,1992-01-21,TAKE BACK RETURN,1992-02-23,3,1992-03-01,MACHINERY,1992-03-20,TRUCK,1726.82,2,0.06,1,23450.2156
F,2,Manufacturer#4,5-LOW,1992-01-21,TAKE BACK RETURN,1992-04-02,3,1992-03-05,MACHINERY,1992-03-10,SHIP,1254.35,1,0.06,2,51365.6325
O,1,Manufacturer#1,4-NOT SPECIFIED,1996-07-17,NONE,1996-09-22,4,1996-09-22,MACHINERY,1996-10-14,SHIP,1225.32,2,0.02,0,50434.1712
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-07-17,DELIVER IN PERSON,1996-08-27,4,1996-07-18,MACHINERY,1996-08-04,MAIL,1420.51,6,0.03,0,62644.491
O,3,Manufacturer#1,4-NOT SPECIFIED,1996-07-17,COLLECT COD,1996-09-06,4,1996-08-07,MACHINERY,1996-08-21,FOB,1060.15,7,0.04,0,42406
O,2,Manufacturer#4,4-NOT SPECIFIED,1996-07-17,DELIVER IN PERSON,1996-09-10,4,1996-09-29,MACHINERY,1996-10-16,RAIL,1690.79,1,0.05,0,41086.197
O,2,Manufacturer#4,4-NOT SPECIFIED,1996-07-17,DELIVER IN PERSON,1996-08-30,4,1996-10-29,MACHINERY,1996-10-30,FOB,1450.55,4,0.02,0,55440.021
O,0,Manufacturer#5,4-NOT SPECIFIED,1996-07-17,DELIVER IN PERSON,1996-08-26,4,1996-09-07,MACHINERY,1996-09-17,REG AIR,1714.81,3,0.05,0,28397.2536
O,4,Manufacturer#1,4-NOT SPECIFIED,1996-07-17,DELIVER IN PERSON,1996-10-12,4,1996-08-19,MACHINERY,1996-09-15,REG AIR,1346.44,5,0.01,0,1319.5112
O,4,Manufacturer#2,3-MEDIUM,1997-03-28,COLLECT COD,1997-05-27,1,1997-05-28,AUTOMOBILE,1997-06-10,SHIP,1315.41,1,0.08,0,40369.9329
O,1,Manufacturer#2,3-MEDIUM,1997-03-28,NONE,1997-06-18,1,1997-07-20,AUTOMOBILE,1997-08-16,REG AIR,1661.76,3,0.08,0,39317.2416
O,2,Manufacturer#4,3-MEDIUM,1997-03-28,DELIVER IN PERSON,1997-06-22,1,1997-04-08,AUTOMOBILE,1997-04-29,RAIL,1853.95,4,0.01,0,18354.105
O,1,Manufacturer#5,3-MEDIUM,1997-03-28,TAKE BACK RETURN,1997-05-12,1,1997-06-13,AUTOMOBILE,1997-07-10,SHIP,1706.8,2,0.08,0,54549.328
O,1,Manufacturer#3,3-MEDIUM,1997-05-21,TAKE BACK RETURN,1997-08-11,2,1997-08-18,AUTOMOBILE,1997-09-17,RAIL,1494.59,1,0,0,33688.0586
O,0,Manufacturer#1,3-MEDIUM,1997-05-21,COLLECT COD,1997-07-18,2,1997-08-11,AUTOMOBILE,1997-08-21,TRUCK,1756.85,2,0.01,0,24103.982
O,2,Manufacturer#4,3-MEDIUM,1997-05-21,TAKE BACK RETURN,1997-07-04,2,1997-06-25,AUTOMOBILE,1997-06-26,RAIL,1199.29,3,0,0,39876.3925
F,1,Manufacturer#3,1-URGENT,1993-05-22,COLLECT COD,1993-08-13,1,1993-09-05,BUILDING,1993-10-04,SHIP,1578.67,1,0.07,1,58410.79
O,3,Manufacturer#5,4-NOT SPECIFIED,1995-06-11,NONE,1995-09-07,4,1995-09-10,HOUSEHOLD,1995-09-26,AIR,1751.85,7,0.02,0,18692.2395
O,0,Manufacturer#1,4-NOT SPECIFIED,1995-06-11,DELIVER IN PERSON,1995-08-21,4,1995-08-28,HOUSEHOLD,1995-09-16,SHIP,1651.75,1,0,0,6078.44
O,1,Manufacturer#4,4-NOT SPECIFIED,1995-06-11,TAKE BACK RETURN,1995-08-30,4,1995-09-23,HOUSEHOLD,1995-10-04,FOB,945.04,3,0.03,0,39124.656
O,4,Manufacturer#1,4-NOT SPECIFIED,1995-06-11,NONE,1995-08-17,4,1995-07-28,HOUSEHOLD,1995-08-08,AIR,1236.33,4,0.03,0,1186.8768
O,2,Manufacturer#2,4-NOT SPECIFIED,1995-06-11,TAKE BACK RETURN,1995-08-27,4,1995-08-27,HOUSEHOLD,1995-09-09,TRUCK,1799.89,5,0.06,0,22930.5986
O,2,Manufacturer#5,4-NOT SPECIFIED,1995-06-11,NONE,1995-07-17,4,1995-07-07,HOUSEHOLD,1995-07-08,AIR,985.08,2,0,0,8777.0628
O,3,Manufacturer#3,4-NOT SPECIFIED,1995-06-11,NONE,1995-07-25,4,1995-08-29,HOUSEHOLD,1995-09-03,SHIP,937.03,6,0.03,0,37106.388
F,1,Manufacturer#1,1-URGENT,1994-04-27,DELIVER IN PERSON,1994-06-17,1,1994-06-26,MACHINERY,1994-07-03,RAIL,1164.26,3,0.06,1,9849.6396
F,3,Manufacturer#4,1-URGENT,1994-04-27,TAKE BACK RETURN,1994-07-03,1,1994-05-29,MACHINERY,1994-06-03,MAIL,1066.16,5,0,1,30609.4536
F,0,Manufacturer#4,1-URGENT,1994-04-27,TAKE BACK RETURN,1994-07-14,1,1994-07-29,MACHINERY,1994-08-08,SHIP,1175.27,2,0.05,2,22095.076
F,2,Manufacturer#4,1-URGENT,1994-04-27,NONE,1994-06-14,1,1994-05-18,MACHINERY,1994-06-05,RAIL,1495.59,7,0.07,2,7253.6115
F,0,Manufacturer#3,1-URGENT,1994-04-27,DELIVER IN PERSON,1994-06-25,1,1994-05-19,MACHINERY,1994-05-26,SHIP,1493.59,6,0.08,2,39923.6607
F,2,Manufacturer#1,1-URGENT,1994-04-27,COLLECT COD,1994-05-28,1,1994-07-12,MACHINERY,1994-07-18,AIR,901,1,0.01,1,23777.39
F,1,Manufacturer#2,1-URGENT,1994-04-27,COLLECT COD,1994-06-24,1,1994-08-01,MACHINERY,1994-08-08,FOB,1047.14,4,0.02,1,23372.1648
O,3,Manufacturer#4,1-URGENT,1995-05-25,COLLECT COD,1995-07-06,0,1995-08-11,MACHINERY,1995-08-21,FOB,1577.67,1,0.02,0,75728.16
O,0,Manufacturer#1,1-URGENT,1995-05-25,TAKE BACK RETURN,1995-08-07,0,1995-07-04,MACHINERY,1995-07-19,SHIP,1195.29,2,0.03,0,14917.2192
O,0,Manufacturer#3,4-NOT SPECIFIED,1997-07-05,NONE,1997-09-23,4,1997-10-05,BUILDING,1997-10-27,FOB,1783.88,2,0.03,0,80488.6656
O,2,Manufacturer#5,4-NOT SPECIFIED,1997-07-05,COLLECT COD,1997-08-22,4,1997-08-12,BUILDING,1997-08-30,REG AIR,1428.52,1,0.05,0,40284.264
F,1,Manufacturer#3,1-URGENT,1993-06-04,COLLECT COD,1993-08-20,4,1993-06-23,BUILDING,1993-06-24,TRUCK,994.09,2,0.02,1,16730.5347
F,3,Manufacturer#2,1-URGENT,1993-06-04,DELIVER IN PERSON,1993-08-10,4,1993-09-27,BUILDING,1993-09-29,AIR,1412.51,3,0.03,1,15537.61
F,3,Manufacturer#1,1-URGENT,1993-06-04,TAKE BACK RETURN,1993-07-20,4,1993-07-06,BUILDING,1993-07-27,REG AIR,963.06,4,0.04,1,24702.489
F,0,Manufacturer#1,1-URGENT,1993-06-04,NONE,1993-07-27,4,1993-08-07,BUILDING,1993-08-23,REG AIR,1048.14,1,0.01,1,20910.393
O,1,Manufacturer#5,2-HIGH,1997-12-19,NONE,1998-01-30,1,1998-02-16,BUILDING,1998-03-07,RAIL,1496.59,6,0.07,0,59848.6341
O,1,Manufacturer#2,2-HIGH,1997-12-19,DELIVER IN PERSON,1998-02-01,1,1998-03-15,BUILDING,1998-03-26,REG AIR,1059.15,5,0.08,0,36222.93
O,0,Manufacturer#5,2-HIGH,1997-12-19,DELIVER IN PERSON,1998-01-23,1,1998-03-11,BUILDING,1998-03-13,FOB,1537.63,2,0.08,0,72268.61
O,0,Manufacturer#4,2-HIGH,1997-12-19,COLLECT COD,1998-01-26,1,1998-04-05,BUILDING,1998-04-29,TRUCK,1863.96,3,0.01,0,76944.2688
O,3,Manufacturer#2,2-HIGH,1997-12-19,DELIVER IN PERSON,1998-02-03,1,1998-04-14,BUILDING,1998-04-22,SHIP,1420.51,7,0,0,34092.24
O,1,Manufacturer#2,2-HIGH,1997-12-19,DELIVER IN PERSON,1998-03-14,1,1998-04-03,BUILDING,1998-04-12,RAIL,1417.51,1,0.02,0,18427.63
O,3,Manufacturer#2,2-HIGH,1997-12-19,NONE,1998-03-06,1,1998-02-07,BUILDING,1998-02-26,FOB,1513.61,4,0.08,0,45045.0336
F,1,Manufacturer#1,5-LOW,1993-08-18,NONE,1993-10-06,3,1993-10-01,FURNITURE,1993-10-30,RAIL,1555.65,2,0.08,2,14000.85
F,1,Manufacturer#1,5-LOW,1993-08-18,NONE,1993-11-12,3,1993-11-04,FURNITURE,1993-11-10,FOB,1229.32,3,0.08,1,5962.202
F,3,Manufacturer#3,5-LOW,1993-08-18,NONE,1993-09-24,3,1993-08-26,FURNITURE,1993-09-17,REG AIR,937.03,1,0.02,2,5509.7364
O,3,Manufacturer#1,3-MEDIUM,1996-02-15,NONE,1996-05-02,0,1996-02-25,HOUSEHOLD,1996-03-11,TRUCK,1486.58,2,0.07,0,54453.4254
O,0,Manufacturer#3,3-MEDIUM,1996-02-15,TAKE BACK RETURN,1996-04-03,0,1996-05-08,HOUSEHOLD,1996-06-07,SHIP,1561.66,3,0.03,0,53096.44
O,4,Manufacturer#3,3-MEDIUM,1996-02-15,COLLECT COD,1996-04-21,0,1996-02-17,HOUSEHOLD,1996-02-25,RAIL,1709.8,5,0.02,0,44625.78
O,2,Manufacturer#4,3-MEDIUM,1996-02-15,TAKE BACK RETURN,1996-03-29,0,1996-05-08,HOUSEHOLD,1996-05-13,RAIL,1658.75,4,0.01,0,31350.375
O,4,Manufacturer#5,3-MEDIUM,1996-02-15,TAKE BACK RETURN,1996-03-27,0,1996-06-14,HOUSEHOLD,1996-06-16,FOB,1160.25,1,0.03,0,21383.4075
F,3,Manufacturer#2,2-HIGH,1995-04-05,NONE,1995-06-21,0,1995-04-30,BUILDING,1995-05-02,SHIP,1741.84,3,0.01,1,17244.216
F,0,Manufacturer#2,2-HIGH,1995-04-05,NONE,1995-06-16,0,1995-06-11,BUILDING,1995-06-20,TRUCK,1532.63,2,0.07,3,68278.6665
F,2,Manufacturer#1,2-HIGH,1995-04-05,TAKE BACK RETURN,1995-05-31,0,1995-06-01,BUILDING,1995-07-01,FOB,938.03,1,0.02,3,9286.497
F,1,Manufacturer#2,2-HIGH,1995-04-05,DELIVER IN PERSON,1995-05-21,0,1995-06-03,BUILDING,1995-06-14,RAIL,1370.47,4,0.01,1,18706.9155
F,2,Manufacturer#5,5-LOW,1994-11-03,NONE,1994-12-26,1,1995-01-10,AUTOMOBILE,1995-02-07,SHIP,1172.27,3,0,2,26165.0664
F,1,Manufacturer#3,5-LOW,1994-11-03,COLLECT COD,1995-01-08,1,1994-12-05,AUTOMOBILE,1994-12-15,AIR,1112.21,6,0.08,2,45544.9995
F,3,Manufacturer#5,5-LOW,1994-11-03,COLLECT COD,1995-01-28,1,1995-01-19,AUTOMOBILE,1995-02-03,MAIL,1621.72,5,0.05,1,25947.52
F,0,Manufacturer#5,5-LOW,1994-11-03,TAKE BACK RETURN,1995-01-27,1,1994-11-07,AUTOMOBILE,1994-11-21,REG AIR,1157.25,1,0.08,1,8019.7425
F,1,Manufacturer#4,5-LOW,1994-11-03,DELIVER IN PERSON,1994-12-12,1,1995-01-14,AUTOMOBILE,1995-01-23,AIR,1313.41,2,0.08,2,39507.3728
F,0,Manufacturer#3,5-LOW,1994-11-03,TAKE BACK RETURN,1994-12-03,1,1994-12-26,AUTOMOBILE,1995-01-04,REG AIR,1875.97,4,0.04,2,30296.9155
F,3,Manufacturer#2,5-LOW,1994-11-03,COLLECT COD,1995-01-20,1,1994-11-30,AUTOMOBILE,1994-12-23,SHIP,1005.1,7,0.06,2,23881.176
O,1,Manufacturer#5,5-LOW,1997-08-30,DELIVER IN PERSON,1997-11-15,0,1997-12-12,FURNITURE,1998-01-03,AIR,1587.68,1,0.02,0,14003.3376
O,2,Manufacturer#3,5-LOW,1997-08-30,NONE,1997-10-30,0,1997-10-05,FURNITURE,1997-10-15,MAIL,1222.32,5,0.06,0,17418.06
O,1,Manufacturer#4,5-LOW,1997-08-30,NONE,1997-11-26,0,1997-09-24,FURNITURE,1997-10-08,REG AIR,1175.27,6,0.03,0,10048.5585
O,2,Manufacturer#3,5-LOW,1997-08-30,NONE,1997-10-25,0,1997-10-29,FURNITURE,1997-10-31,SHIP,1324.42,2,0.06,0,19707.3696
O,2,Manufacturer#5,5-LOW,1997-08-30,TAKE BACK RETURN,1997-10-16,0,1997-11-22,FURNITURE,1997-11-29,TRUCK,1387.48,7,0.04,0,55180.0796
O,2,Manufacturer#3,5-LOW,1997-08-30,TAKE BACK RETURN,1997-11-20,0,1997-11-22,FURNITURE,1997-12-18,REG AIR,1827.92,3,0,0,37618.5936
O,2,Manufacturer#1,5-LOW,1997-08-30,DELIVER IN PERSON,1997-11-14,0,1997-10-25,FURNITURE,1997-10-27,SHIP,1399.49,4,0.05,0,27625.9326
F,3,Manufacturer#2,4-NOT SPECIFIED,1993-06-04,TAKE BACK RETURN,1993-08-08,0,1993-08-16,BUILDING,1993-09-08,REG AIR,1632.73,6,0.02,1,52900.452
F,0,Manufacturer#5,4-NOT SPECIFIED,1993-06-04,DELIVER IN PERSON,1993-08-01,0,1993-06-25,BUILDING,1993-07-18,TRUCK,1362.46,5,0.01,2,20055.4112
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-06-04,NONE,1993-08-05,0,1993-06-20,BUILDING,1993-07-14,RAIL,1577.67,7,0.05,1,5995.146
F,1,Manufacturer#1,4-NOT SPECIFIED,1993-06-04,DELIVER IN PERSON,1993-07-22,0,1993-09-01,BUILDING,1993-09-25,SHIP,1616.71,4,0.06,2,25867.36
F,2,Manufacturer#4,4-NOT SPECIFIED,1993-06-04,TAKE BACK RETURN,1993-08-25,0,1993-07-30,BUILDING,1993-08-28,SHIP,1393.49,2,0.08,2,59571.6975
F,3,Manufacturer#5,4-NOT SPECIFIED,1993-06-04,TAKE BACK RETURN,1993-08-04,0,1993-08-05,BUILDING,1993-08-21,SHIP,1171.27,3,0.01,1,38370.8052
F,3,Manufacturer#1,4-NOT SPECIFIED,1993-06-04,TAKE BACK RETURN,1993-08-28,0,1993-07-29,BUILDING,1993-08-27,AIR,1601.7,1,0.07,1,75279.9
F,1,Manufacturer#1,1-URGENT,1995-02-21,COLLECT COD,1995-03-26,3,1995-03-16,BUILDING,1995-04-06,FOB,1683.78,5,0.03,1,26048.0766
F,3,Manufacturer#3,1-URGENT,1995-02-21,NONE,1995-05-15,3,1995-04-27,BUILDING,1995-05-12,AIR,1584.68,4,0.02,1,46652.9792
F,0,Manufacturer#4,1-URGENT,1995-02-21,NONE,1995-04-30,3,1995-05-12,BUILDING,1995-06-08,AIR,1087.18,2,0,2,46498.6886
F,0,Manufacturer#1,1-URGENT,1995-02-21,COLLECT COD,1995-04-28,3,1995-03-10,BUILDING,1995-03-30,MAIL,1653.75,1,0.03,2,10765.9125
F,2,Manufacturer#3,1-URGENT,1995-02-21,NONE,1995-05-21,3,1995-03-12,BUILDING,1995-03-13,FOB,1769.86,3,0.01,1,56564.7256
F,4,Manufacturer#4,5-LOW,1992-03-03,NONE,1992-06-01,4,1992-03-10,BUILDING,1992-03-30,TRUCK,1304.4,6,0.03,2,30327.3
F,2,Manufacturer#4,5-LOW,1992-03-03,DELIVER IN PERSON,1992-04-09,4,1992-05-11,BUILDING,1992-05-16,REG AIR,1073.17,5,0.07,2,34663.391
F,3,Manufacturer#4,5-LOW,1992-03-03,COLLECT COD,1992-04-29,4,1992-04-12,BUILDING,1992-05-12,REG AIR,1023.12,4,0.03,2,27296.8416
F,4,Manufacturer#2,5-LOW,1992-03-03,DELIVER IN PERSON,1992-05-18,4,1992-04-28,BUILDING,1992-05-14,TRUCK,1305.4,3,0,2,57646.464
F,0,Manufacturer#2,5-LOW,1992-03-03,COLLECT COD,1992-05-15,4,1992-04-11,BUILDING,1992-04-22,TRUCK,1653.75,1,0.02,1,73674.5625
F,0,Manufacturer#1,5-LOW,1992-03-03,TAKE BACK RETURN,1992-04-23,4,1992-06-09,BUILDING,1992-07-01,AIR,1704.8,2,0.08,2,68908.016
O,3,Manufacturer#3,3-MEDIUM,1997-11-06,DELIVER IN PERSON,1998-01-10,3,1998-03-02,BUILDING,1998-03-12,TRUCK,1777.87,2,0.03,0,10347.2034
O,0,Manufacturer#3,3-MEDIUM,1997-11-06,COLLECT COD,1998-01-01,3,1998-01-16,BUILDING,1998-02-07,FOB,1462.56,6,0.02,0,43920.6768
O,2,Manufacturer#3,3-MEDIUM,1997-11-06,TAKE BACK RETURN,1997-12-23,3,1998-01-30,BUILDING,1998-02-12,REG AIR,1143.24,4,0.01,0,44734.9812
O,2,Manufacturer#4,3-MEDIUM,1997-11-06,NONE,1998-01-11,3,1998-01-27,BUILDING,1998-02-24,FOB,995.09,3,0.03,0,32738.461
O,0,Manufacturer#5,3-MEDIUM,1997-11-06,TAKE BACK RETURN,1998-01-13,3,1998-02-23,BUILDING,1998-02-26,FOB,1843.94,1,0.03,0,43369.4688
O,2,Manufacturer#4,3-MEDIUM,1997-11-06,TAKE BACK RETURN,1997-12-19,3,1998-02-16,BUILDING,1998-02-19,REG AIR,986.08,5,0.01,0,5798.1504
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-10-09,DELIVER IN PERSON,1995-01-02,0,1994-11-18,BUILDING,1994-11-26,TRUCK,1233.33,1,0.02,1,57411.5115
O,2,Manufacturer#3,2-HIGH,1995-07-20,TAKE BACK RETURN,1995-10-15,1,1995-09-26,FURNITURE,1995-10-11,AIR,1759.85,1,0,0,49099.815
O,0,Manufacturer#2,2-HIGH,1997-04-21,NONE,1997-05-31,1,1997-04-23,FURNITURE,1997-05-05,MAIL,1801.9,2,0,0,73409.406
O,1,Manufacturer#1,2-HIGH,1997-04-21,COLLECT COD,1997-05-29,1,1997-06-06,FURNITURE,1997-06-29,TRUCK,1524.62,1,0.02,0,12486.6378
F,0,Manufacturer#1,3-MEDIUM,1993-10-22,COLLECT COD,1994-01-10,1,1993-10-29,FURNITURE,1993-11-08,RAIL,1569.66,4,0.03,1,68515.659
F,0,Manufacturer#1,3-MEDIUM,1993-10-22,TAKE BACK RETURN,1993-12-11,1,1993-11-15,FURNITURE,1993-11-18,SHIP,1653.75,2,0.08,2,24078.6
F,4,Manufacturer#1,3-MEDIUM,1993-10-22,DELIVER IN PERSON,1993-12-12,1,1993-12-19,FURNITURE,1993-12-29,AIR,929.02,3,0,2,32190.543
F,2,Manufacturer#3,3-MEDIUM,1993-10-22,TAKE BACK RETURN,1994-01-16,1,1993-11-19,FURNITURE,1993-12-15,MAIL,1000.1,1,0.03,2,25222.522
O,1,Manufacturer#5,2-HIGH,1996-01-11,DELIVER IN PERSON,1996-02-10,2,1996-01-28,MACHINERY,1996-02-05,TRUCK,1695.79,2,0.01,0,70137.8744
O,0,Manufacturer#2,2-HIGH,1996-01-11,DELIVER IN PERSON,1996-04-02,2,1996-03-09,MACHINERY,1996-03-13,SHIP,1615.71,5,0.08,0,4556.3022
O,4,Manufacturer#5,2-HIGH,1996-01-11,COLLECT COD,1996-02-22,2,1996-01-29,MACHINERY,1996-02-08,MAIL,1160.26,6,0.05,0,24017.382
O,1,Manufacturer#3,2-HIGH,1996-01-11,TAKE BACK RETURN,1996-03-29,2,1996-04-18,MACHINERY,1996-05-18,AIR,1721.82,4,0.08,0,75157.443
O,0,Manufacturer#2,2-HIGH,1996-01-11,NONE,1996-02-19,2,1996-03-13,MACHINERY,1996-04-02,RAIL,1535.63,3,0,0,20853.8554
O,3,Manufacturer#2,2-HIGH,1996-01-11,COLLECT COD,1996-02-22,2,1996-02-10,MACHINERY,1996-03-02,REG AIR,1481.58,1,0.04,0,18490.1184
F,4,Manufacturer#2,4-NOT SPECIFIED,1995-01-31,TAKE BACK RETURN,1995-03-11,3,1995-04-13,BUILDING,1995-04-20,RAIL,1654.75,1,0,1,61308.4875
F,2,Manufacturer#1,4-NOT SPECIFIED,1995-01-31,COLLECT COD,1995-04-06,3,1995-02-05,BUILDING,1995-02-10,TRUCK,1060.15,2,0.04,2,2035.488
