l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,NONE,0,Manufacturer#2,2-HIGH,1,BUILDING,RAIL,5,0.04,1997-09-09,1997-10-30,5,10108.766
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,1,BUILDING,MAIL,2,0.05,1997-09-09,1997-11-22,5,19761.9725
F,F,R,NONE,0,Manufacturer#2,1-URGENT,0,BUILDING,SHIP,1,0.05,1992-09-01,1992-10-15,3,290.5783
F,F,A,COLLECT COD,4,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,REG AIR,7,0.07,1993-07-17,1993-10-09,6,19974.9165
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,FOB,3,0.06,1994-05-24,1994-07-22,0,48296.9586
O,O,N,COLLECT COD,0,Manufacturer#2,2-HIGH,2,FURNITURE,AIR,3,0.01,1996-05-25,1996-06-27,1,5075.56
F,F,A,NONE,1,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,3,0.08,1992-09-20,1992-10-29,3,34674.5077
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,FURNITURE,FOB,1,0.08,1993-06-23,1993-08-15,6,6177.0341
F,F,R,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,3,0.07,1994-04-11,1994-06-15,0,41401.3245
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,SHIP,2,0.04,1997-10-16,1997-12-14,5,55199.08
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,REG AIR,1,0.02,1997-10-16,1997-11-28,5,52749.5592
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,3,MACHINERY,AIR,5,0.03,1998-05-02,1998-06-18,4,9299.0854
O,P,N,COLLECT COD,3,Manufacturer#2,1-URGENT,0,BUILDING,RAIL,2,0.06,1995-05-05,1995-07-12,2,8747.7824
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,MACHINERY,AIR,7,0.08,1998-03-04,1998-04-25,4,26957.92
F,F,A,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,BUILDING,RAIL,4,0.07,1995-05-01,1995-07-03,2,44455.4446
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,3,0.02,1995-05-01,1995-07-07,2,12296.6404
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,1,MACHINERY,TRUCK,5,0,1996-05-27,1996-07-10,1,14800.1616
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,3,FURNITURE,FOB,3,0.02,1992-12-12,1993-01-17,3,27395.7
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,0,HOUSEHOLD,REG AIR,2,0.01,1996-10-09,1996-11-22,1,19981.008
O,O,N,COLLECT COD,1,Manufacturer#1,5-LOW,1,BUILDING,MAIL,6,0.03,1997-01-07,1997-03-23,5,31117.2624
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,RAIL,2,0.06,1994-07-21,1994-09-07,0,21327.0288
F,F,R,COLLECT COD,4,Manufacturer#2,3-MEDIUM,1,FURNITURE,SHIP,3,0.07,1994-02-05,1994-04-05,0,6983.256
F,P,R,COLLECT COD,4,Manufacturer#3,3-MEDIUM,3,MACHINERY,FOB,5,0.04,1995-03-31,1995-06-13,2,53031.6
F,F,A,COLLECT COD,2,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,AIR,1,0.01,1994-10-12,1995-01-10,0,17126.3888
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,1,FURNITURE,REG AIR,1,0.04,1994-12-30,1995-03-19,0,32179.1808
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,1,HOUSEHOLD,SHIP,1,0.01,1996-06-26,1996-08-25,1,32274.4858
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,3,0.04,1997-02-16,1997-04-25,5,23359.3028
F,P,N,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,1,0.05,1995-04-23,1995-07-14,2,38300.42
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,4,BUILDING,FOB,4,0.04,1995-06-21,1995-08-05,2,15724.47
O,O,N,NONE,2,Manufacturer#2,3-MEDIUM,4,BUILDING,RAIL,3,0.05,1995-06-21,1995-08-07,2,12478.36
F,F,A,NONE,2,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,RAIL,1,0,1994-02-28,1994-05-27,0,2809.4884
F,F,A,COLLECT COD,0,Manufacturer#3,1-URGENT,3,BUILDING,FOB,4,0.02,1993-07-09,1993-08-19,6,2614.02
O,O,N,NONE,2,Manufacturer#3,1-URGENT,2,FURNITURE,TRUCK,4,0.08,1997-10-04,1997-11-28,5,18295.23
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,1,FURNITURE,REG AIR,5,0.08,1998-03-16,1998-05-07,4,25473.1092
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,SHIP,4,0.06,1993-01-06,1993-04-06,6,7281.065
F,F,A,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,2,0.03,1993-01-06,1993-03-22,6,28611.084
F,F,R,NONE,0,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,2,0.04,1992-03-23,1992-05-10,3,11122.7008
O,O,N,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,FOB,3,0.05,1996-12-19,1997-03-13,1,18906.652
O,O,N,NONE,2,Manufacturer#3,1-URGENT,2,MACHINERY,TRUCK,4,0.05,1996-03-26,1996-05-05,1,9344.968
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,REG AIR,4,0.06,1993-05-04,1993-07-28,6,40536.4592
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,0,HOUSEHOLD,REG AIR,1,0.01,1992-10-02,1992-12-06,3,23283.666
F,F,A,NONE,0,Manufacturer#1,5-LOW,3,FURNITURE,AIR,3,0.07,1992-05-21,1992-07-25,3,3667.08
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,TRUCK,1,0.03,1996-08-30,1996-10-29,1,45185.048
F,F,R,NONE,0,Manufacturer#4,2-HIGH,2,BUILDING,RAIL,3,0.07,1994-07-05,1994-09-23,0,-537.6
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,2,FURNITURE,FOB,3,0.08,1998-03-22,1998-06-10,4,36244.5825
O,O,N,COLLECT COD,2,Manufacturer#2,1-URGENT,1,HOUSEHOLD,MAIL,3,0,1996-10-07,1996-12-02,1,27414.8874
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,BUILDING,RAIL,4,0.04,1996-01-06,1996-02-25,1,20620.995
F,F,R,NONE,2,Manufacturer#3,1-URGENT,3,AUTOMOBILE,SHIP,4,0.02,1993-12-02,1994-02-08,6,19011.6528
F,F,A,COLLECT COD,2,Manufacturer#2,5-LOW,0,FURNITURE,SHIP,2,0,1993-06-29,1993-08-22,6,1698.1922
F,F,A,NONE,0,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,MAIL,2,0.06,1992-10-25,1992-11-27,3,21915.09
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,0,AUTOMOBILE,SHIP,4,0.02,1995-09-24,1995-10-27,2,49486.9128
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,AUTOMOBILE,AIR,2,0.04,1997-11-14,1998-01-23,5,5696.7105
F,P,N,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,4,AUTOMOBILE,AIR,4,0.08,1995-03-16,1995-05-28,2,4184.336
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,2,AUTOMOBILE,MAIL,2,0.08,1993-03-03,1993-05-16,6,4432.7552
F,F,A,NONE,0,Manufacturer#3,1-URGENT,2,AUTOMOBILE,REG AIR,5,0.01,1993-03-03,1993-06-01,6,5241.6584
O,O,N,NONE,0,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,FOB,6,0.04,1998-03-05,1998-05-26,4,82658.054
F,F,A,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,SHIP,2,0.04,1992-07-26,1992-10-20,3,9451.23
F,F,A,NONE,0,Manufacturer#5,3-MEDIUM,0,BUILDING,TRUCK,7,0.06,1992-08-05,1992-09-04,3,8465.1336
F,F,A,NONE,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,1,0.02,1993-06-28,1993-08-01,6,11889.28
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,1,AUTOMOBILE,FOB,1,0.08,1992-11-04,1992-12-09,3,11334.9744
F,F,A,NONE,0,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,2,0.01,1992-01-24,1992-03-20,3,6643.809
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,1,AUTOMOBILE,MAIL,7,0.08,1998-03-01,1998-05-08,4,35578.6496
F,F,R,NONE,3,Manufacturer#4,3-MEDIUM,2,FURNITURE,TRUCK,2,0.07,1994-03-18,1994-06-01,0,22361.656
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,3,FURNITURE,TRUCK,3,0.02,1995-02-02,1995-03-04,2,25366.497
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,1,BUILDING,AIR,3,0.07,1997-08-28,1997-11-26,5,5227.1072
F,F,A,NONE,1,Manufacturer#3,1-URGENT,1,BUILDING,RAIL,3,0.06,1993-04-21,1993-07-04,6,38750.043
F,F,R,NONE,0,Manufacturer#3,3-MEDIUM,2,FURNITURE,MAIL,5,0.01,1994-04-15,1994-05-31,0,24610.62
F,F,R,NONE,0,Manufacturer#5,3-MEDIUM,2,FURNITURE,FOB,3,0.03,1994-04-15,1994-06-08,0,26957.744
O,O,N,NONE,4,Manufacturer#3,2-HIGH,4,FURNITURE,MAIL,5,0,1997-01-05,1997-03-22,5,11791.696
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,2,HOUSEHOLD,REG AIR,3,0.08,1997-02-12,1997-05-12,5,11335.3229
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,1,0.07,1996-04-15,1996-05-15,1,6385.28
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,MAIL,2,0.05,1997-11-21,1997-12-29,5,-2.6401
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,4,HOUSEHOLD,MAIL,2,0.05,1997-09-09,1997-10-22,5,7922.6288
O,O,N,COLLECT COD,2,Manufacturer#2,5-LOW,1,BUILDING,RAIL,5,0,1996-04-22,1996-07-20,1,30092.5044
O,O,N,NONE,1,Manufacturer#4,2-HIGH,0,FURNITURE,TRUCK,2,0.07,1998-01-13,1998-03-30,4,8554.75
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,3,BUILDING,AIR,1,0.07,1997-11-08,1997-12-15,5,33127.512
O,O,N,COLLECT COD,2,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,3,0.04,1997-11-08,1998-01-25,5,14076.8604
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,MACHINERY,SHIP,1,0.02,1992-02-13,1992-03-23,3,6106.489
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,3,HOUSEHOLD,MAIL,4,0.04,1994-05-24,1994-07-29,0,24439.89
O,O,N,NONE,1,Manufacturer#3,1-URGENT,1,AUTOMOBILE,MAIL,1,0.08,1995-07-17,1995-09-28,2,33616.224
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,AUTOMOBILE,FOB,3,0.02,1997-12-30,1998-03-28,5,27347.124
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,3,AUTOMOBILE,REG AIR,2,0.03,1996-06-15,1996-09-11,1,10640.9576
F,F,R,COLLECT COD,1,Manufacturer#4,2-HIGH,4,BUILDING,FOB,4,0.08,1993-10-31,1994-01-08,6,17020.8418
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,1,0.07,1996-09-02,1996-10-03,1,31672.4056
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,2,AUTOMOBILE,FOB,2,0.05,1994-08-05,1994-10-29,0,17287.812
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,AUTOMOBILE,AIR,4,0.08,1994-08-05,1994-10-29,0,6743.5724
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,0,AUTOMOBILE,FOB,1,0.07,1997-07-20,1997-09-28,5,41930.9898
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,FOB,2,0.02,1998-04-23,1998-06-24,4,11597.76
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,FURNITURE,TRUCK,4,0.03,1995-08-23,1995-11-20,2,16965.1416
F,F,R,NONE,2,Manufacturer#4,5-LOW,2,MACHINERY,MAIL,3,0.02,1993-04-20,1993-05-23,6,5519.4962
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,5,0.01,1996-02-08,1996-03-18,1,1876.692
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,3,HOUSEHOLD,AIR,2,0.01,1993-03-08,1993-06-04,6,10448.7264
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,AIR,2,0.04,1993-02-26,1993-05-24,6,973.102
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,4,AUTOMOBILE,SHIP,1,0.04,1992-11-16,1993-01-17,3,13368.2325
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,3,AUTOMOBILE,TRUCK,2,0.02,1995-09-11,1995-11-21,2,14031.872
F,F,R,NONE,0,Manufacturer#3,2-HIGH,3,BUILDING,REG AIR,4,0.01,1992-07-09,1992-09-08,3,17815.6576
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,0,FURNITURE,AIR,1,0.01,1998-02-07,1998-03-10,4,11373.4632
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,1,MACHINERY,REG AIR,2,0.02,1992-02-18,1992-04-19,3,18324.28
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,FOB,3,0.06,1996-10-05,1996-11-06,1,10906.048
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,MAIL,4,0.03,1996-11-18,1997-02-13,1,9882.6552
F,F,A,NONE,1,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,4,0.06,1993-05-01,1993-06-13,6,12084.8662
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,4,FURNITURE,AIR,5,0.06,1993-07-25,1993-09-19,6,11418.516
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,7,0.04,1992-07-16,1992-08-21,3,33599.208
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,4,BUILDING,TRUCK,3,0.02,1995-08-20,1995-10-29,2,22566.4761
F,F,A,COLLECT COD,3,Manufacturer#5,5-LOW,3,BUILDING,TRUCK,1,0.06,1992-12-17,1993-02-28,3,36066.0432
F,F,A,COLLECT COD,2,Manufacturer#3,5-LOW,1,BUILDING,REG AIR,4,0.08,1994-04-23,1994-06-18,0,18405
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,1,BUILDING,SHIP,6,0.02,1994-04-23,1994-06-19,0,1084.0576
F,F,A,COLLECT COD,2,Manufacturer#1,5-LOW,1,BUILDING,AIR,3,0,1994-04-23,1994-06-04,0,27942.6832
F,F,A,NONE,0,Manufacturer#5,5-LOW,4,MACHINERY,TRUCK,1,0.01,1993-09-02,1993-11-28,6,26326.2952
O,O,N,NONE,3,Manufacturer#5,2-HIGH,0,FURNITURE,AIR,1,0.07,1996-11-18,1997-01-16,1,22383.03
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,0,FURNITURE,MAIL,1,0.08,1995-12-29,1996-02-21,2,12035.959
F,F,A,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,MAIL,1,0.07,1992-03-17,1992-04-30,3,15739.5418
O,O,N,COLLECT COD,1,Manufacturer#5,1-URGENT,3,BUILDING,TRUCK,3,0.05,1995-06-08,1995-07-21,2,4134.4665
F,F,A,NONE,0,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,TRUCK,1,0.08,1994-11-06,1994-12-21,0,34819.0695
O,O,N,COLLECT COD,3,Manufacturer#3,1-URGENT,0,MACHINERY,MAIL,2,0.01,1996-11-03,1997-01-13,1,20765.338
O,P,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,4,0,1995-05-06,1995-07-06,2,13942.476
O,P,N,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,2,0.05,1995-05-06,1995-07-29,2,21073.4973
O,O,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,AIR,2,0,1997-09-30,1997-11-03,5,5732.649
F,F,A,NONE,2,Manufacturer#2,1-URGENT,1,MACHINERY,AIR,2,0.07,1992-09-03,1992-11-04,3,5299.0272
F,F,R,COLLECT COD,3,Manufacturer#2,1-URGENT,2,BUILDING,RAIL,1,0.02,1994-01-20,1994-04-11,0,19687.4664
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,0,HOUSEHOLD,AIR,7,0.01,1992-03-31,1992-06-07,3,17633.904
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,4,AUTOMOBILE,AIR,1,0.06,1997-04-23,1997-07-14,5,4679.6672
O,O,N,COLLECT COD,4,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,2,0.04,1997-07-08,1997-10-04,5,53375.247
F,F,R,NONE,0,Manufacturer#2,2-HIGH,2,AUTOMOBILE,TRUCK,3,0,1992-07-04,1992-08-24,3,21002.2029
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,4,FURNITURE,FOB,3,0.01,1996-11-06,1997-01-30,1,-1296.96
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,4,FURNITURE,SHIP,2,0.05,1995-07-25,1995-09-21,2,73001.62
O,O,N,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,TRUCK,2,0.05,1998-06-22,1998-09-09,4,19059.4573
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,3,MACHINERY,TRUCK,2,0.02,1993-05-15,1993-07-02,6,8749.2816
F,F,R,NONE,3,Manufacturer#3,1-URGENT,1,BUILDING,TRUCK,7,0.06,1992-08-30,1992-10-25,3,22297.167
O,O,N,NONE,3,Manufacturer#4,2-HIGH,3,BUILDING,FOB,3,0.01,1996-01-12,1996-02-19,1,15484.084
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,3,0.05,1997-10-11,1997-12-18,5,34327.09
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,2,MACHINERY,SHIP,4,0,1994-08-17,1994-09-21,0,2700.9932
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,1,FURNITURE,AIR,3,0.08,1992-10-29,1992-12-28,3,76710.704
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,1,FURNITURE,AIR,2,0.02,1992-10-29,1992-12-10,3,14532.9336
F,F,A,COLLECT COD,2,Manufacturer#5,1-URGENT,4,FURNITURE,SHIP,4,0.06,1992-03-13,1992-04-25,3,4356.236
F,P,N,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,6,0.05,1995-05-21,1995-08-18,2,23153.494
F,F,R,COLLECT COD,3,Manufacturer#2,1-URGENT,3,BUILDING,REG AIR,6,0.01,1993-05-07,1993-06-28,6,23335.306
O,O,N,NONE,3,Manufacturer#1,1-URGENT,0,HOUSEHOLD,MAIL,2,0.08,1996-11-11,1996-12-23,1,41953.9625
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,2,MACHINERY,AIR,1,0.06,1994-05-23,1994-07-15,0,2556.1056
O,O,N,NONE,2,Manufacturer#5,1-URGENT,4,HOUSEHOLD,AIR,1,0.02,1997-04-30,1997-06-30,5,24120.0756
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,2,HOUSEHOLD,RAIL,1,0.01,1995-04-29,1995-07-14,2,23239.846
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,FOB,3,0.03,1992-03-21,1992-05-14,3,42315.98
F,F,R,NONE,0,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,RAIL,3,0.01,1994-10-31,1994-12-19,0,2174.5798
O,O,N,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,2,0.06,1997-08-30,1997-11-14,5,13617.288
F,F,A,COLLECT COD,0,Manufacturer#3,2-HIGH,3,BUILDING,FOB,2,0.03,1993-09-25,1993-11-07,6,21466.5336
O,O,N,NONE,2,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,MAIL,4,0.01,1997-12-01,1998-01-31,5,30851.0208
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,4,BUILDING,TRUCK,1,0.07,1993-08-27,1993-10-19,6,2961.665
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,1,MACHINERY,REG AIR,2,0.05,1992-09-25,1992-12-23,3,44564.408
F,P,A,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,1,0.05,1995-03-09,1995-06-01,2,35274.4996
O,O,N,NONE,2,Manufacturer#3,5-LOW,3,AUTOMOBILE,AIR,2,0.06,1995-12-04,1996-02-01,2,9881.8272
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,REG AIR,1,0.08,1993-03-21,1993-04-24,6,9462.39
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,2,MACHINERY,REG AIR,2,0.05,1995-05-20,1995-07-29,2,288.0476
F,F,R,COLLECT COD,2,Manufacturer#1,3-MEDIUM,2,FURNITURE,FOB,4,0.03,1994-09-01,1994-11-11,0,6791.2873
O,O,N,NONE,2,Manufacturer#3,5-LOW,1,HOUSEHOLD,TRUCK,7,0.01,1998-07-30,1998-08-31,4,1367.8854
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,3,0.02,1996-10-29,1996-12-04,1,15623.4496
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,2,HOUSEHOLD,FOB,6,0.03,1996-10-29,1996-12-06,1,2036.097
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,4,FURNITURE,RAIL,1,0.06,1993-11-30,1994-01-28,6,20669.2775
F,F,A,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,RAIL,5,0,1993-10-29,1993-12-15,6,17942.75
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,1,BUILDING,TRUCK,1,0.06,1992-05-10,1992-06-27,3,22888.8672
F,F,R,NONE,0,Manufacturer#5,1-URGENT,1,BUILDING,TRUCK,4,0.02,1993-01-31,1993-04-20,6,38282.7414
F,F,A,NONE,0,Manufacturer#1,2-HIGH,4,BUILDING,REG AIR,7,0.04,1993-12-05,1994-01-15,6,20641.797
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,1,0.08,1993-06-09,1993-07-20,6,18009.9759
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,FURNITURE,MAIL,3,0.03,1997-03-23,1997-05-24,5,14654.16
F,F,R,COLLECT COD,1,Manufacturer#5,3-MEDIUM,1,FURNITURE,RAIL,1,0.04,1992-05-28,1992-07-22,3,46936.68
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,3,BUILDING,MAIL,2,0.04,1997-11-16,1998-01-20,5,3026.153
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,5,0.02,1997-01-27,1997-04-14,5,51055.405
F,F,R,NONE,1,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,5,0.03,1992-04-25,1992-07-03,3,37401.7392
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,FURNITURE,AIR,2,0.08,1997-10-04,1997-11-11,5,38771.6835
O,O,N,NONE,1,Manufacturer#1,1-URGENT,3,HOUSEHOLD,MAIL,4,0.08,1996-08-03,1996-10-27,1,58639.9384
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,2,BUILDING,AIR,3,0.03,1992-01-20,1992-03-17,3,5994.1368
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,REG AIR,3,0,1998-03-05,1998-04-24,4,20926.2048
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,RAIL,1,0.07,1998-03-05,1998-06-01,4,58942.84
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,3,AUTOMOBILE,TRUCK,4,0.07,1993-09-16,1993-11-01,6,15863.32
O,O,N,NONE,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,AIR,1,0.03,1997-11-04,1998-01-09,5,18771.5577
F,F,A,COLLECT COD,2,Manufacturer#2,2-HIGH,3,AUTOMOBILE,REG AIR,7,0.08,1995-01-30,1995-04-28,2,39463.3152
F,F,A,COLLECT COD,3,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,1,0.01,1993-08-11,1993-10-26,6,26168.049
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,TRUCK,5,0.08,1994-07-28,1994-09-23,0,11240.2528
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,2,FURNITURE,SHIP,6,0.07,1998-02-04,1998-03-07,4,36193.204
F,F,R,COLLECT COD,1,Manufacturer#4,3-MEDIUM,3,BUILDING,FOB,3,0.08,1992-03-23,1992-06-13,3,34781.38
F,F,R,COLLECT COD,4,Manufacturer#3,3-MEDIUM,1,MACHINERY,RAIL,5,0.06,1992-03-26,1992-05-06,3,51694.7816
