l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
F,F,A,COLLECT COD,Manufacturer#3,3-MEDIUM,0,BUILDING,MAIL,1,0.08,18,Brand#32,MED CAN,31,8,2,12316.2312
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,2,BUILDING,SHIP,2,0.01,18,Brand#24,WRAP CASE,26,13,2,20247.9693
O,O,N,NONE,Manufacturer#4,5-LOW,0,FURNITURE,AIR,6,0.04,12,Brand#41,SM BOX,17,46,0,77654.2836
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,0,FURNITURE,MAIL,2,0.05,21,Brand#32,WRAP BOX,46,13,1,12763.2336
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,0,FURNITURE,AIR,5,0,18,Brand#32,LG JAR,5,19,2,19828.3506
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,3,BUILDING,REG AIR,2,0.05,21,Brand#53,LG PACK,46,42,1,38905.293
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,4,FURNITURE,RAIL,6,0.05,12,Brand#41,LG BAG,30,34,0,37883.14
O,O,N,NONE,Manufacturer#1,3-MEDIUM,4,FURNITURE,AIR,1,0.01,12,Brand#13,SM CASE,16,30,0,37382.82
F,F,R,COLLECT COD,Manufacturer#2,1-URGENT,0,MACHINERY,RAIL,4,0.03,8,Brand#25,JUMBO PACK,8,7,3,9788.6943
F,F,R,COLLECT COD,Manufacturer#5,1-URGENT,0,MACHINERY,FOB,3,0.02,9,Brand#53,SM CAN,37,6,4,9579.7998
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,MACHINERY,REG AIR,3,0.05,21,Brand#12,WRAP BAG,17,40,1,39774.656
F,F,R,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,FOB,5,0.08,21,Brand#33,JUMBO PKG,48,31,1,50996.2338
F,F,A,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,FURNITURE,SHIP,3,0.04,8,Brand#34,SM BAG,47,33,3,60797.2365
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,4,BUILDING,RAIL,2,0.06,21,Brand#13,MED BAG,38,3,1,4301.5791
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,3,MACHINERY,FOB,2,0.07,12,Brand#41,JUMBO PKG,14,11,0,11183.2721
O,O,N,NONE,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,5,0.02,9,Brand#33,LG DRUM,28,33,4,33549.8295
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,0,BUILDING,AIR,4,0.05,21,Brand#32,MED JAR,15,35,1,60482.8315
O,O,N,COLLECT COD,Manufacturer#2,1-URGENT,0,BUILDING,REG AIR,3,0.01,18,Brand#25,JUMBO BOX,36,34,2,44553.94
F,F,A,NONE,Manufacturer#1,3-MEDIUM,4,FURNITURE,FOB,2,0.08,18,Brand#14,JUMBO PACK,7,9,2,11607.3216
F,F,R,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,2,0.02,9,Brand#41,LG JAR,25,23,4,38146.604
F,F,A,TAKE BACK RETURN,Manufacturer#4,1-URGENT,4,BUILDING,MAIL,1,0.03,8,Brand#45,SM CASE,38,48,3,71961.2928
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,3,AUTOMOBILE,FOB,6,0.02,8,Brand#11,SM JAR,35,40,3,61358.98
O,O,N,NONE,Manufacturer#2,1-URGENT,3,AUTOMOBILE,SHIP,7,0.07,12,Brand#23,JUMBO BOX,47,44,0,47325.7664
O,O,N,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,1,0.03,8,Brand#14,SM BOX,8,43,3,54324.48
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,4,AUTOMOBILE,AIR,4,0,12,Brand#35,LG BAG,42,4,0,4294.8224
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,AUTOMOBILE,FOB,7,0,21,Brand#12,LG CASE,17,42,1,41918.0202
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,4,AUTOMOBILE,SHIP,2,0.04,18,Brand#23,LG JAR,46,30,2,31705.29
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,4,AUTOMOBILE,MAIL,1,0.06,12,Brand#41,MED JAR,18,47,0,81427.6316
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,REG AIR,6,0.06,21,Brand#52,MED JAR,12,8,1,12058.344
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,RAIL,1,0.07,18,Brand#44,SM BAG,4,49,2,83087.634
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,1,HOUSEHOLD,REG AIR,3,0.02,12,Brand#22,MED JAR,8,36,0,39113.3448
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,1,HOUSEHOLD,SHIP,7,0.01,8,Brand#24,JUMBO JAR,29,37,3,38623.7413
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,1,HOUSEHOLD,SHIP,1,0.08,8,Brand#14,JUMBO BAG,10,15,3,25168.881
F,F,R,DELIVER IN PERSON,Manufacturer#1,2-HIGH,0,BUILDING,SHIP,2,0.03,18,Brand#12,JUMBO CAN,14,39,2,34420.191
F,F,A,NONE,Manufacturer#4,2-HIGH,0,BUILDING,TRUCK,4,0.02,21,Brand#43,LG JAR,20,29,1,29418.1742
F,F,A,DELIVER IN PERSON,Manufacturer#4,2-HIGH,0,BUILDING,TRUCK,1,0.01,12,Brand#41,SM PACK,35,49,0,44130.8602
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,2,BUILDING,RAIL,2,0,21,Brand#55,SM JAR,18,19,1,27533.6904
F,F,R,NONE,Manufacturer#1,2-HIGH,2,FURNITURE,SHIP,2,0.05,9,Brand#12,JUMBO JAR,19,9,4,9962.7273
F,F,A,TAKE BACK RETURN,Manufacturer#1,2-HIGH,2,FURNITURE,FOB,2,0.06,18,Brand#12,JUMBO CASE,20,32,2,36646.7648
F,F,A,COLLECT COD,Manufacturer#3,1-URGENT,1,AUTOMOBILE,FOB,4,0.08,9,Brand#31,SM BAG,28,26,4,48957.48
F,F,A,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,FURNITURE,REG AIR,1,0.08,21,Brand#12,JUMBO PKG,35,17,1,21136.644
F,F,A,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,RAIL,2,0.07,18,Brand#52,MED DRUM,31,21,2,32463.4653
F,F,A,COLLECT COD,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,RAIL,6,0.02,8,Brand#13,JUMBO BOX,28,2,3,1828.02
F,F,R,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,MAIL,1,0.05,9,Brand#34,SM DRUM,7,10,4,15306.592
F,F,R,TAKE BACK RETURN,Manufacturer#2,1-URGENT,1,FURNITURE,TRUCK,6,0.06,21,Brand#24,MED PACK,50,24,1,39714
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,0,AUTOMOBILE,SHIP,1,0,9,Brand#22,MED CASE,38,30,4,40905.228
O,O,N,NONE,Manufacturer#2,1-URGENT,0,AUTOMOBILE,FOB,4,0.06,9,Brand#24,MED CAN,16,27,4,45649.494
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,0,AUTOMOBILE,RAIL,6,0.01,9,Brand#54,MED JAR,22,49,4,75557.4904
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,0,AUTOMOBILE,SHIP,2,0.07,18,Brand#43,MED JAR,42,40,2,57062.824
F,F,R,NONE,Manufacturer#4,1-URGENT,1,MACHINERY,AIR,1,0.06,21,Brand#45,MED PKG,34,13,1,14846.4264
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,5,0.02,9,Brand#21,WRAP BAG,44,35,4,44580.256
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,FOB,1,0.03,18,Brand#33,WRAP DRUM,26,37,2,35929.59
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,2,0.04,9,Brand#33,SM DRUM,13,1,4,1513.3338
F,F,A,TAKE BACK RETURN,Manufacturer#4,2-HIGH,3,BUILDING,REG AIR,1,0.01,12,Brand#44,LG PKG,35,48,0,58220.9856
F,F,A,NONE,Manufacturer#2,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,2,0.01,21,Brand#25,MED CAN,25,40,1,37423.584
F,F,R,NONE,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,3,0.02,8,Brand#33,JUMBO DRUM,3,47,3,44887.068
F,F,R,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,1,0.08,8,Brand#41,WRAP JAR,5,26,3,47875.113
F,F,R,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,AIR,6,0.07,9,Brand#11,JUMBO BAG,24,32,4,55525.8752
F,F,A,NONE,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,5,0.03,12,Brand#54,MED JAR,46,22,0,34695.8634
O,O,N,NONE,Manufacturer#4,1-URGENT,1,BUILDING,FOB,1,0.07,21,Brand#41,MED CASE,15,4,1,4893.28
O,O,N,TAKE BACK RETURN,Manufacturer#3,1-URGENT,4,HOUSEHOLD,TRUCK,3,0,9,Brand#34,LG DRUM,22,18,4,26155.1808
F,F,R,NONE,Manufacturer#5,1-URGENT,2,FURNITURE,RAIL,1,0.03,8,Brand#51,MED DRUM,9,42,3,48744.9648
O,O,N,NONE,Manufacturer#2,5-LOW,3,AUTOMOBILE,TRUCK,4,0.02,21,Brand#21,SM PKG,32,31,1,37370.097
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,3,AUTOMOBILE,REG AIR,3,0.08,18,Brand#44,WRAP PACK,1,46,2,52453.11
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,3,AUTOMOBILE,AIR,5,0.08,18,Brand#41,JUMBO CASE,45,4,2,5533.7976
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,RAIL,3,0.04,18,Brand#22,MED CASE,42,24,2,25659.84
O,O,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,REG AIR,2,0.07,9,Brand#22,LG BOX,3,40,4,62482.176
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,0,HOUSEHOLD,AIR,3,0,12,Brand#52,WRAP DRUM,36,45,0,63797.094
F,F,R,NONE,Manufacturer#3,2-HIGH,0,HOUSEHOLD,SHIP,1,0.07,8,Brand#32,LG BOX,44,11,3,17018.0626
F,F,R,NONE,Manufacturer#5,2-HIGH,0,HOUSEHOLD,FOB,4,0.06,9,Brand#52,JUMBO CASE,39,22,4,29019.7908
F,F,A,NONE,Manufacturer#4,2-HIGH,0,HOUSEHOLD,MAIL,6,0.06,9,Brand#44,SM JAR,27,3,4,4134.0675
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,3,HOUSEHOLD,REG AIR,1,0.07,12,Brand#53,SM CASE,17,41,0,52971.057
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,3,HOUSEHOLD,RAIL,4,0,21,Brand#34,MED JAR,48,45,1,67830.57
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,4,HOUSEHOLD,REG AIR,4,0.03,21,Brand#22,JUMBO JAR,7,2,1,3115.3
F,F,A,COLLECT COD,Manufacturer#3,3-MEDIUM,3,MACHINERY,AIR,1,0,8,Brand#33,SM BOX,32,49,3,78007.1817
O,O,N,NONE,Manufacturer#5,1-URGENT,1,AUTOMOBILE,REG AIR,3,0,18,Brand#55,LG DRUM,1,32,2,27937.728
F,F,R,COLLECT COD,Manufacturer#5,1-URGENT,4,MACHINERY,RAIL,2,0.05,12,Brand#54,SM BAG,1,34,0,53983.6496
F,F,A,DELIVER IN PERSON,Manufacturer#1,1-URGENT,4,MACHINERY,AIR,1,0.02,8,Brand#12,WRAP DRUM,20,30,3,52522.59
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,RAIL,3,0.08,18,Brand#15,WRAP BAG,6,29,2,45514.224
O,O,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.04,8,Brand#21,SM PKG,41,23,3,38255.164
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,FOB,1,0,21,Brand#52,MED JAR,22,21,1,37989.4452
F,F,R,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,MAIL,4,0.08,8,Brand#54,LG BOX,37,3,3,2462.427
F,F,R,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0.04,18,Brand#14,JUMBO PACK,17,11,2,14740.3916
F,F,A,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,TRUCK,5,0,8,Brand#44,SM PKG,44,11,3,13618.8679
F,F,A,NONE,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,6,0.08,8,Brand#41,MED CAN,8,22,3,33391.721
O,O,N,NONE,Manufacturer#3,5-LOW,0,MACHINERY,MAIL,3,0.01,21,Brand#32,LG CAN,1,22,1,23580.1632
O,O,N,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,1,0.02,9,Brand#35,JUMBO BOX,28,17,4,27067.8352
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,0,FURNITURE,REG AIR,2,0.02,21,Brand#21,MED PKG,27,23,1,33376.8617
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,3,MACHINERY,FOB,4,0.08,8,Brand#31,SM JAR,24,23,3,30304.1376
O,O,N,NONE,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,1,0.06,21,Brand#54,LG CAN,35,44,1,45918.774
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,3,HOUSEHOLD,SHIP,4,0.03,8,Brand#35,LG PKG,8,49,3,80037.531
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,3,HOUSEHOLD,RAIL,1,0.06,18,Brand#54,MED DRUM,24,20,2,25807.8
O,O,N,NONE,Manufacturer#4,3-MEDIUM,4,BUILDING,TRUCK,6,0.06,9,Brand#44,LG BOX,26,19,4,29196.5856
F,F,A,NONE,Manufacturer#3,2-HIGH,0,AUTOMOBILE,RAIL,2,0.06,18,Brand#34,JUMBO JAR,20,1,2,1299.6657
F,F,A,NONE,Manufacturer#2,2-HIGH,0,AUTOMOBILE,FOB,6,0.08,12,Brand#22,LG JAR,45,28,0,32647.1936
F,F,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,4,AUTOMOBILE,MAIL,2,0.04,21,Brand#31,LG PKG,47,8,1,9354.08
O,O,N,NONE,Manufacturer#4,5-LOW,4,AUTOMOBILE,MAIL,3,0.03,8,Brand#42,JUMBO BAG,1,8,3,13414.7776
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,4,AUTOMOBILE,MAIL,4,0.08,18,Brand#52,LG BAG,41,10,2,17650.512
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,AUTOMOBILE,MAIL,2,0.02,18,Brand#14,JUMBO JAR,37,18,2,18948.3588
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,1,AUTOMOBILE,AIR,2,0.06,9,Brand#35,SM BOX,32,39,4,34892.559
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,1,AUTOMOBILE,FOB,5,0.06,21,Brand#51,SM PACK,14,20,1,36767.61
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,1,AUTOMOBILE,SHIP,3,0,12,Brand#32,JUMBO JAR,26,14,0,13454.784
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,1,AUTOMOBILE,AIR,7,0.02,8,Brand#53,SM PKG,50,9,3,9578.6658
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,1,AUTOMOBILE,REG AIR,6,0,9,Brand#44,SM JAR,27,3,4,4090.551
F,F,A,NONE,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,2,0.06,9,Brand#52,SM BAG,9,31,4,54931.4172
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,0,BUILDING,SHIP,4,0.05,8,Brand#31,JUMBO CAN,11,47,3,47302.0878
F,F,A,DELIVER IN PERSON,Manufacturer#5,1-URGENT,2,AUTOMOBILE,FOB,6,0.07,9,Brand#51,WRAP BAG,46,3,4,4391.751
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,SHIP,4,0.04,9,Brand#35,SM CAN,39,20,4,20464.664
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,AIR,2,0.08,9,Brand#21,WRAP BAG,44,50,4,65762.8
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,2,FURNITURE,FOB,6,0.02,18,Brand#33,SM PACK,41,8,2,12272.4784
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,2,FURNITURE,REG AIR,3,0.07,8,Brand#54,JUMBO JAR,28,15,3,13649.985
O,O,N,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,HOUSEHOLD,REG AIR,2,0.07,18,Brand#35,LG PKG,5,9,2,13605.1488
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,0,HOUSEHOLD,REG AIR,1,0.05,9,Brand#33,SM BOX,32,6,4,9551.8998
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,0,HOUSEHOLD,SHIP,4,0.08,18,Brand#15,MED PKG,35,14,2,22580.2808
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,MAIL,1,0.05,9,Brand#42,JUMBO JAR,15,42,4,68452.398
O,O,N,COLLECT COD,Manufacturer#1,5-LOW,0,BUILDING,REG AIR,1,0.02,8,Brand#14,JUMBO BOX,19,30,3,24679.2
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,0,BUILDING,FOB,2,0.08,9,Brand#14,MED CASE,46,14,4,16285.64
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,3,0.06,21,Brand#41,WRAP PKG,26,5,1,5816.5565
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,MAIL,2,0.01,21,Brand#35,WRAP PKG,35,26,1,37800.7344
F,F,R,DELIVER IN PERSON,Manufacturer#2,5-LOW,1,BUILDING,AIR,3,0.05,21,Brand#21,WRAP DRUM,29,35,1,43230.005
F,F,R,TAKE BACK RETURN,Manufacturer#2,5-LOW,1,BUILDING,FOB,1,0.02,8,Brand#25,LG BOX,30,10,3,17915.318
F,F,A,TAKE BACK RETURN,Manufacturer#2,5-LOW,1,BUILDING,REG AIR,4,0.02,21,Brand#23,SM PACK,45,29,1,33496.218
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,2,MACHINERY,AIR,5,0.08,18,Brand#43,JUMBO PACK,29,33,2,37315.278
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,2,0.08,21,Brand#35,LG JAR,38,20,1,28071.408
F,F,A,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,RAIL,3,0.06,18,Brand#43,JUMBO BAG,41,21,2,33819.5088
F,F,A,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,SHIP,1,0,8,Brand#43,JUMBO PACK,14,38,3,33043.9602
F,F,R,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,3,MACHINERY,MAIL,2,0.06,18,Brand#54,LG CASE,38,9,2,15047.0298
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,AIR,3,0.06,8,Brand#22,JUMBO CAN,47,44,3,56070.2208
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,SHIP,7,0.05,8,Brand#55,JUMBO CAN,47,19,3,19135.888
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,MAIL,6,0.04,8,Brand#44,LG DRUM,13,23,3,42088.16
F,F,A,NONE,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,REG AIR,7,0.08,18,Brand#44,SM BAG,15,23,2,34130.8454
F,F,R,TAKE BACK RETURN,Manufacturer#4,5-LOW,1,AUTOMOBILE,MAIL,3,0.06,8,Brand#41,MED DRUM,40,9,3,14695.8255
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,2,HOUSEHOLD,REG AIR,4,0.05,8,Brand#13,MED PACK,20,14,3,20617.2456
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,2,HOUSEHOLD,MAIL,3,0.01,9,Brand#34,MED JAR,46,32,4,48141.2448
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,2,HOUSEHOLD,SHIP,2,0.05,8,Brand#45,JUMBO CASE,7,35,3,39167.415
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,1,MACHINERY,SHIP,3,0.07,9,Brand#43,JUMBO BAG,41,12,4,19130.2272
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,RAIL,3,0.02,9,Brand#23,LG BAG,35,18,4,30651.5664
O,O,N,NONE,Manufacturer#3,1-URGENT,3,HOUSEHOLD,MAIL,1,0.03,8,Brand#35,MED CASE,27,28,3,29717.604
F,F,A,NONE,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,SHIP,6,0.06,18,Brand#34,JUMBO CAN,48,10,2,12263.2
F,F,A,COLLECT COD,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,MAIL,7,0.07,8,Brand#15,SM JAR,15,34,3,41194.5156
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,4,HOUSEHOLD,TRUCK,2,0.02,9,Brand#34,SM DRUM,7,27,4,44472.3048
F,F,R,COLLECT COD,Manufacturer#4,2-HIGH,0,BUILDING,TRUCK,1,0.03,21,Brand#41,MED CAN,8,9,1,14091.6258
F,F,R,COLLECT COD,Manufacturer#5,5-LOW,0,HOUSEHOLD,MAIL,1,0.06,18,Brand#51,JUMBO CAN,49,10,2,9603.873
F,F,A,NONE,Manufacturer#5,5-LOW,0,HOUSEHOLD,AIR,2,0.07,18,Brand#53,WRAP CAN,49,11,2,18290.0124
F,F,R,DELIVER IN PERSON,Manufacturer#4,5-LOW,0,HOUSEHOLD,AIR,3,0.07,8,Brand#41,SM JAR,11,38,3,39577.95
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,0,BUILDING,RAIL,7,0.04,18,Brand#22,MED CASE,49,8,2,13795.3728
O,O,N,NONE,Manufacturer#1,5-LOW,0,BUILDING,RAIL,4,0.06,8,Brand#13,JUMBO PACK,17,36,3,67462.92
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,MAIL,2,0.03,21,Brand#52,LG PKG,39,33,1,37911.2118
F,F,A,NONE,Manufacturer#1,5-LOW,1,BUILDING,AIR,2,0.04,21,Brand#15,LG DRUM,17,31,1,51824.87
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,SHIP,4,0.06,21,Brand#54,WRAP CASE,46,47,1,65673.7627
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,RAIL,1,0.07,12,Brand#33,WRAP CAN,6,16,0,24235.3536
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,SHIP,7,0.05,9,Brand#21,JUMBO PKG,11,40,4,37965.42
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,4,MACHINERY,AIR,1,0.06,9,Brand#32,MED CASE,15,26,4,34766.3888
O,O,N,NONE,Manufacturer#2,1-URGENT,3,HOUSEHOLD,REG AIR,4,0.05,18,Brand#22,WRAP DRUM,37,32,2,46135.344
O,O,N,NONE,Manufacturer#2,1-URGENT,0,HOUSEHOLD,AIR,3,0.07,9,Brand#25,MED PACK,31,35,4,35633.85
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,0,HOUSEHOLD,SHIP,2,0.08,18,Brand#15,JUMBO DRUM,8,20,2,19203.73
O,O,N,NONE,Manufacturer#5,2-HIGH,0,HOUSEHOLD,TRUCK,2,0.08,18,Brand#52,WRAP PKG,36,18,2,18463.8636
O,O,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,5,0.01,9,Brand#25,WRAP CASE,21,32,4,50197.6384
F,F,A,DELIVER IN PERSON,Manufacturer#1,1-URGENT,0,BUILDING,SHIP,5,0.05,18,Brand#15,SM DRUM,22,10,2,9994.944
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,2,0.01,21,Brand#52,MED JAR,12,38,1,63004.8474
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,SHIP,2,0.07,9,Brand#32,LG CAN,33,26,4,27788.6232
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,AIR,5,0.06,18,Brand#45,JUMBO CAN,13,16,2,17638.8288
F,F,A,NONE,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,FOB,1,0.07,9,Brand#33,WRAP CASE,34,8,4,12875.7024
O,O,N,NONE,Manufacturer#2,2-HIGH,2,AUTOMOBILE,AIR,6,0,21,Brand#25,SM CASE,22,8,1,7213.3152
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,2,AUTOMOBILE,AIR,5,0.02,12,Brand#13,SM CASE,16,10,0,12731.83
O,O,N,NONE,Manufacturer#5,2-HIGH,2,AUTOMOBILE,AIR,1,0.07,9,Brand#54,LG CAN,30,19,4,30289.4865
F,F,R,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,SHIP,3,0.02,18,Brand#51,WRAP BAG,2,28,2,43165.92
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,REG AIR,5,0.07,12,Brand#41,JUMBO PKG,14,33,0,34287.1749
F,F,A,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,MAIL,4,0.07,21,Brand#11,JUMBO PKG,29,12,1,12063.0528
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,RAIL,5,0.05,8,Brand#15,JUMBO JAR,16,19,3,23989.7097
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,AIR,1,0,18,Brand#14,WRAP PKG,40,36,2,49691.88
F,F,A,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,HOUSEHOLD,AIR,5,0,18,Brand#53,LG BOX,42,11,2,11687.4604
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,3,HOUSEHOLD,SHIP,4,0.05,18,Brand#14,LG PACK,7,11,2,14578.2648
