l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,REG AIR,4,0.06,6,Brand#15,19,JUMBO CASE,32,2957,7510.65
F,F,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,3,BUILDING,AIR,6,0.07,2,Brand#41,19,MED CASE,10,2429,27604.5607
F,F,NONE,1,Manufacturer#3,1-URGENT,3,BUILDING,FOB,1,0.08,1,Brand#35,19,WRAP PKG,21,2429,44291.8476
F,F,COLLECT COD,0,Manufacturer#1,1-URGENT,3,BUILDING,SHIP,3,0.04,15,Brand#15,19,WRAP BAG,26,2429,79655.904
F,F,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,3,BUILDING,AIR,7,0.02,18,Brand#25,19,SM CAN,31,2429,19742.9475
F,F,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,MACHINERY,MAIL,5,0.05,5,Brand#33,14,WRAP BAG,15,2958,54154.8
F,F,NONE,4,Manufacturer#4,3-MEDIUM,0,MACHINERY,RAIL,1,0,20,Brand#41,14,LG BAG,2,2958,62246.709
F,F,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,0,BUILDING,REG AIR,6,0.03,14,Brand#25,15,WRAP CAN,31,2959,50813.46
F,F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,1,0,17,Brand#55,15,WRAP CAN,44,2959,1310.8732
F,F,COLLECT COD,1,Manufacturer#2,1-URGENT,0,BUILDING,SHIP,4,0.07,24,Brand#21,15,WRAP BOX,40,2959,35515.095
F,F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,1,BUILDING,FOB,1,0.04,17,Brand#14,24,SM CAN,5,2960,8618.561
F,F,NONE,2,Manufacturer#2,5-LOW,4,AUTOMOBILE,RAIL,5,0.07,12,Brand#23,20,WRAP JAR,19,1853,20075.6124
F,F,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,6,0.01,0,Brand#31,4,JUMBO BOX,34,2961,72998.496
F,F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,2,0.06,22,Brand#43,4,WRAP BAG,24,2961,62703.828
F,F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,0,FURNITURE,FOB,4,0.01,0,Brand#53,5,SM PKG,50,2436,6317.8434
F,F,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,0,FURNITURE,SHIP,1,0.03,1,Brand#34,5,LG CAN,35,2436,46496.6955
F,F,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,3,AUTOMOBILE,SHIP,4,0.03,12,Brand#15,23,JUMBO DRUM,11,2962,35329.7875
F,F,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,0,BUILDING,AIR,1,0.05,13,Brand#44,5,SM PKG,15,2434,80581.5846
F,F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,1,HOUSEHOLD,MAIL,2,0.04,19,Brand#55,3,MED DRUM,37,2441,62039.2156
F,F,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,1,HOUSEHOLD,AIR,1,0.07,10,Brand#43,3,WRAP CAN,35,2441,1733.3352
F,F,NONE,2,Manufacturer#4,1-URGENT,2,BUILDING,RAIL,5,0.07,9,Brand#45,12,LG CAN,33,2963,8749.5
F,F,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,2,BUILDING,RAIL,2,0.05,11,Brand#24,12,LG DRUM,15,2963,39588.9
F,F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,BUILDING,FOB,3,0.05,2,Brand#55,12,LG DRUM,4,2963,5222.46
F,F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,2,BUILDING,SHIP,4,0.04,22,Brand#52,12,JUMBO PKG,34,2963,25680.0528
F,F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,3,BUILDING,RAIL,5,0.06,9,Brand#43,23,MED BAG,4,2964,63656.7129
F,F,NONE,4,Manufacturer#1,5-LOW,3,BUILDING,TRUCK,6,0.05,13,Brand#15,23,SM DRUM,36,2964,19709.344
F,F,COLLECT COD,0,Manufacturer#5,5-LOW,3,BUILDING,AIR,1,0.05,14,Brand#52,23,MED CAN,1,2964,30482.6522
F,F,NONE,3,Manufacturer#1,5-LOW,3,BUILDING,RAIL,4,0.07,6,Brand#11,23,SM CAN,32,2964,2714.6097
F,F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,4,AUTOMOBILE,RAIL,2,0.05,1,Brand#44,13,LG CAN,25,451,36231.04
F,F,COLLECT COD,0,Manufacturer#1,5-LOW,4,AUTOMOBILE,TRUCK,1,0.05,0,Brand#15,13,JUMBO CASE,2,451,38961.44
F,F,NONE,1,Manufacturer#2,5-LOW,3,AUTOMOBILE,AIR,5,0.06,1,Brand#24,23,SM CAN,49,2962,46387.6686
F,F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,TRUCK,2,0.06,10,Brand#11,11,WRAP PACK,39,2965,14089.8534
F,F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,1,HOUSEHOLD,FOB,1,0.01,17,Brand#15,24,MED CASE,16,2966,30302.4267
F,F,NONE,2,Manufacturer#2,2-HIGH,3,FURNITURE,MAIL,5,0.06,9,Brand#21,19,SM CASE,24,2967,39104.065
F,F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,2,BUILDING,TRUCK,1,0.01,12,Brand#32,18,LG CAN,48,2968,59219.7556
F,F,COLLECT COD,2,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,1,0.03,21,Brand#54,13,MED PACK,13,2969,53235.0308
F,F,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,MAIL,5,0.01,4,Brand#51,10,WRAP JAR,14,2970,57371.503
F,F,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,2,0.04,4,Brand#33,24,WRAP CASE,34,2971,50966.322
F,F,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,4,BUILDING,FOB,3,0.08,17,Brand#55,10,MED CASE,2,2972,58106.0812
F,F,NONE,1,Manufacturer#3,2-HIGH,4,BUILDING,FOB,6,0.04,24,Brand#35,10,LG BAG,34,2972,24420.84
F,F,COLLECT COD,3,Manufacturer#1,2-HIGH,4,BUILDING,FOB,2,0.01,6,Brand#13,10,MED CASE,6,2972,14532.9264
F,F,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,1,FURNITURE,RAIL,1,0.07,21,Brand#11,1,WRAP DRUM,41,2973,82021.7376
F,F,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,1,FURNITURE,SHIP,4,0.03,13,Brand#52,1,WRAP PACK,43,2973,2774.96
F,F,COLLECT COD,2,Manufacturer#4,2-HIGH,4,BUILDING,AIR,4,0.02,8,Brand#42,20,LG JAR,34,2974,38872.8704
F,F,NONE,3,Manufacturer#3,2-HIGH,4,BUILDING,REG AIR,3,0.05,23,Brand#35,20,JUMBO PACK,36,2974,11462.49
F,F,NONE,1,Manufacturer#1,2-HIGH,4,BUILDING,FOB,2,0.06,3,Brand#13,20,LG BOX,16,2974,15992.502
F,F,COLLECT COD,2,Manufacturer#1,2-HIGH,4,BUILDING,REG AIR,1,0.04,12,Brand#15,20,MED CAN,9,2974,5298.639
F,F,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,1,0.08,15,Brand#52,24,JUMBO PKG,29,2971,33213.888
F,F,COLLECT COD,4,Manufacturer#2,3-MEDIUM,4,FURNITURE,AIR,1,0.03,20,Brand#23,4,WRAP CAN,16,2975,27575.669
F,F,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,FURNITURE,MAIL,4,0.06,23,Brand#42,4,MED CAN,6,2975,42161.0112
F,F,COLLECT COD,3,Manufacturer#3,5-LOW,1,MACHINERY,RAIL,1,0.05,7,Brand#34,1,LG PKG,47,889,74256.8904
F,F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,2,BUILDING,SHIP,1,0.02,8,Brand#35,18,LG BAG,30,2976,43016.904
F,F,NONE,1,Manufacturer#1,3-MEDIUM,2,BUILDING,AIR,2,0,1,Brand#15,18,JUMBO BAG,11,2976,65158.974
F,F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,SHIP,3,0.07,15,Brand#41,16,MED DRUM,15,1785,10066.1022
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,SHIP,1,0.08,20,Brand#25,16,JUMBO JAR,39,1785,3651.588
F,F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,FOB,2,0.04,13,Brand#15,16,SM CASE,16,1785,63871.7452
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,REG AIR,4,0.02,8,Brand#21,16,LG BOX,4,1785,39509.63
F,F,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,2,0.01,3,Brand#22,10,JUMBO CAN,38,2977,58466.261
F,F,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,4,AUTOMOBILE,AIR,4,0,15,Brand#44,20,WRAP PKG,11,1774,5956.35
F,F,COLLECT COD,0,Manufacturer#5,5-LOW,4,AUTOMOBILE,REG AIR,3,0.05,14,Brand#51,20,SM DRUM,50,1774,20030.1075
F,F,NONE,1,Manufacturer#4,5-LOW,4,AUTOMOBILE,REG AIR,5,0.08,2,Brand#43,20,MED PKG,43,1774,67123.0106
F,F,NONE,1,Manufacturer#4,5-LOW,4,AUTOMOBILE,RAIL,2,0.01,1,Brand#44,20,JUMBO PACK,1,1774,21143.6056
F,F,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,SHIP,1,0.04,23,Brand#14,21,WRAP BAG,32,1075,41503.5348
F,F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,REG AIR,2,0.04,2,Brand#44,21,JUMBO BOX,39,1075,13307.04
F,F,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,4,0.02,7,Brand#21,10,SM PKG,41,2977,24298.176
F,F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,3,0.02,6,Brand#55,10,LG PKG,14,2977,4883.22
F,F,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,5,0.02,17,Brand#52,10,SM BOX,2,2977,42813.0708
F,F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,1,0.03,11,Brand#41,10,WRAP CAN,22,2977,52134.3
F,F,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,1,AUTOMOBILE,REG AIR,3,0.02,19,Brand#21,2,LG CAN,4,2978,31521.6
F,F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,AUTOMOBILE,MAIL,1,0.01,12,Brand#34,2,MED JAR,16,2978,55079.388
F,F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,AUTOMOBILE,FOB,2,0.04,7,Brand#33,2,LG BOX,30,2978,29976.9015
F,F,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,1,AUTOMOBILE,RAIL,5,0.03,6,Brand#41,2,LG BOX,25,2978,81772.01
F,F,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,4,AUTOMOBILE,SHIP,5,0,12,Brand#55,20,LG CAN,37,2979,34695.0925
F,F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,2,BUILDING,SHIP,6,0.03,12,Brand#42,18,JUMBO BOX,10,769,13749.12
F,F,COLLECT COD,1,Manufacturer#4,5-LOW,2,BUILDING,RAIL,3,0.03,3,Brand#44,18,WRAP PKG,4,769,11892.7008
F,F,NONE,4,Manufacturer#1,5-LOW,2,BUILDING,SHIP,2,0.07,20,Brand#12,18,MED JAR,35,769,41450.112
F,F,COLLECT COD,4,Manufacturer#5,5-LOW,2,BUILDING,TRUCK,1,0.06,10,Brand#52,18,LG BAG,38,769,25608.8745
F,F,COLLECT COD,0,Manufacturer#3,5-LOW,4,HOUSEHOLD,MAIL,3,0.01,5,Brand#31,4,LG BOX,8,1772,40343.7348
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.05,1,Brand#35,23,WRAP CASE,44,2980,68837.436
F,F,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,4,BUILDING,REG AIR,2,0.05,1,Brand#25,20,MED PACK,15,2981,21244.68
F,F,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,3,HOUSEHOLD,SHIP,2,0.02,16,Brand#15,22,JUMBO PKG,8,2982,16064.6976
F,F,NONE,0,Manufacturer#4,2-HIGH,0,FURNITURE,AIR,4,0.06,14,Brand#43,15,JUMBO BOX,50,1567,37921.95
F,F,NONE,4,Manufacturer#3,2-HIGH,0,FURNITURE,REG AIR,5,0.02,10,Brand#31,15,LG CAN,45,1567,39571.632
F,F,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,1,FURNITURE,FOB,3,0.03,14,Brand#14,17,JUMBO DRUM,9,2113,38358.36
F,F,NONE,1,Manufacturer#3,1-URGENT,4,FURNITURE,TRUCK,3,0.06,24,Brand#32,10,JUMBO BOX,21,2983,26325.5424
F,F,COLLECT COD,4,Manufacturer#3,1-URGENT,4,FURNITURE,AIR,5,0.07,10,Brand#32,10,JUMBO JAR,26,2983,62287.5162
F,F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,4,FURNITURE,REG AIR,2,0.03,19,Brand#54,10,SM CASE,17,2983,43082.0268
F,F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,1,0.05,15,Brand#21,1,WRAP CAN,20,2984,14421.778
F,F,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,2,0.01,3,Brand#45,1,JUMBO PACK,44,2984,51160.851
F,F,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,3,FURNITURE,MAIL,2,0.04,22,Brand#12,23,LG PACK,12,2985,35216.9928
F,F,NONE,3,Manufacturer#5,1-URGENT,4,FURNITURE,SHIP,3,0.07,23,Brand#51,4,LG PKG,1,2986,12984.03
F,F,COLLECT COD,3,Manufacturer#1,1-URGENT,4,FURNITURE,TRUCK,1,0.02,22,Brand#14,4,LG JAR,4,2986,2715.0304
F,F,NONE,1,Manufacturer#3,1-URGENT,4,FURNITURE,REG AIR,4,0,3,Brand#33,4,WRAP PKG,15,2986,41074.6464
F,F,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,TRUCK,5,0,19,Brand#51,10,WRAP BOX,42,2987,20288.8608
F,F,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,MAIL,3,0.08,18,Brand#32,10,SM DRUM,35,2987,16625.9412
F,F,NONE,0,Manufacturer#2,1-URGENT,3,BUILDING,AIR,4,0.06,15,Brand#21,19,WRAP JAR,8,2988,59683.4568
F,F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,2,0.07,8,Brand#54,24,SM CASE,48,2989,2208.3222
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,2,AUTOMOBILE,SHIP,4,0.08,22,Brand#42,18,SM DRUM,5,2990,27629.67
F,F,NONE,3,Manufacturer#2,2-HIGH,2,AUTOMOBILE,AIR,3,0.06,22,Brand#21,18,JUMBO BAG,17,2990,21869.601
F,F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,2,AUTOMOBILE,REG AIR,2,0.05,21,Brand#21,18,JUMBO DRUM,6,2990,20827.125
F,F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,2,AUTOMOBILE,REG AIR,5,0.04,2,Brand#22,18,LG PKG,8,2990,19165.344
F,F,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,4,0.06,2,Brand#13,16,JUMBO BAG,46,2991,11466.236
F,F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,2,0,10,Brand#53,16,MED BOX,5,2991,26536.012
F,F,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,1,0.07,20,Brand#31,16,WRAP BOX,6,2991,38142.495
F,F,COLLECT COD,4,Manufacturer#5,3-MEDIUM,0,BUILDING,AIR,4,0.05,20,Brand#55,0,LG PACK,4,2992,33671.75
F,F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,BUILDING,RAIL,1,0.01,18,Brand#24,0,SM DRUM,27,2992,57065.4392
F,F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,BUILDING,REG AIR,3,0.05,19,Brand#32,0,SM CASE,43,2992,42795
F,F,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,4,MACHINERY,REG AIR,1,0.07,10,Brand#31,13,SM CASE,18,2993,51152.2056
F,F,COLLECT COD,1,Manufacturer#4,2-HIGH,4,MACHINERY,MAIL,6,0.02,24,Brand#45,13,SM BAG,43,2993,8838.1755
F,F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,4,MACHINERY,AIR,5,0,1,Brand#31,13,LG BOX,26,2993,27449.8497
F,F,NONE,1,Manufacturer#1,2-HIGH,4,MACHINERY,AIR,3,0.01,3,Brand#13,13,SM CAN,40,2993,27024.384
F,F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,4,MACHINERY,TRUCK,2,0.03,7,Brand#51,13,MED BOX,6,2993,16849.2096
F,F,NONE,4,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,4,0.04,11,Brand#41,24,LG PACK,27,2989,43667.9564
F,F,COLLECT COD,3,Manufacturer#1,2-HIGH,1,FURNITURE,AIR,5,0.04,7,Brand#12,17,SM JAR,21,2994,7413.021
F,F,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,FURNITURE,TRUCK,4,0.07,10,Brand#11,17,SM DRUM,27,2994,44467.8144
F,F,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,FURNITURE,MAIL,6,0.01,2,Brand#54,17,LG JAR,37,2994,4609.9872
F,F,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,4,BUILDING,MAIL,2,0.02,10,Brand#15,13,SM BAG,31,1318,2213.6478
F,F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,4,BUILDING,TRUCK,3,0.07,3,Brand#14,13,SM JAR,7,1318,10692.972
F,F,COLLECT COD,3,Manufacturer#5,2-HIGH,4,BUILDING,FOB,1,0.06,19,Brand#55,13,JUMBO BOX,7,1318,16690.167
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,TRUCK,2,0.05,13,Brand#24,14,JUMBO BAG,45,2995,33261.4
F,F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,MAIL,3,0.07,24,Brand#34,14,SM BOX,7,2995,46235.9585
F,F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,1,0.03,7,Brand#45,1,LG JAR,50,2039,53048.52
F,F,COLLECT COD,0,Manufacturer#2,1-URGENT,1,FURNITURE,REG AIR,6,0.01,14,Brand#23,1,JUMBO BOX,3,2996,19398.9176
F,F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,FURNITURE,REG AIR,2,0.08,21,Brand#35,1,JUMBO CASE,35,2996,65302.5555
F,F,COLLECT COD,0,Manufacturer#4,1-URGENT,1,FURNITURE,TRUCK,4,0,5,Brand#41,1,WRAP BOX,15,2996,28405.3374
F,F,NONE,3,Manufacturer#1,1-URGENT,1,HOUSEHOLD,FOB,7,0.05,7,Brand#15,3,JUMBO CAN,48,2255,42138.624
F,F,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,3,FURNITURE,SHIP,1,0,11,Brand#53,19,LG PACK,6,2997,76030.571
F,F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,3,FURNITURE,REG AIR,3,0.06,24,Brand#34,19,JUMBO PACK,11,2997,14150.3571
F,F,NONE,1,Manufacturer#2,1-URGENT,3,FURNITURE,REG AIR,5,0.02,17,Brand#24,7,JUMBO BOX,27,2998,12112.6464
F,F,COLLECT COD,3,Manufacturer#1,5-LOW,0,HOUSEHOLD,REG AIR,3,0.05,22,Brand#15,15,MED JAR,3,1693,44729.23
F,F,COLLECT COD,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,RAIL,4,0.08,21,Brand#45,15,LG CASE,32,1693,14131.251
F,F,NONE,4,Manufacturer#1,5-LOW,0,HOUSEHOLD,TRUCK,2,0.04,10,Brand#11,15,MED PACK,18,1693,31137.12
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,4,HOUSEHOLD,AIR,5,0.01,19,Brand#45,11,WRAP CASE,46,2999,8320.752
F,F,NONE,3,Manufacturer#1,2-HIGH,4,HOUSEHOLD,REG AIR,1,0.08,7,Brand#13,11,WRAP CAN,25,2999,34452.8424
F,F,COLLECT COD,4,Manufacturer#2,5-LOW,4,AUTOMOBILE,MAIL,2,0,11,Brand#23,20,SM DRUM,21,3000,24066.82
F,F,COLLECT COD,0,Manufacturer#1,1-URGENT,3,FURNITURE,TRUCK,2,0.05,16,Brand#11,7,LG CASE,39,2998,27419.22
F,F,NONE,0,Manufacturer#5,1-URGENT,3,FURNITURE,SHIP,6,0.02,14,Brand#51,7,MED PACK,33,2998,41050.9
F,F,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,FOB,2,0.02,16,Brand#34,6,JUMBO JAR,31,3001,5947.326
F,F,NONE,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,MAIL,5,0.07,9,Brand#32,13,SM BOX,6,3002,4389.894
F,F,NONE,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,SHIP,3,0.05,18,Brand#34,13,MED CAN,36,3002,31674.7332
F,F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,TRUCK,4,0.08,14,Brand#25,6,SM BOX,2,3001,44730.2496
F,F,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,1,FURNITURE,TRUCK,3,0.04,17,Brand#53,2,MED CASE,8,3003,30366.819
F,F,NONE,4,Manufacturer#2,2-HIGH,3,MACHINERY,SHIP,4,0.03,20,Brand#22,23,MED CASE,29,3004,72949.1224
F,F,COLLECT COD,0,Manufacturer#4,2-HIGH,3,MACHINERY,AIR,7,0.07,15,Brand#42,23,MED CAN,6,3004,7501.8636
F,F,COLLECT COD,3,Manufacturer#3,2-HIGH,3,MACHINERY,FOB,6,0.08,23,Brand#33,23,WRAP DRUM,48,3004,63698.824
F,F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,3,MACHINERY,REG AIR,1,0.03,1,Brand#31,23,MED BAG,38,3004,38062.95
F,F,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,5,0.03,16,Brand#12,23,MED DRUM,18,3004,8299.8168
F,F,NONE,4,Manufacturer#4,1-URGENT,4,BUILDING,REG AIR,4,0.05,4,Brand#42,10,LG CAN,1,3005,35890.074
F,F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,RAIL,2,0.06,21,Brand#41,9,LG PACK,19,3006,62695.4976
F,F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,SHIP,4,0,21,Brand#11,9,LG JAR,6,3006,40918.3731
F,F,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,REG AIR,1,0.08,13,Brand#35,9,LG CASE,38,3006,8797.707
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,AIR,5,0.04,4,Brand#23,9,SM PKG,25,3006,34929.272
F,F,COLLECT COD,4,Manufacturer#4,3-MEDIUM,0,MACHINERY,TRUCK,1,0,13,Brand#44,5,MED DRUM,43,3007,39569.9904
F,F,NONE,2,Manufacturer#5,1-URGENT,4,BUILDING,REG AIR,5,0.04,8,Brand#54,10,LG CAN,5,3005,32983.2594
F,F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,6,0.01,22,Brand#55,7,JUMBO JAR,12,1443,7973.2254
F,F,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,1,FURNITURE,RAIL,2,0.04,24,Brand#35,2,MED DRUM,6,3008,5661.747
F,F,COLLECT COD,1,Manufacturer#3,5-LOW,1,FURNITURE,RAIL,4,0.04,2,Brand#32,2,SM JAR,3,3008,56256.9282
F,F,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,1,FURNITURE,RAIL,3,0.05,23,Brand#23,2,JUMBO CASE,16,3008,72472.7934
F,F,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,1,FURNITURE,REG AIR,7,0.03,4,Brand#32,2,SM BOX,8,3008,60702.9984
F,F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,MACHINERY,REG AIR,3,0,9,Brand#34,6,WRAP CAN,5,3009,48703.8048
F,F,COLLECT COD,3,Manufacturer#1,2-HIGH,1,AUTOMOBILE,SHIP,1,0.06,23,Brand#13,1,LG PKG,41,3010,14049.146
F,F,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,SHIP,1,0.06,20,Brand#35,4,WRAP PKG,3,2173,84734.544
F,F,COLLECT COD,1,Manufacturer#4,1-URGENT,4,MACHINERY,TRUCK,1,0.07,1,Brand#45,10,WRAP JAR,17,390,43942.7328
F,F,COLLECT COD,3,Manufacturer#2,5-LOW,1,AUTOMOBILE,FOB,2,0.07,6,Brand#22,1,JUMBO CASE,40,1004,27140.022
F,F,NONE,2,Manufacturer#1,5-LOW,1,AUTOMOBILE,SHIP,1,0.03,8,Brand#11,1,JUMBO PKG,7,1004,4196.8836
F,F,COLLECT COD,2,Manufacturer#2,5-LOW,1,AUTOMOBILE,REG AIR,3,0.02,9,Brand#25,1,SM PACK,3,1004,3407.7312
F,F,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,4,MACHINERY,TRUCK,7,0.07,2,Brand#45,11,LG CASE,8,806,30302.3644
F,F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,4,MACHINERY,TRUCK,6,0.01,17,Brand#24,11,SM CASE,49,806,1460.2679
F,F,COLLECT COD,3,Manufacturer#4,5-LOW,4,MACHINERY,SHIP,1,0,23,Brand#42,11,MED PKG,10,806,54570.8196
F,F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,0,BUILDING,TRUCK,1,0.06,9,Brand#35,5,MED CASE,31,3011,5795.04
F,F,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,SHIP,1,0.07,17,Brand#32,5,LG DRUM,1,3012,30239.601
F,F,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,MAIL,2,0.02,8,Brand#35,5,LG BOX,33,3012,12820.2228
F,F,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,4,0.08,4,Brand#11,7,WRAP BOX,21,1443,51249.0528
