l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,groupcol,aggcol
O,O,N,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,1,0.06,0.06,19,Brand#53,11,10565,38
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,AIR,2,0.07,0.03,21,Brand#53,3,10566,37
O,O,N,NONE,1,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,AIR,3,0.01,0,24,Brand#14,3,10566,21
O,O,N,NONE,4,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,SHIP,1,0.04,0.05,4,Brand#24,3,10566,23
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,MAIL,1,0.07,0.03,17,Brand#45,22,10567,37
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,FOB,2,0,0.09,12,Brand#35,22,10567,18
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,1,0.05,0.07,22,Brand#53,20,10568,47
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,RAIL,2,0,0.08,24,Brand#52,10,10569,8
F,F,R,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,TRUCK,1,0,0.1,9,Brand#31,10,10569,1
O,O,N,NONE,2,Manufacturer#3,1-URGENT,3,FURNITURE,FOB,3,0,0.08,18,Brand#31,19,10570,41
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,3,FURNITURE,TRUCK,6,0.01,0.1,4,Brand#13,19,10570,35
O,O,N,COLLECT COD,0,Manufacturer#3,1-URGENT,3,FURNITURE,TRUCK,2,0.06,0.08,16,Brand#35,19,10570,42
O,O,N,COLLECT COD,3,Manufacturer#3,1-URGENT,3,FURNITURE,SHIP,1,0.03,0.04,22,Brand#35,19,10570,15
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,3,FURNITURE,AIR,5,0.02,0.1,9,Brand#31,19,10570,44
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,3,FURNITURE,REG AIR,4,0,0.05,0,Brand#21,19,10570,48
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,4,FURNITURE,RAIL,2,0.01,0.09,3,Brand#25,13,10571,30
F,F,R,NONE,0,Manufacturer#3,5-LOW,4,FURNITURE,MAIL,1,0,0.1,16,Brand#34,13,10571,21
O,O,N,COLLECT COD,1,Manufacturer#5,1-URGENT,0,FURNITURE,TRUCK,3,0.02,0.03,3,Brand#54,16,10572,9
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,0,FURNITURE,SHIP,5,0.06,0,16,Brand#43,16,10572,12
O,O,N,COLLECT COD,3,Manufacturer#3,1-URGENT,0,FURNITURE,REG AIR,6,0.04,0.1,22,Brand#34,16,10572,33
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,0,FURNITURE,TRUCK,2,0.07,0.07,5,Brand#13,16,10572,42
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,0,FURNITURE,AIR,1,0.03,0.05,16,Brand#55,16,10572,3
O,O,N,NONE,4,Manufacturer#3,1-URGENT,0,FURNITURE,MAIL,4,0.08,0.05,10,Brand#34,16,10572,49
O,O,N,NONE,2,Manufacturer#3,1-URGENT,0,FURNITURE,AIR,7,0.07,0.01,8,Brand#34,16,10572,41
F,F,R,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,MAIL,3,0.07,0.02,24,Brand#52,17,10573,28
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,MAIL,1,0,0.03,18,Brand#33,17,10573,32
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,AIR,2,0.07,0.04,12,Brand#12,17,10573,6
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,4,0.05,0.09,14,Brand#34,0,10574,24
O,O,N,NONE,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,5,0,0.03,9,Brand#41,0,10574,42
O,O,N,NONE,3,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,2,0.06,0.06,22,Brand#51,0,10574,37
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,3,0.04,0.02,9,Brand#22,0,10574,44
O,O,N,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,1,0.01,0.05,18,Brand#52,0,10574,46
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,6,0.01,0.07,7,Brand#42,0,10574,24
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,2,FURNITURE,REG AIR,2,0.05,0.06,14,Brand#22,18,10575,4
O,O,N,NONE,2,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,1,0.08,0.07,18,Brand#25,18,10575,11
O,O,N,NONE,2,Manufacturer#4,2-HIGH,2,FURNITURE,AIR,3,0.06,0.03,18,Brand#42,18,10575,25
O,O,N,NONE,1,Manufacturer#2,2-HIGH,2,FURNITURE,AIR,4,0.03,0.03,24,Brand#21,18,10575,17
O,O,N,NONE,1,Manufacturer#2,5-LOW,4,MACHINERY,MAIL,2,0.06,0,24,Brand#25,10,10576,17
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,4,MACHINERY,REG AIR,3,0.08,0.08,10,Brand#54,10,10576,28
O,O,N,COLLECT COD,0,Manufacturer#3,5-LOW,4,MACHINERY,AIR,1,0.03,0.1,5,Brand#32,10,10576,42
O,O,N,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,1,0.07,0.04,4,Brand#33,17,10577,42
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.04,0.04,18,Brand#52,17,10577,44
F,F,A,NONE,0,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,TRUCK,6,0.05,0.02,16,Brand#15,4,10578,36
F,F,A,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,SHIP,4,0.06,0.02,2,Brand#35,4,10578,48
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,AIR,5,0.08,0.05,0,Brand#25,4,10578,21
F,F,R,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,1,0.08,0.1,22,Brand#44,4,10578,29
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,AIR,2,0.03,0,23,Brand#41,4,10578,39
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,SHIP,7,0.01,0.05,22,Brand#11,4,10578,31
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,RAIL,3,0.08,0.07,23,Brand#51,4,10578,29
F,F,A,NONE,1,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,SHIP,1,0.06,0.06,3,Brand#42,20,10579,6
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,SHIP,1,0.02,0.1,22,Brand#14,5,10580,33
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,RAIL,3,0.05,0.07,14,Brand#11,5,10580,24
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,AIR,4,0.04,0.09,21,Brand#44,5,10580,7
F,F,A,NONE,0,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,AIR,2,0.06,0.03,16,Brand#51,5,10580,23
F,F,R,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,FOB,6,0.07,0,0,Brand#55,5,10580,9
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,FOB,5,0.03,0.07,9,Brand#55,5,10580,40
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,2,MACHINERY,RAIL,3,0.01,0.03,18,Brand#43,12,10581,31
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,MACHINERY,SHIP,2,0.02,0.04,18,Brand#15,12,10581,20
F,F,A,COLLECT COD,4,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,1,0.01,0.07,10,Brand#33,12,10581,13
F,F,A,COLLECT COD,4,Manufacturer#2,2-HIGH,2,MACHINERY,RAIL,2,0.02,0.1,13,Brand#22,12,10582,33
F,F,R,NONE,3,Manufacturer#3,2-HIGH,2,MACHINERY,MAIL,3,0.02,0.08,22,Brand#32,12,10582,6
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,2,MACHINERY,REG AIR,1,0,0.02,24,Brand#21,12,10582,19
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,4,0.01,0.09,17,Brand#35,12,10582,19
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,MAIL,4,0.05,0.08,21,Brand#32,0,10583,49
O,O,N,COLLECT COD,2,Manufacturer#1,3-MEDIUM,0,FURNITURE,REG AIR,5,0,0.06,8,Brand#13,0,10583,7
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,FURNITURE,REG AIR,1,0.06,0.08,10,Brand#54,0,10583,19
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,RAIL,2,0,0.08,21,Brand#32,0,10583,23
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,SHIP,3,0.01,0.06,18,Brand#33,0,10583,11
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,4,HOUSEHOLD,FOB,2,0.07,0.06,4,Brand#54,20,10584,49
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,4,HOUSEHOLD,MAIL,1,0.03,0.1,18,Brand#32,20,10584,20
O,O,N,NONE,1,Manufacturer#4,5-LOW,4,MACHINERY,TRUCK,1,0.06,0.01,24,Brand#42,4,10585,25
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,BUILDING,RAIL,5,0.01,0.03,24,Brand#32,15,10586,47
F,F,A,COLLECT COD,1,Manufacturer#4,2-HIGH,0,BUILDING,AIR,4,0.04,0.08,24,Brand#41,15,10586,28
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,0,BUILDING,SHIP,6,0.03,0.04,8,Brand#54,15,10586,40
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,0,BUILDING,RAIL,2,0.08,0.04,6,Brand#25,15,10586,40
F,F,A,NONE,3,Manufacturer#4,2-HIGH,0,BUILDING,RAIL,1,0.02,0,22,Brand#44,15,10586,1
F,F,A,COLLECT COD,0,Manufacturer#4,2-HIGH,0,BUILDING,SHIP,3,0.01,0.03,16,Brand#45,15,10586,16
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,4,MACHINERY,FOB,3,0.08,0,7,Brand#25,20,10587,48
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,4,MACHINERY,TRUCK,4,0.06,0,7,Brand#32,20,10587,34
F,F,A,NONE,3,Manufacturer#4,3-MEDIUM,4,MACHINERY,RAIL,1,0.05,0.09,19,Brand#43,20,10587,48
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,4,MACHINERY,FOB,2,0.05,0.04,10,Brand#45,20,10587,11
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,1,0.04,0,14,Brand#42,15,10588,27
F,F,R,COLLECT COD,4,Manufacturer#3,5-LOW,0,BUILDING,FOB,4,0.05,0.07,10,Brand#33,14,10589,39
F,F,A,NONE,2,Manufacturer#4,5-LOW,0,BUILDING,RAIL,2,0,0.06,9,Brand#42,14,10589,38
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,0,BUILDING,TRUCK,3,0.02,0.07,19,Brand#11,14,10589,7
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,0,BUILDING,FOB,5,0.07,0.09,24,Brand#55,14,10589,46
F,F,A,COLLECT COD,1,Manufacturer#4,5-LOW,0,BUILDING,REG AIR,1,0.02,0.02,24,Brand#45,14,10589,41
F,F,R,COLLECT COD,3,Manufacturer#5,1-URGENT,2,FURNITURE,SHIP,1,0.04,0.04,19,Brand#51,12,10590,49
O,O,N,NONE,2,Manufacturer#2,1-URGENT,0,BUILDING,SHIP,2,0.05,0.06,21,Brand#21,15,10591,24
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,0,BUILDING,REG AIR,3,0.08,0.01,18,Brand#22,15,10591,21
O,O,N,NONE,2,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,1,0.07,0.06,21,Brand#35,15,10591,46
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,5,0.01,0.03,18,Brand#32,6,10592,38
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,RAIL,6,0.05,0.08,4,Brand#22,6,10592,44
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,4,0.07,0.03,23,Brand#51,6,10592,43
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,AIR,1,0.04,0.08,5,Brand#21,6,10592,43
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,REG AIR,3,0.01,0.09,8,Brand#12,6,10592,5
O,O,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,RAIL,7,0.05,0.03,7,Brand#15,6,10592,36
O,O,N,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,FOB,2,0.03,0.04,4,Brand#43,6,10592,42
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,SHIP,2,0,0.09,14,Brand#55,24,10593,10
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,SHIP,3,0.07,0.04,12,Brand#22,24,10593,2
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,REG AIR,1,0.07,0.06,21,Brand#42,24,10593,25
O,O,N,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,AIR,4,0.01,0.09,9,Brand#51,24,10593,49
F,F,R,NONE,0,Manufacturer#2,1-URGENT,0,FURNITURE,REG AIR,5,0.07,0,16,Brand#25,14,10594,25
F,F,R,COLLECT COD,2,Manufacturer#2,1-URGENT,0,FURNITURE,FOB,6,0.04,0.01,8,Brand#22,14,10594,34
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,0,FURNITURE,AIR,1,0.08,0.08,21,Brand#41,14,10594,34
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,FURNITURE,TRUCK,4,0.03,0.1,0,Brand#12,14,10594,27
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,FURNITURE,TRUCK,7,0.01,0.03,19,Brand#43,14,10594,25
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,0,FURNITURE,FOB,2,0.04,0.06,16,Brand#44,14,10594,26
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,0,FURNITURE,MAIL,3,0,0.1,7,Brand#42,14,10594,18
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,4,HOUSEHOLD,REG AIR,3,0.06,0.04,4,Brand#33,4,10595,34
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,4,HOUSEHOLD,MAIL,2,0.08,0.03,4,Brand#33,4,10595,30
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,REG AIR,1,0.01,0.04,0,Brand#23,4,10595,15
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,4,HOUSEHOLD,FOB,4,0.02,0.1,18,Brand#11,4,10595,35
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,2,0.02,0.09,8,Brand#55,11,10596,25
F,F,A,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,1,0.01,0,16,Brand#14,11,10596,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,4,0.06,0.05,9,Brand#21,11,10596,40
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,3,0.06,0.05,14,Brand#41,11,10596,24
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,1,BUILDING,AIR,4,0.04,0.01,17,Brand#53,3,10597,37
O,O,N,COLLECT COD,4,Manufacturer#3,5-LOW,1,BUILDING,TRUCK,3,0.05,0.09,4,Brand#34,3,10597,43
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,1,BUILDING,RAIL,1,0.02,0,22,Brand#41,3,10597,13
O,O,N,NONE,0,Manufacturer#2,5-LOW,1,BUILDING,SHIP,2,0.04,0.08,5,Brand#23,3,10597,35
F,F,A,COLLECT COD,2,Manufacturer#2,5-LOW,3,FURNITURE,SHIP,5,0.08,0.03,18,Brand#24,22,10598,46
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,3,FURNITURE,REG AIR,3,0.01,0.05,7,Brand#41,22,10598,6
F,F,R,COLLECT COD,3,Manufacturer#5,5-LOW,3,FURNITURE,FOB,2,0.08,0.1,7,Brand#53,22,10598,45
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,3,FURNITURE,SHIP,4,0.04,0.05,6,Brand#13,22,10598,18
F,F,A,NONE,4,Manufacturer#2,5-LOW,3,FURNITURE,FOB,1,0.01,0.07,11,Brand#24,22,10598,4
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,FURNITURE,AIR,1,0.08,0.03,4,Brand#11,17,10599,18
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,1,FURNITURE,TRUCK,2,0,0.1,7,Brand#13,17,10599,19
F,F,R,NONE,4,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.08,0.09,13,Brand#31,5,10600,23
F,F,A,NONE,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,2,0.01,0.01,2,Brand#45,5,10600,26
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,MAIL,1,0.08,0.08,7,Brand#22,5,10600,18
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,4,MACHINERY,REG AIR,1,0.03,0.08,9,Brand#51,4,10601,22
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,1,AUTOMOBILE,TRUCK,3,0.04,0.03,22,Brand#45,2,10602,35
F,F,A,NONE,0,Manufacturer#5,2-HIGH,1,AUTOMOBILE,REG AIR,1,0,0.03,15,Brand#53,2,10602,46
F,F,R,NONE,1,Manufacturer#1,2-HIGH,1,AUTOMOBILE,SHIP,4,0.03,0.1,17,Brand#14,2,10602,9
F,F,R,COLLECT COD,1,Manufacturer#2,2-HIGH,1,AUTOMOBILE,MAIL,2,0.01,0.06,24,Brand#22,2,10602,11
F,F,R,COLLECT COD,3,Manufacturer#2,2-HIGH,1,AUTOMOBILE,AIR,5,0,0.05,22,Brand#25,2,10602,39
O,O,N,NONE,3,Manufacturer#1,2-HIGH,1,BUILDING,MAIL,5,0,0.01,19,Brand#11,3,10603,45
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,1,BUILDING,RAIL,3,0.07,0.03,7,Brand#25,3,10603,34
O,O,N,COLLECT COD,1,Manufacturer#5,2-HIGH,1,BUILDING,AIR,2,0,0.09,24,Brand#55,3,10603,21
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,BUILDING,FOB,6,0.02,0.09,21,Brand#25,3,10603,44
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,1,BUILDING,MAIL,1,0.03,0.04,24,Brand#15,3,10603,1
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,BUILDING,TRUCK,4,0.01,0.04,20,Brand#14,3,10603,32
F,F,A,COLLECT COD,1,Manufacturer#4,3-MEDIUM,0,BUILDING,FOB,2,0.04,0.01,3,Brand#41,16,10604,15
F,F,R,COLLECT COD,1,Manufacturer#1,3-MEDIUM,0,BUILDING,MAIL,4,0.07,0.1,3,Brand#12,16,10604,20
F,F,A,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,BUILDING,MAIL,1,0.06,0.03,14,Brand#53,16,10604,37
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,0,BUILDING,REG AIR,6,0.01,0.09,9,Brand#21,16,10604,7
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,BUILDING,FOB,3,0.03,0.05,22,Brand#34,16,10604,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,0,BUILDING,RAIL,5,0.08,0.07,24,Brand#43,16,10604,17
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,4,BUILDING,FOB,2,0.02,0,8,Brand#51,4,10605,38
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,4,BUILDING,REG AIR,1,0.02,0.08,18,Brand#52,4,10605,35
F,F,A,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,AIR,5,0.08,0.05,9,Brand#25,17,10606,37
F,F,R,NONE,3,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,SHIP,1,0.08,0,22,Brand#53,17,10606,32
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,TRUCK,6,0.07,0.07,20,Brand#42,17,10606,7
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,TRUCK,7,0.01,0.02,12,Brand#52,17,10606,20
F,F,A,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,SHIP,2,0.05,0.1,4,Brand#23,17,10606,40
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,TRUCK,3,0.03,0,12,Brand#12,17,10606,19
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,MAIL,4,0.06,0.06,13,Brand#12,17,10606,44
O,O,N,COLLECT COD,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,5,0.08,0,15,Brand#34,18,10607,3
O,O,N,NONE,2,Manufacturer#2,2-HIGH,2,HOUSEHOLD,RAIL,6,0.02,0.06,12,Brand#25,18,10607,15
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,2,HOUSEHOLD,MAIL,7,0.04,0.1,12,Brand#45,18,10607,34
O,O,N,COLLECT COD,3,Manufacturer#5,2-HIGH,2,HOUSEHOLD,AIR,2,0.01,0.02,22,Brand#55,18,10607,4
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,2,HOUSEHOLD,AIR,1,0.05,0.02,16,Brand#41,18,10607,30
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,SHIP,3,0.06,0.01,3,Brand#34,18,10607,38
O,O,N,COLLECT COD,0,Manufacturer#1,2-HIGH,2,HOUSEHOLD,FOB,4,0.08,0.06,0,Brand#12,18,10607,30
F,F,A,NONE,1,Manufacturer#1,5-LOW,2,AUTOMOBILE,MAIL,2,0.03,0.02,17,Brand#15,12,10608,50
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,2,AUTOMOBILE,SHIP,5,0.01,0,14,Brand#35,12,10608,32
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,2,AUTOMOBILE,FOB,3,0,0.1,7,Brand#25,12,10608,11
F,F,R,COLLECT COD,1,Manufacturer#2,5-LOW,2,AUTOMOBILE,AIR,4,0.08,0.01,17,Brand#24,12,10608,42
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,2,AUTOMOBILE,MAIL,1,0.03,0.09,4,Brand#35,12,10608,14
O,O,N,COLLECT COD,1,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,FOB,2,0.02,0.08,2,Brand#33,15,10609,22
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,AIR,1,0.04,0.02,16,Brand#43,15,10609,5
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,AIR,2,0.07,0.03,18,Brand#52,17,10610,10
F,F,A,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,TRUCK,1,0.04,0.03,14,Brand#22,17,10610,4
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,4,FURNITURE,SHIP,2,0.02,0.1,10,Brand#25,10,10611,31
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,4,FURNITURE,MAIL,1,0.03,0.01,4,Brand#21,10,10611,9
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,FOB,1,0.02,0.07,12,Brand#13,17,10612,50
O,O,N,NONE,3,Manufacturer#3,2-HIGH,2,FURNITURE,MAIL,5,0.08,0.05,22,Brand#31,8,10613,11
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,2,FURNITURE,REG AIR,2,0.04,0.1,22,Brand#51,8,10613,15
O,O,N,COLLECT COD,0,Manufacturer#1,2-HIGH,2,FURNITURE,SHIP,6,0.03,0.06,15,Brand#12,8,10613,46
O,O,N,COLLECT COD,2,Manufacturer#5,2-HIGH,2,FURNITURE,FOB,3,0.08,0.1,12,Brand#51,8,10613,20
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,FURNITURE,TRUCK,4,0.06,0.1,14,Brand#35,8,10613,15
O,O,N,COLLECT COD,0,Manufacturer#3,2-HIGH,2,FURNITURE,AIR,1,0.06,0.06,14,Brand#31,8,10613,11
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,1,AUTOMOBILE,FOB,4,0.03,0.01,4,Brand#42,24,10614,24
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,1,AUTOMOBILE,REG AIR,3,0,0.05,19,Brand#14,24,10614,44
O,O,N,COLLECT COD,0,Manufacturer#1,5-LOW,1,AUTOMOBILE,TRUCK,2,0.04,0.01,5,Brand#12,24,10614,44
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,1,AUTOMOBILE,AIR,6,0.02,0.05,4,Brand#32,24,10614,50
