l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,NONE,3,Manufacturer#2,5-LOW,2,HOUSEHOLD,AIR,1,0.07,6,Brand#25,8,LG PKG,41,1303,19707.2208
F,F,COLLECT COD,3,Manufacturer#4,5-LOW,2,HOUSEHOLD,RAIL,3,0.06,22,Brand#43,8,SM DRUM,41,1303,22710.051
F,F,COLLECT COD,2,Manufacturer#4,5-LOW,2,HOUSEHOLD,RAIL,5,0,21,Brand#43,8,WRAP BAG,13,1303,47612.1186
F,F,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,0,AUTOMOBILE,MAIL,4,0.01,22,Brand#24,5,JUMBO PACK,21,1304,10955.712
F,F,NONE,1,Manufacturer#3,3-MEDIUM,0,BUILDING,REG AIR,1,0.07,17,Brand#33,14,MED CASE,8,1305,71878.752
F,F,COLLECT COD,1,Manufacturer#2,1-URGENT,0,AUTOMOBILE,AIR,5,0.06,17,Brand#23,5,SM BAG,7,1304,34171.0458
F,F,NONE,1,Manufacturer#3,1-URGENT,0,AUTOMOBILE,MAIL,2,0.06,1,Brand#35,5,LG PACK,44,1304,50753.9528
F,F,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,MACHINERY,TRUCK,5,0.02,2,Brand#22,16,LG PACK,14,1306,1424.2272
F,F,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,RAIL,2,0,10,Brand#55,5,SM CASE,2,1307,9687.096
F,F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,FOB,4,0.01,10,Brand#12,5,WRAP PKG,38,1307,39007.683
F,F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,RAIL,1,0.03,11,Brand#31,5,MED BOX,10,1307,49950.12
F,F,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,0,FURNITURE,AIR,3,0,7,Brand#51,15,WRAP CASE,29,285,40965.6555
F,F,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,0,FURNITURE,SHIP,2,0.08,0,Brand#51,15,MED PKG,44,285,20842.7856
F,F,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,0,FURNITURE,MAIL,1,0.03,4,Brand#34,15,MED DRUM,47,285,47816.8678
F,F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,3,0.07,24,Brand#34,15,SM PACK,25,265,15230.6112
F,F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,FOB,1,0.05,8,Brand#54,15,WRAP CAN,42,265,24390.189
F,F,NONE,2,Manufacturer#4,1-URGENT,0,MACHINERY,REG AIR,2,0.08,18,Brand#42,14,MED PKG,35,1308,3837.354
F,F,NONE,1,Manufacturer#1,1-URGENT,0,MACHINERY,MAIL,1,0.04,24,Brand#13,14,WRAP CAN,27,1308,32862.816
F,F,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,0,MACHINERY,TRUCK,3,0.01,14,Brand#23,14,WRAP PACK,13,1308,27571.4016
F,F,NONE,2,Manufacturer#5,1-URGENT,4,BUILDING,FOB,1,0,18,Brand#52,13,MED BOX,47,584,70292.26
F,F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,3,FURNITURE,MAIL,6,0.06,3,Brand#23,19,LG PACK,27,1309,21138.1296
F,F,COLLECT COD,2,Manufacturer#2,2-HIGH,3,FURNITURE,TRUCK,4,0.05,18,Brand#22,19,MED JAR,17,1309,67116.564
F,F,COLLECT COD,2,Manufacturer#5,2-HIGH,3,FURNITURE,REG AIR,5,0.02,18,Brand#54,19,SM PKG,25,1309,911.7844
F,F,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,0,MACHINERY,AIR,1,0.05,10,Brand#15,16,SM JAR,43,1306,36024.5844
F,F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,4,BUILDING,MAIL,1,0,12,Brand#35,11,LG BOX,1,1310,36887.8293
F,F,COLLECT COD,0,Manufacturer#1,3-MEDIUM,1,FURNITURE,RAIL,5,0.02,15,Brand#14,24,SM CAN,5,1311,39386.5725
F,F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,1,FURNITURE,AIR,7,0.01,7,Brand#35,24,MED BOX,16,1311,61745.9514
F,F,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,1,FURNITURE,REG AIR,4,0.05,15,Brand#45,24,MED DRUM,3,1311,67391.72
F,F,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,BUILDING,REG AIR,2,0.04,23,Brand#24,19,SM CASE,45,1312,44153.2728
F,F,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,3,BUILDING,RAIL,6,0.07,20,Brand#42,19,JUMBO PACK,7,1312,40132.992
F,F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,RAIL,2,0.01,7,Brand#34,7,WRAP BAG,28,1313,7685.568
F,F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,MAIL,1,0.06,23,Brand#35,7,MED DRUM,21,1313,29260.836
F,F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,FOB,3,0.08,9,Brand#21,7,JUMBO PKG,33,1313,92196.5
F,F,COLLECT COD,1,Manufacturer#1,2-HIGH,3,FURNITURE,AIR,7,0.05,2,Brand#11,19,MED CAN,26,1309,33551.28
F,F,NONE,1,Manufacturer#3,1-URGENT,3,AUTOMOBILE,SHIP,2,0.03,3,Brand#33,6,JUMBO CAN,14,225,70536.472
F,F,NONE,2,Manufacturer#1,3-MEDIUM,3,MACHINERY,MAIL,4,0.01,12,Brand#12,6,SM CASE,26,668,20430.187
F,F,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,MACHINERY,REG AIR,2,0,2,Brand#23,6,WRAP BAG,19,668,64300.47
F,F,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,AIR,2,0.03,20,Brand#51,14,JUMBO BAG,20,1314,28566.9309
F,F,NONE,0,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,REG AIR,5,0.01,16,Brand#35,14,LG JAR,38,1314,2776.6284
F,F,COLLECT COD,1,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,1,0,17,Brand#13,19,SM BAG,29,1315,46949.562
F,F,NONE,1,Manufacturer#2,3-MEDIUM,3,BUILDING,REG AIR,3,0.02,17,Brand#23,19,LG DRUM,16,1315,10595.13
F,F,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,BUILDING,RAIL,1,0.06,8,Brand#54,0,SM BOX,3,1316,34566.168
F,F,NONE,4,Manufacturer#2,1-URGENT,1,HOUSEHOLD,REG AIR,1,0.05,13,Brand#25,24,WRAP CASE,13,1317,7505.568
F,F,COLLECT COD,0,Manufacturer#5,1-URGENT,1,HOUSEHOLD,SHIP,2,0.08,5,Brand#51,24,SM JAR,13,1317,37928.94
F,F,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,1,HOUSEHOLD,MAIL,3,0.06,10,Brand#43,24,WRAP DRUM,18,1317,35187.635
F,F,COLLECT COD,1,Manufacturer#2,1-URGENT,4,BUILDING,FOB,2,0.05,24,Brand#24,13,WRAP CASE,8,1318,31384.2
F,F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,4,BUILDING,FOB,1,0.04,19,Brand#15,13,SM CAN,24,1318,21406.8096
F,F,NONE,3,Manufacturer#1,2-HIGH,0,MACHINERY,SHIP,2,0.03,7,Brand#13,0,SM BOX,20,1319,25079.6637
F,F,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,0,MACHINERY,REG AIR,1,0.01,20,Brand#42,0,JUMBO PKG,27,1319,35655.7838
F,F,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,3,MACHINERY,RAIL,1,0.06,15,Brand#14,19,MED BOX,35,1171,10116.9189
F,F,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,3,MACHINERY,AIR,4,0.08,18,Brand#13,19,MED BAG,48,1171,19977.7704
F,F,COLLECT COD,1,Manufacturer#1,2-HIGH,2,AUTOMOBILE,FOB,5,0.01,17,Brand#13,12,MED JAR,49,1320,32820.228
F,F,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,2,AUTOMOBILE,SHIP,6,0.01,16,Brand#53,12,JUMBO CASE,16,1320,27965.834
F,F,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,3,FURNITURE,TRUCK,5,0.03,19,Brand#55,22,MED CAN,23,1321,15300.36
F,F,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,3,FURNITURE,TRUCK,4,0.06,16,Brand#14,22,MED DRUM,3,1321,12158.727
F,F,COLLECT COD,2,Manufacturer#4,5-LOW,3,FURNITURE,AIR,1,0.04,21,Brand#45,22,LG CAN,19,1321,45410.5258
F,F,COLLECT COD,2,Manufacturer#2,5-LOW,3,FURNITURE,REG AIR,3,0.05,18,Brand#25,22,WRAP BAG,1,1321,38004.351
F,F,COLLECT COD,3,Manufacturer#3,5-LOW,3,FURNITURE,REG AIR,6,0.03,22,Brand#32,22,WRAP BOX,5,1321,25916.8273
F,F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,AIR,4,0.06,16,Brand#51,6,MED BOX,34,1322,66638.434
F,F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,FOB,2,0.05,4,Brand#24,6,LG PKG,27,1322,63797.6566
F,F,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,2,0.06,2,Brand#42,8,MED CASE,31,1323,35955.0555
F,F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,TRUCK,1,0.07,21,Brand#51,8,WRAP BOX,31,1323,35190.2516
F,F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,MAIL,4,0.07,21,Brand#25,8,MED DRUM,3,1323,15143.4576
F,F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,1,FURNITURE,RAIL,4,0,11,Brand#13,24,JUMBO CAN,19,313,40185.6
F,F,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,3,BUILDING,AIR,1,0.03,20,Brand#35,23,LG BAG,8,1324,57012.2784
F,F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,AIR,5,0.01,18,Brand#12,12,SM JAR,50,1325,32779.5264
F,F,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,FOB,1,0.02,1,Brand#22,12,SM BOX,45,1325,26621.8537
F,F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,TRUCK,6,0.03,11,Brand#23,12,MED PACK,41,1325,28014.623
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,AIR,4,0.01,18,Brand#22,12,SM BOX,39,1325,82629.2016
F,F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,4,0.08,0,Brand#21,10,WRAP PACK,32,1326,76393.38
F,F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,1,0.06,24,Brand#24,10,LG DRUM,14,1326,21793.9904
F,F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,6,0.04,14,Brand#41,10,WRAP JAR,44,1326,48802.482
F,F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,2,0.06,16,Brand#14,10,LG PKG,30,1326,63911.925
F,F,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,0,MACHINERY,AIR,2,0,0,Brand#41,5,WRAP BAG,28,1327,26137.3
F,F,NONE,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,3,0.01,6,Brand#34,9,MED CAN,36,1328,34253.128
F,F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,FOB,7,0.04,17,Brand#33,9,LG PACK,11,1328,43139.025
F,F,NONE,2,Manufacturer#2,2-HIGH,2,AUTOMOBILE,RAIL,5,0,21,Brand#25,9,LG PACK,36,1328,67031.7648
F,F,NONE,2,Manufacturer#3,3-MEDIUM,1,FURNITURE,REG AIR,3,0,18,Brand#32,24,SM JAR,23,313,76339.3176
F,F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,FURNITURE,AIR,5,0.05,24,Brand#52,24,SM PACK,29,313,43072.8192
F,F,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,2,HOUSEHOLD,REG AIR,3,0.06,3,Brand#41,21,MED BAG,25,1329,10205.1288
F,F,NONE,0,Manufacturer#1,3-MEDIUM,0,MACHINERY,REG AIR,4,0.06,15,Brand#13,0,MED DRUM,28,1330,12661.1514
F,F,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,0,MACHINERY,FOB,5,0.03,16,Brand#12,0,WRAP DRUM,46,1330,45438.302
F,F,NONE,4,Manufacturer#4,3-MEDIUM,0,MACHINERY,AIR,2,0.05,11,Brand#42,0,MED CAN,17,1330,28769.5488
F,F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,0,MACHINERY,MAIL,6,0.01,2,Brand#13,15,JUMBO BAG,38,1331,54594.036
F,F,COLLECT COD,4,Manufacturer#4,2-HIGH,4,HOUSEHOLD,AIR,3,0.01,20,Brand#41,20,SM JAR,15,1332,32302.5248
F,F,COLLECT COD,0,Manufacturer#5,2-HIGH,4,HOUSEHOLD,AIR,1,0.01,14,Brand#54,20,MED BOX,38,1332,44060.6295
F,F,NONE,4,Manufacturer#5,2-HIGH,4,HOUSEHOLD,REG AIR,2,0.08,11,Brand#53,20,WRAP CASE,32,1332,89811.8496
F,F,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,0,MACHINERY,REG AIR,5,0.02,9,Brand#53,15,LG CAN,14,1331,6165.1002
F,F,NONE,4,Manufacturer#5,3-MEDIUM,0,MACHINERY,REG AIR,1,0.01,10,Brand#53,15,LG CASE,26,1331,41836.48
F,F,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,MAIL,4,0.07,13,Brand#51,15,JUMBO PKG,14,432,33415.7184
F,F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,1,0.07,6,Brand#41,22,JUMBO PACK,27,1333,43093.783
F,F,NONE,4,Manufacturer#3,1-URGENT,2,BUILDING,RAIL,6,0.01,20,Brand#33,18,LG DRUM,2,1334,51300.8832
F,F,COLLECT COD,2,Manufacturer#4,1-URGENT,2,BUILDING,RAIL,3,0.07,8,Brand#41,18,LG JAR,19,1334,28285.0148
F,F,NONE,1,Manufacturer#2,1-URGENT,2,BUILDING,REG AIR,1,0.07,1,Brand#21,18,WRAP BAG,19,1334,67063.6392
F,F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,4,MACHINERY,TRUCK,2,0.08,2,Brand#44,20,LG DRUM,12,1335,5039.5104
F,F,NONE,3,Manufacturer#2,1-URGENT,2,BUILDING,AIR,2,0.05,22,Brand#21,8,WRAP BOX,40,1336,25600.1592
F,F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,MAIL,5,0.08,10,Brand#55,0,LG BAG,26,1337,76559.274
F,F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,RAIL,3,0.03,16,Brand#44,0,WRAP CAN,11,1337,10525.13
F,F,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,2,AUTOMOBILE,AIR,5,0.08,24,Brand#53,8,WRAP CASE,42,1338,63624.2706
F,F,COLLECT COD,2,Manufacturer#5,2-HIGH,2,AUTOMOBILE,MAIL,6,0.01,21,Brand#53,8,SM DRUM,12,1338,16352.55
F,F,NONE,3,Manufacturer#5,2-HIGH,2,AUTOMOBILE,TRUCK,4,0.08,6,Brand#51,8,SM CAN,29,1338,25379.4816
F,F,NONE,4,Manufacturer#1,2-HIGH,2,AUTOMOBILE,TRUCK,2,0.01,11,Brand#12,8,MED PACK,39,1338,48531.719
F,F,COLLECT COD,4,Manufacturer#4,1-URGENT,4,AUTOMOBILE,AIR,4,0.07,4,Brand#42,4,LG JAR,4,1339,62396.769
F,F,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,4,AUTOMOBILE,FOB,5,0.05,17,Brand#44,4,SM JAR,8,1339,67257.3168
F,F,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,4,AUTOMOBILE,REG AIR,2,0.05,0,Brand#54,4,LG PACK,11,1339,44656.38
F,F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,RAIL,1,0.03,16,Brand#42,2,LG CASE,30,1340,1079.39
F,F,NONE,4,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,3,0.01,4,Brand#43,2,SM BOX,44,1340,52006.534
F,F,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,1,BUILDING,MAIL,1,0.01,13,Brand#35,17,LG DRUM,29,1341,32096.27
F,F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,4,MACHINERY,TRUCK,1,0.04,21,Brand#33,20,MED JAR,27,1335,54617.28
F,F,NONE,0,Manufacturer#1,1-URGENT,2,HOUSEHOLD,RAIL,1,0.08,5,Brand#15,8,MED JAR,39,1342,14732.6592
F,F,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,2,HOUSEHOLD,TRUCK,5,0.07,10,Brand#22,8,LG CAN,24,1342,13398.56
F,F,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,HOUSEHOLD,RAIL,3,0,6,Brand#42,8,WRAP PACK,2,1342,57375.5712
F,F,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,2,HOUSEHOLD,RAIL,2,0.05,7,Brand#32,8,LG CAN,16,1342,30053.51
F,F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,MAIL,3,0.06,22,Brand#41,17,WRAP BOX,1,1343,34060.5804
F,F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,SHIP,2,0.08,22,Brand#13,24,JUMBO PACK,18,1344,45287.3472
F,F,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,RAIL,4,0.01,15,Brand#31,24,WRAP CAN,5,1344,29614.5171
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,TRUCK,1,0.08,21,Brand#23,17,LG BAG,41,1343,39303.894
F,F,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,4,HOUSEHOLD,SHIP,4,0.07,20,Brand#22,20,WRAP JAR,33,1345,56345.6257
F,F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,MACHINERY,FOB,2,0.08,9,Brand#32,4,MED CAN,33,1346,53146.0125
F,F,COLLECT COD,2,Manufacturer#4,5-LOW,4,MACHINERY,MAIL,1,0.06,21,Brand#42,4,MED JAR,35,1346,45271.6596
F,F,COLLECT COD,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,SHIP,3,0,17,Brand#35,21,SM DRUM,7,1347,88242
F,F,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,2,HOUSEHOLD,FOB,4,0,0,Brand#52,21,MED PKG,33,1347,52531.4112
F,F,COLLECT COD,2,Manufacturer#5,2-HIGH,2,HOUSEHOLD,TRUCK,1,0.08,8,Brand#51,21,JUMBO BAG,38,1347,7472.0555
F,F,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,AIR,1,0.04,18,Brand#24,13,JUMBO DRUM,43,1348,32190.112
F,F,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,REG AIR,2,0.08,14,Brand#52,13,JUMBO CAN,43,1348,53675.6402
F,F,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,RAIL,2,0.01,18,Brand#54,9,JUMBO CASE,3,1349,19069.827
F,F,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,AUTOMOBILE,RAIL,6,0.06,23,Brand#23,22,LG PKG,2,1350,60897.2098
F,F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,3,AUTOMOBILE,SHIP,4,0.01,6,Brand#51,22,SM CAN,21,1350,57224.846
F,F,NONE,1,Manufacturer#2,1-URGENT,2,FURNITURE,FOB,6,0.03,3,Brand#21,21,LG JAR,8,1351,6411.8784
F,F,COLLECT COD,3,Manufacturer#1,1-URGENT,2,FURNITURE,TRUCK,4,0.08,22,Brand#14,21,WRAP BAG,42,1351,60732.17
F,F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,FOB,2,0.08,7,Brand#44,14,WRAP PACK,31,1352,6329.6632
F,F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,TRUCK,3,0.08,5,Brand#14,14,SM BAG,12,1352,52988.734
F,F,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,SHIP,4,0.05,19,Brand#53,14,WRAP DRUM,26,1352,25260.624
F,F,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,SHIP,5,0.05,20,Brand#43,14,MED BOX,47,1352,31118.332
F,F,COLLECT COD,2,Manufacturer#2,1-URGENT,3,HOUSEHOLD,AIR,2,0.05,8,Brand#21,23,LG DRUM,30,1353,33531.68
F,F,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,3,HOUSEHOLD,FOB,4,0.04,16,Brand#41,23,LG CASE,28,1353,53269.472
F,F,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,FOB,2,0.08,18,Brand#53,20,JUMBO BAG,22,1002,28458.5728
F,F,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,4,HOUSEHOLD,MAIL,2,0.02,3,Brand#22,20,MED CASE,40,1345,59852.304
F,F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,2,0.02,5,Brand#44,18,WRAP PACK,43,610,9276.102
F,F,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,5,0.04,20,Brand#51,18,SM JAR,44,610,4043.77
F,F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,MACHINERY,MAIL,3,0.01,21,Brand#31,1,LG JAR,29,21,6191.9774
F,F,COLLECT COD,2,Manufacturer#1,1-URGENT,1,MACHINERY,FOB,4,0.05,8,Brand#11,1,WRAP PACK,20,21,67211.095
F,F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,MACHINERY,SHIP,5,0.07,22,Brand#14,1,LG BOX,36,21,15581.0556
F,F,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,1,MACHINERY,TRUCK,1,0.01,17,Brand#12,1,SM JAR,45,21,17064.756
F,F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,AUTOMOBILE,TRUCK,2,0.06,14,Brand#53,12,LG DRUM,22,1354,7196.0448
F,F,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,2,AUTOMOBILE,AIR,3,0.01,11,Brand#51,12,WRAP CASE,15,1354,47009.5416
F,F,COLLECT COD,4,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,3,0.03,10,Brand#34,20,MED PACK,6,1355,59057.0246
F,F,COLLECT COD,0,Manufacturer#4,1-URGENT,3,FURNITURE,REG AIR,1,0.05,16,Brand#44,6,JUMBO DRUM,9,1356,35492.688
F,F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,AIR,5,0.06,4,Brand#12,13,LG PKG,18,1357,11956.2352
F,F,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,4,0.07,18,Brand#32,13,LG BAG,19,1357,13507.9128
F,F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,AIR,3,0.08,0,Brand#21,13,SM DRUM,32,1357,24058.944
F,F,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,REG AIR,1,0.02,18,Brand#33,13,SM BAG,10,1357,25087.284
F,F,NONE,2,Manufacturer#5,2-HIGH,2,FURNITURE,TRUCK,2,0.07,9,Brand#55,21,JUMBO BAG,14,1358,14459.5594
F,F,COLLECT COD,0,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,3,0.05,0,Brand#21,21,MED JAR,20,1358,42445.6577
F,F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,1,0.08,2,Brand#22,21,LG CAN,30,1358,71584.149
F,F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,2,AUTOMOBILE,REG AIR,2,0.07,2,Brand#11,12,MED CASE,8,1359,13505.232
F,F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,SHIP,1,0.03,21,Brand#32,12,JUMBO DRUM,45,1359,8388.2344
F,F,NONE,0,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,3,0.06,15,Brand#23,12,SM CAN,28,132,7084.686
F,F,COLLECT COD,2,Manufacturer#3,2-HIGH,2,FURNITURE,AIR,1,0.04,9,Brand#35,12,SM CAN,24,132,24766.263
F,F,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,4,BUILDING,AIR,1,0.07,23,Brand#24,20,MED BAG,14,1355,12326.22
F,F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,4,BUILDING,RAIL,6,0,2,Brand#25,20,MED BOX,40,1355,15421.7063
F,F,COLLECT COD,0,Manufacturer#5,2-HIGH,4,AUTOMOBILE,SHIP,2,0.05,14,Brand#52,20,WRAP BAG,23,121,33033.987
F,F,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,REG AIR,5,0.08,4,Brand#45,17,MED DRUM,3,1360,48430.1406
F,F,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,MAIL,4,0.08,1,Brand#53,17,JUMBO CASE,13,1360,10979.0208
F,F,COLLECT COD,3,Manufacturer#5,5-LOW,3,MACHINERY,TRUCK,1,0.05,23,Brand#51,22,WRAP JAR,17,1361,7544.8296
F,F,NONE,4,Manufacturer#1,5-LOW,3,MACHINERY,FOB,2,0.01,20,Brand#11,22,LG JAR,39,1361,29936.1874
F,F,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,FOB,6,0.02,6,Brand#15,4,SM BAG,6,1362,23539.509
F,F,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,2,MACHINERY,REG AIR,2,0.05,8,Brand#24,9,MED BAG,3,1363,6437.7
F,F,COLLECT COD,3,Manufacturer#4,5-LOW,4,FURNITURE,TRUCK,1,0.05,6,Brand#43,4,MED CASE,24,1364,23556.6324
F,F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,AUTOMOBILE,AIR,1,0.02,21,Brand#41,21,SM BAG,2,1365,68162.724
F,F,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,AUTOMOBILE,RAIL,7,0.06,17,Brand#55,21,LG BOX,50,1365,36947.592
