l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,3,BUILDING,FOB,4,0.01,12,Brand#43,WRAP CASE,24,29,0,48978.5205
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,4,0.08,12,Brand#34,MED DRUM,47,2,0,3791.98
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.04,18,Brand#34,SM PKG,16,44,2,58903.2576
F,F,R,NONE,Manufacturer#3,1-URGENT,0,HOUSEHOLD,FOB,3,0.02,9,Brand#34,LG DRUM,33,10,4,17441.335
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,0,HOUSEHOLD,AIR,1,0.04,21,Brand#54,LG DRUM,5,23,1,39238.3082
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,0,HOUSEHOLD,SHIP,4,0,21,Brand#42,SM PACK,30,27,1,42531.0669
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,0,HOUSEHOLD,RAIL,2,0,18,Brand#52,SM PKG,2,31,2,42900.2304
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,2,0.06,18,Brand#23,LG JAR,20,11,2,12967.3577
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,2,0.05,9,Brand#33,LG CAN,1,41,4,68834.7114
F,F,A,NONE,Manufacturer#3,1-URGENT,4,BUILDING,TRUCK,2,0.05,9,Brand#33,JUMBO CASE,7,32,4,36264.3008
O,O,N,NONE,Manufacturer#1,2-HIGH,4,MACHINERY,AIR,1,0.01,21,Brand#12,JUMBO DRUM,12,40,1,36596.28
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,HOUSEHOLD,TRUCK,3,0.08,9,Brand#42,JUMBO BOX,35,27,4,45651.33
F,F,A,COLLECT COD,Manufacturer#1,5-LOW,2,BUILDING,RAIL,2,0.04,18,Brand#14,LG JAR,9,41,2,68401.0257
F,F,R,NONE,Manufacturer#3,5-LOW,3,AUTOMOBILE,AIR,4,0.04,21,Brand#31,LG JAR,32,34,1,39449.1868
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,SHIP,1,0.02,12,Brand#41,LG CASE,45,24,0,42434.9088
O,O,N,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,3,0.05,18,Brand#15,JUMBO JAR,3,48,2,58538.2368
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,4,AUTOMOBILE,MAIL,2,0.04,21,Brand#12,MED PKG,41,40,1,39517.52
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,4,AUTOMOBILE,REG AIR,1,0,9,Brand#24,WRAP CAN,34,20,4,27795.04
F,F,R,COLLECT COD,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,REG AIR,2,0.04,21,Brand#11,MED BOX,25,13,1,14838.9605
F,F,R,COLLECT COD,Manufacturer#5,2-HIGH,3,AUTOMOBILE,REG AIR,6,0.06,8,Brand#51,JUMBO PACK,30,13,3,18909.8299
F,F,A,COLLECT COD,Manufacturer#5,2-HIGH,3,AUTOMOBILE,MAIL,5,0.04,18,Brand#55,JUMBO CASE,25,26,2,23553.0126
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,3,AUTOMOBILE,SHIP,4,0.05,21,Brand#31,JUMBO DRUM,23,1,1,1011.2548
F,F,R,COLLECT COD,Manufacturer#4,2-HIGH,3,AUTOMOBILE,FOB,7,0.04,18,Brand#43,WRAP BAG,26,19,2,26700.9831
F,F,R,TAKE BACK RETURN,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,1,0.01,21,Brand#12,JUMBO BAG,16,34,1,35650.615
F,F,R,COLLECT COD,Manufacturer#2,2-HIGH,0,HOUSEHOLD,TRUCK,1,0.05,18,Brand#22,MED CASE,42,24,2,25403.2416
F,F,R,TAKE BACK RETURN,Manufacturer#4,2-HIGH,0,HOUSEHOLD,TRUCK,2,0.02,9,Brand#43,JUMBO BAG,43,32,4,47253.6064
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,0,HOUSEHOLD,REG AIR,3,0.07,12,Brand#22,JUMBO BOX,3,50,0,55443.8
F,F,R,TAKE BACK RETURN,Manufacturer#5,2-HIGH,0,HOUSEHOLD,MAIL,5,0,8,Brand#53,MED JAR,7,5,3,4797.038
F,P,A,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,MAIL,5,0.02,18,Brand#53,LG BAG,10,19,2,17158.8829
O,P,N,NONE,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,RAIL,1,0.03,21,Brand#15,LG DRUM,31,22,1,27089.8232
F,P,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,MAIL,3,0.07,8,Brand#34,MED BOX,28,18,3,32244.5088
O,O,N,COLLECT COD,Manufacturer#1,5-LOW,3,AUTOMOBILE,AIR,4,0.08,21,Brand#11,JUMBO PKG,29,27,1,25445.502
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,3,AUTOMOBILE,REG AIR,3,0.02,12,Brand#45,MED DRUM,3,49,0,70546.8778
O,O,N,NONE,Manufacturer#4,2-HIGH,3,AUTOMOBILE,TRUCK,1,0.05,9,Brand#42,MED PACK,24,38,4,64535.9624
O,O,N,NONE,Manufacturer#2,2-HIGH,3,AUTOMOBILE,FOB,2,0.04,18,Brand#22,SM JAR,7,19,2,29920.6908
F,F,R,DELIVER IN PERSON,Manufacturer#1,1-URGENT,0,FURNITURE,TRUCK,4,0.01,21,Brand#11,MED BAG,20,49,1,51088.3065
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,SHIP,1,0,8,Brand#14,SM JAR,20,29,3,47490.1245
O,O,N,COLLECT COD,Manufacturer#5,5-LOW,4,HOUSEHOLD,AIR,1,0.08,8,Brand#55,JUMBO PACK,1,19,3,16132.8867
O,O,N,NONE,Manufacturer#1,2-HIGH,3,MACHINERY,FOB,4,0.02,8,Brand#12,MED DRUM,2,8,3,9998.8616
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,3,MACHINERY,FOB,3,0,18,Brand#14,WRAP JAR,45,15,2,13924.638
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,3,FURNITURE,REG AIR,2,0.03,18,Brand#43,JUMBO PACK,25,28,2,37124.6232
O,O,N,NONE,Manufacturer#5,2-HIGH,3,FURNITURE,TRUCK,1,0.06,8,Brand#52,LG BAG,32,47,3,49498.05
F,F,R,NONE,Manufacturer#3,5-LOW,0,HOUSEHOLD,FOB,1,0.06,9,Brand#32,LG JAR,42,31,4,40844.0872
F,F,A,TAKE BACK RETURN,Manufacturer#3,5-LOW,2,BUILDING,RAIL,6,0.03,8,Brand#33,SM CAN,28,44,3,61186.3296
F,F,R,COLLECT COD,Manufacturer#2,1-URGENT,4,HOUSEHOLD,AIR,4,0.06,8,Brand#24,JUMBO BAG,25,16,3,22978.4464
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,RAIL,4,0.07,12,Brand#33,WRAP BAG,7,35,0,36294.048
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,RAIL,1,0,9,Brand#25,JUMBO BAG,47,32,4,39727.5136
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,3,0.05,21,Brand#41,WRAP PKG,2,35,1,34201.552
O,O,N,NONE,Manufacturer#1,5-LOW,1,MACHINERY,RAIL,1,0.04,8,Brand#13,JUMBO CASE,18,22,3,19345.986
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,1,MACHINERY,MAIL,4,0.04,21,Brand#43,JUMBO PKG,17,39,1,46370.9532
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,3,MACHINERY,FOB,1,0.03,21,Brand#53,WRAP CAN,49,33,1,57204.9324
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,3,MACHINERY,FOB,5,0.01,12,Brand#42,WRAP PKG,38,49,0,69386.9645
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,3,MACHINERY,SHIP,2,0.02,12,Brand#22,LG JAR,45,3,0,3497.9136
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,4,AUTOMOBILE,AIR,3,0.02,8,Brand#51,JUMBO CASE,33,19,3,19917.6506
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,4,AUTOMOBILE,TRUCK,2,0.03,21,Brand#45,MED BAG,27,21,1,24829.8561
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,AIR,2,0.06,12,Brand#44,LG DRUM,18,17,0,19356.7338
F,F,R,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,BUILDING,RAIL,3,0.07,12,Brand#35,SM JAR,33,37,0,60163.1396
F,F,R,DELIVER IN PERSON,Manufacturer#3,1-URGENT,0,BUILDING,REG AIR,4,0.02,8,Brand#32,LG PKG,21,24,3,30392.4576
F,F,R,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,2,0.07,9,Brand#35,SM CASE,22,6,4,9422.136
F,F,A,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,AIR,1,0.06,9,Brand#25,JUMBO CASE,22,29,4,40701.5
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,3,BUILDING,RAIL,5,0.03,12,Brand#42,MED PKG,28,11,0,15350.39
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,3,BUILDING,AIR,1,0.01,21,Brand#41,WRAP PKG,26,48,1,55838.9424
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,SHIP,2,0.05,8,Brand#31,JUMBO DRUM,48,19,3,20148.417
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,3,BUILDING,RAIL,5,0.02,18,Brand#35,MED PACK,26,26,2,45974.8224
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,2,0.05,12,Brand#34,MED PKG,14,7,0,12064.7163
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,1,0.02,18,Brand#54,SM DRUM,23,34,2,34380.8374
O,O,N,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,6,0.03,12,Brand#53,JUMBO PKG,10,18,0,31571.3052
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,3,0.02,8,Brand#23,SM PACK,14,46,3,54763.0184
F,F,R,DELIVER IN PERSON,Manufacturer#1,1-URGENT,4,AUTOMOBILE,FOB,3,0.05,21,Brand#15,LG BAG,32,16,1,13883.4864
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,3,FURNITURE,AIR,1,0.06,18,Brand#32,WRAP DRUM,27,24,2,29002.3848
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,1,BUILDING,TRUCK,1,0.06,18,Brand#33,LG PACK,10,45,2,47799.297
F,F,A,NONE,Manufacturer#2,5-LOW,1,AUTOMOBILE,AIR,4,0.02,18,Brand#25,JUMBO BOX,36,32,2,38159.1392
F,F,R,NONE,Manufacturer#2,5-LOW,1,AUTOMOBILE,MAIL,3,0.04,8,Brand#25,SM BAG,3,32,3,53986.448
F,F,R,COLLECT COD,Manufacturer#4,2-HIGH,2,AUTOMOBILE,RAIL,2,0.06,18,Brand#43,JUMBO PACK,25,21,2,27843.4674
F,F,R,DELIVER IN PERSON,Manufacturer#3,2-HIGH,2,AUTOMOBILE,REG AIR,1,0.02,8,Brand#35,LG JAR,18,19,3,23376.27
O,P,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,0,MACHINERY,MAIL,1,0.02,9,Brand#21,LG DRUM,8,29,4,27270.1616
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,0,MACHINERY,MAIL,2,0,8,Brand#45,MED BOX,34,24,3,27541.2672
F,F,A,NONE,Manufacturer#5,1-URGENT,0,BUILDING,AIR,5,0.02,9,Brand#54,JUMBO BOX,49,28,4,45462.7936
F,F,A,NONE,Manufacturer#2,1-URGENT,0,BUILDING,REG AIR,2,0.07,9,Brand#25,LG CAN,33,12,4,17705.7648
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,4,0.07,18,Brand#51,SM PACK,30,29,2,47639.46
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,0,AUTOMOBILE,AIR,4,0,21,Brand#32,JUMBO PACK,45,19,1,22345.9076
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,4,HOUSEHOLD,TRUCK,2,0.01,12,Brand#15,JUMBO JAR,3,43,0,54114.1369
O,O,N,COLLECT COD,Manufacturer#5,5-LOW,4,HOUSEHOLD,SHIP,1,0.06,9,Brand#54,LG CASE,42,7,4,6943.4148
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,FOB,4,0.06,21,Brand#35,MED CAN,48,17,1,18445.952
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,FOB,6,0.04,18,Brand#44,MED DRUM,14,6,2,8296.635
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,1,HOUSEHOLD,REG AIR,2,0.05,9,Brand#53,SM BOX,48,12,4,17282.8656
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,2,0.06,12,Brand#34,LG CASE,20,42,0,52865.757
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,1,BUILDING,RAIL,1,0,12,Brand#54,MED JAR,46,30,0,46803.804
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,1,BUILDING,MAIL,2,0.01,12,Brand#21,JUMBO JAR,40,3,0,5000.265
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,1,BUILDING,SHIP,3,0,18,Brand#33,SM CAN,48,45,2,67609.5255
O,O,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,1,BUILDING,SHIP,1,0,18,Brand#52,WRAP PACK,27,9,2,11337.0516
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,BUILDING,REG AIR,6,0.07,21,Brand#35,WRAP BOX,44,10,1,15827.031
F,F,A,TAKE BACK RETURN,Manufacturer#2,2-HIGH,1,BUILDING,RAIL,4,0.08,18,Brand#25,WRAP CAN,22,5,2,9424.9
O,O,N,NONE,Manufacturer#5,3-MEDIUM,3,BUILDING,RAIL,6,0,21,Brand#51,LG CAN,8,23,1,39832.09
O,O,N,DELIVER IN PERSON,Manufacturer#4,2-HIGH,2,BUILDING,FOB,5,0.03,8,Brand#45,MED JAR,35,25,3,42625.835
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,2,BUILDING,AIR,6,0.08,9,Brand#31,WRAP CASE,26,16,4,26653.68
F,F,R,DELIVER IN PERSON,Manufacturer#3,1-URGENT,2,HOUSEHOLD,MAIL,4,0.07,9,Brand#33,WRAP PKG,25,5,4,4512.7375
O,O,N,COLLECT COD,Manufacturer#2,1-URGENT,2,BUILDING,SHIP,5,0.05,21,Brand#23,SM PACK,36,46,1,65795.3134
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,BUILDING,SHIP,2,0.04,12,Brand#42,WRAP PKG,38,29,0,41065.7545
F,F,R,DELIVER IN PERSON,Manufacturer#2,2-HIGH,3,HOUSEHOLD,FOB,1,0.03,8,Brand#25,SM BAG,44,27,3,36802.4472
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,3,MACHINERY,RAIL,1,0.04,21,Brand#32,WRAP PACK,24,21,1,29809.71
O,O,N,NONE,Manufacturer#5,3-MEDIUM,3,MACHINERY,REG AIR,2,0.05,12,Brand#54,MED JAR,46,45,0,70205.706
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,1,AUTOMOBILE,REG AIR,1,0.04,21,Brand#54,MED CASE,41,16,1,21987.408
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,0,BUILDING,MAIL,1,0.07,9,Brand#33,SM BOX,32,16,4,27115.0704
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,4,BUILDING,REG AIR,3,0.04,9,Brand#25,JUMBO BAG,47,17,4,22481.6704
O,O,N,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0.07,8,Brand#44,LG DRUM,13,26,3,44247.4656
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,TRUCK,4,0.02,21,Brand#22,WRAP DRUM,13,29,1,30006.909
F,F,R,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,SHIP,5,0.06,21,Brand#44,LG CAN,25,25,1,38647.4725
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,AIR,2,0.08,21,Brand#35,SM BAG,2,5,1,6350.162
O,O,N,COLLECT COD,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,MAIL,3,0.08,9,Brand#52,SM PACK,34,20,4,28730.304
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,2,0.05,18,Brand#12,LG JAR,18,12,2,19366.206
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0.01,21,Brand#54,MED CASE,41,12,1,16664.1408
O,O,N,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,MAIL,1,0,8,Brand#51,JUMBO BOX,39,4,3,7496.2404
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,4,FURNITURE,MAIL,3,0.05,9,Brand#43,JUMBO CAN,2,31,4,50608.089
O,O,N,NONE,Manufacturer#1,5-LOW,4,FURNITURE,REG AIR,6,0.08,12,Brand#15,JUMBO JAR,3,23,0,27154.3727
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,4,FURNITURE,AIR,4,0.05,18,Brand#24,MED JAR,16,1,2,1567.253
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,4,FURNITURE,SHIP,1,0.02,21,Brand#21,SM BOX,26,2,1,3457.7088
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,FOB,4,0.05,9,Brand#44,WRAP BOX,40,49,4,80934.084
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,AUTOMOBILE,REG AIR,2,0,9,Brand#13,LG PACK,1,14,4,20381.9616
O,O,N,NONE,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,3,0.03,21,Brand#45,MED BAG,27,46,1,55558.869
F,F,A,TAKE BACK RETURN,Manufacturer#4,2-HIGH,4,BUILDING,MAIL,5,0.02,9,Brand#43,MED BAG,4,22,4,38232.26
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,4,BUILDING,FOB,1,0.04,21,Brand#34,MED DRUM,47,19,1,34943.0957
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,1,FURNITURE,SHIP,5,0.05,12,Brand#25,WRAP PKG,4,38,0,62819.2744
O,O,N,COLLECT COD,Manufacturer#3,2-HIGH,1,FURNITURE,AIR,3,0.03,18,Brand#31,WRAP DRUM,29,36,2,45787.7376
O,O,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,1,FURNITURE,RAIL,1,0.08,9,Brand#51,WRAP PKG,1,50,4,66221.05
O,O,N,NONE,Manufacturer#4,2-HIGH,1,FURNITURE,REG AIR,4,0.08,18,Brand#44,WRAP BAG,35,17,2,30280.7655
F,F,R,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,FOB,2,0.08,21,Brand#51,WRAP CASE,1,22,1,30948.0006
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,SHIP,1,0.03,18,Brand#53,MED CASE,28,39,2,41396.4837
F,F,R,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,AIR,3,0.02,9,Brand#34,MED BAG,32,45,4,41455.323
F,F,R,COLLECT COD,Manufacturer#3,5-LOW,4,BUILDING,AIR,3,0,21,Brand#35,WRAP CASE,37,15,1,17448.9
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,1,FURNITURE,RAIL,3,0.01,9,Brand#51,JUMBO DRUM,19,43,4,73886.2464
F,F,R,NONE,Manufacturer#4,1-URGENT,1,FURNITURE,TRUCK,2,0.07,18,Brand#44,WRAP CASE,35,40,2,44674.448
O,O,N,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,FOB,2,0.02,18,Brand#14,LG PKG,30,7,2,6982.9536
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,REG AIR,3,0.07,12,Brand#21,JUMBO DRUM,13,40,0,68432
F,F,A,COLLECT COD,Manufacturer#3,1-URGENT,2,HOUSEHOLD,REG AIR,1,0.06,8,Brand#35,LG JAR,14,8,3,8195.7888
F,F,R,TAKE BACK RETURN,Manufacturer#4,1-URGENT,2,HOUSEHOLD,REG AIR,2,0.02,18,Brand#41,SM BOX,33,14,2,16469.5608
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,4,0.05,18,Brand#32,SM DRUM,32,30,2,37783.149
F,F,R,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,2,0.07,21,Brand#13,MED DRUM,4,22,1,36302.2968
F,F,R,NONE,Manufacturer#1,1-URGENT,4,BUILDING,FOB,2,0.06,18,Brand#13,LG DRUM,22,44,2,73258.3368
F,F,A,COLLECT COD,Manufacturer#1,1-URGENT,4,BUILDING,REG AIR,1,0.08,18,Brand#11,JUMBO BOX,48,48,2,61671.72
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,1,FURNITURE,TRUCK,2,0.03,9,Brand#24,MED JAR,12,44,4,54970.96
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,REG AIR,4,0.02,12,Brand#43,SM JAR,10,45,0,72770.0355
F,F,R,COLLECT COD,Manufacturer#3,3-MEDIUM,0,FURNITURE,REG AIR,1,0.05,21,Brand#34,SM PACK,48,44,1,48665.3376
F,F,R,TAKE BACK RETURN,Manufacturer#2,1-URGENT,0,HOUSEHOLD,RAIL,3,0,12,Brand#24,MED PKG,4,14,0,17218.544
F,F,A,NONE,Manufacturer#5,1-URGENT,0,HOUSEHOLD,RAIL,5,0.07,21,Brand#52,LG DRUM,46,13,1,12155.39
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,0,HOUSEHOLD,MAIL,1,0.05,18,Brand#44,WRAP BAG,35,34,2,59286.5514
O,O,N,DELIVER IN PERSON,Manufacturer#4,1-URGENT,4,MACHINERY,RAIL,3,0.08,21,Brand#41,WRAP BAG,10,36,1,57453.2136
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,4,MACHINERY,RAIL,5,0.03,18,Brand#43,WRAP BAG,26,17,2,22442.4531
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,MACHINERY,REG AIR,1,0,18,Brand#15,MED CAN,19,22,2,23103.8412
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,2,MACHINERY,MAIL,3,0.08,12,Brand#35,LG BOX,42,27,0,35218.8
O,O,N,DELIVER IN PERSON,Manufacturer#5,1-URGENT,3,FURNITURE,AIR,6,0.01,12,Brand#51,SM PACK,30,22,0,34333.266
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,3,AUTOMOBILE,AIR,1,0,9,Brand#51,MED CAN,10,39,4,66675.7728
O,O,N,NONE,Manufacturer#5,1-URGENT,1,AUTOMOBILE,SHIP,4,0.02,9,Brand#51,SM JAR,9,27,4,30997.1016
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,1,AUTOMOBILE,SHIP,2,0,9,Brand#44,WRAP CASE,35,8,4,8833.92
F,F,R,DELIVER IN PERSON,Manufacturer#2,2-HIGH,2,AUTOMOBILE,TRUCK,4,0.05,18,Brand#22,MED JAR,19,21,2,22767.738
F,F,A,NONE,Manufacturer#1,2-HIGH,2,AUTOMOBILE,MAIL,3,0.02,18,Brand#13,WRAP JAR,11,15,2,18561.381
F,F,A,COLLECT COD,Manufacturer#4,2-HIGH,2,AUTOMOBILE,FOB,6,0.01,21,Brand#43,MED CAN,43,47,1,60789.189
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,2,AUTOMOBILE,REG AIR,2,0.07,12,Brand#22,SM BAG,8,32,0,54457.6
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,AIR,1,0.07,9,Brand#35,SM BAG,21,13,4,12969.3525
F,F,R,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,MAIL,5,0.08,9,Brand#34,JUMBO CASE,49,37,4,35375.0858
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,MAIL,2,0.07,9,Brand#44,MED DRUM,41,28,4,48505.5648
O,O,N,NONE,Manufacturer#4,5-LOW,3,MACHINERY,TRUCK,4,0.01,21,Brand#45,MED PKG,34,27,1,30499.7238
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,RAIL,1,0.05,21,Brand#43,LG BOX,16,12,1,10453.914
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,3,BUILDING,REG AIR,1,0.08,8,Brand#24,JUMBO JAR,29,17,3,17380.1455
F,F,A,NONE,Manufacturer#3,5-LOW,0,BUILDING,RAIL,2,0.04,18,Brand#33,JUMBO JAR,3,20,2,21485.324
F,F,A,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,0,MACHINERY,TRUCK,4,0.03,9,Brand#15,JUMBO CAN,18,46,4,71347.2144
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,RAIL,1,0.08,8,Brand#42,WRAP CAN,16,35,3,50251.824
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,RAIL,2,0.02,18,Brand#24,MED PKG,48,44,2,59373.5208
F,F,A,NONE,Manufacturer#1,5-LOW,0,BUILDING,AIR,3,0.07,18,Brand#13,MED CASE,47,47,2,63281.2089
F,F,A,NONE,Manufacturer#5,5-LOW,0,BUILDING,REG AIR,5,0.03,21,Brand#51,LG PACK,42,32,1,56218.3168
F,F,R,TAKE BACK RETURN,Manufacturer#5,5-LOW,0,BUILDING,FOB,2,0.07,18,Brand#54,SM BAG,1,42,2,71034.7512
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,0,FURNITURE,SHIP,3,0.08,18,Brand#35,SM CASE,22,41,2,68676.9024
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,0,FURNITURE,AIR,2,0.06,21,Brand#15,MED BAG,30,40,1,50359.328
